Date,Open,High,Low,Close,Volume
2015-03-27 00:00:00+08:00,2.357878294454815,2.3780310812258683,2.357878294454815,2.364595890045166,1679600
2015-03-30 00:00:00+08:00,2.35787836047265,2.3713135520295214,2.344443168915778,2.351160764694214,1419800
2015-03-31 00:00:00+08:00,2.3444437135193232,2.3444437135193232,2.3242909215026137,2.33772611618042,3993900
2015-04-01 00:00:00+08:00,2.33772611618042,2.351161310858226,2.331008518841517,2.33772611618042,11277800
2015-04-02 00:00:00+08:00,2.3444439657116836,2.364596759896233,2.337726367650167,2.357879161834717,1845600
2015-04-06 00:00:00+08:00,2.357878294454815,2.3713134856355174,2.344443103274113,2.364595890045166,5860700
2015-04-07 00:00:00+08:00,2.3713135719299316,2.378031167764743,2.3645959760951207,2.3713135719299316,7471100
2015-04-08 00:00:00+08:00,2.3780319560192664,2.3847495540807833,2.3511615637732004,2.357879161834717,2501300
2015-04-09 00:00:00+08:00,2.3780310812258683,2.3780310812258683,2.357878294454815,2.364595890045166,1527100
2015-04-10 00:00:00+08:00,2.3847495540807833,2.3847495540807833,2.357879161834717,2.357879161834717,3593700
2015-04-13 00:00:00+08:00,2.364596315474218,2.4049018962679494,2.364596315474218,2.398184299468994,5017000
2015-04-14 00:00:00+08:00,2.4116197169079148,2.48551344871521,2.4049021194854476,2.48551344871521,6708000
2015-04-15 00:00:00+08:00,2.4989480506722535,2.532536029815674,2.4989480506722535,2.532536029815674,4833000
2015-04-16 00:00:00+08:00,2.5392537973023996,2.5526889898680105,2.5258186047367888,2.545971393585205,3783200
2015-04-17 00:00:00+08:00,2.54597108955634,2.5661238759981977,2.525818303114482,2.559406280517578,4542500
2015-04-20 00:00:00+08:00,2.5459710687074693,2.5526886641330786,2.525818282430642,2.5392534732818604,4552300
2015-04-21 00:00:00+08:00,2.552688817301726,2.552688817301726,2.5056656465009377,2.532536029815674,5287000
2015-04-22 00:00:00+08:00,2.5325363186213132,2.5392539152160594,2.492230739052837,2.498948335647583,4241400
2015-04-23 00:00:00+08:00,2.512383393881681,2.5392537788172937,2.512383393881681,2.5258185863494873,2135600
2015-04-24 00:00:00+08:00,2.539253625644358,2.539253625644358,2.5123832423296215,2.532536029815674,2398200
2015-04-27 00:00:00+08:00,2.457850069377752,2.4646398660705824,2.423901895301917,2.437481164932251,4978500
2015-04-28 00:00:00+08:00,2.410323522288376,2.4510613463334505,2.410323522288376,2.430692434310913,3738900
2015-04-29 00:00:00+08:00,2.430691669965326,2.430691669965326,2.410322764347913,2.4239020347595215,1750100
2015-04-30 00:00:00+08:00,2.410322771242632,2.457850217819214,2.403533136017406,2.457850217819214,4055600
2015-05-04 00:00:00+08:00,2.423901936026697,2.437481205885181,2.4035330312389713,2.410322666168213,2493100
2015-05-05 00:00:00+08:00,2.403533791565495,2.4239027027966595,2.3899545174113848,2.4171130657196045,1889300
2015-05-06 00:00:00+08:00,2.3967442476066845,2.437482071651759,2.3967442476066845,2.430692434310913,2261500
2015-05-07 00:00:00+08:00,2.423901895301917,2.437481164932251,2.41711226048675,2.437481164932251,2187800
2015-05-08 00:00:00+08:00,2.4306916625331962,2.485008905891221,2.4306916625331962,2.4782192707061768,2463800
2015-05-11 00:00:00+08:00,2.4917984008789062,2.4985880356819417,2.464639861666765,2.4917984008789062,1685700
2015-05-12 00:00:00+08:00,2.478219411675972,2.4850090472472344,2.4103228940856676,2.4646401405334473,2704600
2015-05-13 00:00:00+08:00,2.4510607232613704,2.4578503588762564,2.4239021808018264,2.4442710876464844,1897400
2015-05-14 00:00:00+08:00,2.457850069377752,2.457850069377752,2.41711226048675,2.437481164932251,1921500
2015-05-15 00:00:00+08:00,2.444270799747418,2.451060434562585,2.41711226048675,2.437481164932251,1080700
2015-05-18 00:00:00+08:00,2.4239027027966595,2.4306923398737146,2.403533791565495,2.4171130657196045,2091700
2015-05-19 00:00:00+08:00,2.4239021808018264,2.4510607232613704,2.4171125451869404,2.4442710876464844,2932600
2015-05-20 00:00:00+08:00,2.4239021808018264,2.4578503588762564,2.4171125451869404,2.4442710876464844,1606100
2015-05-21 00:00:00+08:00,2.430691669965326,2.4374813051711297,2.417112399553717,2.4239020347595215,2038200
2015-05-22 00:00:00+08:00,2.4239021808018264,2.4510607232613704,2.4239021808018264,2.4442710876464844,1226900
2015-05-25 00:00:00+08:00,2.4442710330708604,2.4442710330708604,2.4035332202911377,2.4035332202911377,1447200
2015-05-26 00:00:00+08:00,2.4103227572573216,2.4103227572573216,2.389953851699829,2.389953851699829,1575300
2015-05-27 00:00:00+08:00,2.3831645479099803,2.3899541840399583,2.3627956395200465,2.3695852756500244,3278400
2015-05-28 00:00:00+08:00,2.362795685673797,2.3695853219364005,2.3424267768859863,2.3424267768859863,2290000
2015-05-29 00:00:00+08:00,2.3220576265201864,2.335636897632658,2.308478355407715,2.308478355407715,6366100
2015-06-02 00:00:00+08:00,2.3084775891588882,2.3152672224614532,2.2948983225537583,2.3016879558563232,4014700
2015-06-03 00:00:00+08:00,2.3016883829602848,2.308478017522742,2.288108951957713,2.294898748397827,2446600
2015-06-04 00:00:00+08:00,2.281319179228895,2.288108813380144,2.2405813743214047,2.2541606426239014,5784200
2015-06-05 00:00:00+08:00,2.2473712953025284,2.267740200355938,2.227002390249119,2.2609505653381348,2677400
