Date,Close,High,Low,Open,Volume
2015-03-27 00:00:00+08:00,1.5578017234802246,1.5648505932130548,1.5507528537473947,1.5648505932130548,19000
2015-03-30 00:00:00+08:00,1.5578017234802246,1.5648505932130548,1.5507528537473947,1.5578017234802246,49300
2015-03-31 00:00:00+08:00,1.5155080556869507,1.585996732113118,1.501410320401717,1.564850129185268,43300
2015-04-01 00:00:00+08:00,1.550752878189087,1.550752878189087,1.53665513850123,1.53665513850123,26000
2015-04-02 00:00:00+08:00,1.536655068397522,1.5507528074422263,1.5014107207857612,1.5507528074422263,155200
2015-04-06 00:00:00+08:00,1.550752878189087,1.5578017480330153,1.5437040083451583,1.5437040083451583,203900
2015-04-07 00:00:00+08:00,1.536655068397522,1.5578016769645784,1.536655068397522,1.5507528074422263,28600
2015-04-08 00:00:00+08:00,1.550752878189087,1.5648506178769437,1.53665513850123,1.5648506178769437,2253300
2015-04-09 00:00:00+08:00,1.4802638292312622,1.5578015560153367,1.4802638292312622,1.5014106042147681,174600
2015-04-10 00:00:00+08:00,1.550752878189087,1.550752878189087,1.4802640116914885,1.4802640116914885,108000
2015-04-13 00:00:00+08:00,1.522557258605957,1.5507527353852397,1.522557258605957,1.5507527353852397,26100
2015-04-14 00:00:00+08:00,1.4873127937316895,1.5225573089289803,1.4873127937316895,1.5225573089289803,118700
2015-04-15 00:00:00+08:00,1.4873127937316895,1.494361663159487,1.4873127937316895,1.4873127937316895,34000
2015-04-16 00:00:00+08:00,1.4943616390228271,1.5014106763950734,1.4661661617670456,1.5014106763950734,22600
2015-04-17 00:00:00+08:00,1.522557258605957,1.5296061278007775,1.5014106510214948,1.5014106510214948,126400
2015-04-20 00:00:00+08:00,1.5296062231063843,1.5296062231063843,1.515508483838351,1.515508483838351,47300
2015-04-21 00:00:00+08:00,1.550752878189087,1.550752878189087,1.522557398813373,1.5296062686573013,170300
2015-04-22 00:00:00+08:00,1.522557258605957,1.5507527353852397,1.522557258605957,1.5507527353852397,86500
2015-04-23 00:00:00+08:00,1.522557258605957,1.5507527353852397,1.522557258605957,1.5366549969955983,86500
2015-04-24 00:00:00+08:00,1.522557258605957,1.5507527353852397,1.522557258605957,1.543703866190419,260300
2015-04-27 00:00:00+08:00,1.5437037944793701,1.56485040108149,1.5296060567446235,1.5437037944793701,219600
2015-04-28 00:00:00+08:00,1.5296062231063843,1.571899440910484,1.5296062231063843,1.571899440910484,310000
2015-04-29 00:00:00+08:00,1.550752878189087,1.5648506178769437,1.5437040083451583,1.5437040083451583,60700
2015-04-30 00:00:00+08:00,1.5648504495620728,1.571899318647827,1.5437038423048104,1.5437038423048104,13300
2015-05-04 00:00:00+08:00,1.5648504495620728,1.5648504495620728,1.5578015804763186,1.5578015804763186,7700
2015-05-05 00:00:00+08:00,1.550752878189087,1.5648506178769437,1.550752878189087,1.5648506178769437,200
2015-05-06 00:00:00+08:00,1.550752878189087,1.550752878189087,1.5437040083451583,1.550752878189087,14700
2015-05-07 00:00:00+08:00,1.550752878189087,1.550752878189087,1.5437040083451583,1.5437040083451583,348900
2015-05-08 00:00:00+08:00,1.536655068397522,1.5578016769645784,1.5155084598304656,1.5155084598304656,30000
2015-05-11 00:00:00+08:00,1.550752878189087,1.550752878189087,1.5437040083451583,1.5437040083451583,22000
2015-05-12 00:00:00+08:00,1.5437037944793701,1.5437037944793701,1.5437037944793701,1.5437037944793701,500
2015-05-13 00:00:00+08:00,1.550752878189087,1.5578017480330153,1.550752878189087,1.550752878189087,68800
2015-05-14 00:00:00+08:00,1.536655068397522,1.5507528074422263,1.5225573293528176,1.5507528074422263,17500
2015-05-15 00:00:00+08:00,1.5437037944793701,1.5437037944793701,1.5366549256119968,1.5437037944793701,75200
2015-05-18 00:00:00+08:00,1.5437037944793701,1.5437037944793701,1.5437037944793701,1.5437037944793701,0
2015-05-19 00:00:00+08:00,1.5437037944793701,1.5507526633467434,1.5437037944793701,1.5437037944793701,82000
2015-05-20 00:00:00+08:00,1.550752878189087,1.5578017480330153,1.5437040083451583,1.550752878189087,41800
2015-05-21 00:00:00+08:00,1.5437037944793701,1.5437037944793701,1.5296060567446235,1.5437037944793701,20200
2015-05-22 00:00:00+08:00,1.522557258605957,1.5507527353852397,1.5084595202163156,1.5296061278007775,53100
2015-05-25 00:00:00+08:00,1.5296062231063843,1.5296062231063843,1.5296062231063843,1.5296062231063843,2100
