,y_Tp9_PriceChg_c0,y_Tp9_PriceChg_c1,y_Tp9_PriceChg_c2,y_Tp9_PriceChg_c3,y_Tp9_PriceChg_c4,y_Tp9_PriceChg_c5,pc_pred
72,-0.024145,0.008694,0.637917,0.391508,-0.022467,0.008493,0.014685022011599873
73,0.034377,0.05816,0.808936,0.141217,0.017579,-0.060269,-0.0326116436494875
74,0.011921,0.009858,0.56531,0.403824,0.021605,-0.012519,0.010535799259405263
75,0.013741,-0.000958,0.699493,0.301631,-0.017238,0.003332,0.0006202323201638588
76,0.00218,-0.032257,0.744981,0.291064,-0.004537,-0.001431,0.006691112601751028
77,-0.001766,-0.030367,0.263035,0.66072,0.044359,0.06402,0.060172629114093046
78,0.004267,0.010197,0.546397,0.463019,-0.022723,-0.001157,0.012359040343669029
79,0.059991,0.043214,0.905354,0.058706,-0.051943,-0.015322,-0.043370648761470294
80,-0.02657,0.023627,0.692087,0.326975,-0.018993,0.002875,0.007434842377148381
81,0.025695,-0.046539,0.36056,0.637265,0.005436,0.017583,0.03773058357678529
82,-0.014436,0.031586,0.85338,0.157745,0.001509,-0.029784,-0.013915054788656789
83,0.012466,0.002334,0.357282,0.560948,0.049791,0.017178,0.03542469012154344
84,0.026225,0.021054,0.288657,0.608028,0.035227,0.02081,0.032797517823601
85,0.014406,-0.018458,0.579577,0.375945,0.026985,0.021545,0.019859017098659795
86,0.044795,-0.004225,0.586585,0.415459,-0.037872,-0.004742,-0.0011360302684865328
87,0.062888,0.027703,0.785816,0.151203,0.007052,-0.034661,-0.029662194523383312
88,0.000512,0.00392,0.77132,0.245111,-0.012499,-0.008364,-0.0038423206619901304
89,0.06355,0.199569,0.541928,0.05717,0.072926,0.064857,-0.024121321802671666
90,-0.046535,0.001813,0.505718,0.505599,0.010365,0.023039,0.037826782356497966
91,0.012074,0.004063,0.832497,0.1451,0.002122,0.004144,-0.009039826652595485
92,-0.016401,0.007558,0.753422,0.262932,-0.011453,0.003942,0.003562527981453714
93,0.034339,0.050016,0.947007,0.067331,-0.053964,-0.044728,-0.045479115793596904
94,0.000466,-0.007867,0.840539,0.233769,-0.006121,-0.060786,-0.014468659193508659
95,0.004278,-0.003133,0.580432,0.452581,-0.007928,-0.026231,0.009648802537388382
96,-0.043017,-0.036563,0.259213,0.759245,0.029946,0.031177,0.06721842834334703
97,0.04687,0.033755,0.627655,0.311559,-0.013851,-0.005988,-0.010894232242213068
98,0.004236,-0.042049,0.526516,0.512148,0.002381,-0.003231,0.026041641731855414
99,-0.026545,-0.015738,0.232049,0.742477,0.026768,0.040988,0.061877880629094675
100,0.032814,-0.001864,0.516812,0.444861,-0.000787,0.008165,0.012276532441250996
101,-0.026714,0.011017,0.638797,0.364485,0.00691,0.005504,0.016741110896004194
102,0.076352,0.046609,0.969827,-0.055601,-0.018869,-0.018317,-0.05170271861548458
103,-0.010497,-0.01721,0.674161,0.319405,0.01178,0.02236,0.01785704092130165
104,-0.015566,0.113717,0.667092,0.128609,0.056527,0.049621,0.0014334887266978479
105,0.005748,-0.027588,0.200309,0.696527,0.072693,0.052311,0.06307023536686956
106,-0.009384,0.03137,0.432008,0.470891,0.031867,0.043249,0.0322282495333804
107,-0.002077,-0.042255,0.233718,0.677386,0.071222,0.062007,0.06681766142897026
108,-0.041797,0.031465,0.703452,0.26031,0.048408,-0.001838,0.013837319987465443
109,0.013719,-0.025065,0.311153,0.635875,0.034346,0.029972,0.04496610472139684
110,0.232351,0.281163,0.212394,0.108279,0.161082,0.004731,-0.0630991553453988
111,0.008408,-0.004788,0.356638,0.601138,0.033988,0.004616,0.03489790721612367
112,-0.0247,-0.020515,0.452501,0.598245,-0.034807,0.029276,0.03782703072454018
113,-0.007175,0.00507,0.347112,0.585292,0.003251,0.06645,0.044949016850224045
114,-0.012438,0.004755,0.896852,0.175896,-0.042207,-0.022857,-0.015069121067495216
115,0.016048,0.010029,0.738162,0.298322,-0.031052,-0.031509,-0.011672449328811764
116,0.022163,0.033385,0.791204,0.231673,-0.038774,-0.039651,-0.02416617400825833
117,0.033596,-0.006492,0.726693,0.240841,0.00444,0.000922,-0.004706843701923214
118,0.019355,-0.003357,0.713345,0.228342,0.031593,0.010722,0.0033627429570154935
119,0.007714,0.005591,0.766004,0.26672,-0.036846,-0.009182,-0.007808880820880176
120,-0.004049,-0.022103,0.604748,0.395614,0.027969,-0.002179,0.02023575581202898
121,0.017132,0.013578,0.756578,0.195412,0.02385,-0.00655,-0.0060925107999695765
122,0.013026,0.011823,0.793628,0.209962,-0.021852,-0.006587,-0.011205038687140706
123,0.018769,0.012028,0.825404,0.208441,-0.020377,-0.044265,-0.02097839961868285
124,0.118787,0.226829,0.706182,0.044677,-0.047832,-0.048643,-0.08494089559858622
125,-0.02785,0.006104,0.807692,0.218609,0.031771,-0.036327,2.5462323770743256e-05
126,0.028063,0.002021,0.623664,0.37347,-0.019745,-0.007474,0.0003316622953990565
127,-0.039013,-0.000492,0.649563,0.353539,0.024541,0.011862,0.023956303569592323
128,-0.019751,0.002991,0.752926,0.239411,0.006095,0.018327,0.008997617977581291
129,0.061853,0.023882,0.758507,0.157704,0.014145,-0.016091,-0.0230482596375401
130,0.017768,-0.036793,0.308925,0.64049,0.036522,0.033088,0.046983483503552484
131,0.000722,-0.016603,0.837346,0.229158,-0.013679,-0.036943,-0.009556986550290324
132,0.063771,0.019068,0.902082,0.048226,-0.027036,-0.006111,-0.036013346225076105
133,0.053454,0.037375,0.801807,0.124701,-0.017404,6.8e-05,-0.026945282153331977
134,0.006302,-0.029698,0.666844,0.361025,0.000388,-0.004861,0.01123052207997561
135,0.239727,0.332998,0.522048,-0.006133,-0.071034,-0.017606,-0.12224567578296584
136,-0.005891,-0.068128,0.553984,0.464109,0.026154,0.029771,0.038680769990918705
137,0.085805,0.184822,0.709091,0.06498,-0.061612,0.016913,-0.05879975478043451
138,0.032967,0.013531,0.852872,0.119575,-0.010892,-0.008053,-0.021297481845399455
139,0.069691,0.049844,0.923268,0.020163,-0.035054,-0.027911,-0.0494226990473413
140,0.051032,0.068754,0.791611,0.0254,0.062906,0.000297,-0.02531097932839926
141,0.054224,-0.037293,0.845913,0.201596,-0.078097,0.013656,-0.018628204721975326
142,-0.019615,-0.009167,0.287063,0.673742,0.005418,0.062558,0.055724642562824035
143,0.025867,0.026503,0.933977,0.055636,-0.020557,-0.021426,-0.031230521036956442
144,0.065933,-0.03922,0.792157,0.140056,0.03037,0.010704,-0.00905995248646597
145,0.029235,-0.023065,0.840624,0.153917,-0.008408,0.007698,-0.009414201265887018
146,-0.033223,0.030173,0.702296,0.324236,-0.017312,-0.00617,0.005945597655490489
147,0.054929,0.082808,0.829248,0.043387,-0.006866,-0.003506,-0.038327029714289154
148,0.023246,0.001055,0.50925,0.442883,-0.006985,0.030551,0.017868776563427502
149,0.009858,-0.001684,0.781998,0.238362,-0.02126,-0.007273,-0.0067427969867135
150,0.024175,0.098072,0.884335,0.022716,-0.023287,-0.006011,-0.03886937040806929
151,-0.0044,-0.048365,0.458634,0.498732,0.028118,0.067281,0.04784977961404739
152,0.040663,0.113709,0.822758,0.089529,-0.03723,-0.029429,-0.04623639306832538
153,-0.035472,-0.017092,0.8452,0.225665,-0.004963,-0.013339,0.004295679774673017
154,-0.02966,0.026945,0.655911,0.340363,0.011998,-0.005557,0.011751542093936727
155,0.043597,-0.021638,0.802295,0.218927,-0.007508,-0.035672,-0.017068948457185717
156,-0.064648,-0.042625,0.087149,0.312952,0.377172,0.33,0.1607414118594594
157,0.004609,0.044103,0.899974,0.17579,-0.061557,-0.062918,-0.035480850065064656
158,0.030922,0.027459,-0.070417,-0.02684,0.627546,0.411329,0.1647247241614761
159,0.00852,0.00615,0.893535,0.146718,-0.008326,-0.046597,-0.02185374770248671
160,0.003691,-0.029518,0.62198,0.431377,-0.025356,-0.002174,0.013935757703702895
161,-0.005776,0.01125,0.707935,0.357786,-0.017936,-0.053259,-0.005575052391304721
162,-0.001604,-0.03098,0.809171,0.20505,-0.000996,0.019359,0.005700784323833199
163,0.014236,-0.031438,0.855876,0.201243,-0.040104,0.000186,-0.00840516850888372
164,0.008169,-0.021996,0.453888,0.510856,0.018135,0.030947,0.033213415244263314
165,0.007369,-0.019808,0.841194,0.18631,-0.011141,-0.003925,-0.005934535734541362
166,-0.014954,-0.020093,0.888368,0.19579,-0.029297,-0.019814,-0.007256492068151717
167,0.015383,0.044957,0.827843,0.148234,-0.022323,-0.014095,-0.02239633338113211
168,0.052207,-0.025078,0.627036,0.36862,0.006526,-0.029311,-0.00253491883498745
169,0.040548,0.019271,0.91521,0.0784,-0.001167,-0.052262,-0.03549501158499041
170,0.02056,0.013559,0.659809,0.309048,0.015748,-0.018725,-0.0016776521651779698
171,0.217808,0.349444,0.794937,-0.075366,-0.132379,-0.154444,-0.1668848511992374
172,0.001286,-0.004279,0.869992,0.195484,-0.011683,-0.0508,-0.016737550403743084
173,0.004153,-0.0574,0.581553,0.451576,0.009129,0.010989,0.027328018714919678
174,0.019665,0.026256,0.289473,0.555945,0.057143,0.051519,0.03988153853837906
175,0.011156,0.043665,0.700939,0.261549,-0.016454,-0.000854,-0.00821591746681936
176,0.003344,-0.012274,0.663636,0.341149,0.004486,-0.000341,0.009856904181848288
177,0.001425,-0.02198,0.432488,0.449064,0.027193,0.11181,0.04970377974926274
178,0.047696,0.047263,0.697326,0.187425,0.031411,-0.011121,-0.01665954036906676
179,-0.003983,0.030485,0.952869,0.090156,-0.050694,-0.018833,-0.027165011857923093
180,0.006357,0.051211,0.663239,0.256531,0.010505,0.012157,-0.0012329167310897943
181,0.003933,0.005113,0.515417,0.42607,0.000569,0.048898,0.025334702836978848
182,0.043611,-0.036158,0.780883,0.249362,-0.041638,0.00394,-0.009189167183365094
183,0.119011,0.113509,0.801266,0.062275,0.020494,-0.116555,-0.07498048657981374
184,0.019572,-0.018578,0.393257,0.555089,-0.001181,0.051842,0.03586305853221154
185,0.018233,-0.018065,0.42473,0.519934,0.022127,0.033041,0.03259977666303128
186,-0.040228,-0.015368,0.278029,0.662209,0.030221,0.085137,0.06882514324787467
187,0.005034,0.005123,0.76854,0.231179,0.005257,-0.015134,-0.00474186605685804
188,0.017985,-0.011079,0.517632,0.420463,0.015855,0.039144,0.02417323161991296
189,-0.009023,0.034831,0.922459,0.083011,-0.013434,-0.017844,-0.021062396682847064
190,0.01407,0.009339,0.463204,0.482407,0.022867,0.008113,0.02151070316627321
191,0.004703,-0.037745,0.753952,0.258148,-0.000251,0.021193,0.010085933057376598
192,-0.002481,-0.013254,0.475941,0.495858,0.018507,0.025429,0.031876036138675665
193,0.002859,0.036526,0.806961,0.224854,-0.014028,-0.057171,-0.021331058732256398
194,-0.002298,0.00087,0.755562,0.292831,-0.015714,-0.031251,-0.004863084594762234
195,0.035099,-0.034604,0.24074,0.635422,0.022021,0.101322,0.0563200547652154
196,0.052882,0.059717,0.809476,0.094918,-0.004694,-0.012299,-0.03270665276042764
197,0.021918,-0.021541,0.504186,0.469362,0.042243,-0.016168,0.020010220632292876
198,0.019066,0.02233,0.422682,0.574539,-0.023816,-0.014802,0.013681139939439774
199,0.000296,0.019469,0.813447,0.206613,-0.038543,-0.001283,-0.011279705312216748
200,-0.016173,0.004767,0.894315,0.16844,-0.034957,-0.016392,-0.012274244730972772
201,0.024327,0.010144,0.675391,0.284883,-0.013183,0.018438,-1.5928682547829143e-05
202,0.05175,0.012159,0.890175,0.03266,-0.015069,0.028325,-0.024181305828348335
203,0.028645,0.032004,0.216645,0.628183,0.021414,0.073109,0.04254532624820055
204,0.086017,0.079493,0.736779,0.083466,0.009003,0.005241,-0.03633170670044229
205,0.022295,0.002235,0.115661,0.534802,0.176777,0.14823,0.08198034659053882
206,-0.018501,0.030796,0.712477,0.27407,0.000173,0.000985,0.003319987075732761
207,0.018956,0.064735,0.314831,0.531964,0.008729,0.060785,0.02794317551621965
208,-0.017979,-0.009899,0.676696,0.326738,-0.005426,0.029869,0.018067740600177705
209,0.005752,-0.00698,0.63907,0.350476,-0.023348,0.035029,0.013237978124582075
210,-0.01262,-0.02362,0.812773,0.252387,-0.00961,-0.01931,0.0005453344793092153
211,0.004333,-0.012859,0.658987,0.347625,-0.008469,0.010383,0.010661932954049201
212,-0.040483,-0.039659,0.252051,0.624299,0.057323,0.146468,0.08718936517224452
213,0.039685,0.101582,0.893066,0.030333,-0.023944,-0.040722,-0.04989592898575638
214,-0.011307,0.000608,0.981028,0.098827,-0.025864,-0.043292,-0.023164586163678256
215,0.076458,0.017564,0.788035,0.050096,0.018424,0.049424,-0.018099672024899496
216,-0.020643,0.040983,0.337635,0.549535,0.043553,0.048937,0.04290008806868778
217,-0.002119,-0.013018,0.511219,0.46718,0.015903,0.020835,0.027972778378500138
218,0.099031,0.056,0.886742,0.007388,-0.039505,-0.009655,-0.053528700683319295
219,0.072758,0.007929,0.716908,0.214651,0.005992,-0.018237,-0.02052945627340798
220,0.087299,0.140445,0.898974,-0.008785,-0.064762,-0.053172,-0.07655948319960403
221,0.052954,0.006906,0.722233,0.23746,0.023106,-0.042658,-0.017519556883532572
222,0.013296,0.012616,0.230978,0.634915,0.043053,0.065142,0.05005822373214082
223,-0.01467,0.022377,0.984784,0.115819,-0.0648,-0.043511,-0.029960899231321773
224,-0.023367,0.017369,0.488241,0.488255,-0.014978,0.044481,0.030869644401820905
225,-0.005979,-0.060208,0.420085,0.644369,-0.012183,0.013916,0.042573482598842326
226,-0.063814,-0.058552,0.543247,0.470201,0.008351,0.100567,0.06313533073825227
227,0.08218,0.03987,0.814336,0.119786,-0.071994,0.015822,-0.038458043851909
228,0.000348,-0.020172,0.825508,0.129952,0.037663,0.0267,0.0058322792189003
229,-0.008859,-0.056077,0.277954,0.27327,0.288051,0.225661,0.10958727588902337
230,-0.014956,-0.010537,0.632784,0.383253,0.00787,0.001586,0.01770366309557702
231,0.055871,0.073979,0.939621,-0.023963,-0.036013,-0.009494,-0.048978953732715
232,-0.005626,-0.000495,0.819035,0.232284,-0.01989,-0.025308,-0.008237746492308705
233,0.002648,-0.025244,0.194524,0.738013,0.055434,0.034626,0.05992332961626412
234,-0.013469,0.018382,0.553101,0.453258,-0.029986,0.018715,0.017578058404466274
235,-0.029888,-0.039974,0.701502,0.377729,-0.005147,-0.004222,0.020281467426294213
236,-0.054923,-0.060099,1.05404,0.162075,-0.056969,-0.044124,-0.007343761542616749
237,0.021278,0.009877,0.867509,0.156136,-0.041046,-0.013754,-0.021712337357077154
238,0.027899,-0.006662,0.533809,0.439293,0.00363,0.002031,0.012659541450090754
239,-0.041654,-0.045023,0.834554,0.254484,-0.022768,0.020406,0.01611614524389172
240,-0.012482,-0.054531,0.410587,0.593082,0.0037,0.059644,0.052163883286254875
241,0.000712,0.000612,0.449223,0.52207,-0.00032,0.027703,0.02924299705882171
242,-0.001597,-0.00407,0.270865,0.664754,0.040146,0.029902,0.04879952393071462
243,0.123659,0.195329,0.699612,0.009817,-0.015238,-0.013178,-0.07160779711831314
244,0.016033,-0.04346,0.284418,0.60882,0.077694,0.056496,0.05754896882646425
245,0.017316,-0.011926,0.67973,0.300247,-0.008377,0.023009,0.007056544541950472
246,-0.049318,-0.04227,0.224609,0.777679,-0.009356,0.098655,0.07996575681156547
247,-0.015023,0.051329,0.794033,0.166611,0.027119,-0.024069,-0.009989071354531375
248,0.017752,-0.020527,0.6083,0.417627,-0.032747,0.009595,0.010495272426651298
249,0.002047,-0.00576,0.671562,0.346505,0.000784,-0.015139,0.005766710783489266
250,0.018959,-0.007638,0.356087,0.533842,0.062115,0.036635,0.03957961139019648
251,-0.019218,0.014592,0.661623,0.342842,0.005828,-0.005667,0.01031244527826671
252,-0.047933,-0.007344,0.325919,0.709705,0.035885,-0.016232,0.05072342826627556
253,-0.001855,0.003865,0.688894,0.279198,0.02113,0.008768,0.008740473336595193
254,0.029516,0.032232,0.820339,0.132143,-0.002013,-0.012216,-0.021337923347852047
255,-0.01504,0.017155,0.802936,0.237532,-0.037734,-0.004848,-0.0061356215095102785
256,-0.016633,-0.020207,0.974731,0.024059,0.027394,0.010656,-0.004709462625165689
257,0.034403,0.049991,0.884172,0.042558,0.009262,-0.020386,-0.03175347847903627
258,-0.020483,0.01091,0.817086,0.143042,0.037481,0.011964,0.003948399623719515
259,0.029206,-0.021881,0.726296,0.208771,0.050052,0.007556,0.004214475346039146
260,0.074147,0.128871,0.919308,-0.00385,-0.072551,-0.045925,-0.07173939871635968
261,-0.005816,0.013518,0.414587,0.549292,0.006367,0.022051,0.03099248188300675
262,0.057896,0.017149,0.451053,0.500651,-0.003288,-0.023461,0.0018342903606154036
263,0.016197,0.050929,0.825122,0.160537,-0.007424,-0.045361,-0.02711534730837883
264,0.011899,-0.017451,0.351761,0.608375,0.018448,0.026969,0.038965744470140146
265,0.00537,0.013849,0.544511,0.452273,-0.006049,-0.009954,0.011469397753362205
266,0.011909,-0.012626,0.856705,0.170508,-0.041608,0.015112,-0.009437273686235894
267,0.01942,0.022413,0.935824,0.122669,-0.089535,-0.01079,-0.03260125510330221
268,-0.017126,-0.022872,0.224016,0.528006,0.128899,0.159076,0.08710911547161132
269,0.002909,0.019785,0.734221,0.269008,-0.017062,-0.008861,-0.005099386540998089
270,-0.041313,-0.022651,0.661295,0.379189,0.026634,-0.003153,0.025968019403842985
271,-0.003249,-0.076755,0.326655,0.683047,0.019979,0.050324,0.060679628106818866
272,-0.009952,-0.019193,0.649968,0.367048,0.000157,0.011973,0.017581281161483477
273,-0.014006,0.039202,0.498197,0.446298,-0.002997,0.033305,0.022358105821108927
274,0.037004,-0.029344,0.22658,0.67952,0.052494,0.033746,0.04813561183058438
275,0.016226,0.011441,0.54466,0.438689,-0.015173,0.004156,0.010290341902263783
276,0.003268,0.010799,0.697571,0.28607,0.013269,-0.010977,0.0016327104685725127
277,0.03392,-0.007051,0.814928,0.204302,-0.019454,-0.026646,-0.0178652009682808
278,0.067782,0.028178,0.638371,0.264663,-0.001826,0.002833,-0.01424725071065852
279,0.000914,-0.006287,0.20252,0.624987,0.060435,0.117433,0.06882949781548857
280,0.011754,0.008406,0.5772,0.361368,0.033676,0.007596,0.013883297560578484
281,0.00992,-0.018475,0.62713,0.351345,0.015487,0.014593,0.015315738996063815
282,0.012506,0.004777,0.750546,0.210629,-0.0074,0.028943,0.000313649612956466
283,0.009284,-0.056873,0.521525,0.472204,0.006542,0.047317,0.035903020878608034
284,-0.006808,0.008431,0.970784,0.048616,-0.005338,-0.015686,-0.019385224170412253
285,0.095469,0.138677,1.1096,-0.072164,-0.1208,-0.150783,-0.11465964611858419
286,-0.054704,-0.004897,0.346596,0.648001,0.029089,0.035914,0.05776132072561947
287,0.001908,0.004852,0.749462,0.27709,-0.015285,-0.018028,-0.004320319315890792
288,-0.054128,-0.010321,0.460844,0.551419,0.05172,0.000466,0.04587875924814022
289,0.086225,0.03439,0.691607,0.178374,-0.017273,0.026676,-0.022608665473675637
290,0.021781,0.022062,1.037624,0.000315,-0.03611,-0.045672,-0.0424706018341791
291,0.022252,0.037481,0.803306,0.159687,-0.017237,-0.00549,-0.01915383923136832
292,0.205637,0.268231,0.461675,-0.007856,0.013889,0.058424,-0.07677574686065965
293,0.001319,-0.00843,0.199154,0.671976,0.035995,0.099986,0.06486458542058303
294,0.036013,0.057205,0.310214,0.348202,0.120887,0.12748,0.04390081177640113
295,0.095176,0.167634,0.675707,0.073761,0.022916,-0.035194,-0.05646607929927913
296,0.035583,-0.009561,0.52318,0.455169,5.2e-05,-0.004422,0.01068927042034933
297,0.000975,-0.015877,0.242137,0.642498,0.050599,0.079668,0.061058207145303
298,0.03284,0.005198,0.321509,0.566062,0.040012,0.03438,0.03385004435965055
299,-0.012423,0.000642,0.866904,0.205645,-0.007011,-0.053757,-0.013694877142036127
300,0.023265,0.011902,0.85951,0.133274,-0.015273,-0.012677,-0.019829168100832666
301,-0.005877,0.009417,0.343778,0.572097,0.027287,0.053298,0.043910129915361716
302,-0.039478,-0.034377,0.552723,0.510801,0.00081,0.00952,0.03645118914051339
303,0.021975,-0.076244,0.709081,0.266143,0.015353,0.063691,0.024151729665920933
304,0.07647,-0.001518,0.638946,0.263618,-0.002976,0.02546,-0.0075147447490184725
305,-0.038514,-0.002899,0.953178,0.146989,-0.039635,-0.019119,-0.010028729587186879
306,-0.000162,-0.02968,0.880336,0.119156,0.007268,0.023081,0.0004816845869607348
307,0.001468,0.018524,0.695825,0.316603,-0.050408,0.017988,7.126844520338954e-05
308,0.083063,0.121822,0.742377,0.113267,-0.045732,-0.014797,-0.051707021011552716
309,-0.009677,0.057612,0.912895,0.097654,-0.010788,-0.047696,-0.028913165696041992
310,0.011402,-0.032221,0.839419,0.204817,0.005863,-0.02928,-0.006921710578501027
311,-0.048968,-0.005631,0.867216,0.204198,-0.034698,0.017883,0.006364872957575663
312,0.049845,0.045353,0.390521,0.331572,0.091637,0.091072,0.028089729742249846
313,-0.057976,-0.040862,1.034766,0.074502,-0.0678,0.05737,0.00564583939577734
314,0.022238,-0.029197,0.498288,0.442879,0.009311,0.056481,0.03024074169777127
