,y_Tp2_PriceChg_c0,y_Tp2_PriceChg_c1,y_Tp2_PriceChg_c2,y_Tp2_PriceChg_c3,y_Tp2_PriceChg_c4,y_Tp2_PriceChg_c5,y_Tp2_PriceChg_c6,pc_pred
0,-0.008896,0.023116,-0.039824,0.637747,0.372449,0.037727,-0.022319,0.024480102011270814
1,-0.000894,-0.008061,-0.015233,0.622002,0.420038,0.050734,-0.068586,0.02050996603029669
2,-0.044592,0.061324,-0.037544,0.108156,0.606899,0.20308,0.102678,0.09060596426087239
3,0.004686,-0.013701,0.025794,0.36795,0.580991,0.04178,-0.007499,0.039135532475837446
4,0.013922,-0.031728,0.167243,0.834543,0.036517,-0.031757,0.011261,-0.013349398947766421
5,0.03807,0.016016,0.743438,0.352684,-0.051626,-0.027507,-0.071075,-0.08951839630567325
6,0.005066,-0.004032,0.06726,0.798865,0.172451,-0.019103,-0.020506,-0.0034449472574993576
7,-0.010156,0.005589,0.098701,0.677612,0.214054,-0.039795,0.053994,0.011957417221152851
8,0.031645,0.146574,0.578935,0.21877,0.04081,-0.016701,-3.4e-05,-0.0718329328640562
9,-0.007817,-0.026655,0.221687,0.759873,0.044506,-0.021932,0.030338,-0.007009305037358272
10,-0.025074,0.002065,0.036703,0.951462,0.067838,-0.003641,-0.029353,-0.0016431715092666893
11,-0.006439,0.047723,0.395274,0.454018,0.018376,0.0445,0.046549,-0.01985446047392158
12,0.052498,-0.003932,0.356238,0.526023,0.05061,-0.021326,0.039888,-0.031965978733512
13,0.015552,0.018002,0.34073,0.573228,0.039232,-0.014123,0.027379,-0.027308260472497486
14,0.030881,-0.011085,-0.01105,0.487767,0.518916,0.000411,-0.015841,0.023820680534090685
15,0.029794,0.002704,0.051211,0.192153,0.562611,0.128871,0.032656,0.0473022823803479
16,0.018586,-0.020956,0.055695,0.833328,0.087599,0.037458,-0.01171,-0.00011124160642298538
17,0.025463,-0.03127,0.016298,0.815685,0.170299,0.042681,-0.039156,0.0031465912494661533
18,-0.020877,-0.01877,0.01139,0.797874,0.252853,-0.015015,-0.007455,0.017498085082700936
19,-0.012557,-0.023982,0.027311,0.9395,0.13362,-0.036059,-0.027832,0.00010184883414922786
20,0.020011,0.006424,0.084281,0.108648,0.586054,0.175073,0.01951,0.05169444601067838
