,yref_Tm0_close,Tp1_pred,Tp2_pred,Tp3_pred,Tp4_pred,Tp5_pred,Tp6_pred,Tp7_pred,Tp8_pred,Tp9_pred,Tp10_pred,Tp11_pred,Tp12_pred,Tp13_pred
2019-01-15,20.660125732421875,20.55237209013471,20.530717648109118,20.530470432606062,20.538465731577453,20.53860487652756,20.544557740210948,20.543909001403158,20.54207059329558,20.567712911897765,20.565483107190936,20.56109682347813,20.56193990241649,20.563769372638635
2019-01-16,20.72249984741211,20.483702503530985,20.48789805668254,20.487839121955833,20.49270976804649,20.493178167807546,20.50023325222879,20.499710209048985,20.500034293663763,20.49439683426899,20.492178595542242,20.484925052209043,20.487901711098864,20.490516636594617
2019-01-17,20.61335182189941,20.57854102069158,20.585005882724285,20.584866470100053,20.586575453366358,20.58660125459936,20.59208489227501,20.591397724115357,20.59212099960104,20.577169210867886,20.57463934474297,20.568081775518515,20.571055448699276,20.57313228129001
2019-01-18,20.69131088256836,20.50792039152084,20.513113353393084,20.513061014139577,20.518637461094073,20.518873112289256,20.52669538546548,20.528325169733623,20.527290826469947,20.544100696269275,20.543487599296036,20.537343610944234,20.539308131568127,20.541306728658835
2019-01-21,20.605552673339844,20.3319150351059,20.316761374659688,20.316840316039865,20.32030989805631,20.32037210029202,20.32720942782204,20.327505274400142,20.32812510195303,20.31011567707357,20.30844535580158,20.30116336777978,20.304562866714036,20.306765801402875
2019-01-22,20.285907745361328,20.05940604859243,20.057875490789677,20.0578327526981,20.0596974016606,20.06009838688099,20.063836437584463,20.063750200369046,20.065667676642544,20.02891238989322,20.02682463859923,20.019877105611926,20.022540068071663,20.02423290618691
2019-01-23,20.005237579345703,20.15816532048877,20.142879357232513,20.142678370827337,20.142493008499176,20.141861489529727,20.1430834691406,20.14246982770168,20.144692974189606,20.10425184768124,20.102789131954438,20.099807518650856,20.10142440159695,20.102659570182265
2019-01-24,20.19234848022461,20.10599757538362,20.092865714809605,20.092769102818597,20.092356941212817,20.091981687667797,20.094585250528397,20.09492528723851,20.094546403579628,20.11776140315873,20.117167516711667,20.115338019297745,20.11536507242181,20.116207054501015
2019-01-25,20.17675399780273,20.08462972100798,20.07771681315885,20.07771104129584,20.078196463766716,20.077857938728446,20.081149241291968,20.080486577616288,20.080533636553128,20.084512390221583,20.08387292963704,20.079395768681366,20.081367939824517,20.08286846764998
2019-01-28,20.137773513793945,19.947189300861496,19.941593228806898,19.94148689610967,19.94224792120327,19.94191462897272,19.942203881281486,19.941465781472022,19.942280988724562,19.92455334796795,19.92298473926902,19.920031245790852,19.92116435614748,19.922612726028465
2019-01-29,19.903884887695312,19.886712859593743,19.88327951483594,19.883374691200654,19.882619067906962,19.882659619659716,19.8810954482092,19.88102808269224,19.882348734410577,19.8485353560472,19.849156185500178,19.84646304528119,19.847242602638424,19.847928804430158
2019-01-30,19.724571228027344,19.758512747876118,19.74644101738507,19.746336305356326,19.74254022315556,19.743160753724545,19.74379950384582,19.744073797746317,19.744456061400136,19.73538521071618,19.73580761133013,19.73461809762535,19.735614536272934,19.735066869411614
2019-01-31,19.63881492614746,19.772084925335825,19.775260725725268,19.775261073734303,19.774538218900414,19.775184803753504,19.776062775547665,19.77431115851902,19.77411952889084,19.765997068201244,19.767199748689805,19.76619315910557,19.766744266556138,19.766433921742994
2019-02-01,19.75575828552246,19.7474771246806,19.74407890143704,19.7441687706149,19.743957670153556,19.743340962063616,19.744472529352464,19.74374928808776,19.743065021339913,19.750061986682873,19.750619232028754,19.75062156379061,19.75034846206774,19.75009106117378
2019-02-04,19.685590744018555,19.70531205087417,19.70841432233094,19.70825767001105,19.708552672478188,19.709589751260353,19.709545110613902,19.710001322434078,19.71093202053009,19.69919926300625,19.69891441057323,19.698130136195296,19.699222276282526,19.698766010690342
2019-02-05,19.685590744018555,19.729909407681056,19.742258125288533,19.742091020148006,19.742236680344032,19.743047667658573,19.743933450478266,19.743322002781404,19.741369766510658,19.760035436084706,19.760669346365816,19.760425546705576,19.760291954963243,19.75912330719076
2019-02-07,19.708982467651367,19.71024446374892,19.70569674650876,19.705560711907083,19.704595012378686,19.70507616679413,19.7078473281963,19.70721288878306,19.706604366502035,19.71146414509407,19.71172244225793,19.711244137727803,19.710540963251056,19.710776160535417
2019-02-08,19.67779541015625,19.73712160725109,19.735199699223028,19.735139893375262,19.734247776391484,19.73479281768266,19.734621955450187,19.733398294583537,19.732585382809194,19.73727686233964,19.73884198984026,19.738861273430537,19.738476881638924,19.7375897443408
2019-02-11,19.75575828552246,19.779083369331047,19.7757737229392,19.775784514586032,19.77632684560492,19.776597761180202,19.775139985431096,19.775657267711477,19.77589614544011,19.777305012807403,19.778436031770454,19.778952568282712,19.778451928449662,19.777328422976
2019-02-12,19.75575828552246,20.13048653586268,20.13341553725454,20.133313231464616,20.133756096984264,20.133850310761606,20.134803448053553,20.134828589518932,20.134258003433615,20.148326391742337,20.148841666562433,20.149482764635685,20.14861782400066,20.149107596584063
2019-02-13,20.239126205444336,20.091918543134796,20.06208575275643,20.06200240047559,20.058934857189506,20.059016369363388,20.06028486681962,20.060066990228243,20.058840130646693,20.079137214753757,20.07786710818288,20.07670075548363,20.07530404302539,20.076139341080985
2019-02-14,20.15337181091309,20.07898213889981,20.080736502561265,20.080677095885438,20.079412810088858,20.079965337043422,20.083740918482242,20.0851798635132,20.084761057575278,20.09509694856174,20.0946959412288,20.09068361981548,20.092058220458,20.092815028199013
2019-02-15,20.020832061767575,20.179144114281144,20.172773290907443,20.172800033834122,20.172332475165618,20.172889121093007,20.17351016976187,20.173284139995086,20.17336164528591,20.165948841962617,20.16548417911318,20.162181655849913,20.163136671811884,20.164075158015443
2019-02-18,20.16896247863769,20.103821390684644,20.091525024375052,20.091501942295345,20.092927796127245,20.093851943917155,20.094619582890303,20.095803566686698,20.09448800551153,20.115610359653488,20.115123569280925,20.112420663958375,20.11346568800043,20.114795034075957
2019-02-19,20.1143856048584,20.18563490693235,20.18774612556998,20.187585891405497,20.188423658012237,20.18939160248536,20.19373310935339,20.19456495058519,20.194216866891725,20.208547737386283,20.20835214814784,20.204681178741723,20.205441594916806,20.206531343165786
2019-02-20,20.254718780517575,20.143613081440847,20.14998412977762,20.149919682203517,20.15576473272175,20.156500975514895,20.159493487329847,20.159734183461033,20.158524726653955,20.16899691935832,20.1691921942519,20.164935474369692,20.164809833926945,20.16660108475744
2019-02-21,20.254718780517575,19.934017887929024,19.929166433163687,19.9291435079852,19.932382580888245,19.932996107900287,19.93595864794443,19.936236475783222,19.935558811532136,19.94411100570977,19.94355277983089,19.939383855113228,19.94035295864701,19.942024569962015
2019-02-22,19.942873001098636,19.867874556324317,19.878889266130436,19.878809275753483,19.874366760240296,19.875064103829096,19.87601635934091,19.87640457890225,19.876618346251348,19.869801432117313,19.87000337110551,19.867174692470797,19.867590790557095,19.867687626781095
2019-02-25,19.794736862182617,19.733851453450235,19.742318605057953,19.742316804561323,19.74339789303721,19.7435904935124,19.742353892806378,19.741615371060117,19.741101063626317,19.738404924664856,19.73755118575677,19.73617982698081,19.735677598854465,19.73537227345483
2019-02-26,19.724571228027344,19.735125976962536,19.742097401173673,19.742170216571584,19.74233522444569,19.742303625210894,19.742165456380093,19.742327623431684,19.743255906224757,19.727699996672833,19.72733463919967,19.72531825519809,19.72499290086757,19.72545829954405
2019-02-27,19.65440559387207,19.5692486829074,19.568632292933543,19.568476005006147,19.56857186443021,19.56885606584573,19.56880726024105,19.56890051582498,19.569009726087437,19.56890933537928,19.56950982817365,19.56882362846629,19.568702583944464,19.568159668748336
2019-02-28,19.506275177001957,19.612435277296832,19.614194244132072,19.614092912675556,19.613333594485283,19.61338083010473,19.61127525227255,19.610544325392393,19.61132856729312,19.585958843870486,19.58609024874645,19.586058863230235,19.58615256385881,19.5856414213858
2019-03-01,19.490686416625977,19.66559393912688,19.66576431121789,19.66578245848814,19.664614185704522,19.665236013618838,19.66437807748487,19.663327686383425,19.66286555528075,19.663974655060727,19.665435458536322,19.66625656892436,19.665161801190074,19.66462346485704
2019-03-04,19.70118522644043,19.615117513377335,19.612734979568273,19.61264029562864,19.610635701862627,19.61129986539453,19.609964656810064,19.610106509384774,19.609475971147464,19.61101834248487,19.611812839924042,19.612298114130525,19.611030510736605,19.610522553518532
2019-03-05,19.60762596130371,19.64610745115428,19.648207860135937,19.64817601363216,19.648225314202204,19.64833495024126,19.647288241440087,19.646896277156625,19.646195817707067,19.652170611284618,19.654041600049077,19.654258340235202,19.653342990241192,19.652601715713143
2019-03-06,19.56865119934082,19.652323020740674,19.65306832255008,19.65299896883839,19.65223790640753,19.653310853183605,19.6521884586815,19.651964904503775,19.651423903538692,19.657535759407537,19.6588181711752,19.658969278383225,19.658206215186354,19.65793662106611
2019-03-07,19.62322235107422,19.496597929711648,19.501227885651637,19.501097536807155,19.49610944679562,19.496656610713767,19.494713922126415,19.49294625530128,19.491705419776075,19.498111333019345,19.499073766436823,19.499259024342628,19.498573581860803,19.49822888440496
2019-03-08,19.42051696777344,19.460425817820862,19.459644423282118,19.459560770200675,19.45802228331111,19.458038246904067,19.45809030215964,19.457742942286785,19.456762362548087,19.456720273250433,19.457651502507126,19.45737111807796,19.45718240370465,19.45620376220159
2019-03-11,19.334760665893555,19.569008823814357,19.566595153980217,19.56664744125456,19.5649635382939,19.565366380124377,19.563978864853922,19.563930521028162,19.56351495951237,19.559435196758876,19.559478769420394,19.55956700995945,19.558516389224025,19.558459430665454
2019-03-12,19.521875381469727,19.415847938567758,19.416709613806532,19.416662247473894,19.4161536590502,19.41642485608349,19.414176780275355,19.414173143435736,19.413603843389282,19.41590958995176,19.41731975010918,19.418774774460736,19.418372781804628,19.417720811494643
2019-03-13,19.4127254486084,19.586470257919665,19.58671276712425,19.586712270161588,19.58378915963767,19.584268742416686,19.58343999535567,19.582972592584696,19.582704415627763,19.583456698184385,19.583961024941317,19.585067214127946,19.584705771022065,19.585147601984616
2019-03-14,19.5296630859375,19.64018578633592,19.640552992628677,19.640539009420593,19.6363874812173,19.63721371497824,19.635929990468973,19.635431703869717,19.635634156910633,19.63404434769948,19.634508213353925,19.635465483086804,19.634493568606587,19.635382262295426
2019-03-15,19.67779541015625,19.735884145246324,19.73538923088848,19.735461499956948,19.735094991213938,19.73495791646722,19.734389429202302,19.734907997295675,19.73481606477755,19.740993983479036,19.74169047062233,19.742426376877816,19.741447548498655,19.741655980885216
2019-03-18,19.786943435668945,19.850529703255333,19.860374761120823,19.8604330624017,19.86138721225495,19.861465097675108,19.86216285062462,19.861817708289724,19.861440096202575,19.874737085439122,19.87489857198281,19.87511932098041,19.875107687106045,19.8755192697056
2019-03-19,19.92727279663086,19.693711764579973,19.69272615859962,19.69278893251976,19.693627504507024,19.69324004981507,19.690984676357893,19.690298878014183,19.68934085864009,19.71053015522206,19.71088944438054,19.71040266103263,19.709613736769214,19.708937338069607
2019-03-20,19.724571228027344,19.657973412718412,19.664266551270682,19.664294905809115,19.662960868114236,19.662591377618863,19.66187606487606,19.661956877376582,19.662097447894958,19.65143905858313,19.65127326562473,19.65099838480331,19.651118149849154,19.650473445365833
2019-03-21,19.65440559387207,19.682137836592887,19.68737622139719,19.68737039433212,19.68681441871306,19.687095171454917,19.68746034082767,19.68734206744643,19.686743428545977,19.693782399483922,19.694631666912088,19.695016281186717,19.694724762675264,19.693866845988452
2019-03-22,19.64661026000977,19.522478770735447,19.526391634402376,19.526539077403704,19.524547616609727,19.524656921461204,19.527425523024597,19.526622344695184,19.525869737184323,19.534919928735853,19.535601149263258,19.535663717151685,19.535377685492612,19.534897824336213
2019-03-25,19.451704025268555,19.548262933910507,19.548495530905104,19.548514799141074,19.545470283329106,19.545710467256292,19.545774517403693,19.545385286823027,19.54553552834979,19.547409763243415,19.548347186048282,19.54963750161145,19.549521432767655,19.548629007676663
2019-03-26,19.49848175048828,19.489032872547078,19.486431952698656,19.48644809925384,19.48586817570184,19.48589735279933,19.484335572255226,19.483566837249654,19.48368346370453,19.481464439290946,19.48107852875404,19.482329325767317,19.48229198301305,19.480597067108796
2019-03-27,19.451704025268555,19.551317025212576,19.55013220993142,19.550172381462477,19.546947057156746,19.546639913180805,19.548163558768934,19.548828704407843,19.549343500875963,19.550123564364085,19.55008588678602,19.551847899062956,19.55160478190281,19.55069270023055
2019-03-28,19.49848175048828,19.646425291043535,19.6475245082215,19.647541970617144,19.643086202889254,19.642823379393626,19.643939703531174,19.643652255503085,19.64432543420969,19.639464917807317,19.638826956162085,19.640916576853293,19.640700362819977,19.639529810525506
2019-03-29,19.63881492614746,19.753261756012314,19.756073659159256,19.75598333017724,19.755839232507064,19.755041383153838,19.755772841894398,19.755683297306895,19.75536794208467,19.754338968833046,19.754155096188292,19.755414497424482,19.75458759958625,19.7541708414667
2019-04-01,19.81812858581543,19.976643702563685,19.985418712601287,19.98543347996487,19.986747093999725,19.9862907928912,19.986983024638334,19.987023979754436,19.98612832063839,20.004309316558967,20.00360717301116,20.00385999669553,20.003776549833354,20.002939680002402
2019-04-02,20.067607879638672,20.163446195851762,20.166241885436786,20.16616302691058,20.167991746738547,20.167341379750223,20.169234917371575,20.167965605170057,20.168781577791933,20.162303998563758,20.161212657260208,20.158929057723213,20.159796388276938,20.15952709706731
2019-04-03,20.348276138305664,20.335058196255787,20.3280534182797,20.328206680043042,20.33390866788593,20.332971050007874,20.336552557586813,20.33649913898569,20.335528124209123,20.36276098762218,20.36099920971447,20.356870697167615,20.35844115612015,20.359406473877314
2019-04-04,20.5899600982666,20.48194325321736,20.48068676224762,20.480733721566665,20.48693388166797,20.48649992373174,20.491326580849773,20.49246325300678,20.491865066662413,20.513813943810774,20.511498296228247,20.50588587646555,20.508467257165883,20.509865206778603
2019-04-05,20.675716400146484,20.48070591553676,20.48604578465016,20.486143396435526,20.49131332180078,20.49091537809845,20.49593197838879,20.496806798384803,20.496504060367364,20.50593047694418,20.50356163953282,20.496521149686835,20.499428869993153,20.501572908440522
2019-04-08,20.660125732421875,20.540082498271595,20.54558294031726,20.54570997660137,20.55041120876141,20.55042610492454,20.55417928240255,20.555116228578417,20.556070214855158,20.542067990915534,20.539528903089128,20.532226839072095,20.535808491291654,20.53816140143215
2019-04-09,20.660125732421875,20.59576593476625,20.597356556342763,20.597467461910295,20.60169406390027,20.601521841980098,20.604977456469058,20.60610745043545,20.605665658939465,20.62187365498955,20.61961508081483,20.61244547067509,20.615986011802413,20.618203904539634
2019-04-10,20.70690155029297,20.591737163914026,20.596202212096678,20.59641932636482,20.60156349143476,20.601682183682524,20.604152250620075,20.604624812856525,20.60404437341225,20.617150368468266,20.614471710002654,20.607793569263883,20.6115686482475,20.613200249231763
2019-04-11,20.68351554870605,20.69606294280733,20.699433265871207,20.69964789891129,20.705687750310062,20.705477664576485,20.709209577954063,20.710282289750534,20.70996245107153,20.715883267343813,20.71305358584209,20.70609876545157,20.70939079555815,20.711894929773056
2019-04-12,20.80045890808105,20.65774383740549,20.66490802640838,20.66487278322461,20.669585363679218,20.669774458701596,20.676289835020334,20.67743808730184,20.677525534250094,20.683984881565117,20.68128852464666,20.673675409475216,20.677192736668665,20.679429094537724
2019-04-15,20.745887756347656,20.689235994027243,20.691311229903068,20.691515823548507,20.696445059526706,20.697290393505895,20.699508241278266,20.701092376336373,20.70139415250527,20.690733337057942,20.68829427387928,20.679962092668283,20.68287296583997,20.68328272506006
2019-04-16,20.78486633300781,20.874183752272586,20.880992938272712,20.880978498721202,20.887481128276065,20.888468562842096,20.894581740195818,20.894374678139844,20.893141872632363,20.899336516083217,20.89667282097603,20.888695742304606,20.890829025670833,20.893045290916177
2019-04-17,20.948585510253903,20.783127070071025,20.780027700204712,20.77984596166107,20.785518597164902,20.787260234159064,20.79400174786528,20.795183027925873,20.795434361706246,20.80305400685844,20.800623102934637,20.792524331124646,20.79635903118281,20.799794284060873
2019-04-18,20.894012451171875,20.930916017462415,20.93458129357266,20.93442215367003,20.937921784365614,20.9386099945475,20.943256427681312,20.942829125961936,20.94331913643136,20.935299781934305,20.931468111252116,20.922739199727303,20.926056593060636,20.92895780202162
2019-04-22,21.018754959106445,20.97114045802769,20.975092795004766,20.975197886446033,20.97607927944204,20.975999334014855,20.980640082167383,20.979214387544456,20.97953798788558,20.977009679532657,20.97599125494507,20.967630330356478,20.970241423692904,20.972474389320286
2019-04-23,21.042144775390625,21.00809910195619,21.01243385299373,21.01239581256448,21.020234498504134,21.02104230604884,21.02777845688673,21.03147852316275,21.03283122822274,21.035943737323123,21.033562802070115,21.02439494354668,21.028203778670353,21.030836503823895
2019-04-24,21.143495559692383,20.995923428018898,20.998991458084596,20.99895858929232,21.00064608272096,21.001661794610676,21.004266830059656,21.00589857006036,21.005459762408602,21.009806170112725,21.006487011166953,20.996524634969973,21.000282137250103,21.002181590107124
2019-04-25,21.08112144470215,21.129558168808323,21.133310123388615,21.133493153220666,21.14155737620691,21.14102166435742,21.145427496099813,21.1462889719713,21.145689786841842,21.14659630672346,21.145860479212082,21.13637617733074,21.13926455955834,21.141135161869983
2019-04-26,21.26823234558105,21.59915925218023,21.599656512165755,21.599783147475577,21.60614694163761,21.606599157250695,21.61342494790926,21.615668267088296,21.616012002908576,21.619644934934172,21.617671884385224,21.60861494467806,21.61112789337087,21.615397312479097
2019-04-29,21.80618095397949,21.445324262690974,21.4446777302885,21.444615656811724,21.44808900816795,21.448169233425087,21.453120802007135,21.4541733895717,21.453722634374248,21.452657898835163,21.45130004321465,21.443192025841384,21.44664022170919,21.44996790544859
2019-04-30,21.69702911376953,21.629098721290738,21.628987869972608,21.628989338325376,21.634238135402803,21.63465782831101,21.639969402778355,21.643120097106454,21.64354124813098,21.64319624847031,21.641979868884725,21.633478104079416,21.637002028789354,21.640437084637444
2019-05-02,21.712621688842773,21.566870216451598,21.567783575467534,21.56771045603789,21.57259713834758,21.573438947383973,21.578191714152588,21.579434466085363,21.579006220954085,21.57958911960187,21.577706638763424,21.569936150970342,21.572685212320295,21.576126471037245
2019-05-03,21.65025520324707,20.556114923737823,20.556944247399635,20.55708196945013,20.561241888905187,20.561470267968993,20.564303727083605,20.566739285767127,20.566232084818278,20.566293157810257,20.565181545128155,20.556188984162773,20.560808647584537,20.563067305621363
2019-05-06,20.299570083618164,20.883386854915415,20.827014948574966,20.82684168287676,20.824305659443734,20.824420130900194,20.82053632791211,20.819283941366674,20.825479698537563,20.665046848159243,20.66460035207811,20.6590035740141,20.662230551547566,20.664020003500333
2019-05-07,20.417360305786133,20.289096881467188,20.28034601100919,20.28018615675319,20.283876383938104,20.284936733179617,20.284583140569595,20.285457824467077,20.285928265915956,20.266551161520873,20.26740269767994,20.261531893397546,20.26423412286119,20.266218386576316
2019-05-08,20.2053279876709,20.08507710324554,20.100493756476542,20.10048168151865,20.104457186506778,20.104955191319593,20.106080914853074,20.10695089071396,20.106255726147428,20.107707560887953,20.10813697123102,20.10314625434016,20.105098486839125,20.105675470842666
2019-05-09,20.00901222229004,20.115499099708572,20.11150220014493,20.11145767103635,20.110690468999383,20.11185416799673,20.112176518902054,20.113493241162008,20.11240325729876,20.111174756819224,20.11223964969973,20.11101767755453,20.111782629490037,20.11205872214615
2019-05-10,20.111103057861328,19.878909548246376,19.8600210897966,19.85993039417517,19.865124072156462,19.866205977322288,19.866903870068242,19.867470592835993,19.866956895568475,19.8680004919292,19.867939586646102,19.866385815186376,19.867887134442682,19.86809346881237
2019-05-13,19.77342414855957,19.880054117322913,19.88035128597193,19.879915095414674,19.880886249497156,19.881593418190242,19.88043053113975,19.881088330748717,19.882017855899683,19.83599341965929,19.836329291078634,19.835463854717872,19.83583959284568,19.836379669233033
2019-05-14,19.73416328430176,19.767012375894886,19.76808035563466,19.76787274517586,19.770996137540912,19.771887974928894,19.773519095085007,19.773656777921435,19.773165110997848,19.774224577370916,19.77549783767614,19.777038324018235,19.776661755615393,19.776293488555037
2019-05-15,19.710607528686523,19.785254056522525,19.78817337255564,19.78799210776684,19.783364260837516,19.783651666274363,19.785425117128085,19.78668560770147,19.78596344256046,19.797864855335604,19.80102554388158,19.802658589629978,19.802354532451254,19.802634409973063
2019-05-16,19.757720947265625,19.659131614118706,19.660510478696697,19.660192761348117,19.662690168914576,19.66274717924174,19.66231504107047,19.66269635607625,19.66204391418276,19.66802769144212,19.67042870741367,19.672187997117014,19.673465115552595,19.671958161303998
2019-05-17,19.61636734008789,19.639979574203352,19.643951243541853,19.643826996361124,19.64258432410439,19.641101322814478,19.643307239903642,19.642786426020177,19.64284276020927,19.631369136178044,19.63462015712929,19.635857345742913,19.63685833829299,19.636406839496463
2019-05-21,19.49857521057129,19.456077429396572,19.457606840908447,19.457695027169983,19.456195940106774,19.45558155018858,19.456102965224133,19.45762730124464,19.457120511835782,19.455638961458448,19.45631677076763,19.456510447454598,19.455893513056658,19.456429344817973
2019-05-22,19.26299476623535,19.444818455429534,19.44641020954371,19.44652476016695,19.44667766377658,19.447250685813266,19.445266625579677,19.446956421687197,19.44709754939567,19.448144095968836,19.44784573150767,19.44873699763393,19.448331420368866,19.447733406501875
2019-05-23,19.302255630493164,19.490917238471575,19.496580649580245,19.496755211673534,19.498472124588453,19.497601422306918,19.49810531682551,19.49939204465073,19.500599772976525,19.497756909859582,19.498232647820245,19.499394297092287,19.4994026850515,19.499719227511065
2019-05-24,19.34937286376953,19.592607236971077,19.59194685010046,19.592161691414823,19.595082603452337,19.595116865089366,19.596117776864013,19.596824990768365,19.597434247031657,19.585128374832394,19.587471160148304,19.587510207825744,19.58828896133189,19.58991949335691
2019-05-27,19.39649200439453,19.169357311603605,19.165200936237117,19.165171991073464,19.163695360407047,19.164778861414813,19.16321199970644,19.16168554702823,19.160899771016677,19.159257050125568,19.159570428327825,19.16165435899731,19.162022175004154,19.161357161854653
2019-05-28,19.090232849121094,19.025957475112627,19.026729158468424,19.02666513428989,19.025826327404058,19.02659204235135,19.024596218881122,19.025306980228653,19.024737922116024,19.044203519165137,19.044997327093647,19.046103128649065,19.046095810188774,19.045002851945984
2019-05-29,18.93317413330078,18.93337324352501,18.922670558919435,18.922746210718003,18.92528047388377,18.925304251333728,18.924003855430506,18.921270611821875,18.918687342428612,18.92169784545031,18.921646428967662,18.92141901354885,18.923196548125823,18.92280731741416
2019-05-30,18.76041030883789,18.641374885106984,18.639541492882888,18.639520880291165,18.63954033876206,18.63960398467377,18.641110211919518,18.640678747962866,18.641273966683006,18.644485266421377,18.644013175353138,18.642760990267455,18.64514778968193,18.645079422964564
2019-05-31,18.45415306091309,18.613451432052727,18.61149447382229,18.61157460788946,18.612257183354995,18.61160574248676,18.61466063114947,18.61352201218908,18.613212644348557,18.618691139832208,18.618028775907348,18.616268614831974,18.618396928520525,18.617632190217954
2019-06-03,18.524826049804688,18.7828203978274,18.78543860774184,18.785568988847015,18.78738035134263,18.7873888948399,18.789908989207383,18.792276489055652,18.796740320550743,18.79174013793203,18.792294725148047,18.79151286257966,18.793415051899856,18.794254816219023
2019-06-04,18.84678840637207,18.756016096167585,18.7688273254008,18.768939732679286,18.772413064641825,18.773363048248687,18.77813027948092,18.78637625889174,18.796880393840233,18.78088580322796,18.78174029586127,18.78031779740867,18.782418315038626,18.783692681590097
2019-06-06,18.81538200378418,19.005961282023456,19.00345958675194,19.003513581976183,19.00509580619005,19.005243017281344,19.002991677623157,19.00301314995813,19.002901264514918,18.992101660247663,18.993369784757235,18.991797364464745,18.992895247513538,18.992838615546574
2019-06-07,19.02740859985352,19.100149043274897,19.09998234956529,19.100043479851912,19.10104359633492,19.101274325110328,19.10210308305411,19.102635389524682,19.10431257755306,19.082278718144302,19.08375383696012,19.082585000478076,19.083472788424963,19.08447836661894
2019-06-10,19.145198822021484,19.177997678922367,19.188019332067363,19.187902376092026,19.187607605379934,19.188118629666324,19.189672534509036,19.19108042760962,19.194601355273825,19.18283348615507,19.183377297879574,19.183543077020715,19.183938181829646,19.18501375865354
2019-06-11,19.26299476623535,19.30749422982845,19.301105220816726,19.300987489652012,19.29672878311179,19.29642349003803,19.29647335496864,19.295019981211507,19.294859468080645,19.279807283844896,19.2793944655535,19.27993900746688,19.279999505146677,19.279217858191448
2019-06-12,19.325815200805664,19.399271780091276,19.401158930426114,19.401260723950116,19.39987837725651,19.39955694899807,19.399086488365263,19.39906637733973,19.40067399241507,19.387558552190377,19.387252346473844,19.388624669002247,19.387959855000872,19.386829058343505
2019-06-13,19.43575668334961,19.59623273393168,19.598500989990573,19.598505278996793,19.598161029367468,19.59805395618998,19.597734111251263,19.599354268069533,19.601044965396614,19.595365320583433,19.59455745972138,19.596690812050618,19.596376119581464,19.59469994228582
2019-06-14,19.62422180175781,19.687652253980723,19.688960989373516,19.689095549213988,19.688730974426235,19.68856093198333,19.68761445621876,19.688123223970447,19.68857587743245,19.685853833197143,19.68578430621855,19.687286754862384,19.68653754917323,19.686291707762543
2019-06-17,19.71845817565918,19.94904287938504,19.93256773410892,19.932743632227872,19.93348391356207,19.933612593692192,19.93483819723817,19.93448783772807,19.934764141092067,19.93486285411273,19.93510036694888,19.936980777695915,19.93645668738168,19.9365766409912
