,y_Tp6_PriceChg_c0,y_Tp6_PriceChg_c1,y_Tp6_PriceChg_c2,y_Tp6_PriceChg_c3,y_Tp6_PriceChg_c4,y_Tp6_PriceChg_c5,y_Tp6_PriceChg_c6,pc_pred
0,-0.112034,0.243613,0.585892,0.365514,-0.040406,-0.012731,-0.029848,0.003835461163031229
1,0.074221,0.123257,0.508801,0.650967,-0.172467,-0.157035,-0.027744,-0.01841379772067066
2,0.001865,0.140036,0.395208,0.599163,-0.121443,0.007141,-0.021971,0.002654261750745448
3,0.185696,0.880311,0.079962,-0.049639,0.011672,-0.074699,-0.033304,-0.05056214025936811
4,-0.052784,0.123313,0.399551,0.639224,0.047249,-0.096318,-0.060235,0.004721586898389091
5,-0.033402,0.033326,0.436886,0.519137,0.036654,0.016685,-0.009287,0.0173671141293619
6,0.02148,0.28166,0.472419,0.12123,0.070854,0.010103,0.022254,0.00032815175004929356
7,0.019379,0.125421,0.414134,0.32555,0.033426,-0.033348,0.115439,0.016318219579999144
8,0.065252,0.184842,0.033022,0.14745,0.165466,0.245857,0.158111,0.042490652068373595
9,0.118064,0.106233,0.564493,0.340035,-0.000446,-0.124129,-0.00425,-0.014732918195495309
10,-0.087068,0.566486,0.632147,0.215344,-0.131853,-0.117279,-0.077776,-0.03105882097513496
11,0.021738,0.177466,0.449362,0.343367,0.026025,0.017786,-0.035744,0.00040732396018160547
12,-0.021757,0.069143,0.232264,0.552493,0.171997,-0.061481,0.057341,0.025986856631523392
13,-0.010663,0.370109,0.599066,0.062567,0.029138,-0.060174,0.009958,-0.011128943748151928
14,-0.017366,0.374413,0.548387,0.046944,-0.016243,0.055074,0.008792,-0.004242308012890212
15,0.032263,0.380834,0.591875,0.165778,-0.093654,-0.046642,-0.030455,-0.022654421795948797
16,-0.149441,0.170114,0.544119,0.703325,-0.024894,-0.115865,-0.127358,-0.001410187059853088
17,0.074086,0.231489,0.424904,0.175902,0.051283,0.056714,-0.014378,-0.0025118530957350333
18,0.096638,0.030863,0.079623,0.583317,0.151142,-0.050501,0.108919,0.024971802307536768
19,0.632666,0.175014,0.187098,-0.179945,0.086635,0.110911,-0.012379,-0.04717713537381787
20,0.023634,0.072556,0.219922,0.583907,0.123929,-0.020905,-0.003043,0.016497245687544924
21,-0.109791,0.187977,0.465855,0.678716,0.031584,-0.113497,-0.140845,-0.003841260915892642
22,-0.01279,0.196707,0.446844,0.24266,0.060767,0.020892,0.04492,0.011874034061359172
23,0.084804,0.153539,0.320088,0.29464,0.036918,0.049719,0.060292,0.010034939525878122
24,-0.097349,0.240635,0.62665,0.136039,0.045631,-0.016519,0.064912,0.012518173358622393
25,-0.057075,0.308352,0.679339,0.13995,-0.048107,-0.078597,0.056138,-0.00397729013211989
