,y_Tp8_PriceChg_c0,y_Tp8_PriceChg_c1,y_Tp8_PriceChg_c2,y_Tp8_PriceChg_c3,y_Tp8_PriceChg_c4,y_Tp8_PriceChg_c5,y_Tp8_PriceChg_c6,pc_pred
0,-0.048361,-0.081211,0.043178,0.337732,0.635829,0.130872,-0.018039,0.04097946961567035
1,0.070872,0.009127,0.274513,0.521803,0.236955,-0.049335,-0.063935,-0.008102332057685594
2,-0.147775,-0.035685,-0.016692,0.357702,0.647595,0.091375,0.10348,0.06080429333279906
3,0.064771,0.124748,0.359138,0.373891,0.074374,-0.014119,0.017197,-0.007876445210900158
4,0.009753,0.070264,0.251595,0.281417,0.292275,0.052718,0.041977,0.015726308174742243
5,0.108707,0.127208,0.497901,0.154632,-0.095312,0.19583,0.011034,-0.007008605348446916
6,0.004767,0.082304,0.090856,-0.088227,0.258596,0.44653,0.205174,0.06339543206075843
7,0.076203,0.06436,0.298172,0.319082,0.298529,-0.06828,0.011933,-0.0021385450605642116
8,0.102922,0.067179,0.020442,0.124262,0.485837,0.174955,0.024404,0.025169535893397633
9,0.072752,-0.00248,0.118067,0.302957,0.299908,0.150423,0.058374,0.025268757206694047
10,0.071262,0.079493,0.433807,0.320555,0.152538,-0.044747,-0.012909,-0.011330458487275428
11,0.0145,0.179976,0.366574,0.355425,0.109312,-0.061393,0.035607,-0.006102131244926826
12,-0.030367,0.043512,0.084065,0.429895,0.365482,0.11172,-0.004306,0.025048019147818727
13,0.02735,0.388459,0.351693,0.059694,-0.007737,0.067739,0.112802,-0.002173684160836164
14,-0.064821,0.083502,0.20308,0.508603,0.339735,-0.025696,-0.044401,0.008912281744408876
15,0.032093,-0.124698,0.334673,0.435701,0.273279,0.045411,0.003541,0.015000117205562847
16,-0.02066,0.064081,0.069405,0.275232,0.406004,0.130003,0.075935,0.035409395692447596
17,0.031886,0.139855,0.337882,0.371556,0.067197,0.006328,0.045295,-0.0008131129296785116
18,0.005136,0.082142,0.151567,0.229833,0.485822,0.076143,-0.030644,0.016917198547213776
19,0.029635,0.038092,0.147217,0.211107,0.506051,0.089402,-0.021505,0.01942164950895823
20,-0.081753,-0.057871,0.111513,0.373893,0.619646,0.022291,0.012282,0.037069099986841166
21,-0.107926,-0.057137,0.048129,0.655341,0.646723,-0.014543,-0.170588,0.017898853469176607
22,0.074851,0.016163,0.035395,0.152704,0.574627,0.112532,0.033729,0.029158121284371064
23,0.05403,0.096881,0.221103,0.339045,0.207589,0.049677,0.031675,0.007473149359323891
24,0.0046,-0.011437,0.05936,0.267253,0.554645,0.089384,0.036196,0.03402974087357654
25,0.045194,-0.033109,0.085163,0.628201,0.299256,0.064175,-0.08888,0.006931581077995618
26,0.068862,-0.011576,0.1261,0.256896,0.430999,0.117021,0.011699,0.02215898434461077
27,0.0328,-0.041737,0.193053,-0.026224,0.384696,0.424602,0.03281,0.04643090905640879
28,-0.015163,-0.021615,-0.026084,0.439962,0.477118,0.110184,0.035598,0.03714701603839149
29,-0.013039,0.109657,0.196394,0.414151,0.403993,0.010179,-0.121335,-0.001184279422262095
30,0.048071,0.095741,0.200457,0.297932,0.316286,0.034949,0.006565,0.007924526206799185
31,-0.034794,-0.012997,0.276642,0.505999,0.237728,0.068984,-0.041563,0.012390927498079737
32,-0.041131,-0.163434,-0.156024,0.316323,0.74341,0.208323,0.092533,0.06993643537282176
