,rule,weight
0,"{'x_Tm3_VolChg': 'x_Tm3_VolChg_c0', 'x_Tm3_PRoc1': 'x_Tm3_PRoc1_c3', 'x_Tm6_PriceChg': 'x_Tm6_PriceChg_c3', 'x_Tm7_PRoc1': 'x_Tm7_PRoc1_c3', 'x_Tm11_PRoc1': 'x_Tm11_PRoc1_c3', 'x_Tm1_VolChg': 'x_Tm1_VolChg_c0', 'y_Tp13_PriceChg': 'Unnamed: 0'}",52328.15075205335
1,"{'x_Tm3_VolChg': 'x_Tm3_VolChg_c1', 'x_Tm3_PRoc1': 'x_Tm3_PRoc1_c3', 'x_Tm6_PriceChg': 'x_Tm6_PriceChg_c3', 'x_Tm7_PRoc1': 'x_Tm7_PRoc1_c3', 'x_Tm11_PRoc1': 'x_Tm11_PRoc1_c3', 'x_Tm1_VolChg': 'x_Tm1_VolChg_c0', 'y_Tp13_PriceChg': 'Unnamed: 0'}",13212.421535065949
2,"{'x_Tm3_VolChg': 'x_Tm3_VolChg_c0', 'x_Tm3_PRoc1': 'x_Tm3_PRoc1_c3', 'x_Tm6_PriceChg': 'x_Tm6_PriceChg_c3', 'x_Tm7_PRoc1': 'x_Tm7_PRoc1_c3', 'x_Tm11_PRoc1': 'x_Tm11_PRoc1_c3', 'x_Tm1_VolChg': 'x_Tm1_VolChg_c2', 'y_Tp13_PriceChg': 'Unnamed: 0'}",7771.152810820596
3,"{'x_Tm3_VolChg': 'x_Tm3_VolChg_c2', 'x_Tm3_PRoc1': 'x_Tm3_PRoc1_c3', 'x_Tm6_PriceChg': 'x_Tm6_PriceChg_c3', 'x_Tm7_PRoc1': 'x_Tm7_PRoc1_c3', 'x_Tm11_PRoc1': 'x_Tm11_PRoc1_c3', 'x_Tm1_VolChg': 'x_Tm1_VolChg_c0', 'y_Tp13_PriceChg': 'Unnamed: 0'}",7097.294948671324
4,"{'x_Tm3_VolChg': 'x_Tm3_VolChg_c6', 'x_Tm3_PRoc1': 'x_Tm3_PRoc1_c3', 'x_Tm6_PriceChg': 'x_Tm6_PriceChg_c3', 'x_Tm7_PRoc1': 'x_Tm7_PRoc1_c3', 'x_Tm11_PRoc1': 'x_Tm11_PRoc1_c3', 'x_Tm1_VolChg': 'x_Tm1_VolChg_c1', 'y_Tp13_PriceChg': 'Unnamed: 0'}",6452.7853270431915
5,"{'x_Tm3_VolChg': 'x_Tm3_VolChg_c3', 'x_Tm3_PRoc1': 'x_Tm3_PRoc1_c3', 'x_Tm6_PriceChg': 'x_Tm6_PriceChg_c3', 'x_Tm7_PRoc1': 'x_Tm7_PRoc1_c3', 'x_Tm11_PRoc1': 'x_Tm11_PRoc1_c3', 'x_Tm1_VolChg': 'x_Tm1_VolChg_c0', 'y_Tp13_PriceChg': 'Unnamed: 0'}",5375.125047250556
6,"{'x_Tm3_VolChg': 'x_Tm3_VolChg_c0', 'x_Tm3_PRoc1': 'x_Tm3_PRoc1_c3', 'x_Tm6_PriceChg': 'x_Tm6_PriceChg_c3', 'x_Tm7_PRoc1': 'x_Tm7_PRoc1_c3', 'x_Tm11_PRoc1': 'x_Tm11_PRoc1_c3', 'x_Tm1_VolChg': 'x_Tm1_VolChg_c4', 'y_Tp13_PriceChg': 'Unnamed: 0'}",5370.097436169535
7,"{'x_Tm3_VolChg': 'x_Tm3_VolChg_c4', 'x_Tm3_PRoc1': 'x_Tm3_PRoc1_c3', 'x_Tm6_PriceChg': 'x_Tm6_PriceChg_c3', 'x_Tm7_PRoc1': 'x_Tm7_PRoc1_c3', 'x_Tm11_PRoc1': 'x_Tm11_PRoc1_c3', 'x_Tm1_VolChg': 'x_Tm1_VolChg_c6', 'y_Tp13_PriceChg': 'Unnamed: 0'}",5176.130414769086
8,"{'x_Tm3_VolChg': 'x_Tm3_VolChg_c3', 'x_Tm3_PRoc1': 'x_Tm3_PRoc1_c3', 'x_Tm6_PriceChg': 'x_Tm6_PriceChg_c3', 'x_Tm7_PRoc1': 'x_Tm7_PRoc1_c3', 'x_Tm11_PRoc1': 'x_Tm11_PRoc1_c3', 'x_Tm1_VolChg': 'x_Tm1_VolChg_c6', 'y_Tp13_PriceChg': 'Unnamed: 0'}",5153.190440735739
9,"{'x_Tm3_VolChg': 'x_Tm3_VolChg_c1', 'x_Tm3_PRoc1': 'x_Tm3_PRoc1_c3', 'x_Tm6_PriceChg': 'x_Tm6_PriceChg_c3', 'x_Tm7_PRoc1': 'x_Tm7_PRoc1_c3', 'x_Tm11_PRoc1': 'x_Tm11_PRoc1_c3', 'x_Tm1_VolChg': 'x_Tm1_VolChg_c1', 'y_Tp13_PriceChg': 'Unnamed: 0'}",5140.161752519664
