,rule,weight
13,"{'x_Tm3_VolChg': 'x_Tm3_VolChg_c0', 'x_Tm12_VolChg': 'x_Tm12_VolChg_c0', 'x_Tm4_PriceChg': 'x_Tm4_PriceChg_c3', 'x_Tm13_VolChg': 'x_Tm13_VolChg_c0', 'x_Tm9_PriceChg': 'x_Tm9_PriceChg_c3', 'x_Tm11_PriceChg': 'x_Tm11_PriceChg_c3', 'y_Tp13_PriceChg': 'Unnamed: 0'}",697.203350040932
14,"{'x_Tm3_VolChg': 'x_Tm3_VolChg_c1', 'x_Tm12_VolChg': 'x_Tm12_VolChg_c0', 'x_Tm4_PriceChg': 'x_Tm4_PriceChg_c1', 'x_Tm13_VolChg': 'x_Tm13_VolChg_c0', 'x_Tm9_PriceChg': 'x_Tm9_PriceChg_c3', 'x_Tm11_PriceChg': 'x_Tm11_PriceChg_c3', 'y_Tp13_PriceChg': 'Unnamed: 0'}",692.3180285785297
15,"{'x_Tm3_VolChg': 'x_Tm3_VolChg_c1', 'x_Tm12_VolChg': 'x_Tm12_VolChg_c1', 'x_Tm4_PriceChg': 'x_Tm4_PriceChg_c1', 'x_Tm13_VolChg': 'x_Tm13_VolChg_c0', 'x_Tm9_PriceChg': 'x_Tm9_PriceChg_c3', 'x_Tm11_PriceChg': 'x_Tm11_PriceChg_c3', 'y_Tp13_PriceChg': 'Unnamed: 0'}",617.6073757392719
16,"{'x_Tm3_VolChg': 'x_Tm3_VolChg_c0', 'x_Tm12_VolChg': 'x_Tm12_VolChg_c0', 'x_Tm4_PriceChg': 'x_Tm4_PriceChg_c1', 'x_Tm13_VolChg': 'x_Tm13_VolChg_c1', 'x_Tm9_PriceChg': 'x_Tm9_PriceChg_c4', 'x_Tm11_PriceChg': 'x_Tm11_PriceChg_c5', 'y_Tp13_PriceChg': 'Unnamed: 0'}",602.6686658754476
17,"{'x_Tm3_VolChg': 'x_Tm3_VolChg_c6', 'x_Tm12_VolChg': 'x_Tm12_VolChg_c5', 'x_Tm4_PriceChg': 'x_Tm4_PriceChg_c1', 'x_Tm13_VolChg': 'x_Tm13_VolChg_c2', 'x_Tm9_PriceChg': 'x_Tm9_PriceChg_c3', 'x_Tm11_PriceChg': 'x_Tm11_PriceChg_c4', 'y_Tp13_PriceChg': 'Unnamed: 0'}",594.4291810414777
18,"{'x_Tm3_VolChg': 'x_Tm3_VolChg_c1', 'x_Tm12_VolChg': 'x_Tm12_VolChg_c1', 'x_Tm4_PriceChg': 'x_Tm4_PriceChg_c1', 'x_Tm13_VolChg': 'x_Tm13_VolChg_c1', 'x_Tm9_PriceChg': 'x_Tm9_PriceChg_c3', 'x_Tm11_PriceChg': 'x_Tm11_PriceChg_c3', 'y_Tp13_PriceChg': 'Unnamed: 0'}",557.677968977467
19,"{'x_Tm3_VolChg': 'x_Tm3_VolChg_c0', 'x_Tm12_VolChg': 'x_Tm12_VolChg_c1', 'x_Tm4_PriceChg': 'x_Tm4_PriceChg_c1', 'x_Tm13_VolChg': 'x_Tm13_VolChg_c0', 'x_Tm9_PriceChg': 'x_Tm9_PriceChg_c3', 'x_Tm11_PriceChg': 'x_Tm11_PriceChg_c3', 'y_Tp13_PriceChg': 'Unnamed: 0'}",543.6847643860193
20,"{'x_Tm3_VolChg': 'x_Tm3_VolChg_c0', 'x_Tm12_VolChg': 'x_Tm12_VolChg_c6', 'x_Tm4_PriceChg': 'x_Tm4_PriceChg_c3', 'x_Tm13_VolChg': 'x_Tm13_VolChg_c3', 'x_Tm9_PriceChg': 'x_Tm9_PriceChg_c3', 'x_Tm11_PriceChg': 'x_Tm11_PriceChg_c3', 'y_Tp13_PriceChg': 'Unnamed: 0'}",543.0426184032466
21,"{'x_Tm3_VolChg': 'x_Tm3_VolChg_c1', 'x_Tm12_VolChg': 'x_Tm12_VolChg_c6', 'x_Tm4_PriceChg': 'x_Tm4_PriceChg_c1', 'x_Tm13_VolChg': 'x_Tm13_VolChg_c0', 'x_Tm9_PriceChg': 'x_Tm9_PriceChg_c3', 'x_Tm11_PriceChg': 'x_Tm11_PriceChg_c3', 'y_Tp13_PriceChg': 'Unnamed: 0'}",501.1554384833189
22,"{'x_Tm3_VolChg': 'x_Tm3_VolChg_c3', 'x_Tm12_VolChg': 'x_Tm12_VolChg_c0', 'x_Tm4_PriceChg': 'x_Tm4_PriceChg_c3', 'x_Tm13_VolChg': 'x_Tm13_VolChg_c0', 'x_Tm9_PriceChg': 'x_Tm9_PriceChg_c2', 'x_Tm11_PriceChg': 'x_Tm11_PriceChg_c3', 'y_Tp13_PriceChg': 'Unnamed: 0'}",454.05485650302654
23,"{'x_Tm3_VolChg': 'x_Tm3_VolChg_c3', 'x_Tm12_VolChg': 'x_Tm12_VolChg_c3', 'x_Tm4_PriceChg': 'x_Tm4_PriceChg_c1', 'x_Tm13_VolChg': 'x_Tm13_VolChg_c5', 'x_Tm9_PriceChg': 'x_Tm9_PriceChg_c3', 'x_Tm11_PriceChg': 'x_Tm11_PriceChg_c4', 'y_Tp13_PriceChg': 'Unnamed: 0'}",449.49364175009333
24,"{'x_Tm3_VolChg': 'x_Tm3_VolChg_c0', 'x_Tm12_VolChg': 'x_Tm12_VolChg_c1', 'x_Tm4_PriceChg': 'x_Tm4_PriceChg_c1', 'x_Tm13_VolChg': 'x_Tm13_VolChg_c3', 'x_Tm9_PriceChg': 'x_Tm9_PriceChg_c3', 'x_Tm11_PriceChg': 'x_Tm11_PriceChg_c3', 'y_Tp13_PriceChg': 'Unnamed: 0'}",433.209452343599
25,"{'x_Tm3_VolChg': 'x_Tm3_VolChg_c1', 'x_Tm12_VolChg': 'x_Tm12_VolChg_c2', 'x_Tm4_PriceChg': 'x_Tm4_PriceChg_c3', 'x_Tm13_VolChg': 'x_Tm13_VolChg_c0', 'x_Tm9_PriceChg': 'x_Tm9_PriceChg_c2', 'x_Tm11_PriceChg': 'x_Tm11_PriceChg_c3', 'y_Tp13_PriceChg': 'Unnamed: 0'}",425.807108602089
26,"{'x_Tm3_VolChg': 'x_Tm3_VolChg_c1', 'x_Tm12_VolChg': 'x_Tm12_VolChg_c2', 'x_Tm4_PriceChg': 'x_Tm4_PriceChg_c3', 'x_Tm13_VolChg': 'x_Tm13_VolChg_c2', 'x_Tm9_PriceChg': 'x_Tm9_PriceChg_c2', 'x_Tm11_PriceChg': 'x_Tm11_PriceChg_c2', 'y_Tp13_PriceChg': 'Unnamed: 0'}",425.0922894063173
27,"{'x_Tm3_VolChg': 'x_Tm3_VolChg_c4', 'x_Tm12_VolChg': 'x_Tm12_VolChg_c2', 'x_Tm4_PriceChg': 'x_Tm4_PriceChg_c1', 'x_Tm13_VolChg': 'x_Tm13_VolChg_c1', 'x_Tm9_PriceChg': 'x_Tm9_PriceChg_c3', 'x_Tm11_PriceChg': 'x_Tm11_PriceChg_c3', 'y_Tp13_PriceChg': 'Unnamed: 0'}",423.2170322136007
28,"{'x_Tm3_VolChg': 'x_Tm3_VolChg_c0', 'x_Tm12_VolChg': 'x_Tm12_VolChg_c1', 'x_Tm4_PriceChg': 'x_Tm4_PriceChg_c1', 'x_Tm13_VolChg': 'x_Tm13_VolChg_c0', 'x_Tm9_PriceChg': 'x_Tm9_PriceChg_c3', 'x_Tm11_PriceChg': 'x_Tm11_PriceChg_c4', 'y_Tp13_PriceChg': 'Unnamed: 0'}",422.43859965967744
29,"{'x_Tm3_VolChg': 'x_Tm3_VolChg_c3', 'x_Tm12_VolChg': 'x_Tm12_VolChg_c0', 'x_Tm4_PriceChg': 'x_Tm4_PriceChg_c1', 'x_Tm13_VolChg': 'x_Tm13_VolChg_c2', 'x_Tm9_PriceChg': 'x_Tm9_PriceChg_c3', 'x_Tm11_PriceChg': 'x_Tm11_PriceChg_c3', 'y_Tp13_PriceChg': 'Unnamed: 0'}",402.37169285197706
30,"{'x_Tm3_VolChg': 'x_Tm3_VolChg_c4', 'x_Tm12_VolChg': 'x_Tm12_VolChg_c2', 'x_Tm4_PriceChg': 'x_Tm4_PriceChg_c3', 'x_Tm13_VolChg': 'x_Tm13_VolChg_c0', 'x_Tm9_PriceChg': 'x_Tm9_PriceChg_c2', 'x_Tm11_PriceChg': 'x_Tm11_PriceChg_c2', 'y_Tp13_PriceChg': 'Unnamed: 0'}",395.1410943139407
31,"{'x_Tm3_VolChg': 'x_Tm3_VolChg_c3', 'x_Tm12_VolChg': 'x_Tm12_VolChg_c1', 'x_Tm4_PriceChg': 'x_Tm4_PriceChg_c3', 'x_Tm13_VolChg': 'x_Tm13_VolChg_c0', 'x_Tm9_PriceChg': 'x_Tm9_PriceChg_c2', 'x_Tm11_PriceChg': 'x_Tm11_PriceChg_c3', 'y_Tp13_PriceChg': 'Unnamed: 0'}",387.40837771670397
32,"{'x_Tm3_VolChg': 'x_Tm3_VolChg_c0', 'x_Tm12_VolChg': 'x_Tm12_VolChg_c4', 'x_Tm4_PriceChg': 'x_Tm4_PriceChg_c3', 'x_Tm13_VolChg': 'x_Tm13_VolChg_c0', 'x_Tm9_PriceChg': 'x_Tm9_PriceChg_c3', 'x_Tm11_PriceChg': 'x_Tm11_PriceChg_c3', 'y_Tp13_PriceChg': 'Unnamed: 0'}",384.13482067458904
