,rule,weight
23,"{'x_Tm12_VolChg': 'x_Tm12_VolChg_c1', 'x_Tm4_PRoc1': 'x_Tm4_PRoc1_c3', 'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c2', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c2', 'x_Tm1_PRoc1': 'x_Tm1_PRoc1_c3', 'x_Tm5_VolChg': 'x_Tm5_VolChg_c0', 'y_Tp13_PriceChg': 'Unnamed: 0'}",769.6895880744006
24,"{'x_Tm12_VolChg': 'x_Tm12_VolChg_c2', 'x_Tm4_PRoc1': 'x_Tm4_PRoc1_c3', 'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c3', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c2', 'x_Tm1_PRoc1': 'x_Tm1_PRoc1_c3', 'x_Tm5_VolChg': 'x_Tm5_VolChg_c5', 'y_Tp13_PriceChg': 'Unnamed: 0'}",715.4930993432705
25,"{'x_Tm12_VolChg': 'x_Tm12_VolChg_c1', 'x_Tm4_PRoc1': 'x_Tm4_PRoc1_c3', 'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c3', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c2', 'x_Tm1_PRoc1': 'x_Tm1_PRoc1_c3', 'x_Tm5_VolChg': 'x_Tm5_VolChg_c5', 'y_Tp13_PriceChg': 'Unnamed: 0'}",617.1086662055428
26,"{'x_Tm12_VolChg': 'x_Tm12_VolChg_c3', 'x_Tm4_PRoc1': 'x_Tm4_PRoc1_c3', 'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c3', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c2', 'x_Tm1_PRoc1': 'x_Tm1_PRoc1_c3', 'x_Tm5_VolChg': 'x_Tm5_VolChg_c6', 'y_Tp13_PriceChg': 'Unnamed: 0'}",616.106421769251
27,"{'x_Tm12_VolChg': 'x_Tm12_VolChg_c4', 'x_Tm4_PRoc1': 'x_Tm4_PRoc1_c3', 'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c2', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c2', 'x_Tm1_PRoc1': 'x_Tm1_PRoc1_c3', 'x_Tm5_VolChg': 'x_Tm5_VolChg_c2', 'y_Tp13_PriceChg': 'Unnamed: 0'}",510.6218110817811
28,"{'x_Tm12_VolChg': 'x_Tm12_VolChg_c1', 'x_Tm4_PRoc1': 'x_Tm4_PRoc1_c3', 'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c2', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c2', 'x_Tm1_PRoc1': 'x_Tm1_PRoc1_c3', 'x_Tm5_VolChg': 'x_Tm5_VolChg_c1', 'y_Tp13_PriceChg': 'Unnamed: 0'}",506.0930450581384
29,"{'x_Tm12_VolChg': 'x_Tm12_VolChg_c2', 'x_Tm4_PRoc1': 'x_Tm4_PRoc1_c3', 'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c3', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c2', 'x_Tm1_PRoc1': 'x_Tm1_PRoc1_c3', 'x_Tm5_VolChg': 'x_Tm5_VolChg_c3', 'y_Tp13_PriceChg': 'Unnamed: 0'}",501.03536636601916
30,"{'x_Tm12_VolChg': 'x_Tm12_VolChg_c0', 'x_Tm4_PRoc1': 'x_Tm4_PRoc1_c3', 'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c2', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c2', 'x_Tm1_PRoc1': 'x_Tm1_PRoc1_c3', 'x_Tm5_VolChg': 'x_Tm5_VolChg_c0', 'y_Tp13_PriceChg': 'Unnamed: 0'}",492.00745876050917
31,"{'x_Tm12_VolChg': 'x_Tm12_VolChg_c0', 'x_Tm4_PRoc1': 'x_Tm4_PRoc1_c2', 'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c2', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c2', 'x_Tm1_PRoc1': 'x_Tm1_PRoc1_c3', 'x_Tm5_VolChg': 'x_Tm5_VolChg_c4', 'y_Tp13_PriceChg': 'Unnamed: 0'}",486.40078342762274
32,"{'x_Tm12_VolChg': 'x_Tm12_VolChg_c0', 'x_Tm4_PRoc1': 'x_Tm4_PRoc1_c3', 'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c2', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c2', 'x_Tm1_PRoc1': 'x_Tm1_PRoc1_c2', 'x_Tm5_VolChg': 'x_Tm5_VolChg_c1', 'y_Tp13_PriceChg': 'Unnamed: 0'}",456.3973075944528
