date,ADBE,GE,INTU,MS,VRTX,XOM
2019-03-27,0.16537301242351532,0.1694968044757843,0.16596685349941254,0.16772930324077606,0.16537301242351532,0.16606105864048004
2019-03-28,0.16460750997066498,0.1726158857345581,0.16461564600467682,0.16894589364528656,0.16460750997066498,0.16460750997066498
2019-03-29,0.16574592888355255,0.16966359317302704,0.16574592888355255,0.16735272109508514,0.16574592888355255,0.16574592888355255
2019-04-01,0.16589529812335968,0.16589529812335968,0.16589529812335968,0.16589529812335968,0.16589529812335968,0.1705235242843628
2019-04-02,0.16570667922496796,0.16583608090877533,0.16570667922496796,0.1657254844903946,0.16570667922496796,0.17131838202476501
2019-04-03,0.16494087874889374,0.16533657908439636,0.16517150402069092,0.1664017140865326,0.1645497977733612,0.17359955608844757
2019-04-04,0.16511136293411255,0.1651114821434021,0.16497085988521576,0.16651494801044464,0.16395309567451477,0.1743382066488266
2019-04-05,0.16550038754940033,0.16687245666980743,0.1648816019296646,0.1673528105020523,0.1638091504573822,0.17158351838588715
2019-04-08,0.16679617762565613,0.1656777262687683,0.16537928581237793,0.1670738160610199,0.1640552580356598,0.17101775109767914
2019-04-09,0.1645624339580536,0.16950096189975739,0.16505227982997894,0.16858720779418945,0.16438332200050354,0.16791382431983948
2019-04-10,0.1656152755022049,0.16850845515727997,0.1656152755022049,0.16831189393997192,0.16573497653007507,0.16621406376361847
2019-04-11,0.16591835021972656,0.16601647436618805,0.16591835021972656,0.16709668934345245,0.16591835021972656,0.1691318303346634
2019-04-12,0.16549073159694672,0.16910356283187866,0.16549073159694672,0.1672995537519455,0.1671246588230133,0.16549073159694672
2019-04-15,0.16637180745601654,0.16637180745601654,0.16637180745601654,0.16637180745601654,0.16814100742340088,0.16637180745601654
2019-04-16,0.16656458377838135,0.16656458377838135,0.16656458377838135,0.16656458377838135,0.16717714071273804,0.16656458377838135
2019-04-17,0.16645598411560059,0.16645598411560059,0.16645598411560059,0.16645598411560059,0.16772010922431946,0.16645598411560059
2019-04-18,0.16665194928646088,0.16622336208820343,0.16622336208820343,0.16622336208820343,0.16622336208820343,0.1684546321630478
2019-04-22,0.16744160652160645,0.1655934453010559,0.1655934453010559,0.1655934453010559,0.16581986844539642,0.16995815932750702
2019-04-23,0.16760841012001038,0.16472852230072021,0.16507461667060852,0.16472852230072021,0.16472852230072021,0.17313143610954285
2019-04-24,0.16854968667030334,0.16407854855060577,0.1649826467037201,0.16407854855060577,0.16407854855060577,0.17423206567764282
2019-04-25,0.1684246063232422,0.16383253037929535,0.16501137614250183,0.1642993837594986,0.16383253037929535,0.17459958791732788
2019-04-26,0.1683618724346161,0.16419190168380737,0.16571204364299774,0.16419190168380737,0.16419190168380737,0.17335043847560883
2019-04-29,0.16701799631118774,0.1650504171848297,0.16529139876365662,0.1665433794260025,0.1640927940607071,0.17200398445129395
2019-04-30,0.1653873324394226,0.16756761074066162,0.16542041301727295,0.1672474443912506,0.16399754583835602,0.17037968337535858
2019-05-01,0.16415908932685852,0.1711287498474121,0.16518419981002808,0.16814351081848145,0.16415908932685852,0.16722537577152252
2019-05-02,0.16509051620960236,0.16741961240768433,0.16534948348999023,0.16649365425109863,0.1634228229522705,0.17222385108470917
2019-05-03,0.16415353119373322,0.1698261797428131,0.16536828875541687,0.16724950075149536,0.16415353119373322,0.1692490130662918
2019-05-06,0.1645737886428833,0.16991384327411652,0.1655493825674057,0.1676694005727768,0.16380725800991058,0.1684863418340683
2019-05-07,0.16499023139476776,0.1698736548423767,0.1654914766550064,0.16813895106315613,0.16324515640735626,0.16826052963733673
2019-05-08,0.16478024423122406,0.1700495481491089,0.16545099020004272,0.16824282705783844,0.1633124053478241,0.16816399991512299
2019-05-09,0.16789568960666656,0.16706712543964386,0.16644786298274994,0.1661902517080307,0.1643190085887909,0.16808007657527924
2019-05-10,0.16902583837509155,0.1658942848443985,0.16694919764995575,0.16618973016738892,0.16508330404758453,0.16685758531093597
2019-05-13,0.16922584176063538,0.16524827480316162,0.16687139868736267,0.16654831171035767,0.16504214704036713,0.16706408560276031
2019-05-14,0.16809813678264618,0.16388443112373352,0.16573740541934967,0.16593538224697113,0.16387847065925598,0.1724662184715271
2019-05-15,0.16940118372440338,0.1651543229818344,0.16650091111660004,0.16624806821346283,0.1651543229818344,0.1675412654876709
2019-05-16,0.1691562831401825,0.16444414854049683,0.16640029847621918,0.1664266735315323,0.16439594328403473,0.16917665302753448
2019-05-17,0.1679547280073166,0.1638646423816681,0.16563387215137482,0.16502699255943298,0.1638646423816681,0.17365512251853943
2019-05-20,0.1655258983373642,0.16409751772880554,0.1650591641664505,0.16536392271518707,0.16409751772880554,0.17585605382919312
2019-05-21,0.1659611612558365,0.16409370303153992,0.16491393744945526,0.16507035493850708,0.16409370303153992,0.17586715519428253
2019-05-22,0.165685772895813,0.16476692259311676,0.16533836722373962,0.16569094359874725,0.16476692259311676,0.1737510859966278
2019-05-23,0.16662855446338654,0.16417157649993896,0.16525369882583618,0.16589118540287018,0.16417157649993896,0.1738833636045456
2019-05-24,0.16561898589134216,0.164590522646904,0.16485193371772766,0.16629564762115479,0.1637817770242691,0.17486116290092468
2019-05-28,0.1645326167345047,0.16724377870559692,0.16494521498680115,0.16726627945899963,0.1645326167345047,0.1714794635772705
2019-05-29,0.1655484437942505,0.1664244681596756,0.16505944728851318,0.16716623306274414,0.16455698013305664,0.17124444246292114
2019-05-30,0.1661159098148346,0.16536100208759308,0.16503366827964783,0.16672933101654053,0.1645461916923523,0.1722138524055481
2019-05-31,0.16657736897468567,0.16517972946166992,0.1656215339899063,0.16569387912750244,0.16517972946166992,0.17174775898456573
2019-06-03,0.16558995842933655,0.16543284058570862,0.16560141742229462,0.16661052405834198,0.16515031456947327,0.17161493003368378
2019-06-04,0.166325181722641,0.16679099202156067,0.166325181722641,0.166325181722641,0.16790832579135895,0.166325181722641
2019-06-05,0.1660003811120987,0.16720207035541534,0.1660003811120987,0.1660003811120987,0.1687963604927063,0.1660003811120987
2019-06-06,0.1657945066690445,0.16801080107688904,0.16566984355449677,0.16745488345623016,0.16422003507614136,0.168849915266037
2019-06-07,0.16491474211215973,0.16641207039356232,0.16507256031036377,0.1668892651796341,0.1637495458126068,0.17296180129051208
2019-06-10,0.16620561480522156,0.16419605910778046,0.16543808579444885,0.16498687863349915,0.16419605910778046,0.17497731745243073
2019-06-11,0.16465497016906738,0.16795440018177032,0.16488929092884064,0.16735699772834778,0.1639864146709442,0.17115800082683563
2019-06-12,0.1651187688112259,0.16526611149311066,0.16496354341506958,0.16639111936092377,0.16382697224617004,0.17443342506885529
2019-06-13,0.16514182090759277,0.16514790058135986,0.16502980887889862,0.16626785695552826,0.16370424628257751,0.174708291888237
2019-06-14,0.16472461819648743,0.16816696524620056,0.16524802148342133,0.16685064136981964,0.16391396522521973,0.17109575867652893
2019-06-17,0.16752104461193085,0.16345266997814178,0.1653958410024643,0.16563378274440765,0.16330552101135254,0.1746911257505417
2019-06-18,0.16635958850383759,0.16424426436424255,0.16520215570926666,0.1659768968820572,0.16336581110954285,0.1748511791229248
2019-06-19,0.16516363620758057,0.16733117401599884,0.1651330292224884,0.1671546995639801,0.164194256067276,0.17102321982383728
2019-06-20,0.16406972706317902,0.16998997330665588,0.16484299302101135,0.16814513504505157,0.16398468613624573,0.16896754503250122
2019-06-21,0.16453880071640015,0.17126986384391785,0.1649344265460968,0.16829881072044373,0.16453880071640015,0.16641931235790253
2019-06-24,0.16439473628997803,0.16652321815490723,0.16513796150684357,0.16664958000183105,0.16439473628997803,0.1728997826576233
2019-06-25,0.164250448346138,0.16803668439388275,0.16469706594944,0.16727013885974884,0.164250448346138,0.17149515450000763
2019-06-26,0.16451717913150787,0.16623593866825104,0.16510380804538727,0.16670748591423035,0.16451717913150787,0.1729183793067932
2019-06-27,0.16490434110164642,0.16720856726169586,0.1652584969997406,0.16686293482780457,0.16490434110164642,0.17086128890514374
2019-06-28,0.16583220660686493,0.1667643040418625,0.16537027060985565,0.16711516678333282,0.1646159142255783,0.17030218243598938
2019-07-01,0.16687645018100739,0.16643187403678894,0.1659073531627655,0.16714298725128174,0.1642387956380844,0.169402614235878
2019-07-02,0.1661306768655777,0.16836713254451752,0.16564364731311798,0.16802731156349182,0.16394107043743134,0.16789014637470245
2019-07-03,0.1660226732492447,0.16652604937553406,0.1653701215982437,0.16665931046009064,0.16368368268013,0.17173822224140167
2019-07-05,0.16693152487277985,0.16457583010196686,0.16612230241298676,0.1651633083820343,0.16457583010196686,0.17263120412826538
2019-07-08,0.16516287624835968,0.16716349124908447,0.16559664905071259,0.16648589074611664,0.164652481675148,0.17093859612941742
2019-07-09,0.16695700585842133,0.165207639336586,0.16623283922672272,0.165207639336586,0.165207639336586,0.17118725180625916
2019-07-10,0.1677653193473816,0.1651749461889267,0.16599228978157043,0.1651749461889267,0.1651749461889267,0.1707175374031067
2019-07-11,0.16684412956237793,0.1647375077009201,0.16563953459262848,0.16616764664649963,0.1647375077009201,0.17187367379665375
2019-07-12,0.16654706001281738,0.16386249661445618,0.16482286155223846,0.1653488427400589,0.16386249661445618,0.1755562275648117
2019-07-15,0.1660330444574356,0.16421112418174744,0.1650179922580719,0.16574087738990784,0.16421112418174744,0.1747857630252838
2019-07-16,0.16685527563095093,0.1641644388437271,0.16506925225257874,0.1652684211730957,0.1641644388437271,0.1744782030582428
2019-07-17,0.16773758828639984,0.16493099927902222,0.16598787903785706,0.16594521701335907,0.16493099927902222,0.1704672873020172
2019-07-18,0.1682402491569519,0.16555295884609222,0.16669629514217377,0.16605503857135773,0.16555295884609222,0.16790248453617096
2019-07-19,0.16605760157108307,0.16812129318714142,0.16616763174533844,0.16726908087730408,0.1663268506526947,0.16605760157108307
2019-07-22,0.16521628201007843,0.17023882269859314,0.16555218398571014,0.1684667319059372,0.16530971229076385,0.16521628201007843
2019-07-23,0.16578219830989838,0.16860076785087585,0.16578219830989838,0.16741929948329926,0.16578219830989838,0.16663335263729095
2019-07-24,0.1655963510274887,0.16939985752105713,0.165708988904953,0.167204350233078,0.1655963510274887,0.16649405658245087
2019-07-25,0.1643419712781906,0.16941414773464203,0.1653938740491867,0.16744662821292877,0.1643419712781906,0.16906137764453888
2019-07-26,0.16520299017429352,0.1688714176416397,0.16584011912345886,0.16702823340892792,0.16459201276302338,0.16846518218517303
2019-07-29,0.16615349054336548,0.16794583201408386,0.16647638380527496,0.166230246424675,0.16615349054336548,0.16704055666923523
2019-07-30,0.16632048785686493,0.16635379195213318,0.16619226336479187,0.1657814085483551,0.1652216911315918,0.17013034224510193
2019-07-31,0.16627846658229828,0.1651114821434021,0.165725439786911,0.1651114821434021,0.1651114821434021,0.1726616472005844
2019-08-01,0.1680023968219757,0.16442924737930298,0.16619811952114105,0.1652211844921112,0.16442924737930298,0.1717197299003601
2019-08-02,0.1685256063938141,0.16473954916000366,0.16635072231292725,0.16494473814964294,0.16473954916000366,0.170699805021286
2019-08-05,0.16460809111595154,0.1705358475446701,0.16525302827358246,0.16861769556999207,0.16460809111595154,0.16637718677520752
2019-08-06,0.16492079198360443,0.17085501551628113,0.16566386818885803,0.16871869564056396,0.16492079198360443,0.16492079198360443
2019-08-07,0.16492067277431488,0.1706184595823288,0.16492067277431488,0.167449489235878,0.16717003285884857,0.16492067277431488
2019-08-08,0.16518913209438324,0.17043578624725342,0.16526028513908386,0.16838182508945465,0.1655438244342804,0.16518913209438324
2019-08-09,0.1655922830104828,0.16912409663200378,0.1655922830104828,0.1673499196767807,0.16674911975860596,0.1655922830104828
2019-08-12,0.16451357305049896,0.16852940618991852,0.1645694524049759,0.16763202846050262,0.16448041796684265,0.17027521133422852
2019-08-13,0.16478338837623596,0.16767644882202148,0.16478338837623596,0.16734859347343445,0.16478338837623596,0.17062483727931976
2019-08-14,0.1655518114566803,0.1661214977502823,0.1653144359588623,0.1668996661901474,0.1653144359588623,0.1707981377840042
2019-08-15,0.1660560667514801,0.1645287424325943,0.1644911766052246,0.16624055802822113,0.16409043967723846,0.17459306120872498
2019-08-16,0.16637440025806427,0.16489426791667938,0.16489426791667938,0.1649979054927826,0.16489426791667938,0.17394496500492096
2019-08-19,0.16657429933547974,0.1650722622871399,0.1650722622871399,0.1650722622871399,0.1650722622871399,0.17313672602176666
2019-08-20,0.16585391759872437,0.1648293286561966,0.1648293286561966,0.1650983989238739,0.1648293286561966,0.17455968260765076
2019-08-21,0.16609908640384674,0.1645059734582901,0.1647944301366806,0.165130615234375,0.1645059734582901,0.17496393620967865
2019-08-22,0.16619612276554108,0.16463889181613922,0.16475006937980652,0.16615760326385498,0.16463889181613922,0.17361851036548615
2019-08-23,0.16571226716041565,0.16547845304012299,0.16472327709197998,0.16673757135868073,0.16472327709197998,0.1726250797510147
2019-08-26,0.16598442196846008,0.1673716902732849,0.16598442196846008,0.16706788539886475,0.16760720312595367,0.16598442196846008
2019-08-27,0.16624057292938232,0.16624057292938232,0.16624057292938232,0.16624057292938232,0.16624057292938232,0.168797105550766
2019-08-28,0.16570612788200378,0.16570612788200378,0.16570612788200378,0.16570612788200378,0.16570612788200378,0.17146940529346466
2019-08-29,0.16595648229122162,0.16461308300495148,0.16461308300495148,0.16461308300495148,0.16461308300495148,0.17559117078781128
2019-08-30,0.16717824339866638,0.16481485962867737,0.16509972512722015,0.16481485962867737,0.16481485962867737,0.17327752709388733
2019-09-03,0.16645953059196472,0.16493244469165802,0.16516993939876556,0.16493244469165802,0.16493244469165802,0.17357318103313446
2019-09-04,0.1672884076833725,0.1640559583902359,0.16494296491146088,0.1651473045349121,0.1640559583902359,0.17450940608978271
2019-09-05,0.16675961017608643,0.16626477241516113,0.16635733842849731,0.16626477241516113,0.16626477241516113,0.16808870434761047
2019-09-06,0.16722917556762695,0.16694767773151398,0.16609421372413635,0.16567251086235046,0.1647128462791443,0.16934363543987274
2019-09-09,0.16619759798049927,0.1666654497385025,0.16537141799926758,0.16643434762954712,0.16367985308170319,0.17165134847164154
2019-09-10,0.16530969738960266,0.16793009638786316,0.16494521498680115,0.16739220917224884,0.16367536783218384,0.17074736952781677
2019-09-11,0.1662074774503708,0.16854648292064667,0.1652749627828598,0.16653604805469513,0.1640729159116745,0.1693621277809143
2019-09-12,0.16579492390155792,0.1692044734954834,0.1655786633491516,0.16653576493263245,0.16494783759117126,0.16793836653232574
2019-09-13,0.16554918885231018,0.16939400136470795,0.1655384600162506,0.16660651564598083,0.16475893557071686,0.1681528389453888
2019-09-16,0.1672760397195816,0.16786305606365204,0.16590653359889984,0.16601736843585968,0.16445735096931458,0.16847968101501465
2019-09-17,0.1659742146730423,0.1679821014404297,0.16530844569206238,0.16616752743721008,0.1637425422668457,0.17082515358924866
2019-09-18,0.1655988246202469,0.1667966991662979,0.1650659143924713,0.1659552901983261,0.1639755368232727,0.17260774970054626
2019-09-19,0.16618429124355316,0.16662976145744324,0.165170818567276,0.1663873940706253,0.1636522114276886,0.17197556793689728
2019-09-20,0.16696256399154663,0.16471721231937408,0.16545768082141876,0.16600437462329865,0.16313350200653076,0.17372465133666992
2019-09-23,0.1676756739616394,0.16424070298671722,0.16564728319644928,0.1658606231212616,0.16333331167697906,0.17324239015579224
2019-09-24,0.16716662049293518,0.16544565558433533,0.16552260518074036,0.16647006571292877,0.16358321905136108,0.17181183397769928
2019-09-25,0.16766822338104248,0.1637919843196869,0.16526228189468384,0.1657714545726776,0.16371536254882812,0.17379063367843628
2019-09-26,0.16778111457824707,0.16411636769771576,0.16507884860038757,0.16575923562049866,0.16411636769771576,0.1731480360031128
2019-09-27,0.16753581166267395,0.16403378546237946,0.1652609407901764,0.16597697138786316,0.16403378546237946,0.1731586903333664
2019-09-30,0.16795235872268677,0.16442230343818665,0.1652202606201172,0.16463975608348846,0.16442230343818665,0.17334303259849548
2019-10-01,0.16725632548332214,0.1650742143392563,0.16529002785682678,0.1650742143392563,0.1650742143392563,0.1722310483455658
2019-10-02,0.1673068255186081,0.16481876373291016,0.16569094359874725,0.16481876373291016,0.16481876373291016,0.1725458800792694
2019-10-03,0.16739223897457123,0.16575200855731964,0.165874645113945,0.16575200855731964,0.16575200855731964,0.16947712004184723
2019-10-04,0.16647951304912567,0.16647951304912567,0.16647951304912567,0.16647951304912567,0.1676025092601776,0.16647951304912567
2019-10-07,0.1657276600599289,0.1657276600599289,0.1657276600599289,0.1660391390323639,0.1657276600599289,0.17105020582675934
2019-10-08,0.16591070592403412,0.16453364491462708,0.16513174772262573,0.1662515103816986,0.16449105739593506,0.1736813485622406
2019-10-09,0.16581666469573975,0.16486510634422302,0.1651206910610199,0.1664372831583023,0.16450971364974976,0.17325058579444885
2019-10-10,0.16540764272212982,0.16587528586387634,0.1654210090637207,0.16683094203472137,0.1653626412153244,0.17110252380371094
2019-10-11,0.1656600385904312,0.1660774052143097,0.1651097983121872,0.16699258983135223,0.16470719873905182,0.17145296931266785
2019-10-14,0.16629862785339355,0.16505001485347748,0.16498498618602753,0.16663989424705505,0.16450650990009308,0.17251987755298615
2019-10-15,0.16580349206924438,0.16704805195331573,0.16515082120895386,0.16747863590717316,0.16389335691928864,0.17062564194202423
2019-10-16,0.16536888480186462,0.1663292795419693,0.16477297246456146,0.16706636548042297,0.16372895240783691,0.17273356020450592
2019-10-17,0.16576172411441803,0.16492880880832672,0.16462589800357819,0.1665296107530594,0.16344130039215088,0.174712672829628
2019-10-18,0.1647634506225586,0.16676363348960876,0.16479064524173737,0.16711707413196564,0.1637851595878601,0.17277999222278595
2019-10-21,0.16473153233528137,0.16911134123802185,0.16483429074287415,0.16824615001678467,0.1635645031929016,0.16951221227645874
2019-10-22,0.16565699875354767,0.1689867079257965,0.16585098206996918,0.16806162893772125,0.16423317790031433,0.16721048951148987
2019-10-23,0.1646895855665207,0.17142944037914276,0.16500811278820038,0.16890385746955872,0.16527941823005676,0.1646895855665207
2019-10-24,0.16410933434963226,0.1734447479248047,0.16448374092578888,0.16974355280399323,0.16410933434963226,0.16410933434963226
2019-10-25,0.16411498188972473,0.17309266328811646,0.16474144160747528,0.16982096433639526,0.16411498188972473,0.16411498188972473
2019-10-28,0.16405059397220612,0.17073768377304077,0.16448549926280975,0.1683795154094696,0.16405059397220612,0.16829608380794525
2019-10-29,0.16445225477218628,0.17175468802452087,0.16468024253845215,0.16885338723659515,0.16445225477218628,0.16580726206302643
2019-10-30,0.16414028406143188,0.1698896288871765,0.16490697860717773,0.16827960312366486,0.16414028406143188,0.16864320635795593
2019-10-31,0.16504916548728943,0.16669997572898865,0.16493819653987885,0.16716377437114716,0.16401056945323944,0.17213831841945648
2019-11-01,0.16535907983779907,0.1652420610189438,0.1651451587677002,0.16648446023464203,0.1632646918296814,0.17450450360774994
2019-11-04,0.16563798487186432,0.16518659889698029,0.16530345380306244,0.1662978082895279,0.16304898262023926,0.1745252162218094
2019-11-05,0.16596509516239166,0.16400690376758575,0.16537059843540192,0.16573627293109894,0.16306990385055542,0.1758512258529663
2019-11-06,0.1668665111064911,0.16431036591529846,0.16550637781620026,0.16552937030792236,0.1628960371017456,0.17489127814769745
2019-11-07,0.1669004112482071,0.16516223549842834,0.16552914679050446,0.16554300487041473,0.1627388745546341,0.17412634193897247
2019-11-08,0.16791711747646332,0.16320860385894775,0.16588716208934784,0.16437329351902008,0.16320860385894775,0.17540526390075684
2019-11-11,0.16815753281116486,0.16347163915634155,0.16537322103977203,0.1639936864376068,0.16347163915634155,0.1755322515964508
2019-11-12,0.16498084366321564,0.16729912161827087,0.1650463193655014,0.1667107790708542,0.16385050117969513,0.17211245000362396
2019-11-13,0.16549721360206604,0.1671140044927597,0.16506311297416687,0.1670813411474228,0.1634935885667801,0.17175078392028809
2019-11-14,0.16562211513519287,0.16698355972766876,0.16491512954235077,0.16731739044189453,0.16417622566223145,0.17098554968833923
2019-11-15,0.16449129581451416,0.169545978307724,0.16489826142787933,0.168168306350708,0.16430823504924774,0.16858795285224915
2019-11-18,0.1657303422689438,0.16698278486728668,0.16526658833026886,0.16732680797576904,0.16444547474384308,0.17024794220924377
2019-11-19,0.16461597383022308,0.16896554827690125,0.16479167342185974,0.16796374320983887,0.16455379128456116,0.1691092550754547
2019-11-20,0.16531279683113098,0.16859370470046997,0.16523344814777374,0.167692631483078,0.16348250210285187,0.16968494653701782
2019-11-21,0.16463951766490936,0.1694827824831009,0.16520673036575317,0.16808673739433289,0.1635754406452179,0.16900880634784698
2019-11-22,0.16412784159183502,0.1712227612733841,0.16500091552734375,0.1687074601650238,0.16412784159183502,0.16681315004825592
2019-11-25,0.16480658948421478,0.17055456340312958,0.1652873009443283,0.1687968224287033,0.16415582597255707,0.16639885306358337
2019-11-26,0.1646290272474289,0.17007368803024292,0.16516080498695374,0.16815434396266937,0.1646290272474289,0.167353093624115
