Date,y_Tp9_PriceChg_c0,y_Tp9_PriceChg_c1,y_Tp9_PriceChg_c2,y_Tp9_PriceChg_c3,y_Tp9_PriceChg_c4,y_Tp9_PriceChg_c5,y_Tp9_PriceChg_c6,pc_pred
1991-08-13,0.0,0.006144,0.327807,0.503386,0.154609,0.004913,0.001422,0.01717852860165436
1991-08-14,0.0,0.004755,0.364965,0.507318,0.118251,0.002813,0.000831,0.0033404109522283494
1991-08-15,0.0,0.00343,0.234101,0.557371,0.197177,0.005204,0.001901,0.042254307052316385
1991-08-16,0.0,0.005175,0.39554,0.490618,0.104233,0.0025,0.000694,-0.004774039490097911
1991-08-19,0.0,0.005967,0.321742,0.518189,0.147355,0.00392,0.001272,0.016350002948755427
1991-08-20,0.0,0.00486,0.395017,0.497055,0.099183,0.002237,0.000526,-0.005755466323106425
1991-08-21,0.0,0.010306,0.419522,0.446145,0.11727,0.003305,0.000381,-0.008061758533323683
1991-08-22,0.0,0.006371,0.432367,0.46225,0.094944,0.002201,0.000522,-0.013321113478729907
1991-08-23,0.0,0.007726,0.492556,0.423869,0.07266,0.001481,3e-06,-0.028692712697243244
1991-08-26,0.000418,0.00952,0.548224,0.383953,0.055517,0.001031,0.0,-0.04221228750922084
1991-08-27,0.0,0.003277,0.270052,0.546598,0.174505,0.003552,0.001311,0.03094003175352642
1991-08-28,0.0,0.002997,0.256216,0.587289,0.147022,0.003844,0.001586,0.028418920016063283
1991-08-29,0.0,0.005593,0.236766,0.52156,0.221003,0.009944,0.003474,0.048630152281866575
1991-08-30,0.0,0.003584,0.132225,0.537387,0.307157,0.013471,0.005152,0.08571574083884895
1991-09-03,0.0,0.006077,0.126282,0.481156,0.342137,0.030477,0.011304,0.10387733247212154
1991-09-04,0.0,0.003262,0.086872,0.517603,0.361401,0.021346,0.008369,0.1092138288747321
1991-09-05,0.0,0.002966,0.067957,0.506676,0.388186,0.024035,0.009274,0.11931954115422426
1991-09-06,0.0,0.004174,0.095393,0.512881,0.355604,0.0222,0.008372,0.10673232516525814
1991-09-09,0.0,0.002898,0.055922,0.442894,0.45243,0.032629,0.012351,0.13931839058288853
1991-09-10,0.0,0.005264,0.076332,0.452881,0.399265,0.046842,0.017266,0.13439905443636846
1991-09-11,0.0,0.003902,0.088135,0.510166,0.367303,0.021293,0.007988,0.10960822073937584
1991-09-12,0.0,0.002035,0.043743,0.435221,0.480694,0.027566,0.01014,0.14333833941229682
1991-09-13,0.0,0.006307,0.06092,0.381032,0.45432,0.068777,0.026099,0.16245481033338224
1991-09-16,0.0,0.002878,0.065476,0.420825,0.468329,0.031377,0.010183,0.1387338332221914
1991-09-17,0.0,0.004369,0.040021,0.338924,0.514999,0.071011,0.028763,0.18093673779576847
1991-09-18,0.0,0.008219,0.051263,0.310157,0.470317,0.109429,0.046811,0.1979534918786424
1991-09-19,0.0,0.002593,0.079063,0.524043,0.370201,0.017157,0.006192,0.10914895378551068
1991-09-20,0.0,0.002934,0.108401,0.531461,0.335943,0.01516,0.005208,0.0961272726468026
1991-09-23,0.0,0.011659,0.043958,0.173618,0.48224,0.195406,0.086083,0.2637845071111446
1991-09-24,0.0,0.005129,0.013167,0.111005,0.538178,0.238489,0.090845,0.30370938772910727
1991-09-25,0.0,0.003194,0.007667,0.072162,0.607499,0.202621,0.105365,0.3131403836980864
1991-09-26,0.0,0.003425,0.003262,0.049417,0.421767,0.369286,0.150565,0.38083950855817306
1991-09-27,0.0,0.008316,0.003351,0.063665,0.293207,0.416941,0.204065,0.4114152603360368
1991-09-30,0.0,0.004727,0.00656,0.071222,0.462285,0.313429,0.138157,0.35504328942165375
1991-10-01,0.00468,0.011134,0.0,0.02357,0.147863,0.562667,0.237917,0.4664870970903385
1991-10-02,0.003843,0.008999,0.0,0.020397,0.13534,0.60335,0.222956,0.4727556173796985
1991-10-03,0.0,0.003278,0.003766,0.050562,0.4337,0.375482,0.130482,0.3719378356026692
1991-10-04,0.0,0.005246,0.007023,0.06053,0.429388,0.358369,0.136076,0.3663578786753951
1991-10-07,0.0,0.00524,0.003192,0.033518,0.282206,0.488658,0.18098,0.42550356034290926
1991-10-08,0.0,0.004185,0.016069,0.18156,0.557995,0.174246,0.064087,0.2615392685056315
1991-10-09,0.0,0.013589,0.191563,0.470461,0.27594,0.028269,0.012946,0.07778817512726277
1991-10-10,0.0,0.002359,0.201417,0.585417,0.203443,0.004936,0.001724,0.049014435792608176
1991-10-11,0.0,0.007133,0.246524,0.506838,0.219827,0.012829,0.004431,0.04809668991823139
1991-10-14,0.0,0.003652,0.228692,0.562004,0.196657,0.005953,0.002059,0.04339479415514508
1991-10-15,0.0,0.009118,0.374942,0.480436,0.126861,0.004575,0.001178,0.0026723515768710022
1991-10-16,0.000535,0.012746,0.568615,0.358088,0.056673,0.001443,0.0,-0.04643733138824345
1991-10-17,0.0,0.003319,0.167329,0.539333,0.275704,0.009237,0.003879,0.07133063674367238
1991-10-18,0.0,0.003539,0.250667,0.577863,0.159509,0.00508,0.001923,0.032258534987373
1991-10-21,0.0,0.009557,0.424186,0.445478,0.115317,0.002602,0.000133,-0.009393705683679273
1991-10-22,0.000217,0.008486,0.517344,0.410307,0.060892,0.001181,0.0,-0.035544306345845794
1991-10-23,0.001115,0.015619,0.515087,0.395552,0.068023,0.001759,0.0,-0.03664176029320849
1991-10-24,0.0,0.009784,0.40699,0.458223,0.117989,0.003174,0.000603,-0.005571261871830916
1991-10-25,0.0,0.002871,0.049452,0.366128,0.527102,0.040735,0.012767,0.1583212935834071
1991-10-28,0.0,0.004974,0.142768,0.530605,0.294634,0.018235,0.007171,0.08449223065509746
1991-10-29,0.0,0.004837,0.153726,0.534135,0.284564,0.015175,0.005731,0.07850785204493435
1991-10-30,0.0,0.004514,0.19122,0.542738,0.244976,0.011073,0.003854,0.06186195945793627
1991-10-31,0.0,0.005388,0.167671,0.512384,0.2894,0.017147,0.006189,0.07807451285990957
1991-11-01,0.0,0.003201,0.176069,0.572262,0.236068,0.008416,0.002987,0.061448653866467536
1991-11-04,0.0,0.006767,0.203695,0.468671,0.300181,0.013377,0.005241,0.07137954780242842
1991-11-05,0.0,0.007757,0.435502,0.462299,0.090326,0.001578,8.7e-05,-0.015824704414844636
1991-11-06,0.0,0.003698,0.249065,0.557437,0.180168,0.006102,0.002428,0.03718383517832723
1991-11-07,0.0,0.004067,0.271534,0.545,0.172029,0.004714,0.001662,0.030667324155256484
1991-11-08,0.0,0.006156,0.246705,0.522522,0.207755,0.011093,0.003626,0.044842814908620784
1991-11-11,0.0,0.003219,0.073753,0.501349,0.388847,0.023189,0.008652,0.11760128360300617
1991-11-12,0.0,0.004059,0.302665,0.539642,0.147242,0.004068,0.001269,0.020257386795639938
1991-11-13,0.0,0.007299,0.41433,0.47719,0.096906,0.0021,0.000315,-0.010497708167733431
1991-11-14,0.0,0.007237,0.379125,0.488441,0.119075,0.00319,0.000571,0.00018885927896749845
1991-11-15,0.0,0.003113,0.320004,0.554527,0.118693,0.002191,0.000692,0.011117345495641093
1991-11-18,0.001039,0.015224,0.591345,0.338939,0.050308,0.001333,0.0,-0.05260460505564571
1991-11-19,0.022339,0.108713,0.676547,0.172155,0.014736,0.00123,0.0,-0.11810334401177218
1991-11-20,0.029053,0.134495,0.619316,0.184648,0.021945,0.001961,0.0,-0.11981033202415305
1991-11-21,0.034132,0.155855,0.661505,0.135706,0.007538,0.0,0.000201,-0.14036567267399175
1991-11-22,0.04854,0.209415,0.615451,0.11501,0.003807,0.0,0.001085,-0.15951541109805178
1991-11-25,0.065962,0.232696,0.577861,0.111306,0.002631,0.0,0.001682,-0.17045542415337817
1991-11-26,0.086171,0.264256,0.531607,0.103802,0.001021,0.0,0.002669,-0.1842358211801825
1991-11-27,0.062751,0.235849,0.582258,0.108671,0.002014,0.0,0.001551,-0.17083037292702363
1991-11-29,0.070445,0.251812,0.557166,0.108818,0.001625,0.0,0.002043,-0.17613746576642073
1991-12-02,0.039487,0.170427,0.634788,0.142903,0.006479,0.0,0.000896,-0.14363850738236603
1991-12-03,0.027474,0.128773,0.683039,0.149825,0.007206,0.0,0.000285,-0.1307370330984543
1991-12-04,0.034347,0.154735,0.655506,0.141269,0.00794,0.0,0.00039,-0.13890532984803425
1991-12-05,0.012342,0.077503,0.728694,0.167437,0.010891,0.000345,0.0,-0.11146233711600224
1991-12-06,0.0,0.002288,0.207705,0.586794,0.196062,0.004565,0.00188,0.04654498094051812
1991-12-09,0.0,0.004731,0.113916,0.50582,0.338444,0.025427,0.009692,0.10246734258714307
1991-12-10,0.0,0.004983,0.038661,0.326517,0.51451,0.079432,0.033728,0.1878470163023143
1991-12-11,0.0,0.004283,0.03662,0.317551,0.545019,0.065416,0.029604,0.18542608849799486
1991-12-12,0.0,0.002345,0.018467,0.225886,0.658302,0.063408,0.031008,0.2107665983738725
1991-12-13,0.0,0.002716,0.015693,0.179155,0.663624,0.091295,0.046706,0.23479257257687663
1991-12-16,0.0,0.00179,0.015286,0.216695,0.684662,0.052043,0.02908,0.21031406113500073
1991-12-17,0.0,0.002628,0.032347,0.376609,0.534998,0.035836,0.016903,0.16349207080890338
1991-12-18,0.0,0.002569,0.041583,0.390955,0.509289,0.039309,0.015518,0.15763683752440605
1991-12-19,0.0,0.007648,0.039885,0.280059,0.498182,0.119987,0.050866,0.21264878915185592
1991-12-20,0.0,0.007398,0.039535,0.275174,0.498449,0.124914,0.051023,0.21505811225658106
1991-12-23,0.0,0.003962,0.02777,0.267871,0.574534,0.086038,0.038435,0.20749473650574116
1991-12-24,0.0,0.004825,0.176479,0.567563,0.23451,0.010878,0.004084,0.06228118973747695
1991-12-26,0.0,0.003503,0.252417,0.563473,0.174411,0.003896,0.001397,0.03396284124234239
1991-12-27,0.0,0.005702,0.419433,0.472169,0.098521,0.002272,0.000493,-0.010250411072325702
1991-12-30,0.0,0.003935,0.116124,0.484342,0.370792,0.016904,0.006853,0.10296816005415609
1991-12-31,0.0,0.005082,0.101315,0.426141,0.418039,0.035334,0.012124,0.12544134074785085
1992-01-02,0.0,0.005224,0.191571,0.540017,0.244855,0.012058,0.004629,0.062478304016207103
1992-01-03,0.0,0.002494,0.101776,0.559457,0.319385,0.011798,0.004354,0.09222356101776998
1992-01-06,0.0,0.002838,0.097987,0.503679,0.371146,0.01765,0.00589,0.10610458299856404
1992-01-07,0.0,0.011928,0.045785,0.179855,0.480371,0.189583,0.084822,0.2596479362284736
1992-01-08,0.0,0.008351,0.039617,0.253878,0.491906,0.140617,0.060385,0.2265290891364826
1992-01-09,0.0,0.004464,0.040732,0.36091,0.511278,0.054567,0.026361,0.17140277606167928
1992-01-10,0.0,0.002865,0.03857,0.395666,0.516368,0.030917,0.014834,0.15531233392999974
1992-01-13,0.0,0.002481,0.025272,0.253656,0.633293,0.056235,0.028389,0.19997481155770092
1992-01-14,0.0,0.002321,0.011651,0.134986,0.695841,0.104919,0.049632,0.249561468950914
1992-01-15,0.0,0.003019,0.021798,0.245321,0.616482,0.076547,0.035912,0.2110095965556983
1992-01-16,0.0,0.003027,0.0317,0.34234,0.560857,0.040148,0.021092,0.173073931840315
1992-01-17,0.0,0.003979,0.218267,0.559749,0.205531,0.008254,0.00277,0.04814269906158235
1992-01-20,0.0,0.007296,0.229903,0.51914,0.225067,0.011504,0.004178,0.05102703268802028
1992-01-21,0.0,0.007109,0.402731,0.473062,0.110345,0.003886,0.000585,-0.005024528477019609
1992-01-22,0.000724,0.016828,0.435294,0.423212,0.113567,0.004188,0.0,-0.014102281437210738
1992-01-23,0.001915,0.023524,0.648968,0.278885,0.043035,0.001397,0.0,-0.06695619211896137
1992-01-24,0.008039,0.061429,0.760139,0.156726,0.011359,0.000495,0.0,-0.10850532103227944
1992-01-27,0.011336,0.081427,0.750868,0.141421,0.011899,0.000556,0.0,-0.1157341491103219
1992-01-28,0.001986,0.016574,0.562595,0.355698,0.059291,0.001517,0.0,-0.0470479825413642
