Date,y_Tp8_PriceChg_c0,y_Tp8_PriceChg_c1,y_Tp8_PriceChg_c2,y_Tp8_PriceChg_c3,y_Tp8_PriceChg_c4,y_Tp8_PriceChg_c5,y_Tp8_PriceChg_c6,pc_pred
1991-08-13,0.0,0.235001,0.581879,0.123948,0.05699,0.001731,0.000322,-0.0055617133462089454
1991-08-14,0.0,0.267108,0.563981,0.113863,0.051493,0.00276,0.000509,-0.013154104142923992
1991-08-15,0.0,0.154681,0.519638,0.233665,0.087299,0.003743,0.000878,0.032399197552237455
1991-08-16,0.0,0.272983,0.534576,0.133935,0.056916,0.001279,0.00019,-0.010844765014945204
1991-08-19,0.0,0.216505,0.546425,0.154805,0.079972,0.001867,0.000352,0.008045995219562656
1991-08-20,0.0,0.336842,0.540473,0.089867,0.031237,0.001177,5.7e-05,-0.034603375527148365
1991-08-21,0.0,0.399822,0.484417,0.070712,0.043349,0.001265,5.9e-05,-0.04439896884182612
1991-08-22,0.0,0.321509,0.526801,0.114337,0.035427,0.001432,0.000141,-0.027381656737579977
1991-08-23,3.1e-05,0.414836,0.4928,0.063587,0.027743,0.000736,0.0,-0.05240024187538735
1991-08-26,0.002217,0.496536,0.414263,0.058993,0.024479,0.002258,0.0,-0.06778623101528646
1991-08-27,0.0,0.225593,0.622702,0.11391,0.034746,0.002413,0.000351,-0.01103984409345288
1991-08-28,0.0,0.203992,0.499268,0.22122,0.072679,0.002236,0.000505,0.01755005246203785
1991-08-29,0.0,0.168974,0.487015,0.23379,0.106819,0.002748,0.000591,0.03463475455543603
1991-08-30,0.0,0.062558,0.438579,0.371994,0.113794,0.010313,0.002668,0.07826306430997809
1991-09-03,0.0,0.051442,0.239649,0.413567,0.268927,0.020601,0.005712,0.13480051780743446
1991-09-04,0.0,0.067616,0.351727,0.369412,0.196878,0.011188,0.003112,0.10025487980476365
1991-09-05,0.0,0.06661,0.458674,0.344497,0.115567,0.011731,0.002819,0.0750769826932243
1991-09-06,0.0,0.050859,0.457947,0.310276,0.153312,0.022407,0.005039,0.08985844118649662
1991-09-09,0.0,0.015649,0.19632,0.455262,0.29699,0.029542,0.006212,0.15865334417489896
1991-09-10,0.0,0.019696,0.21942,0.473538,0.260358,0.021682,0.005265,0.1461835870286395
1991-09-11,0.0,0.069941,0.468188,0.27074,0.160114,0.024783,0.006016,0.08492602742547721
1991-09-12,0.0,0.041685,0.336363,0.363365,0.218032,0.032991,0.007447,0.12289915898791727
1991-09-13,0.0,0.012656,0.104116,0.368467,0.381481,0.105883,0.027266,0.22136715069272556
1991-09-16,0.0,0.011898,0.158665,0.473426,0.273468,0.06772,0.014758,0.17963116980419022
1991-09-17,0.0,0.021305,0.183593,0.319076,0.360266,0.095816,0.019823,0.1973012235225716
1991-09-18,0.0,0.032878,0.321698,0.392451,0.225506,0.022287,0.005116,0.12363003930088588
1991-09-19,0.0,0.077502,0.382124,0.262183,0.200196,0.061949,0.015478,0.11772602672474315
1991-09-20,0.0,0.023985,0.182159,0.431566,0.305497,0.0433,0.013397,0.16799657291685882
1991-09-23,0.0,0.010568,0.062444,0.2776,0.453027,0.141602,0.054493,0.2650855337110033
1991-09-24,0.0,0.005442,0.021618,0.07174,0.443785,0.378721,0.078114,0.36444730878170456
