Date,y_Tp6_PriceChg_c0,y_Tp6_PriceChg_c1,y_Tp6_PriceChg_c2,y_Tp6_PriceChg_c3,y_Tp6_PriceChg_c4,y_Tp6_PriceChg_c5,y_Tp6_PriceChg_c6,pc_pred
1991-08-13,0.0,0.03618,0.423099,0.493307,0.041776,5e-06,4.6e-05,0.007107757546889589
1991-08-14,0.0,0.036137,0.4516,0.470909,0.036222,0.000237,0.000265,0.0017470191917004086
1991-08-15,0.0,0.018526,0.287563,0.615392,0.072159,0.001574,0.001129,0.04221460999538604
1991-08-16,0.000253,0.039853,0.496096,0.433056,0.026618,0.0,0.000226,-0.008735674315843043
1991-08-19,0.0,0.028211,0.393793,0.523135,0.048644,0.000931,0.000708,0.016681709220925777
1991-08-20,0.000434,0.04465,0.497588,0.423231,0.028852,0.0,0.000254,-0.010282564447682148
1991-08-21,0.001701,0.065904,0.521484,0.376993,0.027369,0.0,0.000285,-0.022204412529080075
1991-08-22,0.00059,0.049102,0.500862,0.418007,0.026853,0.0,0.00019,-0.012754683643607217
1991-08-23,0.001235,0.068084,0.54886,0.355095,0.02163,0.0,0.000149,-0.028191473469708267
1991-08-26,0.001697,0.076034,0.570417,0.327882,0.01896,0.0,0.000312,-0.03493917364618651
1991-08-27,0.0,0.025603,0.347,0.562763,0.05852,0.001195,0.000889,0.027285480242960663
1991-08-28,0.0,0.021349,0.363153,0.566075,0.045423,0.000634,0.000657,0.023223736485946223
1991-08-29,0.0,0.01313,0.236014,0.647259,0.096022,0.002578,0.001798,0.0578844037458331
1991-08-30,0.0,0.00814,0.132704,0.669982,0.176535,0.005564,0.00337,0.09429509112535236
1991-09-03,0.0,0.009193,0.117548,0.647576,0.208729,0.007477,0.004545,0.10419932452330179
1991-09-04,0.0,0.006646,0.104172,0.649768,0.224056,0.007152,0.004635,0.11027204077687738
1991-09-05,0.0,0.00408,0.067105,0.61641,0.288414,0.013172,0.006728,0.13358005613436016
1991-09-06,0.0,0.006199,0.108158,0.644992,0.217946,0.010906,0.006347,0.11100259608717972
1991-09-09,0.0,0.002799,0.058265,0.642576,0.276752,0.010318,0.006279,0.13175413840474776
1991-09-10,0.0,0.003253,0.067858,0.638908,0.268378,0.011474,0.00687,0.12921443146512002
1991-09-11,0.0,0.005491,0.120872,0.659959,0.192565,0.009853,0.006797,0.10407909513164522
1991-09-12,0.0,0.003418,0.0544,0.583055,0.326601,0.017539,0.010347,0.14742583073990925
1991-09-13,0.0,0.003703,0.053675,0.504227,0.383693,0.032558,0.016017,0.1683068763335908
1991-09-16,0.0,0.0078,0.090737,0.557674,0.300754,0.02383,0.012026,0.13838906372026227
1991-09-17,0.0,0.005215,0.051045,0.520537,0.375368,0.027983,0.013188,0.16291110726433758
1991-09-18,0.0,0.004918,0.05016,0.516644,0.379411,0.028676,0.01323,0.16423845249954505
1991-09-19,0.0,0.006081,0.09592,0.618598,0.252732,0.01384,0.007445,0.12180725391219252
1991-09-20,0.0,0.017652,0.161968,0.609852,0.186025,0.009264,0.005659,0.09080490755596411
1991-09-23,0.0,0.011452,0.033613,0.26766,0.499136,0.122538,0.043927,0.24451164991150198
1991-09-24,0.0,0.006802,0.017761,0.153038,0.48529,0.236854,0.074196,0.3105858085836358
1991-09-25,0.000714,0.000162,0.0,0.129507,0.503067,0.255219,0.085775,0.3334905023033129
1991-09-26,0.011955,0.009043,0.0,0.079044,0.414308,0.339796,0.123035,0.3645038199833871
