Date,y_Tp7_PriceChg_c0,y_Tp7_PriceChg_c1,y_Tp7_PriceChg_c2,y_Tp7_PriceChg_c3,y_Tp7_PriceChg_c4,y_Tp7_PriceChg_c5,y_Tp7_PriceChg_c6,pc_pred
1991-08-13,0.0,0.26057,0.58254,0.100042,0.056002,0.000547,4e-06,-0.013760890149214477
1991-08-14,5.9e-05,0.278002,0.593534,0.091331,0.03641,0.000432,0.0,-0.023593007075907654
1991-08-15,0.0,0.169472,0.558791,0.191747,0.078336,0.001244,0.000196,0.021344867855475423
1991-08-16,0.000333,0.319371,0.527686,0.118406,0.033039,0.00027,0.0,-0.027851775864731806
1991-08-19,0.0,0.242485,0.527956,0.15961,0.069164,0.000463,6.3e-05,0.0014664582751015745
1991-08-20,0.000186,0.339118,0.553303,0.074878,0.031789,0.0004,0.0,-0.03755048915925884
1991-08-21,0.000391,0.359356,0.504796,0.086024,0.048285,0.000652,0.0,-0.03462187843863182
1991-08-22,0.0,0.262022,0.558638,0.1235,0.054704,0.000632,9e-06,-0.01100398579822273
1991-08-23,0.000548,0.397148,0.524028,0.058827,0.018907,0.000214,0.0,-0.05347856585074865
1991-08-26,0.000274,0.351472,0.53821,0.085067,0.024269,0.000317,0.0,-0.04040321742164889
1991-08-27,0.0,0.172565,0.601509,0.16644,0.058554,0.000688,0.000101,0.011250483808629995
1991-08-28,0.0,0.249169,0.571881,0.135684,0.042179,0.000571,2.9e-05,-0.010715999784089431
1991-08-29,0.0,0.135438,0.432663,0.297654,0.132239,0.001413,0.000386,0.05765722491653135
1991-08-30,0.0,0.07656,0.379646,0.367526,0.170369,0.004605,0.001054,0.09036238789213738
1991-09-03,0.0,0.075743,0.313396,0.430144,0.169901,0.007641,0.002702,0.10193226407806412
1991-09-04,0.0,0.052932,0.309059,0.42038,0.203011,0.011587,0.002617,0.11571116705030038
1991-09-05,0.0,0.034886,0.273274,0.442506,0.238268,0.009104,0.001736,0.1300653341385133
1991-09-06,0.0,0.03364,0.208539,0.428793,0.313349,0.012366,0.002968,0.15226330067580005
1991-09-09,0.0,0.024248,0.186561,0.470548,0.303759,0.01203,0.002623,0.1566011769145673
1991-09-10,0.0,0.045139,0.348778,0.362328,0.227522,0.01191,0.003705,0.11672809807736712
1991-09-11,0.0,0.068742,0.440053,0.295242,0.186057,0.007701,0.001711,0.08791188741838994
1991-09-12,0.0,0.03982,0.403654,0.3575,0.178147,0.017355,0.003103,0.10510662214358998
1991-09-13,0.0,0.017616,0.10651,0.411876,0.420269,0.03507,0.008059,0.1979831575169639
1991-09-16,0.0,0.028136,0.152978,0.423869,0.362397,0.026161,0.005841,0.1753917345831756
1991-09-17,0.0,0.032527,0.188361,0.370909,0.351707,0.046232,0.0089,0.17625032652349068
1991-09-18,0.0,0.043926,0.22267,0.316259,0.36982,0.037723,0.00793,0.16685099536341821
1991-09-19,0.0,0.061723,0.365178,0.359079,0.202463,0.00923,0.001945,0.10374290008039133
1991-09-20,0.0,0.045751,0.2445,0.433975,0.25412,0.0166,0.004365,0.1371707857881668
1991-09-23,0.0,0.004397,0.051972,0.195784,0.408021,0.236778,0.092231,0.32668579197177744
1991-09-24,0.0,0.001189,0.012556,0.129811,0.573339,0.215018,0.063754,0.333749199955454
1991-09-25,0.0,0.001902,0.017377,0.137951,0.630559,0.152932,0.056342,0.3150071469808413
1991-09-26,0.000664,0.0,0.004509,0.074024,0.57938,0.278275,0.061481,0.3571612982334595
1991-09-27,0.000494,0.0,0.00395,0.067933,0.588721,0.250647,0.080409,0.3589957914720859
1991-09-30,0.003406,0.0,0.005502,0.06613,0.401837,0.381796,0.137385,0.4100800691385472
1991-10-01,0.006852,0.0,0.004267,0.022044,0.270094,0.562909,0.127189,0.44701900004869777
1991-10-02,0.00528,0.0,0.003733,0.029015,0.331215,0.511242,0.114743,0.431615716332831
1991-10-03,0.000951,0.0,0.004512,0.058063,0.545913,0.327314,0.060925,0.369113162775019
1991-10-04,0.0,0.003038,0.019772,0.108843,0.606113,0.182879,0.07155,0.329515604940641
1991-10-07,0.006397,0.0,0.013099,0.052699,0.362014,0.450923,0.109414,0.4095097680404647
1991-10-08,0.0,0.008447,0.055749,0.254369,0.589107,0.072494,0.018308,0.25131333366448927
1991-10-09,0.0,0.027025,0.199939,0.454428,0.30894,0.007626,0.001862,0.1525996360457054
1991-10-10,0.0,0.133156,0.550649,0.228855,0.085922,0.001057,0.000227,0.03477845882080617
1991-10-11,0.0,0.154745,0.551044,0.228608,0.063314,0.001561,0.000448,0.02508581897409842
1991-10-14,0.0,0.153607,0.520822,0.231999,0.089314,0.002955,0.000788,0.034113399904508804
1991-10-15,1.5e-05,0.256938,0.599068,0.105509,0.037917,0.00035,0.0,-0.017647197784808166
1991-10-16,0.000494,0.430433,0.521894,0.037506,0.009375,7.9e-05,0.0,-0.06483474288388548
1991-10-17,0.0,0.101427,0.491681,0.308569,0.096399,0.001459,0.000346,0.054662933406050315
1991-10-18,0.0,0.206196,0.498178,0.208668,0.082497,0.002775,0.000775,0.019958853016708814
1991-10-21,0.000122,0.312433,0.579979,0.074475,0.032421,0.000354,0.0,-0.03295273496380006
1991-10-22,0.001245,0.485449,0.44957,0.042285,0.020739,0.000301,0.0,-0.07036607315588886
1991-10-23,0.000384,0.391831,0.514588,0.063071,0.029505,0.000289,0.0,-0.04884822022651729
1991-10-24,0.0,0.221002,0.599341,0.130483,0.048475,0.000448,3.9e-05,-0.00499462691365933
1991-10-25,0.0,0.045761,0.305971,0.411977,0.223014,0.010446,0.002511,0.12078790197963776
1991-10-28,0.0,0.073459,0.43524,0.347672,0.138304,0.004021,0.001073,0.07864043739529837
1991-10-29,0.0,0.137814,0.521833,0.238281,0.099958,0.001558,0.000372,0.039693306445394295
1991-10-30,0.0,0.110151,0.512264,0.277409,0.097704,0.001827,0.000472,0.04943189536552278
1991-10-31,0.0,0.088596,0.370292,0.390428,0.145091,0.003934,0.001382,0.08428259343580943
1991-11-01,0.0,0.097243,0.535253,0.279191,0.083301,0.003761,0.000965,0.04904835172719223
1991-11-04,0.0,0.14304,0.50722,0.232886,0.114318,0.001924,0.000389,0.04234588009331208
1991-11-05,1.6e-05,0.253375,0.579328,0.126851,0.03978,0.000385,0.0,-0.013477375059996426
1991-11-06,0.0,0.193086,0.569516,0.16764,0.068318,0.001035,0.000167,0.010991381664435168
1991-11-07,0.0,0.237885,0.543398,0.149589,0.066835,0.001499,0.000275,0.0008178857949781489
1991-11-08,0.0,0.140624,0.504378,0.267608,0.084879,0.001713,0.000564,0.03929081626772776
1991-11-11,0.0,0.040608,0.222094,0.416181,0.303324,0.014393,0.002991,0.14746918404865947
1991-11-12,0.0,0.265336,0.616302,0.083451,0.034187,0.000406,3e-05,-0.023187429790776953
1991-11-13,0.000268,0.377618,0.537727,0.054456,0.029334,0.000282,0.0,-0.047687713297734996
1991-11-14,0.0,0.215944,0.62193,0.119289,0.041714,0.000747,9.6e-05,-0.0074746983513485485
1991-11-15,0.0,0.231083,0.59129,0.124029,0.052892,0.000469,3.7e-05,-0.006327398967181188
1991-11-18,0.000608,0.504256,0.440042,0.039242,0.015551,5.3e-05,0.0,-0.07525110648360864
1991-11-19,0.003728,0.694402,0.289244,0.009392,0.0029,0.0,0.000155,-0.11630111804778737
1991-11-20,0.014989,0.798035,0.179636,0.004903,0.00164,0.0,0.00053,-0.13965144979591568
1991-11-21,0.004116,0.856841,0.134765,0.003365,0.000776,0.0,9.6e-05,-0.1451799738274995
1991-11-22,0.030287,0.789668,0.169133,0.006662,0.003004,0.0,0.000788,-0.14459278198873893
1991-11-25,0.056819,0.847179,0.086277,0.005612,0.002383,0.0,0.001343,-0.16657641342117901
1991-11-26,0.081471,0.750876,0.149532,0.009762,0.005098,0.0,0.002158,-0.16005223711669764
1991-11-27,0.051443,0.792299,0.146299,0.006067,0.00225,0.0,0.001261,-0.1549029499582262
1991-11-29,0.029979,0.797215,0.163336,0.006349,0.002034,0.0,0.000774,-0.14604332132707531
1991-12-02,0.050067,0.779337,0.159118,0.007319,0.002138,0.0,0.001621,-0.15168345497984928
1991-12-03,0.016444,0.7592,0.21977,0.003268,0.000815,0.0,0.000378,-0.13440845260904524
1991-12-04,0.020155,0.783239,0.191176,0.003407,0.001318,0.0,0.000509,-0.13991365108546913
1991-12-05,0.006998,0.690864,0.290306,0.009019,0.002453,0.0,0.000229,-0.117367862999614
1991-12-06,0.0,0.105176,0.470956,0.312528,0.107442,0.002506,0.000723,0.05853894235791638
1991-12-09,0.0,0.045818,0.297701,0.421051,0.21607,0.014972,0.003788,0.12324563233375731
1991-12-10,0.0,0.024985,0.139826,0.361387,0.396654,0.062028,0.013603,0.20020798550263075
1991-12-11,0.0,0.016918,0.123098,0.4131,0.405243,0.032843,0.008203,0.1929851750897884
1991-12-12,0.0,0.011897,0.084184,0.384851,0.469703,0.038425,0.010235,0.2124497793726557
1991-12-13,0.0,0.009304,0.07496,0.395092,0.475577,0.035476,0.009116,0.21374398718964469
1991-12-16,0.0,0.008191,0.069856,0.376996,0.506252,0.030084,0.008151,0.21675322486862145
1991-12-17,0.0,0.015594,0.13967,0.460452,0.362397,0.017537,0.004087,0.17713859992010433
1991-12-18,0.0,0.019629,0.179994,0.472654,0.312025,0.013094,0.002398,0.1603971959200866
1991-12-19,0.0,0.019496,0.112645,0.336572,0.457886,0.057634,0.013957,0.2131638835304985
