Date,y_Tp4_PriceChg_c0,y_Tp4_PriceChg_c1,y_Tp4_PriceChg_c2,y_Tp4_PriceChg_c3,y_Tp4_PriceChg_c4,y_Tp4_PriceChg_c5,y_Tp4_PriceChg_c6,pc_pred
1993-03-15,0.0,0.000588,0.003158,0.610218,0.339551,0.041919,0.004217,0.12049014552677653
1993-03-16,0.0,0.001019,0.00977,0.911656,0.07222,0.004557,0.000592,0.05958739035849459
1993-03-17,0.0,0.003841,0.06155,0.921089,0.011899,0.001213,4.3e-05,0.040589735541447396
1993-03-18,0.0,0.00426,0.070784,0.909488,0.013473,0.00145,0.000165,0.03975198407084925
1993-03-19,0.0,0.000404,0.005294,0.905827,0.081868,0.005777,0.000748,0.06244670958486787
1993-03-22,0.0,0.003093,0.046805,0.931542,0.016882,0.001293,0.000164,0.04357945861912206
1993-03-23,0.0,0.002906,0.033311,0.928353,0.031629,0.002975,0.000473,0.048549787666959665
1993-03-24,0.0,0.004147,0.072108,0.912535,0.009947,0.000933,1e-05,0.03876052246456032
1993-03-25,0.000182,0.009864,0.164673,0.81923,0.00519,0.000545,0.0,0.024768505464379573
1993-03-26,0.000157,0.011319,0.171544,0.809067,0.006743,0.000714,0.0,0.02386661777606306
1993-03-29,0.0,0.007128,0.078092,0.869523,0.036326,0.00632,0.000994,0.04397443077705974
1993-03-30,0.000285,0.012149,0.164573,0.816784,0.005309,0.000559,0.0,0.02416169046467472
1993-03-31,0.0,0.004395,0.072587,0.905127,0.015701,0.001654,5.7e-05,0.039877433927882004
1993-04-01,0.000152,0.009841,0.116469,0.864231,0.008188,0.00074,0.0,0.03133925618635988
1993-04-02,0.000378,0.012175,0.166585,0.812094,0.007363,0.000934,0.0,0.024326569532920318
1993-04-05,0.000356,0.011405,0.161688,0.817298,0.007642,0.001057,0.0,0.025225789760708352
1993-04-06,5.7e-05,0.007311,0.129917,0.854352,0.007116,0.000815,0.0,0.03020942451573747
1993-04-07,0.000601,0.029004,0.344894,0.622823,0.002188,0.000238,0.0,-0.0033445186753659943
1993-04-08,0.000408,0.01834,0.220707,0.751609,0.007332,0.000902,0.0,0.015979836159881217
1993-04-12,0.000612,0.023772,0.256836,0.712894,0.004845,0.000549,0.0,0.00946447403313716
1993-04-13,0.0,0.004553,0.071353,0.903252,0.017937,0.002114,0.000235,0.04061624160795268
1993-04-14,0.0,0.001492,0.016934,0.900146,0.073296,0.006704,0.001103,0.05969929631794347
1993-04-15,0.0,0.000636,0.004911,0.807467,0.171108,0.013891,0.00178,0.08103006094614922
1993-04-16,0.000705,0.021398,0.265557,0.707227,0.004239,0.000518,0.0,0.00884759367793819
1993-04-19,0.000427,0.016948,0.215301,0.762183,0.004299,0.000504,0.0,0.016369911611573612
1993-04-20,0.00104,0.068864,0.513226,0.416039,0.000639,8.1e-05,0.0,-0.03507499190204326
1993-04-21,0.002193,0.095936,0.544247,0.356607,0.000724,0.000113,0.0,-0.04648269797081451
1993-04-22,0.001657,0.077741,0.502008,0.417203,0.00103,0.000147,0.0,-0.036203967647635414
1993-04-23,0.000893,0.040001,0.387989,0.568492,0.002092,0.000239,0.0,-0.011698647724830806
1993-04-26,0.001268,0.066718,0.483575,0.447314,0.000852,0.000115,0.0,-0.030908284262957126
1993-04-27,0.001189,0.068837,0.515492,0.413622,0.000651,8.8e-05,0.0,-0.03541638575716192
1993-04-28,0.000828,0.062056,0.518867,0.417787,0.000347,5.2e-05,0.0,-0.03396091744486673
1993-04-29,0.000469,0.038576,0.440651,0.519816,0.000384,5.6e-05,0.0,-0.01799074521086259
1993-04-30,0.001324,0.101744,0.579335,0.317286,0.00022,2.9e-05,0.0,-0.05202958050789276
1993-05-03,0.00205,0.035363,0.25311,0.705306,0.003238,0.000474,0.0,0.00592405078100011
1993-05-04,0.003384,0.123221,0.532997,0.339836,0.000408,2.2e-05,0.0,-0.052828941442695176
1993-05-05,0.001009,0.040436,0.328572,0.626748,0.00262,0.000309,0.0,-0.004393829922716083
1993-05-06,0.001012,0.048066,0.387907,0.561053,0.00158,0.000168,0.0,-0.013947809334528369
1993-05-07,0.000571,0.030996,0.357513,0.60866,0.001862,0.000198,0.0,-0.005477441765175336
1993-05-10,0.000293,0.01804,0.203842,0.766335,0.009487,0.001124,0.0,0.018636790844707974
1993-05-11,0.0,0.005354,0.091537,0.889679,0.011726,0.001187,8.1e-05,0.03646211407422907
1993-05-12,7.1e-05,0.008754,0.130221,0.84993,0.009629,0.00089,0.0,0.030247560408572165
1993-05-13,0.0,0.003876,0.056685,0.919814,0.01741,0.001647,0.000205,0.0423679821689695
1993-05-14,0.0,0.003444,0.061457,0.923463,0.0104,0.000946,3e-05,0.04035977059731721
1993-05-17,0.000201,0.009153,0.165085,0.820182,0.004557,0.000551,0.0,0.02478663481621566
1993-05-18,0.000114,0.009627,0.152053,0.828502,0.008194,0.000961,0.0,0.027064766919590477
1993-05-19,0.000416,0.019423,0.261204,0.714415,0.003792,0.000406,0.0,0.009927251508147454
1993-05-20,0.001653,0.107105,0.583941,0.306982,0.000215,3.2e-05,0.0,-0.054151118103342465
1993-05-21,0.000771,0.05608,0.488528,0.453931,0.000543,6.5e-05,0.0,-0.028585330495750235
1993-05-24,0.001596,0.11519,0.600829,0.281995,0.00028,3.9e-05,0.0,-0.058302900537450845
1993-05-25,0.000695,0.053941,0.507342,0.43755,0.00036,5.4e-05,0.0,-0.030358038153736548
1993-05-26,0.000713,0.053815,0.468254,0.476602,0.000476,6.6e-05,0.0,-0.02546847817605073
