Date,y_Tp1_PriceChg_c0,y_Tp1_PriceChg_c1,y_Tp1_PriceChg_c2,y_Tp1_PriceChg_c3,y_Tp1_PriceChg_c4,y_Tp1_PriceChg_c5,pc_pred
1993-07-08,0.0,0.0006,0.883761,0.090998,0.000988,0.023547,0.021845571947817832
1993-07-09,0.0,0.000924,0.700368,0.24942,0.003213,0.045892,0.05673118176530163
1993-07-12,0.0,0.000327,0.636481,0.325838,0.002962,0.034341,0.06339325985916214
1993-07-13,0.0,0.000673,0.266494,0.631039,0.034258,0.067325,0.13367899276515988
1993-07-14,0.0,0.001033,0.730758,0.218026,0.00451,0.04547,0.0520498832657105
1993-07-15,0.0,0.000781,0.915902,0.067781,0.0006,0.014644,0.014148110014131026
1993-07-16,5.9e-05,0.001995,0.944828,0.041176,0.0,0.011228,0.00805532892540415
1993-07-19,0.003362,0.016405,0.979271,0.00016,0.0,0.000789,-0.007617578317289729
1993-07-20,0.000434,0.00189,0.991207,0.002347,0.0,0.004049,-0.0012467370014394685
1993-07-21,0.0,0.001002,0.975349,0.01297,6.5e-05,0.010435,0.0036380085394444564
1993-07-22,0.0,0.001016,0.922257,0.055082,0.000519,0.020944,0.014931300629519697
1993-07-23,0.0,0.001036,0.925104,0.053584,0.000504,0.019485,0.014040578985890615
1993-07-26,0.0,0.000343,0.9564,0.032039,0.000211,0.010942,0.006992810224568692
1993-07-27,0.0,0.001012,0.900404,0.076012,0.000701,0.021684,0.01853195282175841
1993-07-28,0.0,0.000938,0.923963,0.056741,0.000455,0.017615,0.013700217915446438
1993-07-29,0.0,0.000552,0.937791,0.045508,0.00039,0.015644,0.01116501394503251
1993-07-30,0.000894,0.00523,0.98803,0.002061,0.0,0.003711,-0.002411289842835566
1993-08-02,0.0,0.000969,0.94734,0.036002,0.000214,0.015221,0.00936720045146179
1993-08-03,0.0,0.000553,0.876623,0.101056,0.00083,0.020817,0.022139927270589558
1993-08-04,0.0,0.001013,0.923538,0.052685,0.000492,0.022045,0.015047867954273441
1993-08-05,0.0,0.000725,0.924787,0.056739,0.00049,0.017054,0.013509121792309347
1993-08-06,0.0,0.000891,0.967917,0.020203,7.4e-05,0.010696,0.004895701643003219
1993-08-09,2.6e-05,0.001022,0.982252,0.008055,0.0,0.008466,0.001969614440593354
1993-08-10,8.9e-05,0.001259,0.981812,0.009448,0.0,0.007246,0.001558023106732606
1993-08-11,0.0,0.00182,0.949226,0.030392,0.000145,0.018038,0.009543037129159172
1993-08-12,0.0001,0.001039,0.979236,0.01078,0.0,0.008616,0.0024227537274569416
1993-08-13,0.00064,0.002542,0.989357,0.003673,0.0,0.003704,-0.0014317782824189097
1993-08-16,0.000918,0.006849,0.973985,0.010243,0.0,0.007738,0.00025445881750963935
1993-08-17,0.000728,0.003711,0.988342,0.002265,0.0,0.004856,-0.001444349635955292
1993-08-18,0.000508,0.0039,0.976258,0.009902,0.0,0.009174,0.0017010756809481987
1993-08-19,0.000345,0.001755,0.98377,0.007251,0.0,0.006698,0.0007578543553252502
1993-08-20,0.000283,0.002152,0.982896,0.006697,0.0,0.007779,0.001086127228394909
1993-08-23,2.3e-05,0.001352,0.969536,0.016397,0.0,0.012323,0.004899152677341768
1993-08-24,0.0,0.001137,0.944067,0.037532,0.000249,0.016788,0.010272449258851978
1993-08-25,0.0,0.001355,0.709785,0.248547,0.002685,0.037324,0.05252117033724174
1993-08-26,0.0,0.00149,0.906703,0.070123,0.000499,0.020678,0.017008775493208023
1993-08-27,0.000138,0.003071,0.929354,0.047927,0.0,0.018647,0.012122889398209043
1993-08-30,0.0,0.001013,0.970879,0.017015,2.2e-05,0.010776,0.004398135391171387
1993-08-31,0.0,0.000822,0.763537,0.203329,0.001574,0.030538,0.04235308930031627
1993-09-01,0.0,0.001469,0.87802,0.09277,0.000891,0.026607,0.023253131407354573
1993-09-02,0.0,0.000612,0.704086,0.265468,0.001892,0.027834,0.05083838807147486
1993-09-03,0.0,0.000344,0.602005,0.363096,0.002813,0.031689,0.06789250452758896
1993-09-07,0.0,0.000642,0.688495,0.270408,0.003263,0.037035,0.056082481392825664
1993-09-08,0.0,0.000401,0.796792,0.174724,0.001557,0.026443,0.03621942908435655
1993-09-09,0.0,0.000589,0.85147,0.114848,0.001281,0.031709,0.029243293141326752
1993-09-10,0.0,0.000475,0.876168,0.102682,0.000845,0.019719,0.0219220384911328
1993-09-13,0.0,0.000784,0.889052,0.089076,0.000745,0.020203,0.019945254982882958
1993-09-14,0.0,0.001277,0.964825,0.019358,8.5e-05,0.01423,0.006256346451740348
1993-09-15,0.000177,0.001731,0.979144,0.009187,0.0,0.009524,0.0023897305722736253
1993-09-16,0.0,0.000766,0.968898,0.019178,0.000113,0.010869,0.004855618133359401
1993-09-17,0.0,0.001082,0.807677,0.167263,0.001159,0.02256,0.03306645258603669
1993-09-20,0.0,0.001219,0.876593,0.099016,0.000758,0.022012,0.0221834751655342
1993-09-21,0.0,0.001406,0.467076,0.474921,0.007843,0.048342,0.09367607804098259
1993-09-22,0.0,0.00063,0.566553,0.394136,0.003444,0.035088,0.07429221289507014
1993-09-23,0.0,0.000702,0.362703,0.57355,0.012586,0.050258,0.11118297746664166
1993-09-24,0.0,0.000323,0.29804,0.619773,0.023799,0.057977,0.12494549034919364
1993-09-27,0.0,0.000561,0.340817,0.572215,0.027262,0.058956,0.11897628554413484
1993-09-28,0.0,0.000406,0.26808,0.615896,0.040099,0.075403,0.13664551355911178
1993-09-29,0.0,0.000365,0.261119,0.628133,0.03832,0.071976,0.13651142345318107
1993-09-30,0.0,0.000593,0.458335,0.466326,0.016776,0.057842,0.09927276730176773
1993-10-01,0.0,0.000246,0.373901,0.565012,0.011512,0.049285,0.1092441192751891
1993-10-04,0.0,0.000451,0.227093,0.627654,0.058871,0.085797,0.14830462163130065
1993-10-05,0.0,0.000376,0.236563,0.629423,0.056252,0.077257,0.14405131806396346
1993-10-06,0.0,0.000445,0.277775,0.629815,0.030297,0.061536,0.12985724656739392
1993-10-07,0.0,0.000338,0.505865,0.444226,0.00697,0.042525,0.08636606654222759
1993-10-08,0.0,0.000687,0.877201,0.09403,0.001312,0.026598,0.023744460599729428
1993-10-11,0.0,0.000549,0.917709,0.060451,0.000786,0.020373,0.015686263411849772
1993-10-12,0.00015,0.001138,0.983066,0.009397,0.0,0.006084,0.0010358019315735917
1993-10-13,0.0,0.001426,0.969351,0.017131,3.7e-05,0.011809,0.004783890871227026
1993-10-14,0.0,0.00063,0.964744,0.021657,0.000173,0.012687,0.006097588690251814
1993-10-15,0.0,0.00069,0.952844,0.02985,0.000269,0.016214,0.008945633040752788
1993-10-18,5.6e-05,0.001022,0.976397,0.013375,0.0,0.008908,0.0029735586963181107
1993-10-19,0.000389,0.002991,0.987284,0.00365,0.0,0.005561,-0.0006132531507495776
1993-10-20,0.007614,0.032367,0.957568,0.00041,0.0,0.001994,-0.012480095961539485
1993-10-21,0.015795,0.073807,0.907777,0.000674,0.0,0.00188,-0.02549064546930163
1993-10-22,0.005062,0.036806,0.957333,0.000125,0.0,0.00066,-0.01316753055629081
1993-10-25,0.00601,0.069917,0.922517,0.000143,0.0,0.001394,-0.02103169341002522
1993-10-26,0.018706,0.065196,0.915059,7.1e-05,0.0,0.000952,-0.025105628050357418
1993-10-27,0.014747,0.081405,0.901769,0.000135,0.0,0.00191,-0.026944208434893032
1993-10-28,0.00294,0.027433,0.968834,0.000108,0.0,0.000677,-0.010115580421787142
1993-10-29,0.00163,0.017725,0.979629,7.9e-05,0.0,0.000929,-0.007199889372040685
1993-11-01,0.00553,0.046054,0.946372,0.000101,0.0,0.00192,-0.014976897177167391
1993-11-02,0.006659,0.05143,0.940893,3.7e-05,0.0,0.000972,-0.017123343048480778
1993-11-03,0.005784,0.0411,0.951163,0.000167,0.0,0.001766,-0.013964748770786073
1993-11-04,0.011116,0.074647,0.912754,0.000113,0.0,0.001347,-0.024177967947955903
1993-11-05,0.009067,0.044872,0.944709,0.000118,0.0,0.001213,-0.016398466779173945
1993-11-08,0.001765,0.008356,0.987928,0.000538,0.0,0.001387,-0.004764066560380745
1993-11-09,0.000539,0.003547,0.985333,0.004709,0.0,0.005741,-0.0005601877372345561
1993-11-10,0.00059,0.002786,0.993982,0.000607,0.0,0.002008,-0.002699084106242783
1993-11-11,0.001935,0.007454,0.989483,0.000113,0.0,0.001004,-0.004854140418330175
1993-11-12,0.000197,0.00156,0.991726,0.00257,0.0,0.003895,-0.001110353527911332
1993-11-15,0.000384,0.001886,0.990904,0.002904,0.0,0.003842,-0.0012329746427831596
1993-11-16,0.000664,0.0053,0.987942,0.001547,0.0,0.00449,-0.00206868979700528
1993-11-17,0.002946,0.01426,0.981251,0.000149,0.0,0.001376,-0.006687043592279593
1993-11-18,0.003401,0.012506,0.982971,0.000155,0.0,0.000953,-0.0066391906774049955
1993-11-19,0.001773,0.008442,0.988318,0.000181,0.0,0.001272,-0.004893828075417699
1993-11-22,0.01234,0.060436,0.925772,6.9e-05,0.0,0.001361,-0.021301131531155152
1993-11-23,0.011682,0.03564,0.950669,0.000341,0.0,0.001629,-0.015023001415321443
1993-11-24,0.00026,0.006277,0.913006,0.065158,0.0,0.01416,0.011963616312104413
1993-11-26,0.000978,0.008379,0.967297,0.015214,0.0,0.007846,0.0006821549461252705
1993-11-29,0.001648,0.00792,0.972963,0.008652,0.0,0.008605,-0.00014247293480870726
1993-11-30,0.000933,0.005721,0.986748,0.00177,0.0,0.004747,-0.0021245227280552556
1993-12-01,3.6e-05,0.000824,0.988427,0.004803,0.0,0.005827,0.0003332299350872897
1993-12-02,0.0,0.001803,0.957553,0.022316,0.000179,0.017663,0.008147391776730404
1993-12-03,3.2e-05,0.000791,0.987466,0.005614,0.0,0.006011,0.0005495129003644447
1993-12-06,0.0,0.000835,0.958849,0.02766,9e-05,0.012243,0.006751453016123348
1993-12-07,0.0,0.001063,0.932211,0.046774,0.000479,0.019197,0.012851351121770854
1993-12-08,0.0,0.001701,0.950313,0.029287,0.0001,0.018127,0.009428739300444567
1993-12-09,0.0,0.000819,0.965675,0.021894,8.6e-05,0.011272,0.005433491983522319
1993-12-10,0.0,0.000879,0.703147,0.257013,0.002454,0.036331,0.053427330873440315
1993-12-13,0.0,0.000517,0.568368,0.380105,0.006473,0.044411,0.0771680140436973
1993-12-14,0.0,0.00092,0.887658,0.087984,0.000731,0.022457,0.020748522994667243
1993-12-15,0.0,0.001311,0.891785,0.078581,0.000802,0.027223,0.021359129441270587
1993-12-16,0.0,0.000668,0.946229,0.034343,0.000345,0.0183,0.010594679868832712
1993-12-17,0.0,0.001445,0.960336,0.022277,0.000215,0.015392,0.007221060606876397
1993-12-20,0.0,0.001244,0.96568,0.020494,8.2e-05,0.012283,0.005568212244226295
1993-12-21,0.000108,0.001306,0.989935,0.003705,0.0,0.004872,-0.00040438421898459894
1993-12-22,0.000155,0.001805,0.982736,0.006398,0.0,0.008709,0.0015878085870630193
1993-12-23,0.000206,0.002038,0.982017,0.006604,0.0,0.008911,0.0016347420429427984
1993-12-27,0.000264,0.002245,0.990375,0.002334,0.0,0.004704,-0.0009733008890380683
1993-12-28,0.001012,0.006133,0.984015,0.003125,0.0,0.005605,-0.0016611229699383268
1993-12-29,0.001356,0.005938,0.990043,0.00073,0.0,0.001905,-0.0037713936577988437
1993-12-30,0.009204,0.046959,0.942705,0.000111,0.0,0.001003,-0.017040191843680434
1993-12-31,0.006701,0.028865,0.96375,8e-05,0.0,0.000595,-0.011970332733191777
1994-01-03,0.008063,0.072257,0.917817,0.000232,0.0,0.001606,-0.022281561200455317
1994-01-04,0.014707,0.057112,0.927119,7.8e-05,0.0,0.000969,-0.02161814577145136
1994-01-05,0.001927,0.01954,0.976502,0.00027,0.0,0.001743,-0.007352195539592806
1994-01-06,0.002767,0.015973,0.978559,0.000192,0.0,0.002478,-0.006522604983886118
1994-01-07,0.005132,0.034625,0.958413,0.000104,0.0,0.001705,-0.012216088821265144
1994-01-10,0.000389,0.003452,0.994989,0.000126,0.0,0.001037,-0.0032853680179944977
1994-01-11,0.000426,0.002216,0.994764,0.000533,0.0,0.002037,-0.002498507453025685
1994-01-12,0.00041,0.003187,0.979423,0.006839,0.0,0.009875,0.0017501362700481802
1994-01-13,0.0,0.000893,0.97169,0.016946,7e-06,0.010188,0.00414898213564919
1994-01-14,0.0,0.000765,0.86721,0.109023,0.000811,0.022025,0.023849452794180326
1994-01-17,0.0,0.000513,0.554469,0.403886,0.003662,0.037374,0.07690082418484058
1994-01-18,0.0,0.000229,0.501992,0.45323,0.004925,0.039589,0.08589624650489197
1994-01-19,0.0,0.000328,0.487859,0.452213,0.010928,0.048606,0.09141338800681176
1994-01-20,0.0,0.000463,0.449885,0.475128,0.013272,0.061163,0.10116639444223717
1994-01-21,0.0,0.000307,0.426737,0.506207,0.011354,0.055338,0.10284703423177036
1994-01-24,0.0,0.000434,0.636149,0.313656,0.004539,0.045156,0.066764388725843
1994-01-25,0.0,0.000315,0.55327,0.396434,0.007031,0.042893,0.07920354668088148
1994-01-26,0.0,0.000743,0.549292,0.387261,0.008912,0.053639,0.08301545756995374
1994-01-27,0.0,0.000492,0.772686,0.199585,0.001572,0.025557,0.03962939407653643
1994-01-28,0.0,0.001109,0.804434,0.165945,0.001538,0.026702,0.03481310495344079
1994-01-31,0.0,0.001251,0.896414,0.077235,0.000664,0.024107,0.019736068108367685
1994-02-01,0.0,0.001243,0.95416,0.028053,0.000148,0.016114,0.0084607528794617
1994-02-02,6e-06,0.001415,0.972205,0.014847,0.0,0.011288,0.0041898658094559945
1994-02-03,0.000222,0.002302,0.986352,0.004626,0.0,0.006397,0.00013852458443619226
1994-02-04,0.000263,0.00158,0.985541,0.005977,0.0,0.006495,0.0005446720840907009
1994-02-07,0.000603,0.004564,0.990039,0.001303,0.0,0.003444,-0.002375687070248922
1994-02-08,0.002261,0.011574,0.980266,0.001612,0.0,0.004183,-0.004304547468750416
1994-02-09,0.005795,0.034703,0.957307,0.000565,0.0,0.001591,-0.012474605899720739
1994-02-10,0.001444,0.005196,0.991718,0.000411,0.0,0.00121,-0.003990154041541261
1994-02-11,0.003422,0.022635,0.972622,8.4e-05,0.0,0.001222,-0.00893129103583483
1994-02-14,0.001472,0.007421,0.988804,0.000291,0.0,0.001988,-0.004197721898025036
1994-02-15,0.002504,0.010589,0.985653,0.000147,0.0,0.001093,-0.0057730580515079205
1994-02-16,0.01017,0.063412,0.924527,9.4e-05,0.0,0.001771,-0.020965922259081463
1994-02-17,0.006212,0.034261,0.957936,9.9e-05,0.0,0.001472,-0.012658644240520078
1994-02-18,0.002986,0.03096,0.964876,0.000155,0.0,0.001012,-0.010810041541375463
1994-02-22,0.007227,0.041963,0.949913,3.9e-05,0.0,0.00085,-0.015163664198300194
1994-02-23,0.010321,0.051308,0.93747,3.7e-05,0.0,0.000853,-0.018584322838333122
1994-02-24,0.005074,0.033279,0.960163,6.3e-05,0.0,0.001406,-0.012015214722521287
1994-02-25,0.001301,0.01085,0.984851,0.000515,0.0,0.002456,-0.0046972652154428805
1994-02-28,6.8e-05,0.000937,0.990698,0.003412,0.0,0.004819,-0.0003702652818175648
1994-03-01,0.0,0.000787,0.963169,0.023249,0.000147,0.012516,0.006221753902615022
1994-03-02,0.000216,0.001219,0.985804,0.006409,0.0,0.006215,0.0005897318898871618
1994-03-03,0.000255,0.001747,0.982325,0.007574,0.0,0.007906,0.0013843935307661587
1994-03-04,2.6e-05,0.001493,0.968541,0.018997,0.0,0.010679,0.004529777903748218
1994-03-07,0.000479,0.003521,0.98429,0.004213,0.0,0.007321,9.916467897209567e-05
1994-03-08,0.000188,0.001918,0.973355,0.016138,0.0,0.008189,0.0028136879437283655
1994-03-09,0.000593,0.00573,0.956341,0.026961,0.0,0.0099,0.004183553554363252
1994-03-10,0.000163,0.001714,0.989146,0.003779,0.0,0.005106,-0.00040639470661725085
1994-03-11,0.000665,0.004177,0.982903,0.004644,0.0,0.007454,-3.1565434811431543e-06
1994-03-14,0.0,0.001027,0.965435,0.021155,2.9e-05,0.012016,0.005587458414616326
1994-03-15,0.0,0.001038,0.891774,0.084314,0.000759,0.021913,0.019920920459556707
1994-03-16,0.0,0.001676,0.872069,0.098378,0.000836,0.026707,0.02409623673235071
1994-03-17,0.0,0.000675,0.948788,0.03409,0.000288,0.016015,0.009517601490565523
1994-03-18,0.0,0.000817,0.96028,0.024934,0.00021,0.01358,0.006966733025457552
1994-03-21,0.0,0.001359,0.969829,0.016529,3e-05,0.011921,0.004755475036400137
1994-03-22,0.0,0.000884,0.947759,0.033556,0.000293,0.017339,0.009979023330606572
1994-03-23,0.0,0.001017,0.959317,0.024725,0.000192,0.014568,0.0073237023300864925
1994-03-24,0.0,0.000556,0.788018,0.185094,0.001257,0.024984,0.037042324424420375
1994-03-25,0.0,0.000595,0.826949,0.146453,0.001284,0.024619,0.030935539226792864
1994-03-28,0.0,0.000337,0.915687,0.06633,0.00056,0.017006,0.015073321961179158
1994-03-29,0.0,0.000549,0.971461,0.017901,0.000165,0.009842,0.004265926458618101
1994-03-30,0.0,0.000692,0.975921,0.015887,3.8e-05,0.007295,0.0027495741316346045
1994-03-31,0.006232,0.019843,0.972107,0.000401,0.0,0.001381,-0.009254208101821211
1994-04-04,0.010459,0.03042,0.957896,0.000158,0.0,0.001045,-0.01359897967271131
1994-04-05,0.007637,0.050589,0.940978,0.000111,0.0,0.000672,-0.017430952760300013
1994-04-06,0.001365,0.009071,0.988317,7.1e-05,0.0,0.001165,-0.004947096994684182
1994-04-07,0.001677,0.015561,0.978521,0.000772,0.0,0.003407,-0.00549336370674558
1994-04-08,0.000918,0.004692,0.979236,0.005992,0.0,0.008928,0.000641883085499124
1994-04-11,0.000117,0.001186,0.992996,0.001864,0.0,0.003795,-0.0011438715823361588
1994-04-12,0.000233,0.002077,0.990267,0.002422,0.0,0.00494,-0.0008025363158658473
1994-04-13,0.001295,0.009414,0.985988,0.000511,0.0,0.002764,-0.00421865933191006
1994-04-14,0.00174,0.010735,0.984633,0.000379,0.0,0.002479,-0.004852939611011733
1994-04-15,0.000977,0.005814,0.988194,0.001427,0.0,0.003516,-0.0027664395924165814
1994-04-18,0.00016,0.002179,0.98072,0.009532,0.0,0.00725,0.0013275468030238414
1994-04-19,0.0,0.001042,0.950896,0.032065,0.000194,0.015587,0.008902371419898289
1994-04-20,0.0,0.000539,0.83572,0.140448,0.00092,0.022254,0.028867719460401814
1994-04-21,0.0,0.001342,0.554874,0.404737,0.003961,0.034628,0.07569326362793134
1994-04-22,0.0,0.001,0.452285,0.482594,0.011109,0.052765,0.09783521106172863
1994-04-25,0.0,0.002735,0.542152,0.403244,0.006456,0.044285,0.08014399147021231
1994-04-26,0.0,0.001062,0.450241,0.481243,0.01033,0.05686,0.09922562510703951
1994-04-28,0.0,0.000946,0.736254,0.230158,0.002147,0.030241,0.04647620472935308
1994-04-29,0.0,0.000267,0.673056,0.299971,0.001889,0.024769,0.05485542523690446
1994-05-02,0.0,0.000436,0.590129,0.369002,0.004227,0.03614,0.07116042965431653
1994-05-03,0.0,0.000283,0.430286,0.517124,0.007485,0.044774,0.09873676466311578
1994-05-04,0.0,0.000249,0.209989,0.649737,0.062614,0.077342,0.14901148575397366
1994-05-05,0.0,0.000388,0.309748,0.578644,0.030912,0.080207,0.13051343884534142
1994-05-06,0.0,0.000284,0.222278,0.641592,0.061787,0.073964,0.14601186979309602
1994-05-09,0.0,0.000476,0.392811,0.527041,0.01726,0.062302,0.1107637719861285
1994-05-10,0.0,0.000427,0.439659,0.485725,0.013217,0.06087,0.10265831973487145
1994-05-11,0.0,0.00061,0.727444,0.237642,0.001804,0.032398,0.04857424668053571
1994-05-12,0.0,0.000638,0.900654,0.077441,0.00072,0.020402,0.018272530129485053
1994-05-13,0.0,0.000741,0.945269,0.040833,0.000199,0.012662,0.009016750577153123
1994-05-16,0.0,0.001075,0.940486,0.041551,0.00035,0.01627,0.010701912975529587
1994-05-17,0.0,0.000747,0.865909,0.111352,0.000785,0.020987,0.023741077442385437
1994-05-18,0.0,0.000924,0.934984,0.043612,0.0005,0.019672,0.01261607215274763
1994-05-19,0.0,0.000863,0.86784,0.108652,0.000863,0.021572,0.0235814625594647
1994-05-20,0.0,0.000977,0.909399,0.069233,0.000575,0.019519,0.016495908957065382
