Date,y_Tp2_PriceChg_c0,y_Tp2_PriceChg_c1,y_Tp2_PriceChg_c2,y_Tp2_PriceChg_c3,y_Tp2_PriceChg_c4,y_Tp2_PriceChg_c5,y_Tp2_PriceChg_c6,pc_pred
1993-03-15,0.000598,0.0,0.003087,0.247675,0.725529,0.020141,0.002251,0.14503042607518632
1993-03-16,0.000209,0.0,0.010986,0.548883,0.43536,0.002947,0.001012,0.09290403118478054
1993-03-17,3.6e-05,0.0,0.026237,0.806509,0.166467,0.000144,0.000313,0.04820934036394992
1993-03-18,1e-06,4.3e-05,0.025736,0.821932,0.151816,0.0,0.000191,0.045892752578482195
1993-03-19,0.0,0.00012,0.00975,0.556976,0.4311,0.001283,0.000411,0.09150744846296532
1993-03-22,3.2e-05,0.0,0.029514,0.73928,0.230143,0.000323,0.000325,0.05765099493801908
1993-03-23,0.0,0.000133,0.034146,0.753039,0.211887,0.000273,0.000248,0.05415162394466858
1993-03-24,0.0,1.3e-05,0.036507,0.81137,0.1515,8.6e-05,0.000238,0.04451356812739967
1993-03-25,8.1e-05,7.4e-05,0.061911,0.853514,0.084074,0.0,0.00018,0.030722769348416456
1993-03-26,6e-05,0.000132,0.047144,0.870949,0.081502,0.0,0.000126,0.032204134481253484
1993-03-29,1.9e-05,0.0,0.047746,0.79875,0.152822,5.7e-05,0.000193,0.04320974254428444
1993-03-30,0.000105,0.000217,0.06265,0.851155,0.085646,0.0,0.000123,0.03078417580226289
1993-03-31,0.000134,0.0,0.032828,0.792301,0.173352,0.00028,0.000456,0.04850504559968253
1993-04-01,0.000135,0.000201,0.050869,0.8466,0.101888,0.0,0.000167,0.03483477281987027
1993-04-02,0.000109,0.000195,0.057029,0.847641,0.094784,0.0,0.000137,0.03293429535050189
1993-04-05,0.000188,0.000336,0.048799,0.839413,0.110632,0.0,0.000327,0.03649437830698811
1993-04-06,0.00011,0.000213,0.045392,0.860197,0.093647,0.0,0.000254,0.03434181522779783
1993-04-07,0.000261,0.00042,0.208562,0.771607,0.019018,0.0,9.4e-05,0.001440511559702747
1993-04-08,0.000307,0.000453,0.143789,0.807742,0.047322,0.0,0.000232,0.014272275804368706
1993-04-12,0.000276,0.000393,0.160945,0.792923,0.045229,0.0,0.000147,0.011695195237720333
1993-04-13,0.000112,0.0,0.058018,0.758864,0.182109,0.000106,0.000226,0.04637951800009586
1993-04-14,0.000801,0.0,0.013541,0.43608,0.539955,0.006749,0.001545,0.11004351016769921
1993-04-15,9.5e-05,0.0,0.003974,0.35758,0.633825,0.003582,0.000535,0.12430490604668164
1993-04-16,0.000247,0.000286,0.097225,0.845659,0.0561,0.0,0.00029,0.02177879335716579
1993-04-19,0.000186,0.000363,0.119411,0.831638,0.048232,0.0,0.000114,0.01757601634519949
1993-04-20,0.001498,0.007923,0.49379,0.48913,0.007495,0.0,0.000133,-0.03986922242357164
1993-04-21,0.002469,0.012144,0.611651,0.370958,0.002613,0.0,0.000131,-0.05745682071838057
1993-04-22,0.001792,0.00768,0.540058,0.444279,0.005987,0.0,0.000162,-0.04614692505483956
1993-04-23,0.000316,0.000946,0.306402,0.678048,0.014183,0.0,7.9e-05,-0.012185949474072212
1993-04-26,0.000419,0.001959,0.471221,0.522846,0.003509,0.0,3.9e-05,-0.035578054249674695
1993-04-27,0.002335,0.006027,0.45176,0.530283,0.009226,0.0,0.000253,-0.03389784530681141
1993-04-28,0.000776,0.004288,0.521368,0.470447,0.003048,0.0,5.9e-05,-0.04291850115577058
1993-04-29,0.000458,0.001833,0.344486,0.643563,0.009539,0.0,9.4e-05,-0.01813296446076213
1993-04-30,0.001037,0.006991,0.583075,0.40705,0.001768,0.0,6.5e-05,-0.051956904328916746
1993-05-03,0.000279,0.000761,0.145275,0.820032,0.033471,0.0,0.000129,0.011810279774985341
1993-05-04,0.002135,0.023568,0.521908,0.444843,0.007304,0.0,0.000187,-0.047962503267746946
1993-05-05,0.000354,0.001568,0.190549,0.776317,0.031018,0.0,0.000132,0.005306905597939172
1993-05-06,0.000896,0.002999,0.379406,0.600377,0.016051,0.0,0.000204,-0.02208457966547479
1993-05-07,0.000241,0.000451,0.195857,0.776673,0.026621,0.0,0.000111,0.004272001819988413
1993-05-10,0.000191,0.000249,0.093777,0.843145,0.062358,0.0,0.000173,0.023146503604066095
1993-05-11,0.000192,0.000284,0.089958,0.780116,0.128948,0.0,0.000179,0.033879589182353544
1993-05-12,2.4e-05,2.9e-05,0.054551,0.84139,0.103505,0.0,0.00021,0.03472135167819867
1993-05-13,9.5e-05,0.0,0.02767,0.70098,0.269667,0.000637,0.000503,0.06417049944560291
1993-05-14,2.1e-05,0.0,0.035244,0.781298,0.182553,0.000207,0.000322,0.04954669592896073
1993-05-17,8.8e-05,0.000107,0.069199,0.861912,0.068402,0.0,0.000174,0.027349651543878625
1993-05-18,8.9e-05,0.000143,0.078769,0.855767,0.064856,0.0,0.000217,0.025578404626630295
1993-05-19,0.000157,0.000214,0.125711,0.827033,0.046691,0.0,0.00012,0.0165756999663571
1993-05-20,0.001371,0.010908,0.643587,0.342728,0.001325,0.0,6.9e-05,-0.0610671858242047
1993-05-21,0.001148,0.003334,0.421998,0.567858,0.005477,0.0,0.000141,-0.02947829365922199
1993-05-24,0.002452,0.015509,0.616297,0.362563,0.003003,0.0,0.000142,-0.05888679600682512
1993-05-25,0.000695,0.004297,0.524172,0.465402,0.005362,0.0,5.8e-05,-0.04289676109426841
1993-05-26,0.000538,0.00196,0.441925,0.552689,0.002823,0.0,5.3e-05,-0.03191748260694507
1993-05-27,8.6e-05,0.000257,0.114216,0.857022,0.028337,0.0,5.9e-05,0.01522209387703134
1993-05-28,0.00047,0.002476,0.41658,0.574607,0.005782,0.0,6.7e-05,-0.02827103352219319
1993-06-01,0.001982,0.013921,0.578258,0.401598,0.004104,0.0,0.000112,-0.053179730863584
1993-06-02,0.001403,0.008695,0.543189,0.439884,0.006676,0.0,0.000122,-0.04658760451513183
1993-06-03,0.00043,0.001187,0.347914,0.643569,0.006804,0.0,7.6e-05,-0.01882673015965876
1993-06-04,0.000391,0.000752,0.271542,0.714326,0.012869,0.0,8.8e-05,-0.007832543472380748
1993-06-07,0.000966,0.002455,0.435626,0.555174,0.005665,0.0,8.9e-05,-0.030944626434805333
1993-06-08,0.001083,0.002135,0.374483,0.612827,0.009299,0.0,0.00013,-0.02237780817865586
1993-06-09,0.000578,0.002104,0.465294,0.528887,0.003075,0.0,5.1e-05,-0.03497046386134028
1993-06-10,0.000286,0.000545,0.236458,0.74995,0.012656,0.0,7.7e-05,-0.003217045104243012
1993-06-11,0.000283,0.000414,0.153546,0.814147,0.031338,0.0,0.000177,0.010529854376711348
1993-06-14,0.000576,0.000892,0.234661,0.741463,0.022194,0.0,0.000149,-0.001679314892575005
1993-06-15,0.000453,0.000727,0.22031,0.754862,0.023454,0.0,0.000138,0.0004658565492389366
