Date,y_Tp12_PriceChg_c0,y_Tp12_PriceChg_c1,y_Tp12_PriceChg_c2,y_Tp12_PriceChg_c3,y_Tp12_PriceChg_c4,y_Tp12_PriceChg_c5,y_Tp12_PriceChg_c6,pc_pred
1993-03-15,0.0,0.002205,0.026383,0.488652,0.465871,0.012259,0.004026,0.12403669111016581
1993-03-16,0.0,0.005161,0.089148,0.676054,0.227615,0.001181,0.000239,0.0713455796312325
1993-03-17,9e-05,0.005655,0.102475,0.7571,0.133764,0.000421,0.0,0.05405562894522071
1993-03-18,0.0,0.005478,0.108829,0.730174,0.154012,0.000861,9.3e-05,0.056691041642805896
1993-03-19,0.0,0.002974,0.049668,0.6327,0.306877,0.005773,0.001455,0.09205271215799479
1993-03-22,0.000167,0.00732,0.119544,0.725089,0.146947,0.000466,0.0,0.05328234986347651
1993-03-23,0.0,0.004251,0.070297,0.732286,0.191284,0.001124,0.000276,0.06843190445817035
1993-03-24,0.000107,0.005355,0.138902,0.721227,0.133752,0.00034,0.0,0.04913728998234431
1993-03-25,0.000252,0.008759,0.157546,0.712523,0.120032,0.000451,0.0,0.043319509935092274
1993-03-26,0.000616,0.01397,0.165712,0.710787,0.107884,0.000413,0.0,0.03846073669636943
1993-03-29,0.0,0.009439,0.128023,0.594498,0.258134,0.005574,0.00154,0.07149504561426402
1993-03-30,0.000647,0.015067,0.185207,0.728405,0.07026,0.000178,0.0,0.02940848623774161
1993-03-31,0.000718,0.011811,0.140667,0.724341,0.121238,0.000537,0.0,0.044642676316683574
1993-04-01,0.001698,0.029317,0.245198,0.570479,0.151345,0.000839,0.0,0.02932972805313242
1993-04-02,0.001007,0.016291,0.203924,0.677984,0.099851,0.000287,0.0,0.030990307324162646
1993-04-05,0.000586,0.011211,0.194107,0.685356,0.108009,0.000268,0.0,0.03541559913615864
1993-04-06,0.000329,0.015467,0.162192,0.667297,0.150984,0.001641,0.0,0.0458164106277531
1993-04-07,0.001431,0.025216,0.262283,0.630094,0.0803,0.000243,0.0,0.016945682678047535
1993-04-08,0.001311,0.023132,0.241699,0.605472,0.126704,0.000848,0.0,0.028009086826981493
1993-04-12,0.000865,0.018173,0.216051,0.696191,0.068259,0.000151,0.0,0.02379277345811795
