Date,y_Tp9_PriceChg_c0,y_Tp9_PriceChg_c1,y_Tp9_PriceChg_c2,y_Tp9_PriceChg_c3,y_Tp9_PriceChg_c4,y_Tp9_PriceChg_c5,y_Tp9_PriceChg_c6,pc_pred
1993-03-15,0.000307,0.0,0.032772,0.286821,0.640485,0.03679,0.002297,0.11767316720308095
1993-03-16,0.000246,0.0,0.063592,0.369063,0.550772,0.015163,0.000491,0.09590708021260722
1993-03-17,0.000691,0.000754,0.132861,0.513787,0.346915,0.004624,0.0,0.05902842903069789
1993-03-18,0.000878,0.001012,0.144919,0.47473,0.374063,0.004057,0.0,0.060428338584196384
1993-03-19,9.5e-05,0.0,0.044396,0.290871,0.639985,0.022901,0.001047,0.11160236298287757
1993-03-22,0.000694,0.000704,0.120729,0.440139,0.429573,0.007434,0.0,0.07127455593964226
1993-03-23,0.000524,0.000543,0.109268,0.462015,0.422764,0.00456,0.0,0.07121375566118812
1993-03-24,0.000862,0.000864,0.169768,0.531077,0.295034,0.002248,0.0,0.04736773352750884
1993-03-25,0.001716,0.002016,0.215291,0.526973,0.250892,0.002842,0.0,0.03574666040832006
1993-03-26,0.00113,0.001394,0.186281,0.489777,0.318603,0.002606,0.0,0.04792062999481491
1993-03-29,0.00118,0.001203,0.162419,0.468132,0.362433,0.004265,0.0,0.05668519584255667
1993-03-30,0.000663,0.000931,0.185513,0.539602,0.271911,0.001304,0.0,0.04242093590904248
1993-03-31,0.000544,0.000728,0.108939,0.471443,0.413926,0.00409,0.0,0.0699935969470241
1993-04-01,0.001738,0.001864,0.16102,0.448151,0.381889,0.004858,0.0,0.058885009921869395
1993-04-02,0.000719,0.000902,0.174784,0.531655,0.28993,0.001887,0.0,0.04607924024339234
1993-04-05,0.001656,0.001978,0.205089,0.517493,0.270539,0.002994,0.0,0.03947030520993437
1993-04-06,0.001843,0.002204,0.218954,0.480619,0.292554,0.003493,0.0,0.04034329325165189
1993-04-07,0.004375,0.004918,0.318194,0.458804,0.211391,0.002081,0.0,0.01565089085959366
1993-04-08,0.003635,0.00379,0.241018,0.450899,0.294881,0.005139,0.0,0.036949517072484485
1993-04-12,0.001879,0.002058,0.27309,0.504871,0.216477,0.0015,0.0,0.023870136736731343
1993-04-13,0.00139,0.00157,0.174648,0.502192,0.316561,0.003335,0.0,0.049167870206400954
1993-04-14,0.000311,0.000304,0.077893,0.435101,0.481626,0.004469,0.0,0.08236680279343209
1993-04-15,6.2e-05,0.0,0.036204,0.287489,0.658389,0.016726,0.000711,0.11290691099294237
1993-04-16,0.002218,0.002039,0.256495,0.50074,0.235819,0.002461,0.0,0.028391687962965807
1993-04-19,0.001241,0.00136,0.235977,0.511998,0.247636,0.001683,0.0,0.032854621112588085
1993-04-20,0.006328,0.010275,0.540435,0.372398,0.069928,0.000563,0.0,-0.03230391322303203
1993-04-21,0.013552,0.019774,0.541444,0.334024,0.09006,0.000991,0.0,-0.03633871201028701
1993-04-22,0.007628,0.01127,0.521937,0.386775,0.071636,0.000633,0.0,-0.0306923003357662
1993-04-23,0.002711,0.003832,0.378369,0.461222,0.152963,0.000827,0.0,0.0018639625702828056
1993-04-26,0.003385,0.005753,0.501602,0.414355,0.074561,0.000317,0.0,-0.024106351417650284
1993-04-27,0.003857,0.006425,0.539603,0.387344,0.062423,0.000317,0.0,-0.030781289742376424
1993-04-28,0.002437,0.005128,0.566912,0.387549,0.037836,0.000126,0.0,-0.03612783738439794
1993-04-29,0.002837,0.005017,0.443439,0.468412,0.079809,0.000449,0.0,-0.015623794906338525
1993-04-30,0.007692,0.016331,0.593112,0.336298,0.046134,0.000383,0.0,-0.044357383678294865
1993-05-03,0.004445,0.006837,0.394091,0.479281,0.114142,0.001066,0.0,-0.006466207550023309
1993-05-04,0.021588,0.04141,0.598392,0.306154,0.031453,0.00079,0.0,-0.06113945426431307
1993-05-05,0.00149,0.002519,0.273944,0.528903,0.192054,0.001005,0.0,0.020744096792025855
1993-05-06,0.008987,0.011217,0.430266,0.398336,0.149251,0.001659,0.0,-0.010210265879486176
1993-05-07,0.004859,0.005039,0.278553,0.451394,0.256173,0.003558,0.0,0.02615446921895554
1993-05-10,0.001556,0.001784,0.231163,0.516165,0.247303,0.00187,0.0,0.03318941428441477
1993-05-11,0.001425,0.001641,0.178166,0.507234,0.307981,0.003254,0.0,0.04763498583200362
1993-05-12,0.00118,0.001288,0.172034,0.501502,0.319854,0.003789,0.0,0.050210557609897476
1993-05-13,0.000587,0.000634,0.123404,0.491855,0.379194,0.004012,0.0,0.06399755909496724
1993-05-14,0.000976,0.000295,0.121233,0.458596,0.405833,0.01172,0.0,0.06957728571641528
1993-05-17,0.002134,0.001984,0.227945,0.501108,0.262435,0.004026,0.0,0.03568175743039244
1993-05-18,0.002246,0.002566,0.229552,0.501197,0.260298,0.003697,0.0,0.03489262466995927
1993-05-19,0.002717,0.003003,0.272714,0.480967,0.238051,0.002312,0.0,0.026034551647195335
1993-05-20,0.010354,0.022209,0.644922,0.283659,0.038494,0.000317,0.0,-0.0549149675293249
1993-05-21,0.003348,0.005715,0.439564,0.462581,0.088197,0.000537,0.0,-0.014569888350985466
1993-05-24,0.009016,0.015832,0.614317,0.320904,0.039558,0.000311,0.0,-0.04833145587221174
1993-05-25,0.007758,0.012704,0.492203,0.420624,0.065838,0.00074,0.0,-0.02811494284483193
1993-05-26,0.003144,0.005848,0.50436,0.42392,0.062402,0.0003,0.0,-0.025826103926405317
1993-05-27,0.001303,0.001984,0.284748,0.521796,0.189281,0.000834,0.0,0.019258283896234338
1993-05-28,0.003358,0.006275,0.487092,0.440862,0.062039,0.000341,0.0,-0.02391924432883831
1993-06-01,0.004884,0.009632,0.557777,0.369993,0.0573,0.000369,0.0,-0.03515191967580516
1993-06-02,0.018711,0.026053,0.515755,0.355298,0.082472,0.001341,0.0,-0.038364434501293385
1993-06-03,0.005025,0.006608,0.360555,0.453307,0.17256,0.001754,0.0,0.004737814909414405
1993-06-04,0.002233,0.00296,0.35747,0.488177,0.148362,0.000739,0.0,0.0044196388346533205
1993-06-07,0.002812,0.004387,0.489726,0.435309,0.067479,0.000264,0.0,-0.022776548454970888
1993-06-08,0.002914,0.004468,0.432829,0.46573,0.093573,0.00044,0.0,-0.012511917702200186
1993-06-09,0.00277,0.00494,0.483936,0.437631,0.070397,0.000301,0.0,-0.021835961652754136
1993-06-10,0.001432,0.002016,0.347621,0.516022,0.13236,0.000514,0.0,0.004359003599141954
1993-06-11,0.002358,0.002652,0.291373,0.511061,0.19068,0.001723,0.0,0.018125794123680636
1993-06-14,0.001752,0.002421,0.308723,0.52176,0.164486,0.000792,0.0,0.012903699384412461
1993-06-15,0.001943,0.002715,0.305366,0.517671,0.171349,0.000872,0.0,0.013987667493356849
