Date,y_Tp3_PriceChg_c0,y_Tp3_PriceChg_c1,y_Tp3_PriceChg_c2,y_Tp3_PriceChg_c3,y_Tp3_PriceChg_c4,y_Tp3_PriceChg_c5,y_Tp3_PriceChg_c6,pc_pred
1993-03-15,6e-06,0.000531,0.015699,0.266701,0.683729,0.032724,0.0,0.1487501341072858
1993-03-16,0.000205,0.001979,0.07583,0.542007,0.374703,0.005199,0.0,0.09340440056057632
1993-03-17,0.000132,0.002361,0.19719,0.645187,0.154251,0.000868,0.0,0.05070889370217493
1993-03-18,0.000117,0.002529,0.199938,0.668975,0.127836,0.000596,0.0,0.04689869429615233
1993-03-19,0.000132,0.001275,0.050547,0.480087,0.462129,0.005753,0.0,0.10772680626411792
1993-03-22,4.4e-05,0.00114,0.132683,0.685466,0.179957,0.000706,0.0,0.061197310508444826
1993-03-23,6.2e-05,0.001366,0.141433,0.63297,0.223111,0.001049,0.0,0.06584959075337826
1993-03-24,8e-05,0.001995,0.207717,0.635722,0.153751,0.000728,0.0,0.04960017490209318
1993-03-25,9.7e-05,0.003849,0.321163,0.615317,0.059304,0.000265,0.0,0.02473420403500064
1993-03-26,8.4e-05,0.002884,0.246359,0.663,0.08734,0.000328,0.0,0.03658712977453242
1993-03-29,0.000246,0.005475,0.154222,0.656676,0.182006,0.001345,0.0,0.05812492133877529
1993-03-30,0.000717,0.009861,0.225508,0.59686,0.163578,0.003364,0.0,0.047418802663446086
1993-03-31,0.000216,0.004932,0.115572,0.665375,0.212358,0.001512,0.0,0.06635280070660618
1993-04-01,0.000259,0.006047,0.204701,0.648302,0.13924,0.00142,0.0,0.0471194406195809
1993-04-02,0.000185,0.005995,0.285438,0.62475,0.083013,0.000608,0.0,0.031085321395221556
1993-04-05,0.000386,0.004788,0.253223,0.599964,0.140205,0.001401,0.0,0.04234082697623962
1993-04-06,0.000171,0.004828,0.291857,0.628011,0.074677,0.000448,0.0,0.029595276438036087
1993-04-07,0.000402,0.014454,0.445654,0.50075,0.038436,0.000295,0.0,0.005847035856087131
1993-04-08,0.000328,0.011178,0.366335,0.559044,0.062619,0.000484,0.0,0.018366940786342375
1993-04-12,0.000282,0.008869,0.318854,0.577383,0.093932,0.000664,0.0,0.028138508359759316
1993-04-13,0.000167,0.004082,0.171288,0.648133,0.175263,0.001046,0.0,0.055751760815631074
1993-04-14,0.000104,0.001335,0.052901,0.576586,0.366525,0.002518,0.0,0.09416117085775015
1993-04-15,6.4e-05,0.000875,0.024897,0.404922,0.560412,0.008732,0.0,0.12417362652447031
1993-04-16,0.000246,0.008253,0.331251,0.596106,0.063573,0.000558,0.0,0.0230642736495866
1993-04-19,0.000476,0.014635,0.415758,0.513381,0.055202,0.000532,0.0,0.011178241274091758
1993-04-20,0.000712,0.074144,0.71481,0.203641,0.006612,7.9e-05,0.0,-0.04293696552266853
1993-04-21,0.00091,0.101219,0.773562,0.120648,0.003605,5.5e-05,0.0,-0.056852952562409166
1993-04-22,0.00071,0.057631,0.722406,0.212286,0.006891,7.4e-05,0.0,-0.039338832475459974
1993-04-23,0.000687,0.026942,0.539349,0.387683,0.044868,0.000455,0.0,-0.0066998772478427055
1993-04-26,0.000511,0.05247,0.68852,0.251393,0.007017,8.7e-05,0.0,-0.03424741403276913
1993-04-27,0.000495,0.067252,0.73139,0.195435,0.005368,5.9e-05,0.0,-0.04294181084276907
1993-04-28,0.000469,0.064444,0.749216,0.180752,0.00506,5.7e-05,0.0,-0.04412543307630394
1993-04-29,0.000342,0.048406,0.682424,0.26268,0.006082,6.6e-05,0.0,-0.03256847622860402
1993-04-30,0.000491,0.092195,0.764958,0.139885,0.002423,4.7e-05,0.0,-0.053502662056698395
1993-05-03,0.000278,0.021795,0.469236,0.482386,0.026096,0.000203,0.0,-0.00016472681265204927
1993-05-04,0.000788,0.120069,0.761352,0.113383,0.004317,8.8e-05,0.0,-0.060383342986309006
1993-05-05,0.000476,0.022766,0.51738,0.433143,0.025995,0.000233,0.0,-0.0056484190360239946
1993-05-06,0.000382,0.032013,0.607088,0.345187,0.015205,0.000123,0.0,-0.019030659145948953
1993-05-07,0.000408,0.022792,0.471277,0.474781,0.030499,0.000235,0.0,-0.0001320738157403224
1993-05-10,0.000457,0.008264,0.231421,0.644266,0.114689,0.000872,0.0,0.04026292419993629
1993-05-11,0.000402,0.007715,0.25763,0.558878,0.173552,0.001777,0.0,0.04549191375708647
1993-05-12,0.000123,0.003685,0.221663,0.666771,0.10713,0.000619,0.0,0.04162263435403288
1993-05-13,7.1e-05,0.001932,0.16478,0.667031,0.165442,0.000735,0.0,0.05569959130415226
1993-05-14,9.7e-05,0.002077,0.192067,0.635676,0.169076,0.000996,0.0,0.053291802074423106
1993-05-17,8.7e-05,0.003202,0.328283,0.601874,0.066241,0.000309,0.0,0.02505692734486864
1993-05-18,0.000141,0.005482,0.334018,0.601381,0.058689,0.000283,0.0,0.022838085456755107
1993-05-19,0.000188,0.007636,0.36321,0.57261,0.055984,0.000365,0.0,0.01881401401494003
1993-05-20,0.000747,0.107554,0.760337,0.128623,0.002677,6e-05,0.0,-0.057161678032901814
1993-05-21,0.000526,0.065494,0.70759,0.219917,0.006394,7.7e-05,0.0,-0.039817889803803116
1993-05-24,0.00072,0.118273,0.770712,0.107258,0.002986,5e-05,0.0,-0.06105579002008294
1993-05-25,0.000519,0.067554,0.742482,0.184985,0.004412,4.6e-05,0.0,-0.04434190758067231
1993-05-26,0.000369,0.056655,0.711495,0.226623,0.0048,5.6e-05,0.0,-0.038030611035556855
1993-05-27,0.000279,0.015945,0.442935,0.512365,0.028265,0.000207,0.0,0.004465848842709322
1993-05-28,0.000803,0.054568,0.684597,0.249146,0.010661,0.00022,0.0,-0.03401298783344489
1993-06-01,0.000421,0.070809,0.791982,0.132719,0.004027,4.1e-05,0.0,-0.050482004897125156
1993-06-02,0.000652,0.089938,0.747241,0.157815,0.004303,5.1e-05,0.0,-0.05085100997503609
1993-06-03,0.000452,0.041598,0.616142,0.330635,0.011055,0.000115,0.0,-0.023102046759586287
