,y_Tp13_PriceChg_c0,y_Tp13_PriceChg_c1,y_Tp13_PriceChg_c2,y_Tp13_PriceChg_c3,y_Tp13_PriceChg_c4,y_Tp13_PriceChg_c5,y_Tp13_PriceChg_c6,pc_pred
0,-0.012544,0.009131,-0.050577,0.034362,0.5355,0.464108,0.02002,0.042703297183807415
1,0.002584,-0.02606,0.04112,0.006745,0.479132,0.475746,0.020734,0.035588299680776536
2,-0.047379,-0.046537,0.009164,-0.033689,0.31395,0.692032,0.112459,0.09639167906149507
3,0.045393,0.252878,0.273791,0.262361,0.089343,0.053284,0.022948,-0.11181540195584308
4,0.008746,-0.04561,0.012843,-0.036601,0.409904,0.640134,0.010584,0.05308525233084937
5,0.003886,-0.030548,0.005782,0.092722,0.611345,0.294436,0.022377,0.023340400314134657
6,0.060738,0.130157,0.066698,0.432616,0.168445,0.098665,0.042681,-0.06826737378186505
7,0.000832,-0.001895,0.003398,0.016617,0.559161,0.452134,-0.030247,0.023569168385250253
8,0.056309,-0.044496,0.024709,0.060227,0.563407,0.338759,0.001086,0.007061210500135311
9,-0.01641,0.004967,0.051012,0.151835,0.526238,0.24655,0.035808,0.012391079158029197
10,0.031092,0.043119,0.061527,0.349761,0.457918,0.047205,0.009379,-0.04440529195950057
11,-0.017686,-0.046009,0.008521,0.035582,0.522118,0.405907,0.091567,0.05860579456576914
12,-0.025564,0.003318,-0.038577,0.265933,0.572282,0.23338,-0.010772,0.009774014331853953
13,0.019691,-0.038893,-0.017963,0.102686,0.585534,0.340861,0.008083,0.022488849475907288
14,-0.007933,0.028815,0.015694,0.29849,0.357296,0.239468,0.068169,0.005736779370250749
15,-0.094487,0.00691,-0.014574,0.006472,0.372468,0.722192,0.001019,0.08085793458609064
16,-0.005558,-0.039706,-0.052741,0.171159,0.565172,0.333,0.028674,0.0348045721126967
17,-0.026007,0.017843,0.001259,0.180034,0.502262,0.341505,-0.016896,0.01326438522853345
18,-0.015448,-0.035635,0.094801,0.096994,0.434411,0.305044,0.119832,0.03927578617230747
19,0.035669,0.082425,0.141263,0.572021,0.196519,-0.008029,-0.019867,-0.08887180206971972
20,-0.045931,0.05239,0.013971,0.103452,0.422702,0.416477,0.03694,0.032018705368833646
21,0.03549,-0.017352,-0.032205,0.054051,0.530534,0.403488,0.025994,0.025660655844116087
22,0.04608,-0.029494,-0.085409,0.032541,0.372657,0.645459,0.018165,0.04764989790326695
23,0.004116,0.0173,-0.004535,0.064007,0.521965,0.368997,0.028149,0.02273676311044838
24,-0.006779,-0.001401,0.041511,0.394022,0.516731,0.0656,-0.009683,-0.02548158893947399
25,0.012596,0.015532,0.033962,0.036302,0.293691,0.577443,0.030475,0.03138975032223209
26,0.016504,0.005828,-0.011588,0.064011,0.429004,0.465291,0.03095,0.028916557681744365
27,-0.005959,0.049882,0.015825,0.118178,0.521549,0.286728,0.013797,0.004673678694734309
28,-0.008093,-0.031815,-0.002572,0.090906,0.421923,0.460187,0.069464,0.04942616602273118
29,0.009248,-0.023478,0.092852,0.404769,0.512027,0.033661,-0.029079,-0.03979618493103962
30,0.052467,-0.016843,-0.017141,0.00703,0.453393,0.478508,0.042586,0.029381967089547024
31,-0.02767,0.035344,0.068482,0.133642,0.460351,0.294716,0.035135,0.011800332987398174
32,0.003696,-0.058789,-0.018235,0.023902,0.487453,0.522299,0.039674,0.05567292330227859
33,0.012802,0.078597,0.180756,0.085674,0.407655,0.169262,0.065254,-0.024570287070651807
34,-0.051252,-0.14228,0.053459,0.002998,-0.025548,0.573924,0.588698,0.198089316045192
35,0.019976,-0.004619,0.056164,0.16872,0.44137,0.26512,0.053269,0.005264117561326463
36,-0.00881,-0.022361,-0.026719,0.040749,0.535737,0.505593,-0.02419,0.03820939036767754
37,-0.002274,0.466892,0.163454,0.120029,-0.022621,0.123498,0.151021,-0.08570881896076141
38,0.039375,-0.042551,0.027472,0.224654,0.516769,0.200691,0.033591,-0.0015036397599382948
39,0.21512,0.288307,0.352551,0.265722,-0.033747,-0.132982,0.045028,-0.19420595406233726
40,-0.021788,0.015638,-0.017668,-0.000427,0.38348,0.596344,0.044422,0.05614219162928458
41,0.017181,-0.027206,-0.001854,0.002525,0.469717,0.46944,0.070197,0.04654945162027283
42,0.004569,0.030569,-0.022412,0.047143,0.579828,0.371669,-0.011367,0.015461551860440398
43,-0.027368,0.059395,0.004731,0.388897,0.335143,0.284556,-0.045353,-0.018684458856015978
44,0.012148,0.029396,-0.012151,0.092349,0.536657,0.352659,-0.011059,0.007646095952852179
45,0.035325,-0.021414,-0.030386,0.120218,0.55909,0.337183,-1.7e-05,0.012259515458658034
46,0.00259,0.017361,0.026179,0.253861,0.499633,0.176371,0.024005,-0.007011390761284432
47,0.07891,0.060485,0.026336,0.229422,0.256552,0.289317,0.058979,-0.025129218485433362
48,0.01217,-0.026833,-0.031756,0.021676,0.595168,0.398207,0.031369,0.038197303198948596
49,-0.005375,0.014849,-0.002235,0.02637,0.546176,0.401358,0.018857,0.02884784040416919
50,-0.004093,0.056428,0.026087,0.144802,0.221493,0.454258,0.101026,0.028468656385271896
51,0.085927,0.031708,0.037125,0.422279,0.359567,0.080105,-0.01671,-0.06493463099487357
52,0.008781,0.025064,0.020314,0.033543,0.453201,0.450881,0.008215,0.01970805603141526
53,0.024614,-0.031574,0.001496,0.07327,0.572088,0.362051,-0.001946,0.018073782671175535
54,-0.011437,0.063932,-0.024806,-0.024112,0.362994,0.577233,0.056196,0.046299412765448966
55,-0.015156,0.002326,-0.013834,0.016768,0.480951,0.556823,-0.027878,0.037743059723160596
56,-0.012139,-0.011383,-0.061289,0.069762,0.636491,0.433109,-0.054551,0.028701381056763724
57,-0.004766,0.045464,-0.035156,0.021905,0.57425,0.367558,0.030744,0.027099663824645417
58,-0.036913,0.044901,0.144786,0.294256,0.436123,0.185463,-0.068617,-0.03611560250555559
59,-0.002809,0.207916,0.412863,0.123512,0.107083,0.048258,0.103177,-0.07973873353615911
60,-0.110872,0.211915,0.406406,0.352887,0.211814,-0.157203,0.085052,-0.07623920336547943
61,-0.016603,-0.002382,0.017113,0.029139,0.457813,0.54686,-0.03194,0.032807239097109496
62,-0.135233,0.048375,-0.16095,0.152148,0.227954,0.685844,0.181862,0.12986659034615003
63,0.002691,-0.018091,0.098238,0.209237,0.601325,0.113942,-0.007341,-0.016805826258599853
64,-0.005059,0.023629,-0.069801,0.038145,0.385634,0.610834,0.016617,0.0485909167679607
65,-0.0178,0.036136,-0.005311,0.052554,0.30891,0.565737,0.059774,0.046518773557832266
66,0.00114,-0.022608,0.002075,0.020231,0.404034,0.574803,0.020325,0.046148286388716486
67,-0.024138,0.022439,0.001573,0.077429,0.504779,0.444522,-0.026604,0.023300168511646253
68,-0.016756,0.040302,0.123733,0.197314,0.506175,0.102638,0.046594,-0.014835410407210477
69,-0.032076,-0.043529,-0.013179,-0.013357,0.489756,0.592111,0.020274,0.06691055854419121
70,0.223414,0.282406,0.095718,0.043043,0.19625,0.126334,0.032834,-0.13232056226646302
71,0.030389,-0.02531,-0.008079,0.341849,0.372597,0.259341,0.029212,-0.0020834449822765685
72,-0.024238,0.013297,-0.02717,0.036511,0.564956,0.411864,0.02478,0.0399773804302001
73,-0.010649,0.017733,0.013902,0.165973,0.518196,0.292945,0.0019,0.008009805122093415
74,0.002605,0.018837,0.103848,0.270056,0.395175,0.225873,-0.016393,-0.02355575086996532
75,0.025591,-0.004305,-0.030896,0.03954,0.503894,0.487221,-0.021044,0.023063344767020932
76,0.006181,0.004264,-0.007192,-0.002013,0.387101,0.510118,0.101541,0.05376263340423575
77,-0.019387,0.011027,-0.067473,0.216823,0.588108,0.274693,-0.003792,0.017343829074978757
78,0.005758,-0.016505,0.009582,0.470005,0.450733,0.100277,-0.01985,-0.027053231752111898
79,-0.022048,0.004213,0.015493,0.168203,0.494803,0.328263,0.011074,0.018467701520425456
80,-0.022211,0.01653,0.038526,-0.022573,0.371972,0.544281,0.073476,0.05255554854794356
81,0.004565,-0.078964,0.017534,0.145865,0.593415,0.327198,-0.009614,0.023795092048625774
82,0.02962,0.094649,0.120648,0.449781,0.313617,-0.000628,-0.007687,-0.07565701054013238
83,0.015534,-0.029609,0.032707,0.079393,0.492308,0.373085,0.036582,0.024717473807225623
84,-0.0208,0.02959,0.025811,0.047966,0.411427,0.483268,0.022737,0.032043875094448296
85,0.000887,0.064411,0.008607,0.327354,0.493749,0.134374,-0.029381,-0.03235920660850092
86,-0.057301,0.017545,0.06183,0.106476,0.400343,0.464415,0.006693,0.033560175045832114
87,0.01058,0.03672,-0.087214,0.165612,0.459606,0.40449,0.010207,0.01952166480995044
88,-0.03722,0.017788,-0.010015,-0.023177,0.410256,0.649408,-0.007039,0.05440679139472129
89,0.004693,1.7e-05,-0.023502,0.039481,0.534417,0.46788,-0.022987,0.026462469489829516
90,0.005632,0.002162,-0.083197,0.12419,0.335785,0.552321,0.063107,0.05113065279488743
91,-0.01261,0.061163,-0.003987,0.079014,0.316861,0.459863,0.099695,0.038729309677659
92,-0.010566,-0.010163,-0.061333,0.002562,0.380724,0.637605,0.061171,0.06948695550998252
93,-0.013304,0.024842,0.299663,0.486088,0.136272,0.04459,0.021849,-0.06393411838824657
94,0.040687,-0.067871,0.011112,0.089511,0.659786,0.277578,-0.010803,0.010483426771479216
95,0.029338,0.012843,0.008334,0.19256,0.471794,0.290143,-0.005013,-0.0068851434200301485
96,0.023256,-0.066728,-0.003731,-0.010234,0.56239,0.460267,0.034781,0.04601146390177407
97,-0.000212,-0.047035,0.032134,0.039944,0.523536,0.446119,0.005514,0.034805849068087376
98,0.029222,-0.033035,0.004124,0.076409,0.548752,0.333509,0.041019,0.023109906837966467
99,-0.01218,-0.028434,-0.003304,-0.11534,0.100257,0.747745,0.311256,0.13202634682126896
100,-0.030837,-0.053501,-0.024213,0.168595,0.674267,0.24093,0.024759,0.03554052477998246
101,0.00876,0.037912,-0.003811,0.086492,0.535116,0.369176,-0.033645,0.0028057278260747555
102,-0.032654,-0.013988,-0.010863,0.524372,0.369956,0.119256,0.043921,-0.0014574848991211649
103,-0.093285,-0.030051,-0.003401,0.011286,0.490806,0.561,0.063645,0.08829748546578489
104,0.012724,-0.01282,-0.001346,0.07282,0.55967,0.343999,0.024953,0.02280282674623457
105,-0.005158,0.014327,-0.087336,0.270881,0.609776,0.207588,-0.010078,0.005240842380065067
106,-0.017404,-0.076322,0.036574,0.402532,0.538611,0.139976,-0.023967,-0.004253926884822948
107,-0.036948,-0.018373,-0.003314,0.015681,0.423909,0.591498,0.027547,0.06153409846474937
108,-0.017791,0.032612,0.003995,0.558619,0.256881,0.158569,0.007114,-0.02513863776473664
109,-0.037561,-0.04454,-0.001583,0.00437,0.64753,0.472356,-0.040573,0.0459055838795716
110,0.006175,0.023411,-0.005019,0.047358,0.533754,0.399651,-0.005331,0.01719040130307739
111,0.000579,-0.017535,-0.019521,0.072795,0.550248,0.446198,-0.032764,0.025322009027045213
112,0.059341,-0.008295,-0.005609,0.419584,0.392459,0.117813,0.024707,-0.0310416189555769
113,0.066657,0.071388,0.116058,0.60662,0.216866,-0.058145,-0.019445,-0.09909521967133794
114,0.178607,0.33392,0.107334,-0.014039,0.034989,0.303843,0.055346,-0.1094675062664625
115,-0.029273,-0.029142,0.081644,0.322373,0.465077,0.20091,-0.011589,-0.004195256891348585
116,0.001728,-0.056602,-0.031202,0.169406,0.602079,0.278227,0.036364,0.031062347769252617
117,-0.026303,0.059081,-0.006167,0.018786,0.245024,0.549876,0.159702,0.06615602189062826
118,-0.00586,0.012843,-0.047875,0.093008,0.630693,0.354675,-0.037483,0.016519084318608608
119,-0.052789,0.047877,-0.005773,-0.039789,0.450284,0.564994,0.035195,0.056824565147187416
120,-0.026888,0.018551,0.088112,0.250531,0.520797,0.161238,-0.012342,-0.013805903096743191
121,0.016807,-0.045055,0.019435,-0.041499,0.536786,0.486812,0.026714,0.042789950313462825
122,0.013893,-0.00068,-0.009825,0.05174,0.531053,0.400123,0.013695,0.02386080396250837
123,-0.071957,-0.015281,0.067208,0.260503,0.498684,0.276795,-0.015953,0.01728657628246501
124,-0.006384,0.017779,-0.014902,0.003216,0.522952,0.458382,0.018957,0.03559708208020104
125,0.027133,-0.001509,-0.019037,0.028016,0.490243,0.492829,-0.017676,0.022219227814186518
126,-0.029745,0.010032,-0.053887,0.149215,0.633007,0.304983,-0.013604,0.023678793621313053
127,0.05775,0.031737,0.110209,0.133139,0.41663,0.159732,0.090803,-0.01905356303875421
128,0.000361,-0.041301,0.015293,0.062682,0.354293,0.616305,-0.007633,0.04283447981308902
129,0.003812,0.012339,0.026883,-0.010077,0.456139,0.512836,-0.001931,0.0280752913443773
130,0.003492,0.022314,-0.016616,0.541796,0.369584,0.075265,0.004164,-0.03240639788429161
131,0.047535,0.179739,0.206509,0.150233,0.159044,0.206056,0.050885,-0.06522361357270783
132,0.034323,-0.008683,0.021406,0.352475,0.490499,0.071853,0.038128,-0.022130131804125645
133,-0.008099,0.019543,0.034912,0.029395,0.545895,0.40433,-0.025976,0.014766880162863455
134,-0.004728,-0.006649,0.014076,0.093568,0.572473,0.325533,0.005727,0.018790376380743275
135,0.090071,0.287459,0.449247,0.05867,-0.011647,0.070459,0.055741,-0.1358332133621446
136,0.001668,-0.045074,-0.020775,0.085155,0.435074,0.493517,0.050436,0.050072400712063994
137,0.033674,-0.032497,-0.061896,-0.026978,0.431069,0.58029,0.076338,0.06067618806589388
138,-0.018596,0.010066,0.062742,0.163749,0.504228,0.248723,0.029088,0.008506598393667051
139,-0.02268,0.016571,0.028474,0.022651,0.497005,0.437913,0.020066,0.033117449365434586
140,0.079754,0.067239,0.030415,0.148709,0.357815,0.195303,0.120766,-0.01576136344872374
141,-0.006879,0.026471,0.170752,0.298675,0.324627,0.135364,0.050992,-0.025064287095021502
142,0.046107,-0.038645,-0.005273,0.0333,0.32726,0.596074,0.041177,0.04027630101237899
143,0.004171,0.010723,-0.017212,0.172346,0.545468,0.23958,0.044925,0.013402966380353222
144,-0.025288,-0.02627,-0.008478,0.064913,0.53956,0.482873,-0.02731,0.0383527295932082
145,-0.02255,0.026379,-0.032313,0.118726,0.590953,0.328088,-0.009284,0.019467317987095584
146,-0.049821,0.059497,-0.027091,-0.020679,0.462521,0.594727,-0.019154,0.04593431347547046
147,-0.031505,-0.06265,0.072314,0.50994,0.394626,0.047849,0.069427,-0.0013729450364884047
148,0.022654,-0.028399,-0.044194,0.124338,0.551238,0.419478,-0.045115,0.01580937655232191
149,0.014456,-0.039224,-0.009475,-0.018098,0.324744,0.618472,0.109124,0.07015559894687462
150,-0.113971,0.089768,-0.024961,0.250766,0.523157,0.256991,0.01825,0.02792301476697019
151,-0.026832,-0.058094,0.026443,-0.025552,0.359232,0.624801,0.100001,0.08212021772365358
152,-0.050801,0.007541,-0.013409,0.078272,0.516538,0.413823,0.048037,0.05029445369022859
153,0.040527,0.040706,0.152939,0.477405,0.232261,0.057012,-0.00085,-0.06895136732117563
154,-0.017305,0.077285,0.069076,-0.02647,0.168596,0.409433,0.319384,0.07547619869357201
155,0.060751,-0.047046,-0.019143,0.036173,0.446656,0.463327,0.059281,0.033614237133705274
156,0.041198,-0.031178,0.003438,0.419144,0.474153,0.084881,0.008363,-0.026939805153605525
157,0.008982,0.031162,0.009842,0.271593,0.475632,0.191145,0.011643,-0.012533491410280269
158,-0.030833,0.056168,0.026758,-0.049212,0.147704,0.27198,0.577435,0.1346761997518689
159,-0.01957,-0.0146,0.006167,0.014313,0.31046,0.593288,0.109943,0.07065523734322805
160,-0.036165,0.01731,-0.058624,0.042423,0.522534,0.5091,0.003422,0.049029286845827025
161,0.015793,-0.058368,0.040335,0.320002,0.578419,0.133661,-0.029842,-0.01570209106664782
162,-0.043086,0.002368,0.034337,0.03917,0.514427,0.447479,0.005306,0.03863186410873389
163,0.034417,-0.00209,-0.016981,0.066219,0.407408,0.400566,0.110461,0.036993982220575705
164,-0.00839,0.035855,-0.017236,0.196902,0.497237,0.289728,0.005903,0.00617719986500273
165,-0.057719,0.150557,0.104092,0.714948,0.013806,0.027328,0.046988,-0.0604947674435614
166,-0.013262,-0.031914,-0.040463,0.228412,0.57979,0.208397,0.06904,0.030246892825833982
167,-0.045937,0.047264,-0.042323,0.359738,0.519986,0.185289,-0.024018,-0.0041388503747079265
168,0.029834,-0.002336,0.048178,0.577734,0.412986,-0.073292,0.006896,-0.05633945319088994
169,-0.078526,0.002287,-0.042047,0.052177,0.382478,0.617665,0.065967,0.08334557311283776
170,0.012472,0.030609,0.084337,0.148796,0.469071,0.240505,0.01421,-0.011530502034969295
171,0.000438,0.020577,0.043137,0.070585,0.501624,0.359334,0.004305,0.011061157336472846
172,-0.020908,0.00987,-0.008133,0.061227,0.452788,0.470921,0.034234,0.04129485292582686
173,-0.021028,0.002494,-0.021803,0.052762,0.424011,0.544999,0.018564,0.04698702512958019
174,0.011671,-0.047238,-0.019886,-0.019531,0.34061,0.677511,0.056864,0.06754113118495576
175,0.002056,0.017724,-0.024336,0.139373,0.513702,0.31674,0.034742,0.01884437435376357
176,0.028739,-0.002026,-0.056052,0.308551,0.483129,0.25068,-0.013022,-0.006984224266077996
177,-0.031644,-0.032135,0.068513,0.168305,0.553917,0.251148,0.021896,0.01924035430904992
178,-0.030592,-0.000792,-0.007289,-0.039988,0.553201,0.517726,0.007734,0.05102006270952366
179,-0.01875,0.022503,0.024051,0.10488,0.464995,0.36448,0.037843,0.02446387890731056
180,0.016041,-0.040205,0.005766,0.09169,0.484307,0.383659,0.058743,0.03470279433954417
181,-0.139153,-0.045262,0.212335,0.752243,0.304537,0.019413,-0.104114,-0.0407509510213765
182,0.09447,0.208067,0.158375,0.191408,0.338016,0.072179,-0.062514,-0.11501619378510845
183,-0.011185,0.005578,0.011402,0.620752,0.339043,0.049126,-0.014717,-0.03852866165737008
184,-0.017797,-0.013739,-0.077569,0.051964,0.209621,0.480653,0.366866,0.1231304054523154
185,-0.064042,0.053903,-0.021367,0.054634,0.153609,0.645728,0.177535,0.08944879101127462
186,-0.027583,-0.002569,-0.012611,0.133168,0.476544,0.488997,-0.055945,0.024847914809727006
187,0.031515,-0.008629,0.030836,0.132746,0.480784,0.337379,-0.00463,0.0010350890001948054
188,-0.021215,-0.018682,0.018808,0.037059,0.604093,0.397008,-0.017071,0.030003604959336173
189,-0.00416,-0.03408,0.063491,0.119392,0.5134,0.306793,0.035164,0.02078722537620194
190,1e-05,0.025507,0.011726,0.14692,0.413571,0.421608,-0.019341,0.008659623882924223
191,0.012926,0.011165,-0.028784,0.001027,0.337173,0.629429,0.037063,0.04760543087221106
192,-0.034031,0.017467,-0.031551,0.332614,0.563546,0.156224,-0.00427,0.000513462075553478
193,0.010219,0.004675,0.098865,0.361414,0.471033,0.061084,-0.00729,-0.03764715824945854
194,0.034706,0.022208,-0.008589,-0.039689,0.4832,0.494161,0.014004,0.02437677183482472
195,-0.120654,0.112346,0.03316,0.361743,0.310295,0.304703,-0.001592,0.009629200932878099
196,0.007283,0.001766,0.008697,0.209133,0.519067,0.243439,0.010616,0.0016707281710700433
197,0.0123,0.026038,0.015021,0.161026,0.534684,0.237875,0.013055,-0.002578264530797191
198,-0.015759,-0.03165,-0.01783,0.01292,0.364524,0.621076,0.066719,0.0692641975911494
199,0.015816,0.017,0.003115,0.230608,0.544968,0.186146,0.002346,-0.010503818826746185
200,0.18318,0.572011,0.07359,-0.016876,-0.13168,0.124402,0.195372,-0.13926371239453222
201,-0.003658,-0.02468,-0.003473,0.189888,0.627272,0.284751,-0.070099,3.861360769678336e-05
202,-0.030278,0.006105,0.008752,0.159183,0.557673,0.28964,0.008926,0.019286615715973583
203,0.003751,0.04186,0.033649,-0.003056,0.355469,0.47456,0.093766,0.03749349907207379
204,0.006478,-0.043203,-0.025893,0.066923,0.674351,0.317382,0.003963,0.028779170404518117
205,0.00079,0.019073,0.006088,0.489551,0.381169,0.105413,-0.002084,-0.029655164792662777
206,-0.001055,0.019217,0.066979,0.242698,0.440397,0.183381,0.048384,-0.005424159368858173
207,-0.002428,0.03153,0.05311,0.444818,0.363109,0.085757,0.024103,-0.030432705349863094
208,-0.024091,0.022231,-0.013514,0.077787,0.518346,0.42291,-0.003668,0.028513932861128546
