,y_Tp8_PriceChg_c0,y_Tp8_PriceChg_c1,y_Tp8_PriceChg_c2,y_Tp8_PriceChg_c3,y_Tp8_PriceChg_c4,y_Tp8_PriceChg_c5,y_Tp8_PriceChg_c6,pc_pred
0,-0.001508,0.030243,0.34631,0.514942,0.049749,0.008004,0.05226,0.020522711948488884
1,0.006486,0.038242,0.428896,0.497098,0.004814,-0.001669,0.026132,0.00040736056039295844
2,0.045185,0.540146,0.485695,0.143306,-0.156542,-0.03095,-0.02684,-0.12469343738210022
3,0.012278,0.351325,0.458656,0.10293,0.029747,0.08353,-0.038466,-0.05536985246025789
4,-0.009067,0.009859,0.218956,0.545569,0.245145,0.002159,-0.012621,0.030028793338250717
5,0.037397,0.089769,0.615641,0.219221,-0.023177,0.051309,0.009839,-0.02678582804777222
6,0.012558,-0.016484,0.356858,0.577883,0.038841,0.002232,0.028112,0.015354012004366778
7,0.001432,-0.001096,0.30571,0.620049,0.051403,3e-06,0.022499,0.018482489589724455
8,-0.004065,0.094884,0.585624,0.262882,0.018159,0.033086,0.009429,-0.013373924843252635
9,0.003713,0.022714,0.284361,0.594577,0.058994,0.013768,0.021872,0.017769341209700397
10,-0.019646,-0.009057,0.322899,0.582133,0.189232,-0.057715,-0.007845,0.01795282596122346
11,-0.011549,0.373316,0.537367,0.048905,0.065212,-0.038579,0.025328,-0.056538219136707285
12,-0.024692,-0.005289,0.301224,0.5724,0.146905,0.006066,0.003387,0.02989099978848437
13,0.006421,0.002575,0.410312,0.498879,0.10004,-0.056056,0.037827,0.008619077433387077
14,0.018328,0.031894,0.431011,0.533743,-0.008998,0.017766,-0.023743,-0.013013987703543721
15,-0.030181,-0.021429,0.184252,0.601076,0.231158,0.003558,0.031567,0.054104140563341986
16,0.04641,0.053238,0.283286,0.351692,0.224364,0.041781,-0.000771,0.010114728590354428
17,0.015431,0.04968,0.460295,0.515294,-0.037533,0.009429,-0.012597,-0.017231760085982907
18,0.04697,-0.024417,0.198023,0.451196,0.282563,0.023389,0.022275,0.03489280641016732
19,0.015473,0.319242,0.544299,0.245642,-0.034858,0.019177,-0.108974,-0.08888493839042445
20,0.003327,0.202312,0.525123,0.310698,-0.008266,-0.043997,0.010802,-0.04235019044158099
21,-0.04245,0.02806,0.251978,0.617432,0.110886,0.037901,-0.003808,0.03342021274989527
22,0.006435,0.042636,0.509388,0.433685,0.035234,-0.036431,0.009055,-0.012880187333672953
23,-0.025884,-0.029193,0.146498,0.597652,0.292557,0.043498,-0.025128,0.05225014777223769
24,0.043505,-0.027228,0.226291,0.589387,0.094738,0.084769,-0.011462,0.02231913063784481
25,-0.055997,0.017382,0.694014,0.30679,0.001508,0.004839,0.031464,0.008029937682015776
26,-0.008086,0.147713,0.512214,0.181755,0.105994,0.074008,-0.013598,-0.009656286481282614
27,0.009551,0.015998,0.427523,0.521317,0.059857,0.003695,-0.037941,-0.008630283320565221
28,-0.043861,0.068619,0.62501,0.319676,-0.051338,0.054225,0.027668,0.003368209983828396
29,0.179262,0.443405,0.161319,-0.02652,0.087413,0.102685,0.052437,-0.07130119100425428
30,-0.00265,-0.032719,0.302908,0.635617,0.054569,0.001513,0.040763,0.030096597672818762
31,-0.019241,-0.019564,0.256719,0.602897,0.162856,0.01235,0.003983,0.03555331473572431
32,-0.055205,-0.021173,0.149727,0.415954,0.499814,0.081076,-0.070192,0.06807966926459592
33,0.06792,-0.055714,0.093596,0.383602,0.40918,0.088958,0.012459,0.05646214707454774
34,-0.012682,-0.0159,0.267905,0.667601,0.06396,-0.009097,0.038213,0.030946435416963146
35,-0.002392,0.064024,0.429883,0.433801,0.039717,0.020615,0.014352,0.0016542675296819915
36,0.004503,0.022937,0.392283,0.501054,0.088068,0.005441,-0.014284,0.0022454796157959245
37,-0.010192,0.0179,0.358426,0.57667,0.084022,-0.036662,0.009836,0.009027384126237
38,0.009546,0.046417,0.012236,0.470096,0.415721,0.022356,0.023626,0.055681376453356635
39,0.001627,-0.029726,0.367493,0.556927,0.102737,-0.002726,0.003668,0.017495291436807697
40,0.165545,0.224163,0.135814,0.143317,0.104267,0.067101,0.159792,-0.007085123153168595
41,0.055882,0.01909,0.099183,0.397355,0.355595,0.023629,0.049267,0.043413323801437774
42,0.018199,0.050553,0.252036,0.440287,0.164882,0.068513,0.005529,0.022494813385276348
43,0.180764,0.420377,0.454109,0.036297,-0.043924,-0.024322,-0.0233,-0.13422146117269707
44,-0.003593,0.10847,0.721466,0.226168,-0.048855,-0.015149,0.011493,-0.03565677248907684
45,0.012891,-0.005845,0.352459,0.547554,0.08904,-0.001623,0.005524,0.010919695942435623
46,-0.051732,0.042244,0.10846,0.484393,0.312712,0.080846,0.023079,0.07030770415043847
47,0.011458,-0.008533,0.418114,0.497022,0.02267,0.035714,0.023555,0.013408611199861593
48,0.001635,0.331495,0.698719,0.048649,-0.015109,0.046576,-0.111966,-0.09156310148391203
49,0.013806,0.14094,0.423871,0.382845,0.071125,-0.000392,-0.032194,-0.02814692143340149
50,0.002258,0.015389,0.48344,0.422226,0.040267,0.051552,-0.015131,0.0019579658378879924
51,0.022421,-0.039792,0.446801,0.550072,0.024849,0.003211,-0.007562,0.0005852699227527074
52,-0.018061,0.036629,0.523051,0.420933,0.014704,0.019713,0.003032,0.0001597133698223841
53,-0.009653,0.095735,0.683184,0.191917,0.024469,-0.005067,0.019414,-0.020755037301670855
54,0.076421,0.077674,-0.009831,0.195381,0.520236,0.074214,0.065905,0.05805837505832506
55,-0.041252,0.143222,0.781317,0.121641,-0.007901,-0.004225,0.007197,-0.030323297820450387
56,0.019926,0.138734,0.589312,0.219411,0.007707,0.015147,0.009765,-0.031204651259798894
57,0.247025,0.378368,0.183779,-0.011698,0.115916,0.065371,0.021239,-0.09419805016958814
58,-0.014559,0.032327,0.408916,0.525465,0.004349,0.042424,0.001077,0.009171675232133575
59,-0.020498,0.165639,0.702591,0.186046,-0.01052,-0.033006,0.009749,-0.03914484516878555
60,0.005574,0.002358,0.241535,0.654159,0.13315,-0.030197,-0.006577,0.014294354358403543
61,0.002606,0.049128,0.517705,0.350306,0.075214,-0.008327,0.013369,-0.005128301337294116
62,-0.044207,0.04035,0.194873,0.597218,0.198885,-0.046669,0.05955,0.04495376992280534
63,0.02892,0.01257,-0.004509,0.124785,0.532307,0.226619,0.079307,0.10994264155141675
64,-0.033662,0.072236,0.493472,0.495415,-0.005541,0.007732,-0.029651,-0.010676816044538705
65,0.311425,0.385245,0.030317,0.053542,-0.07905,0.12865,0.169871,-0.07073109623057935
66,-0.012357,0.035744,0.324513,0.538787,0.132701,0.024343,-0.04373,0.00788124791676443
67,0.030199,0.129897,0.518612,0.288507,0.053649,0.013775,-0.034639,-0.036848657272347846
