Index,yref_Tm0_close,Tp1_pred,Tp2_pred,Tp3_pred,Tp4_pred,Tp5_pred,Tp6_pred,Tp7_pred,Tp8_pred,Tp9_pred,Tp10_pred,Tp11_pred,Tp12_pred,Tp13_pred
2019-01-15,1.4288729429244995,1.4271054954996656,1.4276620438402798,1.427396855974677,1.4272372103165096,1.4278056628721012,1.4264034647876591,1.4260166303473665,1.427849253797138,1.4286772028581232,1.4280089464245564,1.4284829826650784,1.4287956658530492,1.4288301184229437
2019-01-16,1.4288729429244995,1.4319650968563855,1.4335623746598631,1.4326106665888605,1.4320502326967928,1.433209224691305,1.4348203225042175,1.4353122700987018,1.4346758175801617,1.4350915619016207,1.4348823254893475,1.4351296655467976,1.4351538952816734,1.4351132890964233
2019-01-17,1.4288729429244995,1.4365144882206997,1.4362589375378534,1.4355573481301545,1.4354338044603467,1.4362088591540165,1.4355621817979933,1.435995885722646,1.4343665479551444,1.4343796419499066,1.4347116031201375,1.4345873084511203,1.435675442958956,1.4338689837941478
2019-01-18,1.4288729429244995,1.4264745427685064,1.4269541635414127,1.4275782721962733,1.4267417824556927,1.42777873459635,1.4265752001739431,1.4285196968243576,1.4276858496333082,1.4264589646823809,1.426427034601083,1.4272552681997186,1.4280649395226717,1.4273774738660294
2019-01-21,1.4288729429244995,1.426415827219805,1.4263309775869921,1.4257526337879927,1.4250466035232163,1.4264568184111663,1.4267151501229884,1.4261291230555815,1.4284852285562026,1.4283420908818047,1.4288319070240212,1.4288286371990337,1.4295356535717096,1.4291956370795291
2019-01-22,1.421190857887268,1.412488681038558,1.411815272139271,1.4122539714920057,1.4121102494315292,1.4115877081513162,1.4109251546430033,1.4135495660440882,1.4110937963065884,1.4091689015994096,1.4095258173907736,1.409083996302648,1.4090280961951,1.40892952932919
2019-01-23,1.421190857887268,1.41095121648124,1.4109266530568612,1.410374997967268,1.411295730306517,1.4107517585340572,1.4116494625701248,1.4160019396293402,1.4135007168717746,1.4113613565611056,1.4113751561472865,1.4115028471731232,1.4120558988722793,1.4129120085409466
2019-01-24,1.4058266878128052,1.4324920840841366,1.433831463801484,1.4316663445186515,1.432258866167491,1.4332163528873034,1.4322061134626651,1.4322601270642787,1.4344643666379606,1.4327845558329773,1.4327468908632706,1.4340688216438882,1.433073645593334,1.4350108288968269
2019-01-25,1.4058266878128052,1.399756230870042,1.4005260793807024,1.4001361452990986,1.4012098101116428,1.4008586466665554,1.4014902050548426,1.4023387503345066,1.4006423740432774,1.3994701156234606,1.398824975005847,1.398406422517602,1.39897967076151,1.3988389817762346
2019-01-28,1.4058266878128052,1.3918931437560984,1.3896123205063104,1.3912815113857566,1.3899811827992887,1.3914336913041838,1.3922717204818726,1.3873718434341638,1.3932158014922675,1.3915817429361081,1.3917031441905297,1.3914043470458324,1.3914132908607486,1.3911036125685194
2019-01-29,1.3981447219848633,1.3961831655584984,1.3974687858401613,1.3977356508491448,1.3977520606967062,1.3976298181497682,1.3962254264627632,1.3975700008942988,1.3978096469986525,1.3978428718543527,1.3983172592399147,1.3984719112658741,1.3979867105775927,1.3973597177958275
2019-01-30,1.3981447219848633,1.4024209849804692,1.400081942803836,1.4012458906176435,1.4002948906236785,1.399829039317408,1.4012127802728316,1.4007393827190278,1.3998825354356943,1.4017942323904269,1.4013932003832823,1.3994476854425728,1.4012615245832594,1.3975020750113005
2019-01-31,1.3981447219848633,1.4024936093742506,1.401317467366299,1.4010792251108122,1.40060948808301,1.4018692175072938,1.4020892071733115,1.4006482973935197,1.403077777083771,1.4020554854440492,1.402507411414847,1.4023269520413197,1.4027364205002844,1.4024106272053258
2019-02-01,1.421190857887268,1.4086192075518527,1.4095278295691118,1.4086011693742708,1.4088929213165877,1.409292835224456,1.4091128140555256,1.4074698277744748,1.410240960945777,1.4104803429290582,1.40946815624818,1.4103412044247343,1.4112258610417745,1.4118372951560232
2019-02-04,1.421190857887268,1.413524413467304,1.4142531317241482,1.413881262274918,1.4139380986109766,1.4145755969200342,1.4144129113662267,1.4146895906805041,1.4155271039283315,1.414071105327831,1.4139130517683942,1.4140274254763123,1.4142989301388658,1.4117854222656119
2019-02-05,1.421190857887268,1.413608628759235,1.4144408999066056,1.4145655555091936,1.4143376569584554,1.4150629083726296,1.4150218080421635,1.41259493270169,1.4171841473563946,1.4175619670736368,1.4176356032744526,1.4182670078200468,1.418627299144366,1.4187273168151509
2019-02-07,1.421190857887268,1.4006993599998412,1.4015757798365824,1.400252286351275,1.400624721382342,1.4006024974146678,1.401337479120675,1.4014499950618637,1.399742238473732,1.3982689093728908,1.398037428458862,1.3972705045608682,1.3962404099485057,1.3940016357716136
2019-02-08,1.3827804327011108,1.4158445807577857,1.4154332487476868,1.4158124040444813,1.4162460638705185,1.4161871321320634,1.4154635435664977,1.4164545086250193,1.4156612212334605,1.4157572924718305,1.4158168543600433,1.4160178188817418,1.4162971062846645,1.4182078227237191
2019-02-11,1.421190857887268,1.4157978044463697,1.4158832429433912,1.4161172064906091,1.4156523235959488,1.4158615747949506,1.4131433694212368,1.4125659882919805,1.4121896815435497,1.4117735509151517,1.4115649205239862,1.4121846370697688,1.4127825483945085,1.409574897941248
2019-02-12,1.4058266878128052,1.4093661852240855,1.4093812931781173,1.4088395652533194,1.4087785637477903,1.4095894561300637,1.4092342417951242,1.4090669260468687,1.4098579021638757,1.4105474918779435,1.410480592633818,1.41070410783024,1.4093796357747255,1.4153625800553533
2019-02-13,1.421190857887268,1.4153438684467776,1.4151264667522867,1.4148771649382679,1.4141548392021563,1.41626883853112,1.4164743663299921,1.4126365857193672,1.417374596782453,1.4167256352680793,1.4162302959782729,1.4171214499932878,1.4171599948966978,1.4174419083033187
2019-02-14,1.4442373514175415,1.4378264946161612,1.4393479541708243,1.4373982376736774,1.4386997387510725,1.4383609374408741,1.435449371843977,1.4377623258574654,1.4356818484594618,1.435817148909634,1.4358606330415584,1.4351417867831593,1.435361608423893,1.435511689992785
2019-02-15,1.4442373514175415,1.4402708185069533,1.4409899901605596,1.4403855516358632,1.4405225440755807,1.440366513867916,1.4405553753879827,1.4427873422930295,1.4420478194520867,1.4415424298300323,1.4417795738726562,1.4422556870948071,1.441672538017774,1.439899176062929
2019-02-18,1.4442373514175415,1.4387620841413609,1.43794170396474,1.4390113446076696,1.4381592602229225,1.4381588439722388,1.438967249371545,1.4346703463181474,1.4400449360056524,1.440696791678295,1.4409018354131302,1.4406084643184178,1.440713671400671,1.4380730045765173
2019-02-19,1.4519193172454834,1.430434214354981,1.4310833311497153,1.4303609749305985,1.4298254036737992,1.429649651229805,1.4244944842866512,1.4273866023072357,1.425594507945508,1.4237917978656762,1.4242141755128375,1.4238014419455307,1.4241616539717141,1.4229716449018464
2019-02-20,1.421190857887268,1.4569297770208651,1.4575986581250453,1.4577897736033731,1.4571581548534682,1.4572489923517506,1.4560720816097714,1.4568142543280707,1.4549503775478865,1.4531862290539215,1.4534704073853624,1.4536371225368512,1.4544099244065087,1.448490769268793
2019-02-21,1.421190857887268,1.4526541167864488,1.4539436130279284,1.4532605036343766,1.4539011744966845,1.4556007503771324,1.4557309633007947,1.454115026174587,1.454976496558708,1.454737128756655,1.4543992603204527,1.4552309317626146,1.4537806349824363,1.4527269138603636
2019-02-22,1.4519193172454834,1.433982158569703,1.4343571061750324,1.4338892166943227,1.4335051003169779,1.4341248215261175,1.4336166700123298,1.4380765672596059,1.4334136662714845,1.4309433134579514,1.4313325192004716,1.4312585595024294,1.431379447793565,1.43034816872366
2019-02-25,1.4519193172454834,1.4330230791543002,1.4328621952471121,1.4326514024943398,1.4321678305151477,1.4334791365725064,1.4328691613584112,1.4287512008111478,1.4371556701903552,1.4349045626605117,1.4354516585683377,1.4359863731345626,1.436598728852839,1.436316958809753
2019-02-26,1.43655526638031,1.4331349190346043,1.4336792007809906,1.4335934908724401,1.4338667430919854,1.4330139161322963,1.4327185522085073,1.4356893387468752,1.4356795771847086,1.4355233691800364,1.4358257193288753,1.436095774169992,1.4363218742860298,1.4336434663365791
2019-02-27,1.421190857887268,1.4174349045995576,1.4200990963137607,1.4182395073142384,1.4171135899984835,1.4202501598683026,1.4180884644667613,1.4192226707395976,1.4207165957973524,1.4174684514438736,1.4175452640106778,1.4205529201657807,1.4180988368077354,1.4191416560567445
2019-02-28,1.421190857887268,1.4477605799420554,1.4470802777917764,1.4479391674049993,1.449929027161268,1.4472500273254107,1.4471330478866598,1.447544223425848,1.4427507915999025,1.4426090844763944,1.4418595920964825,1.4397358262815825,1.442532477613114,1.4350514155712881
2019-03-01,1.4519193172454834,1.453361847691141,1.4542296785586613,1.4540398609306713,1.4540518462604906,1.4546966917907644,1.4530228203434736,1.4563735921639296,1.454035918922829,1.4527275074700308,1.4528053979234696,1.4536092652019312,1.453838862356064,1.451199618370779
2019-03-04,1.4519193172454834,1.4657156305977848,1.4666539605260356,1.4674834296169754,1.467198552836436,1.4674802049401423,1.4689981879299507,1.466380630278228,1.4702775716486036,1.4715916632436128,1.4716782785816764,1.4717439338429938,1.4721639132271616,1.4716544925776684
2019-03-05,1.4826477766036987,1.4506539584379778,1.4508172581314347,1.4501639924677376,1.4505580082188254,1.4497054585644635,1.4468188989081738,1.4495974393796511,1.4483624080135031,1.4489708665258831,1.4485228769585077,1.4485428691795332,1.4488828586137377,1.4463190474524952
2019-03-06,1.4826477766036987,1.4635597149376525,1.4641005007930719,1.4646741839899342,1.4642532684059646,1.4649215753127907,1.464115161263313,1.4607990147666676,1.4659463589197823,1.4671981597772448,1.4667777630547885,1.4679244967159153,1.4672614755159004,1.468770209463127
2019-03-07,1.43655526638031,1.4855254465958485,1.4858610027882726,1.4855059358611158,1.485431472990992,1.4854538594122157,1.4860498159625257,1.4848187438091889,1.4865855134186359,1.484991815253943,1.4846651634725858,1.4848310636361755,1.4871789609270913,1.4795481616343777
2019-03-08,1.4980123043060305,1.4677476950076862,1.4686364310502844,1.4682077415287917,1.4667398885376268,1.4682849233009136,1.4678975314748282,1.468878341643726,1.471090844070272,1.4715254948410492,1.472334148594144,1.4714372602659571,1.4707156858532966,1.470512141932543
2019-03-11,1.4826477766036987,1.4808302754230382,1.4823167888972386,1.480800876811543,1.4793910757577444,1.4821536937438118,1.479933532568697,1.4758511827372742,1.484841394189672,1.4828107352641409,1.4828027899754366,1.4839603229644367,1.482954851707904,1.4852123188413962
2019-03-12,1.4826477766036987,1.490617525795042,1.490203060281216,1.4903015828636834,1.4898753560633593,1.490619447962356,1.4910032371183493,1.488720449268575,1.4945401221604346,1.4954135275432539,1.4950951166903925,1.4947373579098124,1.4943538538881547,1.4947901617262203
2019-03-13,1.4826477766036987,1.4768588329927974,1.476834445063871,1.4754719663565794,1.4747031295937931,1.475706538690182,1.475545519749695,1.481276618679327,1.4786985084307749,1.4788938469622819,1.4793671154194377,1.4795781006039486,1.4793690331605804,1.4792103160998384
2019-03-14,1.4826477766036987,1.4744541052288633,1.4735134183375875,1.473688716136283,1.4733564459103634,1.4742981686538537,1.4735689118513309,1.4704255414903171,1.477021717932727,1.4766189765798028,1.476094635906255,1.4764984061925173,1.4766801477834848,1.4755972427347712
2019-03-15,1.4903299808502195,1.4737856892815335,1.4734561911588884,1.4736149617194423,1.4732224450545859,1.4737091965447315,1.4735881897011491,1.4756198315820033,1.4767843916034995,1.4766231200891542,1.4763920252249723,1.476721029245904,1.4759110164265394,1.4756465644888488
2019-03-18,1.4826477766036987,1.4775866402032565,1.4779566368304247,1.479323491293513,1.4776065089165231,1.4790078289351654,1.479800345185874,1.4799398521427432,1.4832840627627337,1.4835281192824494,1.4837597267302485,1.4833955403909256,1.4837588490471763,1.484224951329693
2019-03-19,1.4826477766036987,1.4936132536730604,1.4935258258023352,1.4932624522650864,1.4931737596753143,1.4929586035189915,1.4939308681857042,1.4924189076736818,1.4942752437344395,1.4941102845128802,1.4937349045327448,1.4935663747343098,1.493877219066988,1.4930471587313399
2019-03-20,1.4903299808502195,1.47545953844064,1.4764994262827256,1.474159772466991,1.4746013501973319,1.4754295312060912,1.4761271232732533,1.477466405367552,1.4780319503683825,1.4795572016337986,1.4788438996450777,1.4786196193722592,1.4779054901090383,1.4774857606493972
2019-03-21,1.4749656915664673,1.4807097650036036,1.4795205929251,1.4810620782940678,1.4800496248631498,1.4804917401795867,1.481445146303125,1.480852301340617,1.4803049316532706,1.4788329430422882,1.4791166888635943,1.4781691295949702,1.4783642454451391,1.4775430552698972
2019-03-22,1.4749656915664673,1.456412627838718,1.4543799930347578,1.454685618018536,1.4541151603090936,1.4536641196753584,1.4559513950415333,1.45385245093454,1.4563909802539938,1.4587461919595914,1.4587630219169028,1.4561551002873097,1.458827564966213,1.4541099157494477
2019-03-25,1.4749656915664673,1.4607777058820473,1.4600368552169034,1.4605820174850699,1.4607053930484197,1.4600292815046712,1.4621702282506168,1.4671278619030501,1.4583012166859797,1.4559054243778404,1.4565608267382941,1.4551716673487187,1.4553566621099374,1.4541751511005587
2019-03-26,1.4135088920593262,1.4785908695176657,1.4787627262731324,1.478533343430614,1.4767793446808675,1.4788044506218159,1.4794124868246001,1.473526388825264,1.4800367526700304,1.4800449374956413,1.479486553218655,1.479520265971918,1.48018891095608,1.4705620947720177
2019-03-27,1.4826477766036987,1.4414864757029122,1.4459652858160124,1.4443944681783627,1.4503075903706615,1.444060556558804,1.4471786004171496,1.4601072976871974,1.448700808346547,1.4426650832217234,1.4443395785002804,1.4430329919335527,1.4463986242645215,1.4477140314202601
2019-03-28,1.4672837257385254,1.479208570008915,1.4802709999363493,1.479069497841406,1.476513446347168,1.479479501443115,1.478429885536356,1.4755346549387611,1.4857209556866111,1.4816993420165407,1.4832272252050545,1.4824297229034546,1.4834974822684297,1.481420249937634
2019-03-29,1.4826477766036987,1.4509336762299316,1.4522075615702024,1.451588178509262,1.4524410969558332,1.4504515676910645,1.4512777375160022,1.4475172914562777,1.4513565364101324,1.4530139491177196,1.4535208841483762,1.4530502097012936,1.4536814531616613,1.4535101923852907
2019-04-01,1.4519193172454834,1.4188356593339422,1.4207975519880822,1.418727562163852,1.4189652807576072,1.4200001990659452,1.4200542881888092,1.4215858481732704,1.41988296175088,1.4168515959796564,1.4171805563053224,1.4175091933736739,1.418859149257668,1.4075274802563311
2019-04-02,1.3674161434173584,1.4458602472700166,1.4452764840671062,1.4462860726776998,1.44636086820956,1.4466128225742165,1.4475277357130354,1.4435037634333252,1.4476030440858,1.4473966503821545,1.44657519828877,1.446558476028833,1.4476751435893136,1.4508163034127328
2019-04-03,1.421190857887268,1.3942541321873145,1.397064262402768,1.3961689723389026,1.3966121414101436,1.3964078975993264,1.4001951678526028,1.407244189314041,1.3981587723061917,1.3970233091411033,1.3952877512091493,1.396673450972705,1.395099679554473,1.3944378137666396
2019-04-04,1.4058266878128052,1.4494344458026176,1.4486178760237793,1.448989905136985,1.4479746034125498,1.4502736431866907,1.4497784507270006,1.4520893265126056,1.451953444096149,1.4531419227922062,1.4524110376089854,1.4533187412515853,1.4532863530116416,1.4516147484334714
2019-04-05,1.4135088920593262,1.4315556243688576,1.430119044176103,1.4296848776364353,1.4323943213604007,1.4312656420414467,1.4318189552441059,1.4315460740107422,1.431653804533783,1.4331126178928308,1.434009478410521,1.4331805170014107,1.4347654313716303,1.436253119757465
2019-04-08,1.4135088920593262,1.4090940827436043,1.4091775541120506,1.407783719451212,1.4083578962108416,1.4098402083875778,1.408259598592643,1.4098063683058843,1.4146839334549701,1.4136894240544364,1.413375092253547,1.4141305096651453,1.4135338740279253,1.4137999712462392
2019-04-09,1.3981447219848633,1.4060022277459197,1.4039686215002778,1.4104820025664546,1.4087435752187962,1.4084451481187,1.408782336381237,1.397128043591934,1.4074550264012784,1.4120680602695315,1.4131152036629673,1.4114464647616554,1.410547641007353,1.4081443681765733
2019-04-10,1.4058266878128052,1.419642123693535,1.419391453915496,1.4197305290565663,1.4193454154098368,1.4203666917958506,1.4207520662007462,1.425163732468383,1.4238912765296878,1.420182856037843,1.4215290578742972,1.4211671181998866,1.4212706017993488,1.4212343576828825
2019-04-11,1.4135088920593262,1.4207330020708724,1.4192837146099258,1.4204993449605143,1.4220769921802763,1.4198832294564772,1.4227104906258976,1.420914849272412,1.4155645605461835,1.4208385051008732,1.4195759295142383,1.418877758234411,1.4192182584647957,1.421906738842275
2019-04-12,1.4135088920593262,1.4172445023422684,1.4174163236923403,1.41819122822954,1.4190139304677045,1.4199678871349335,1.4231597557515827,1.4221699035235111,1.4241445127696786,1.4238032766594229,1.4238467024627244,1.4217343513162934,1.4232843173317282,1.4186482336651927
2019-04-15,1.4135088920593262,1.4229340149099343,1.4216685101009015,1.4222879523229746,1.4201820896434816,1.4216317737795765,1.4233187833830565,1.4232200813758107,1.419286821555896,1.4181211359357182,1.4172620911195983,1.416437580282713,1.4171665720490023,1.4150556583765177
2019-04-16,1.3981447219848633,1.381581608582404,1.3814335605590575,1.3819627166729347,1.382750173530649,1.3813553071094986,1.38194308776885,1.380324733729196,1.3815325089074162,1.3840405225000663,1.3830204656012928,1.3821668617395035,1.3827007032153014,1.3814044436060389
2019-04-17,1.3827804327011108,1.3909411119509922,1.3917307746524006,1.390407066998397,1.3908551360629453,1.3909155789700318,1.3905066565975497,1.3917106642505068,1.3885085277957894,1.3858157054929907,1.386328010235654,1.3859846173843648,1.385308073784209,1.3865638448781108
2019-04-18,1.3674161434173584,1.411771824773947,1.413901394354205,1.409466987237193,1.4114071575808897,1.4114949007417044,1.4090911606255097,1.4112441507314994,1.4123737644143692,1.4075868081742526,1.4077446507165023,1.409291401645008,1.4084369786317075,1.4146735298119006
2019-04-22,1.4058266878128052,1.3885734847138056,1.3881476234368721,1.3883002462429068,1.3875456033905178,1.389115008432447,1.3903934493196737,1.3899660097699957,1.3915106256133634,1.3912404923188837,1.3908617590446786,1.3935681280672942,1.390664531813227,1.3920233418077557
2019-04-23,1.3981447219848633,1.4011477746880836,1.4013740307776403,1.4005097785083627,1.4009727067847093,1.4006433129821914,1.4021625468680594,1.4043112709177485,1.4010180622805692,1.3997286936181796,1.4003322816862158,1.3990853120019477,1.399582100551353,1.4013018222205096
2019-04-24,1.421190857887268,1.401741383136153,1.403141217326332,1.4013621113520611,1.4014236752068359,1.4020083420739735,1.4029287140850346,1.400958275022652,1.4029845105393146,1.4046186217571972,1.4052187225142179,1.405680865654043,1.4063087934712548,1.406459836098955
2019-04-25,1.3981447219848633,1.4037656631304036,1.4025147902373722,1.4025183581517124,1.4017076425486144,1.40240125387742,1.4041785836681588,1.404773828645574,1.4051396974600887,1.4061550622900656,1.4073988000870807,1.4068016690430558,1.4047969692327604,1.411023380414933
2019-04-26,1.4135088920593262,1.3972322454204518,1.3972856421397293,1.3965375651350103,1.3963754536224973,1.3970780833124925,1.3976652395993037,1.400141875025526,1.3954569589571164,1.39369665752677,1.3934717928832436,1.3930018190110505,1.3922803437333786,1.3914589802445447
2019-04-29,1.4135088920593262,1.3916629626651462,1.392096947274919,1.3913135957463574,1.3910724685763542,1.3909664469289693,1.3920547304824387,1.3946223183649584,1.392067431742321,1.3924806078740708,1.3922499852513208,1.3927324579406413,1.3918523436053005,1.392837373266575
2019-04-30,1.4058266878128052,1.394389244313532,1.3951950712831602,1.3947033369009187,1.394941642147267,1.395104084252681,1.3953357047050272,1.3976729978119964,1.3945232399871919,1.3955008587863045,1.3955299354393003,1.3959342552641467,1.3945050691325742,1.3952789176464064
2019-05-02,1.3750982284545898,1.3821098699060959,1.3814246196007265,1.3813161429814542,1.3799659161325846,1.3814779520910436,1.3808221784765322,1.3818374320621336,1.3812951468047998,1.3803136707968278,1.3812444338432515,1.3806519337330758,1.379373635589503,1.384695531621712
2019-05-03,1.3904623985290527,1.3841982280794596,1.3835195118192496,1.3841774930269852,1.383858705107447,1.3846118784199066,1.3828298414201947,1.3826731017361633,1.3834520566127395,1.3852002111945083,1.3846194867653203,1.3849833256361157,1.3834505038370477,1.3821172697072137
2019-05-06,1.3904623985290527,1.4003564239058954,1.400378618252966,1.4023475071009532,1.4017355168727843,1.402460556205339,1.4046723843208198,1.3968485039322553,1.4053206710566524,1.4022435798111026,1.4021972510472116,1.4023213957203067,1.4019068223079076,1.399068867917257
2019-05-07,1.3981447219848633,1.3888256712054259,1.3892504410791748,1.3880317351366125,1.3880186827131786,1.3885663938174069,1.388754498281736,1.3888819069890883,1.391269870973553,1.3920532431207864,1.3920449209751262,1.3918461182454924,1.3917141717900845,1.3927109916722131
2019-05-08,1.3827804327011108,1.3911023545240329,1.3898937590724083,1.3903078813886869,1.3909609603841935,1.3882753912766217,1.3882795328873188,1.3891310982393823,1.3856303001560013,1.3905606981173328,1.390665281298964,1.388747198092813,1.3874943932302686,1.3877695135569987
2019-05-09,1.3827804327011108,1.3879092016722026,1.3890370465604238,1.3894297287898658,1.3888980723722337,1.3889368744941157,1.3865426609071905,1.3925804253486718,1.3871927592908302,1.3872867005794727,1.3874300284925098,1.3882270514209687,1.3872630127913768,1.3862504077492386
2019-05-10,1.3827804327011108,1.3812967963182616,1.383427335922745,1.3840795772537777,1.3845955646909254,1.384168891007207,1.3801376222549204,1.38588121186346,1.3817069560980992,1.3773574778965456,1.378602453439724,1.3799132591337566,1.3779312273584723,1.3769258690973392
2019-05-13,1.3750982284545898,1.3554912644611257,1.3551297591085014,1.354563961096624,1.354739945094579,1.35386281831024,1.3557896550554298,1.3568969796814485,1.3517660106182232,1.3498037037369806,1.3491470068367641,1.348506162332023,1.347619394381636,1.3469058225470076
2019-05-14,1.3136414289474487,1.3689596697907416,1.369273625926698,1.3680675371843363,1.3683445883982015,1.3656899161965976,1.3735106912389854,1.3726046474790305,1.3757713126236,1.3758257624599777,1.3762100806635877,1.3769383064481753,1.3788863661566155,1.3833885887620023
2019-05-15,1.3904623985290527,1.32708627672061,1.3289438912800307,1.3299459344991849,1.3290319640003125,1.3287541711979418,1.3338320145383569,1.3403930085290903,1.336435652253969,1.3346933954709306,1.3355023083844337,1.3351045910088397,1.3346272143397657,1.3318089433137599
2019-05-16,1.3674161434173584,1.370165347074416,1.3685706449950605,1.3691908079138515,1.3688251596893088,1.3691703821642667,1.3686317674895103,1.3655681060815281,1.3681455990783342,1.3679873944507681,1.367944626661178,1.3662179191466726,1.3660936422402092,1.3632505529137273
2019-05-17,1.3674161434173584,1.3707205168250578,1.3699614782007692,1.370198935667112,1.3708065793339668,1.3694083411388935,1.3678570687652394,1.3654585664692207,1.3652277199468994,1.3660304592173416,1.3650991660323668,1.3636690421366437,1.3628549753323203,1.357716168044928
2019-05-21,1.352051854133606,1.341623335372217,1.3420570215587166,1.33993908833559,1.3389527715667773,1.3391122743855888,1.340244703517717,1.3390084054284788,1.343206096394657,1.3419560775301098,1.3420994601348353,1.3428710884154018,1.3444338505235887,1.347987089457192
2019-05-22,1.3443697690963743,1.3592478289630967,1.3615033339916092,1.3612504642746828,1.3617410354425667,1.363125036312566,1.3603913572111568,1.356451577074343,1.3619788610596848,1.357973589818848,1.3578097401997808,1.3598562716859255,1.3586647826139273,1.3581635161216068
2019-05-23,1.3597339391708374,1.3404401405558442,1.340574572100106,1.340332770557624,1.3407640902856428,1.3372035278587828,1.3403767869251237,1.3399166626981023,1.3397944521432066,1.3408711148614838,1.3394563406561235,1.3398361017791143,1.3419545983653611,1.342031263787982
2019-05-24,1.3290057182312012,1.3306620312920685,1.331363976304194,1.3321584912396978,1.3327252788605157,1.3312965795874243,1.3312759309782836,1.3302186674244088,1.3289989059907112,1.3289649304597309,1.3282795458818104,1.328877434190485,1.330521276467837,1.3315851949474526
2019-05-27,1.3366878032684326,1.3476573369366973,1.344971581752541,1.345417251502909,1.346492346429916,1.3481020463444244,1.345174723056308,1.3474358042761594,1.3444925028012402,1.3444488319695345,1.3450035716953925,1.3428475072170916,1.342620741429149,1.3382935500656679
2019-05-28,1.3443697690963743,1.3682165560264832,1.3680171969994197,1.3696064971411717,1.3699569115434587,1.3697320173187817,1.3677487386398106,1.3694887465967691,1.3691127891695039,1.3717323678002027,1.3712367874233413,1.3703783613917713,1.3688635864482128,1.36876316271471
2019-05-29,1.3904623985290527,1.3491493893142423,1.3502842040314562,1.352744762456777,1.3514329784150232,1.3521525877162217,1.3596260685320303,1.355086017860092,1.360321153922718,1.359406050026247,1.360305249373462,1.3595263283384278,1.358164452181375,1.3546571672868357
2019-05-30,1.3750982284545898,1.3850546527848138,1.384649532114129,1.38375166796395,1.3834747078290108,1.3842907970630252,1.382546537127103,1.3846290152140115,1.3858051961053293,1.3843192392380426,1.3839618825164612,1.384046818081179,1.3832063767842588,1.3817433188401014
2019-05-31,1.3827804327011108,1.3955274093527459,1.3957907509660004,1.3978331123519723,1.3979083379423471,1.3990503137762178,1.4037660422625988,1.4083078319882156,1.4022162291542648,1.4037516771390477,1.4033023028459004,1.4033224952927317,1.4014657630782164,1.3997481693475307
