Stock,PE,Risk,Growth,Health,Score,Normalized_Score,Trend_Weight,Final_Allocation
U11.SI,10.61582,0.699,0.11,0.12567,-0.05718861469121009,1.5636529034650792,0.16666666666666669,0.03604937329678848
C38U.SI,15.142857,0.75,0.134,0.062529996,-0.07328681186115352,2.0038103173358564,0.16666666666666669,0.04417590814695784
Q0F.SI,23.111109,0.19,0.006,0.09543,-0.7453844313750801,20.38032459101431,0.16666666666666669,0.3834576718150931
S68.SI,21.393442,0.117,0.238,0.35105,-0.9937905738834941,27.172253160522782,0.16666666666666669,0.5088556373624276
S63.SI,30.090908,0.529,0.195,0.25572002,-0.04017635313198775,1.0985031122834092,0.16666666666666669,0.02746140937873301
AJBU.SI,12.588236,0.588,3.73,0.10863,1.873253057765699,-51.218544084621435,0.16666666666666669,0.0
