,y_Tp7_PriceChg_c0,y_Tp7_PriceChg_c1,y_Tp7_PriceChg_c2,y_Tp7_PriceChg_c3,y_Tp7_PriceChg_c4,y_Tp7_PriceChg_c5,y_Tp7_PriceChg_c6,pc_pred
0,-0.079231,-0.006342,0.040324,0.035339,0.952956,0.06543,-0.008476,0.1141010166768948
1,0.006042,-0.006465,0.140816,0.536892,0.371185,-0.02132,-0.027149,0.0208563370574296
2,-0.001183,0.001927,0.26807,0.554991,0.157719,0.00013,0.018346,0.015379355812288203
3,-0.027294,0.081453,0.001146,0.056679,0.672031,0.150375,0.065611,0.11079550225961493
4,0.000769,0.024845,0.263298,0.470202,0.284566,-0.00737,-0.036311,0.0013516593836604227
5,0.065806,0.026325,0.489894,0.390296,0.02026,0.008695,-0.001277,-0.03509780997225615
6,-0.029216,-0.027792,0.728997,0.289844,-0.011185,0.042986,0.006366,-0.014398721601284503
7,0.107826,0.033274,0.522333,0.195098,0.098346,0.012762,0.030361,-0.03135274378110038
8,0.182505,0.233487,0.338782,0.19032,0.058628,0.001723,-0.005445,-0.08568245028138687
9,-0.005712,-0.004947,0.335271,0.519547,0.130222,-0.027697,0.053315,0.01662121273558035
10,0.051669,0.053431,0.426906,0.27486,0.051203,0.081569,0.060363,0.0052284885926315895
11,0.018984,0.021408,0.561471,0.374267,-0.00716,0.003571,0.027459,-0.02225601882928256
12,-0.010596,0.018852,0.460107,0.422403,0.118397,-0.017314,0.008151,-0.008904393252523133
13,0.128443,0.052689,0.073705,0.224615,0.449985,0.04049,0.030073,0.024475667739970782
14,0.007567,-0.000648,0.51018,0.399299,0.043281,0.03069,0.009631,-0.008949932999241295
15,-0.017759,-0.006121,0.500122,0.441016,0.118495,0.010413,-0.046166,-0.018274739981447064
16,0.024083,0.010152,0.58368,0.364644,0.04223,-0.011639,-0.013151,-0.035880554274374754
17,0.010254,0.020455,0.120873,0.395988,0.391013,0.041171,0.020246,0.0462965002395393
18,-0.027948,0.031863,0.467922,0.473251,0.061837,-0.053376,0.046452,-0.006418913296877136
19,0.02177,0.01048,0.211557,0.491286,0.193977,0.035021,0.035909,0.02813202194912664
20,-0.010425,-0.002167,0.279493,0.478951,0.257264,-0.011914,0.008799,0.019176161908096744
21,-0.010599,0.034591,0.267617,0.496643,0.150068,0.009149,0.052531,0.02457817500003099
22,0.00626,0.098194,0.079888,-0.060509,0.365014,0.404397,0.106756,0.1360229706483775
23,-0.001817,0.035793,0.543527,0.351487,0.049968,0.020767,0.000276,-0.019850070161477485
24,-0.009789,0.058233,0.587431,0.279406,0.010356,0.034552,0.039811,-0.012135950192508408
25,0.02505,-0.003112,0.441341,0.473342,0.082279,0.00158,-0.020481,-0.02040019350675242
26,0.00868,-0.014047,0.013878,0.251538,0.685562,0.044361,0.010027,0.07917553539907196
27,0.035683,0.022374,0.438908,0.380463,0.089271,0.034362,-0.001061,-0.013520061864608577
28,-0.004746,0.016999,0.304089,0.456065,0.216123,0.029042,-0.01757,0.009344741399158977
29,0.019563,0.034665,0.180261,0.436084,0.310346,-0.00194,0.021021,0.023189886313243736
30,-0.009448,-0.046791,0.223464,0.529354,0.25695,0.023219,0.023252,0.04219374301651213
31,-0.034032,0.017987,0.893825,0.074374,0.004926,0.009477,0.033443,-0.02947567967092115
32,-0.006439,0.003712,0.422147,0.488249,0.080053,0.013731,-0.001452,-0.004378872092268768
