,rule,weight
0,"{'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c3', 'x_Tm4_PriceChg': 'x_Tm4_PriceChg_c3', 'x_Tm7_PRoc1': 'x_Tm7_PRoc1_c2', 'x_Tm5_PRoc1': 'x_Tm5_PRoc1_c2', 'x_Tm3_PRoc1': 'x_Tm3_PRoc1_c2', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c3', 'y_Tp13_PriceChg': 'y_Tp13_PriceChg_c3'}",67.28893503312844
1,"{'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c3', 'x_Tm4_PriceChg': 'x_Tm4_PriceChg_c3', 'x_Tm7_PRoc1': 'x_Tm7_PRoc1_c2', 'x_Tm5_PRoc1': 'x_Tm5_PRoc1_c2', 'x_Tm3_PRoc1': 'x_Tm3_PRoc1_c2', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c3', 'y_Tp13_PriceChg': 'y_Tp13_PriceChg_c2'}",0.7903054170524781
2,"{'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c3', 'x_Tm4_PriceChg': 'x_Tm4_PriceChg_c3', 'x_Tm7_PRoc1': 'x_Tm7_PRoc1_c2', 'x_Tm5_PRoc1': 'x_Tm5_PRoc1_c2', 'x_Tm3_PRoc1': 'x_Tm3_PRoc1_c2', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c4', 'y_Tp13_PriceChg': 'y_Tp13_PriceChg_c3'}",0.2423264870239555
3,"{'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c3', 'x_Tm4_PriceChg': 'x_Tm4_PriceChg_c4', 'x_Tm7_PRoc1': 'x_Tm7_PRoc1_c2', 'x_Tm5_PRoc1': 'x_Tm5_PRoc1_c2', 'x_Tm3_PRoc1': 'x_Tm3_PRoc1_c2', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c3', 'y_Tp13_PriceChg': 'y_Tp13_PriceChg_c3'}",0.20475987118779287
4,"{'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c3', 'x_Tm4_PriceChg': 'x_Tm4_PriceChg_c3', 'x_Tm7_PRoc1': 'x_Tm7_PRoc1_c2', 'x_Tm5_PRoc1': 'x_Tm5_PRoc1_c1', 'x_Tm3_PRoc1': 'x_Tm3_PRoc1_c2', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c3', 'y_Tp13_PriceChg': 'y_Tp13_PriceChg_c3'}",0.1140775975554136
5,"{'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c3', 'x_Tm4_PriceChg': 'x_Tm4_PriceChg_c3', 'x_Tm7_PRoc1': 'x_Tm7_PRoc1_c1', 'x_Tm5_PRoc1': 'x_Tm5_PRoc1_c2', 'x_Tm3_PRoc1': 'x_Tm3_PRoc1_c2', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c3', 'y_Tp13_PriceChg': 'y_Tp13_PriceChg_c3'}",0.08964403927177192
6,"{'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c3', 'x_Tm4_PriceChg': 'x_Tm4_PriceChg_c3', 'x_Tm7_PRoc1': 'x_Tm7_PRoc1_c2', 'x_Tm5_PRoc1': 'x_Tm5_PRoc1_c2', 'x_Tm3_PRoc1': 'x_Tm3_PRoc1_c1', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c3', 'y_Tp13_PriceChg': 'y_Tp13_PriceChg_c3'}",0.08511909748228692
7,"{'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c2', 'x_Tm4_PriceChg': 'x_Tm4_PriceChg_c3', 'x_Tm7_PRoc1': 'x_Tm7_PRoc1_c2', 'x_Tm5_PRoc1': 'x_Tm5_PRoc1_c2', 'x_Tm3_PRoc1': 'x_Tm3_PRoc1_c2', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c3', 'y_Tp13_PriceChg': 'y_Tp13_PriceChg_c2'}",0.06665930223870523
8,"{'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c3', 'x_Tm4_PriceChg': 'x_Tm4_PriceChg_c3', 'x_Tm7_PRoc1': 'x_Tm7_PRoc1_c2', 'x_Tm5_PRoc1': 'x_Tm5_PRoc1_c3', 'x_Tm3_PRoc1': 'x_Tm3_PRoc1_c2', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c3', 'y_Tp13_PriceChg': 'y_Tp13_PriceChg_c3'}",0.0503029168232629
9,"{'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c3', 'x_Tm4_PriceChg': 'x_Tm4_PriceChg_c3', 'x_Tm7_PRoc1': 'x_Tm7_PRoc1_c1', 'x_Tm5_PRoc1': 'x_Tm5_PRoc1_c2', 'x_Tm3_PRoc1': 'x_Tm3_PRoc1_c2', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c3', 'y_Tp13_PriceChg': 'y_Tp13_PriceChg_c2'}",0.049755768773716944
