Date,y_Tp13_PriceChg_c0,y_Tp13_PriceChg_c1,y_Tp13_PriceChg_c2,y_Tp13_PriceChg_c3,y_Tp13_PriceChg_c4,y_Tp13_PriceChg_c5,y_Tp13_PriceChg_c6,pc_pred
1986-09-03,0.002006,0.003895,0.31576,0.54053,0.113961,0.023221,0.0,0.02401096219065109
1986-09-04,0.003715,0.007007,0.381536,0.50332,0.086549,0.017278,0.0,0.006151676953737371
1986-09-05,0.002469,0.003766,0.220792,0.445495,0.258775,0.064996,0.0,0.07225839411518972
1986-09-08,0.001539,0.0,0.081406,0.307952,0.367628,0.21591,0.021506,0.17189930866507225
1986-09-09,0.000514,0.0,0.064725,0.332399,0.446258,0.145252,0.009346,0.15659773011655015
1986-09-10,0.000794,0.0,0.064464,0.290412,0.453254,0.173971,0.015215,0.17013773323801676
1986-09-11,0.000446,0.0,0.053427,0.271305,0.490602,0.16863,0.014178,0.17505468143444392
1986-09-12,0.000565,0.0,0.144765,0.477304,0.271417,0.09903,0.002715,0.10042788101555522
1986-09-15,0.001017,0.001479,0.197947,0.473566,0.257354,0.062967,0.0,0.0763408657961282
1986-09-16,0.001205,0.0,0.094282,0.351779,0.386126,0.143294,0.016669,0.1466579601756588
1986-09-17,0.002671,0.0,0.041795,0.179329,0.4184,0.289955,0.064461,0.2342179520975542
1986-09-18,0.008815,0.0,0.097342,0.238226,0.287256,0.285448,0.06923,0.20487590214858076
1986-09-19,0.01646,0.0,0.043731,0.082715,0.244613,0.416159,0.185996,0.3156212989103507
1986-09-22,0.006105,0.0,0.054299,0.187584,0.358869,0.310452,0.077876,0.23666416144700078
1986-09-23,0.005984,0.0,0.024885,0.065058,0.289878,0.428631,0.182488,0.33223181883222236
1986-09-24,0.000406,0.001158,0.177805,0.51458,0.247581,0.054879,0.0,0.07599288015691061
1986-09-25,0.001377,0.003903,0.224961,0.457916,0.229941,0.074266,0.0,0.07069966812593262
1986-09-26,0.0,0.000888,0.143433,0.491957,0.299266,0.059727,7.3e-05,0.09049836311248549
1986-09-29,0.000734,0.003037,0.188627,0.472203,0.268573,0.060648,0.0,0.07819937210049097
1986-09-30,0.002191,0.004855,0.267673,0.506803,0.179511,0.037309,0.0,0.04477363931742911
1986-10-01,0.000683,0.0,0.038693,0.260024,0.499604,0.181325,0.018564,0.1851898592320966
1986-10-02,0.000722,0.0,0.073919,0.372184,0.42232,0.117538,0.010568,0.14355086537824446
1986-10-03,0.00146,0.002824,0.276672,0.554772,0.135656,0.027889,0.0,0.035250125340176436
1986-10-06,0.002727,0.005269,0.389196,0.507839,0.07771,0.016831,0.0,0.004670033335214297
1986-10-07,0.002285,0.005672,0.483697,0.462297,0.041255,0.004672,0.0,-0.01885822137926553
1986-10-08,0.002266,0.005985,0.507279,0.44172,0.03831,0.004329,0.0,-0.023119132025984916
1986-10-09,0.00227,0.005902,0.516869,0.434822,0.035861,0.004178,0.0,-0.02496474944632064
1986-10-10,0.003294,0.006922,0.422311,0.483179,0.06927,0.014644,0.0,-0.003187010349399386
1986-10-13,0.002848,0.005456,0.384191,0.502376,0.084999,0.01962,0.0,0.0072382507135113575
1986-10-14,0.004741,0.008654,0.397762,0.467003,0.095118,0.025811,0.0,0.0064881252512553125
1986-10-15,0.003652,0.006613,0.353453,0.48967,0.115126,0.030436,0.0,0.018880833333765924
1986-10-16,0.002468,0.004561,0.306691,0.525469,0.129994,0.029912,0.0,0.029347740064131538
1986-10-17,0.003088,0.005718,0.343784,0.512734,0.108237,0.025683,0.0,0.018482003417242855
1986-10-20,0.001975,0.003662,0.323812,0.538724,0.107554,0.023679,0.0,0.022099712737984216
1986-10-21,0.002259,0.004313,0.34823,0.530204,0.093767,0.020703,0.0,0.01506039726561104
1986-10-22,0.003186,0.005549,0.321109,0.508241,0.130144,0.030745,0.0,0.02671069479558009
1986-10-23,0.00393,0.006869,0.305786,0.464712,0.159522,0.056328,0.0,0.040457630205403286
1986-10-24,0.003651,0.006637,0.296814,0.518644,0.130424,0.042138,0.0,0.03345247779626694
1986-10-27,0.000235,0.0,0.139192,0.324331,0.34663,0.170905,0.011905,0.14041546488570708
1986-10-28,0.000594,0.0,0.067855,0.294755,0.435951,0.182744,0.015764,0.17032381784772724
1986-10-29,0.00237,0.0,0.075857,0.241669,0.395618,0.246729,0.033551,0.19341034022985892
1986-10-30,0.005218,0.0,0.077936,0.190302,0.331239,0.313315,0.074358,0.22813029665553958
1986-10-31,0.00481,0.0,0.059918,0.163529,0.348833,0.340269,0.078285,0.24470308999514012
1986-11-03,0.005131,0.0,0.059317,0.163584,0.349133,0.337699,0.080677,0.24531281535812466
1986-11-04,0.004484,0.0,0.022393,0.067771,0.317971,0.426346,0.158639,0.3222313540457922
1986-11-05,0.007541,0.0,0.030031,0.082167,0.293558,0.395483,0.186296,0.322926847379332
1986-11-06,0.004904,0.0,0.031148,0.102521,0.343958,0.376654,0.13731,0.29568991798805977
1986-11-07,0.004562,0.0,0.042458,0.155169,0.374768,0.324456,0.094692,0.25616720489484596
1986-11-10,0.001575,0.0,0.035105,0.173789,0.456424,0.28323,0.048327,0.22941424944861172
1986-11-11,0.00265,0.0,0.044247,0.172888,0.418657,0.294553,0.064269,0.2352616947531858
1986-11-12,0.001534,0.0,0.034967,0.175467,0.45954,0.27992,0.047014,0.22805728509803422
1986-11-13,0.000184,0.0,0.056216,0.375451,0.46094,0.099969,0.006002,0.1438091099971164
1986-11-14,0.0,7e-06,0.074182,0.441918,0.405657,0.07478,0.0024,0.12306347528969841
1986-11-17,0.0,1.5e-05,0.079056,0.441301,0.398533,0.077507,0.002441,0.1221749219517626
1986-11-18,0.002299,0.004289,0.344784,0.526924,0.098842,0.022287,0.0,0.016805847774835438
1986-11-19,0.003848,0.009956,0.574811,0.378763,0.028303,0.004209,0.0,-0.037159302533054245
1986-11-20,0.00289,0.006354,0.495089,0.447429,0.041192,0.006886,0.0,-0.02045473108930686
1986-11-21,0.002525,0.004799,0.368006,0.518872,0.086732,0.01859,0.0,0.010041932318506098
1986-11-24,0.002337,0.004557,0.350578,0.52637,0.095589,0.020041,0.0,0.014625373379120274
1986-11-25,0.001889,0.003633,0.321329,0.539081,0.110573,0.022917,0.0,0.022725031821457024
