Date,y_Tp8_PriceChg_c0,y_Tp8_PriceChg_c1,y_Tp8_PriceChg_c2,y_Tp8_PriceChg_c3,y_Tp8_PriceChg_c4,y_Tp8_PriceChg_c5,y_Tp8_PriceChg_c6,pc_pred
1986-09-03,0.000458,0.002376,0.186544,0.743249,0.064887,0.001425,0.0,0.023038992589298646
1986-09-04,0.000838,0.00309,0.221565,0.733362,0.03963,0.000824,0.0,0.011541316649330278
1986-09-05,0.0,0.004375,0.14929,0.591018,0.232069,0.010913,0.003373,0.06682940817651521
1986-09-08,0.000316,0.0,0.010245,0.358028,0.527857,0.072868,0.028317,0.18594746046073984
1986-09-09,0.00061,0.0,0.018199,0.566663,0.337537,0.052519,0.020187,0.13504373626903743
1986-09-10,0.0,0.00043,0.034277,0.452342,0.407644,0.069621,0.028339,0.15674888842029402
1986-09-11,0.0,0.000507,0.021809,0.407756,0.501763,0.044945,0.02023,0.16443978714686594
1986-09-12,0.0,0.000105,0.014637,0.666564,0.302199,0.011486,0.004221,0.10575771544205469
1986-09-15,0.0,0.000559,0.044626,0.705237,0.232414,0.010942,0.003864,0.08629783050308729
1986-09-16,0.000758,0.0,0.041806,0.314664,0.490648,0.090514,0.048436,0.18975548208680032
1986-09-17,0.002619,0.0,0.011004,0.232814,0.479732,0.173252,0.089757,0.24384997302135603
1986-09-18,0.002868,0.0,0.007218,0.247184,0.431092,0.200436,0.101519,0.25084639595514663
1986-09-19,0.004474,0.0,0.023346,0.323628,0.281522,0.214549,0.112635,0.22753192109317205
1986-09-22,0.001117,0.0,0.009854,0.2926,0.453795,0.160801,0.07283,0.2261238382600681
1986-09-23,0.00037,0.0,0.011782,0.278224,0.516149,0.127246,0.059359,0.21932412792215447
1986-09-24,0.0,0.00069,0.04557,0.689429,0.243812,0.013272,0.004928,0.08976198294800128
1986-09-25,0.0,0.000901,0.055205,0.663716,0.264299,0.009715,0.004185,0.0904706179419739
1986-09-26,0.0,0.000547,0.046278,0.686184,0.250256,0.010184,0.004227,0.08948279683350613
1986-09-29,0.0,0.000952,0.105314,0.780264,0.104883,0.004576,0.000877,0.04680148080492678
1986-09-30,0.002168,0.006265,0.226435,0.706915,0.053626,0.002291,0.0,0.01227357970786939
1986-10-01,0.0,7.9e-05,0.013627,0.430882,0.484275,0.047439,0.021107,0.1638749189493964
