Date,y_Tp11_PriceChg_c0,y_Tp11_PriceChg_c1,y_Tp11_PriceChg_c2,y_Tp11_PriceChg_c3,y_Tp11_PriceChg_c4,y_Tp11_PriceChg_c5,y_Tp11_PriceChg_c6,pc_pred
1986-09-03,0.00345,0.101314,0.303873,0.52794,0.062798,0.00057,0.0,0.028692732666705998
1986-09-04,0.010623,0.167222,0.372746,0.418702,0.029994,0.000631,0.0,-0.007554817430113412
1986-09-05,0.005575,0.0498,0.12392,0.563198,0.252452,0.004151,0.0,0.09969016132351796
1986-09-08,0.000365,0.023481,0.076149,0.350364,0.521092,0.022916,0.0,0.17025942290188265
1986-09-09,0.000331,0.015264,0.111975,0.572861,0.294959,0.0041,0.0,0.1209462611729614
1986-09-10,0.000617,0.025024,0.07946,0.549702,0.337419,0.006809,0.0,0.13080379797235808
1986-09-11,0.0,0.008418,0.040784,0.630466,0.31721,0.002709,6.3e-05,0.1354975944396044
1986-09-12,0.000564,0.024582,0.21793,0.62216,0.132997,0.001625,0.0,0.07499870738744141
1986-09-15,0.00635,0.086118,0.144075,0.463726,0.278788,0.017077,0.0,0.0960655343244566
1986-09-16,0.0,0.029354,0.060964,0.527801,0.367449,0.011476,0.000174,0.13932387044752248
1986-09-17,0.0,0.004653,0.012461,0.32331,0.624968,0.027159,0.006393,0.20793196027261301
1986-09-18,0.010591,0.001924,0.0,0.040784,0.410442,0.406852,0.123903,0.37547653880337706
1986-09-19,0.074692,0.006941,0.0,0.024469,0.314624,0.410452,0.164407,0.3494875906714691
1986-09-22,0.0,0.007104,0.016261,0.212699,0.658122,0.080964,0.019284,0.2398205054527789
1986-09-23,0.0,0.004592,0.005554,0.228896,0.625746,0.092513,0.036742,0.25046110738076244
1986-09-24,0.003103,0.041617,0.152252,0.652753,0.146906,0.003002,0.0,0.08032084767274872
1986-09-25,0.001884,0.047576,0.144869,0.624453,0.177047,0.003752,0.0,0.08590831002478358
1986-09-26,0.00204,0.048735,0.24346,0.599369,0.104566,0.001672,0.0,0.05933087917766914
1986-09-29,0.001863,0.064312,0.27342,0.560732,0.098373,0.001188,0.0,0.05008162929355082
1986-09-30,0.003403,0.103866,0.33341,0.505515,0.05298,0.000758,0.0,0.022597786651831667
1986-10-01,8.5e-05,0.017107,0.074524,0.549707,0.345793,0.010715,0.0,0.13672466828948052
1986-10-02,0.000345,0.014943,0.07284,0.607307,0.300947,0.003219,0.0,0.126722813255898
1986-10-03,0.002588,0.100583,0.368989,0.457099,0.070034,0.000658,0.0,0.02243671324752341
1986-10-06,0.003939,0.144894,0.406651,0.412587,0.03164,0.000269,0.0,-0.002169183726285836
