Date,y_Tp6_PriceChg_c0,y_Tp6_PriceChg_c1,y_Tp6_PriceChg_c2,y_Tp6_PriceChg_c3,y_Tp6_PriceChg_c4,y_Tp6_PriceChg_c5,y_Tp6_PriceChg_c6,pc_pred
1986-09-03,0.000527,0.000176,0.09898,0.761934,0.136807,0.000774,0.0,0.053853656132547896
1986-09-04,0.000745,0.001376,0.281565,0.691765,0.024114,0.000289,0.0,0.0018853822231707355
1986-09-05,0.001751,0.0,0.026209,0.355207,0.570122,0.029773,0.015667,0.171488946393468
1986-09-08,0.000407,0.0,0.00352,0.411215,0.557872,0.016776,0.009986,0.16524425108841576
1986-09-09,0.000155,0.0,0.009128,0.494363,0.483406,0.008244,0.004516,0.143276789465728
1986-09-10,5.1e-05,0.0,0.007769,0.501845,0.475582,0.010405,0.004262,0.142626269239941
1986-09-11,0.000177,0.0,0.004662,0.425332,0.555643,0.009377,0.004702,0.15904163785201703
1986-09-12,0.000695,0.0,0.104786,0.737669,0.151678,0.0028,0.000772,0.05706447388971255
1986-09-15,7.5e-05,0.0,0.035374,0.733885,0.226005,0.003105,0.001337,0.08368551979558597
1986-09-16,0.001533,0.0,0.024065,0.357514,0.550048,0.041472,0.024579,0.17719361739663292
1986-09-17,0.000207,0.0,0.003687,0.376068,0.556652,0.0426,0.020685,0.1805962887319341
1986-09-18,0.001358,0.0,0.010404,0.082606,0.508446,0.293857,0.102248,0.307863288019623
1986-09-19,0.008299,0.0,0.052373,0.071987,0.278346,0.394234,0.181809,0.3328112048784943
1986-09-22,0.000653,0.0,0.004109,0.169985,0.551289,0.190955,0.082662,0.26874221237014584
1986-09-23,0.000269,0.0,0.004143,0.251611,0.650675,0.064636,0.02854,0.21197340817515126
1986-09-24,4.5e-05,0.0,0.043768,0.816438,0.137819,0.001279,0.000486,0.06347514594421136
1986-09-25,6.5e-05,0.0,0.018474,0.695944,0.280204,0.003601,0.0016,0.09759092482324157
1986-09-26,0.000129,0.0,0.024789,0.729674,0.237763,0.004657,0.002736,0.0890421774571446
1986-09-29,0.00021,0.0,0.07023,0.778585,0.147015,0.002406,0.001072,0.06183142699444525
1986-09-30,0.000584,0.000846,0.21381,0.733648,0.049774,0.000754,0.0,0.018075804543246813
1986-10-01,6.3e-05,0.0,0.005092,0.506022,0.472241,0.011631,0.004899,0.1431786384402928
1986-10-02,0.000157,0.0,0.007785,0.427549,0.535702,0.019322,0.009339,0.1608108998299405
1986-10-03,0.000169,0.000152,0.109791,0.820467,0.068804,0.000348,0.0,0.03849418515767233
1986-10-06,0.002533,0.003798,0.254696,0.690608,0.046865,0.000758,0.0,0.00928515972472665
1986-10-07,0.001822,0.003858,0.4583,0.532148,0.003794,4.9e-05,0.0,-0.0312753108194189
1986-10-08,0.001686,0.003385,0.455355,0.534044,0.005425,6.5e-05,0.0,-0.030271937163060064
1986-10-09,0.002586,0.004736,0.430237,0.553184,0.009061,0.000113,0.0,-0.026401732729928632
1986-10-10,0.001593,0.002572,0.320266,0.652803,0.022381,0.000212,0.0,-0.0053152278710689735
1986-10-13,0.001028,0.001474,0.230441,0.724605,0.041818,0.000339,0.0,0.013329332184942998
1986-10-14,0.001351,0.002288,0.256869,0.68617,0.051726,0.000922,0.0,0.010981386143084056
