,rule,weight
0,"{'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c2', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c3', 'x_Tm2_PriceChg': 'x_Tm2_PriceChg_c2', 'x_Tm4_PriceChg': 'x_Tm4_PriceChg_c2', 'x_Tm1_PRoc1': 'x_Tm1_PRoc1_c3', 'x_Tm11_PRoc1': 'x_Tm11_PRoc1_c3', 'y_Tp13_PriceChg': 'y_Tp13_PriceChg_c3'}",3.9409643394230294
1,"{'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c3', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c3', 'x_Tm2_PriceChg': 'x_Tm2_PriceChg_c3', 'x_Tm4_PriceChg': 'x_Tm4_PriceChg_c2', 'x_Tm1_PRoc1': 'x_Tm1_PRoc1_c3', 'x_Tm11_PRoc1': 'x_Tm11_PRoc1_c3', 'y_Tp13_PriceChg': 'y_Tp13_PriceChg_c3'}",2.752146003771276
2,"{'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c2', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c2', 'x_Tm2_PriceChg': 'x_Tm2_PriceChg_c2', 'x_Tm4_PriceChg': 'x_Tm4_PriceChg_c2', 'x_Tm1_PRoc1': 'x_Tm1_PRoc1_c3', 'x_Tm11_PRoc1': 'x_Tm11_PRoc1_c3', 'y_Tp13_PriceChg': 'y_Tp13_PriceChg_c2'}",2.3563765082892267
3,"{'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c2', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c3', 'x_Tm2_PriceChg': 'x_Tm2_PriceChg_c2', 'x_Tm4_PriceChg': 'x_Tm4_PriceChg_c2', 'x_Tm1_PRoc1': 'x_Tm1_PRoc1_c3', 'x_Tm11_PRoc1': 'x_Tm11_PRoc1_c3', 'y_Tp13_PriceChg': 'y_Tp13_PriceChg_c2'}",1.7115918948673556
4,"{'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c2', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c3', 'x_Tm2_PriceChg': 'x_Tm2_PriceChg_c2', 'x_Tm4_PriceChg': 'x_Tm4_PriceChg_c2', 'x_Tm1_PRoc1': 'x_Tm1_PRoc1_c3', 'x_Tm11_PRoc1': 'x_Tm11_PRoc1_c2', 'y_Tp13_PriceChg': 'y_Tp13_PriceChg_c3'}",1.1744015539131327
5,"{'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c2', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c3', 'x_Tm2_PriceChg': 'x_Tm2_PriceChg_c2', 'x_Tm4_PriceChg': 'x_Tm4_PriceChg_c2', 'x_Tm1_PRoc1': 'x_Tm1_PRoc1_c2', 'x_Tm11_PRoc1': 'x_Tm11_PRoc1_c3', 'y_Tp13_PriceChg': 'y_Tp13_PriceChg_c2'}",0.9801715998989049
6,"{'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c3', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c3', 'x_Tm2_PriceChg': 'x_Tm2_PriceChg_c2', 'x_Tm4_PriceChg': 'x_Tm4_PriceChg_c2', 'x_Tm1_PRoc1': 'x_Tm1_PRoc1_c3', 'x_Tm11_PRoc1': 'x_Tm11_PRoc1_c3', 'y_Tp13_PriceChg': 'y_Tp13_PriceChg_c3'}",0.5863286431908306
7,"{'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c2', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c2', 'x_Tm2_PriceChg': 'x_Tm2_PriceChg_c2', 'x_Tm4_PriceChg': 'x_Tm4_PriceChg_c2', 'x_Tm1_PRoc1': 'x_Tm1_PRoc1_c3', 'x_Tm11_PRoc1': 'x_Tm11_PRoc1_c2', 'y_Tp13_PriceChg': 'y_Tp13_PriceChg_c3'}",0.3020227720523915
8,"{'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c2', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c2', 'x_Tm2_PriceChg': 'x_Tm2_PriceChg_c2', 'x_Tm4_PriceChg': 'x_Tm4_PriceChg_c2', 'x_Tm1_PRoc1': 'x_Tm1_PRoc1_c3', 'x_Tm11_PRoc1': 'x_Tm11_PRoc1_c3', 'y_Tp13_PriceChg': 'y_Tp13_PriceChg_c3'}",0.2657092744397652
9,"{'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c2', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c3', 'x_Tm2_PriceChg': 'x_Tm2_PriceChg_c2', 'x_Tm4_PriceChg': 'x_Tm4_PriceChg_c2', 'x_Tm1_PRoc1': 'x_Tm1_PRoc1_c2', 'x_Tm11_PRoc1': 'x_Tm11_PRoc1_c3', 'y_Tp13_PriceChg': 'y_Tp13_PriceChg_c3'}",0.23516276700843702
10,"{'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c3', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c3', 'x_Tm2_PriceChg': 'x_Tm2_PriceChg_c3', 'x_Tm4_PriceChg': 'x_Tm4_PriceChg_c3', 'x_Tm1_PRoc1': 'x_Tm1_PRoc1_c3', 'x_Tm11_PRoc1': 'x_Tm11_PRoc1_c3', 'y_Tp13_PriceChg': 'y_Tp13_PriceChg_c3'}",0.22156694315676978
