date,daily_return
2019-05-01,1.2092560352927995
2019-05-02,1.2052489674467601
2019-05-03,1.2234521310524762
2019-05-06,1.219068260913365
2019-05-07,1.1942341100807357
2019-05-08,1.1928267629115519
2019-05-09,1.188014330907448
2019-05-10,1.194471327398486
2019-05-13,1.1589003159594329
2019-05-14,1.176005551047578
2019-05-15,1.1813367357425002
2019-05-16,1.1928307233617406
2019-05-17,1.1812795569608323
2019-05-20,1.1708383784106977
2019-05-21,1.1833928973487509
2019-05-22,1.184033379247756
2019-05-23,1.1595673030002271
2019-05-24,1.1712183391154094
2019-05-28,1.164092345616854
2019-05-29,1.1482062985049375
2019-05-30,1.1519876533401983
2019-05-31,1.133318223289532
2019-06-03,1.12528540492375
2019-06-04,1.1663871447799379
2019-06-05,1.1716266003460343
2019-06-06,1.1735282233964923
2019-06-07,1.1873459707679301
2019-06-10,1.1954556452984206
2019-06-11,1.1914426889613157
2019-06-12,1.1872449704825307
2019-06-13,1.188495678541923
2019-06-14,1.1832543762094934
2019-06-17,1.1858953012579763
2019-06-18,1.2070177251744034
2019-06-19,1.2218484111644905
2019-06-20,1.2438987856981991
2019-06-21,1.2404601211671666
2019-06-24,1.2298456019771467
2019-06-25,1.2119146564787981
2019-06-26,1.2123447786512942
2019-06-27,1.2206690776193427
2019-06-28,1.2355231887125728
2019-07-01,1.243620162095388
2019-07-02,1.239995240581677
2019-07-03,1.2526831244429786
2019-07-05,1.2442534890235386
2019-07-08,1.2336648237117427
2019-07-09,1.2387866729812624
2019-07-10,1.2438148308882906
2019-07-11,1.2460559030765712
2019-07-12,1.2584534739023958
2019-07-15,1.2537755670776594
2019-07-16,1.249445059958645
2019-07-17,1.2404322704351678
2019-07-18,1.2467083948863815
2019-07-19,1.237139731018765
2019-07-22,1.2438823680093545
2019-07-23,1.2581420194126027
2019-07-24,1.2595438928720768
2019-07-25,1.244995294500619
2019-07-26,1.2502448136793136
2019-07-29,1.2415013713889649
2019-07-30,1.2438392928023367
2019-07-31,1.2306481197708554
2019-08-01,1.2264930593509344
2019-08-02,1.212322637212082
2019-08-05,1.1729048060423346
2019-08-06,1.1869082163074594
2019-08-07,1.1795585053558226
2019-08-08,1.2089562835199181
2019-08-09,1.1964838935513196
2019-08-12,1.1774604693903428
2019-08-13,1.2002274847399668
2019-08-14,1.1592922803981875
2019-08-15,1.1365184492630223
2019-08-16,1.1710145222155877
2019-08-19,1.178713506383175
2019-08-20,1.1625845080623467
2019-08-21,1.168734305594894
2019-08-22,1.1654716427491942
2019-08-23,1.144306335277427
2019-08-26,1.1587388792180264
2019-08-27,1.1503917744562813
2019-08-28,1.149305420786575
2019-08-29,1.1670087733358907
2019-08-30,1.1721995783643624
2019-09-03,1.1663824592187686
2019-09-04,1.1830572177491205
2019-09-05,1.2001639991242634
2019-09-06,1.1950030086116066
2019-09-09,1.1874622009005313
2019-09-10,1.1827154610104544
2019-09-11,1.1912700262503304
2019-09-12,1.1919902731983654
2019-09-13,1.200381561898732
2019-09-16,1.2091579324052384
2019-09-17,1.2063221907756758
2019-09-18,1.2010694171331484
2019-09-19,1.2033079637576143
2019-09-20,1.199197455517846
2019-09-23,1.1952089539341504
2019-09-24,1.1694747682442133
2019-09-25,1.1800257833526941
2019-09-26,1.1787675067142391
2019-09-27,1.1692763994633444
2019-09-30,1.1682381074325308
2019-10-01,1.144776766120153
2019-10-02,1.1242748594814838
2019-10-03,1.1412157448201492
2019-10-04,1.151717603970504
2019-10-07,1.1476863165682873
2019-10-08,1.1225641981591992
2019-10-09,1.1331498828472224
2019-10-10,1.1452112526481213
2019-10-11,1.1658138749823999
2019-10-14,1.1663409135466691
2019-10-15,1.1792829397238935
2019-10-16,1.1694493021403307
2019-10-17,1.1726530138948559
2019-10-18,1.1630773824310512
2019-10-21,1.1773020577335742
2019-10-22,1.1832496689912186
2019-10-23,1.19085806079077
2019-10-24,1.1969157265017094
2019-10-25,1.2011530834085735
2019-10-28,1.2034559475514293
2019-10-29,1.2067605824064418
2019-10-30,1.2344008655305234
2019-10-31,1.2239215001595531
2019-11-01,1.2486739482648277
2019-11-04,1.2687216744231924
2019-11-05,1.2791571757310864
2019-11-06,1.272128870049986
2019-11-07,1.2896016468361085
2019-11-08,1.29709014741411
2019-11-11,1.2923457516812173
2019-11-12,1.295112305924525
2019-11-13,1.2944007580139667
2019-11-14,1.295536080735173
2019-11-15,1.3119907035295126
2019-11-18,1.310449328904812
2019-11-19,1.321556814698448
2019-11-20,1.3198052705618648
2019-11-21,1.3241808044923944
2019-11-22,1.3190736980135718
2019-11-25,1.3287155497743934
2019-11-26,1.3268113669431987
2019-11-27,1.3258861192718
2019-11-29,1.3215710177168638
2019-12-02,1.3107583959834388
2019-12-03,1.3000819030767963
2019-12-04,1.3062241644042498
2019-12-05,1.3034444309363822
2019-12-06,1.3209843489129827
2019-12-09,1.3148416587571807
2019-12-10,1.3095108013642731
2019-12-11,1.306491728256187
2019-12-12,1.3285601232247433
2019-12-13,1.334288209913965
2019-12-16,1.343477383341367
2019-12-17,1.336619129478349
2019-12-18,1.338557113763506
2019-12-19,1.3409414308263081
2019-12-20,1.3474977356278717
2019-12-23,1.3509425488656448
2019-12-24,1.3499630381337249
2019-12-26,1.3559271820980807
2019-12-27,1.3546605282212854
2019-12-30,1.3434306980464046
2019-12-31,1.3469354315053017
2020-01-02,1.377651772664538
2020-01-03,1.3680541810528275
2020-01-06,1.381604680373374
2020-01-07,1.3771453772969042
2020-01-08,1.3905760408482652
2020-01-09,1.3970770046645944
2020-01-10,1.3894863144277207
2020-01-13,1.4054957058028004
2020-01-14,1.4018653659962794
2020-01-15,1.4022145902295622
2020-01-16,1.4224561798179678
2020-01-17,1.4339404823418498
2020-01-21,1.4210725533986879
2020-01-22,1.4185047118028533
2020-01-23,1.4232668748492887
2020-01-24,1.4107550128980144
2020-01-27,1.3852557054659327
2020-01-28,1.4082675601599761
2020-01-29,1.4264398303467634
2020-01-30,1.429055582545718
2020-01-31,1.394875054440187
2020-02-03,1.3977312721526425
2020-02-04,1.428901823037199
2020-02-05,1.448768264479002
2020-02-06,1.4506781888776035
2020-02-07,1.4473415310850875
2020-02-10,1.4575002169619065
2020-02-11,1.4623565166353731
2020-02-12,1.4723598607861796
2020-02-13,1.4633195349744372
2020-02-14,1.4719097061793627
2020-02-18,1.4668620104254242
2020-02-19,1.475769625754246
2020-02-20,1.4521656876721007
2020-02-21,1.4320978988566189
2020-02-24,1.3730464931108581
2020-02-25,1.3319814985767315
2020-02-26,1.3165605784495555
2020-02-27,1.2578221852856581
2020-02-28,1.2760007560220965
2020-03-02,1.3288761274513632
2020-03-03,1.280421022133332
2020-03-04,1.3297008945241893
2020-03-05,1.2756792717180023
2020-03-06,1.2272747605264194
2020-03-09,1.112280109065122
2020-03-10,1.175567040970276
2020-03-11,1.1169960294317345
2020-03-12,0.9972738329261469
2020-03-13,1.10789020983454
2020-03-16,0.961970009553519
2020-03-17,1.0280130040542657
2020-03-18,0.9662816612433376
2020-03-19,0.9731803400959067
2020-03-20,0.9353889871929316
2020-03-23,0.9075887032211856
2020-03-24,1.025851066735933
2020-03-25,1.039046654008716
2020-03-26,1.100849779411872
2020-03-27,1.0426723282659545
2020-03-30,1.0808320198368933
2020-03-31,1.0784204148857828
2020-04-01,1.015159170548944
2020-04-02,1.0565738463197307
2020-04-03,1.0326403637391663
2020-04-06,1.1113016084175698
2020-04-07,1.0977640660312251
2020-04-08,1.139562574877712
2020-04-09,1.1443473198561507
2020-04-13,1.1365245666761883
2020-04-14,1.1618408867025491
2020-04-15,1.1167981220107541
2020-04-16,1.119392629011357
2020-04-17,1.171256595826267
2020-04-20,1.150111937269954
2020-04-21,1.1143550162343205
2020-04-22,1.142486800404295
2020-04-23,1.1434349258022851
2020-04-24,1.1498184574279788
2020-04-27,1.1703663389566716
2020-04-28,1.1700383363674707
2020-04-29,1.1891187882096834
2020-04-30,1.1852812067827911
2020-05-01,1.1482472077272636
2020-05-04,1.1604587796490198
2020-05-05,1.1735900066970213
2020-05-06,1.1621603087690169
2020-05-07,1.18113863413365
2020-05-08,1.2032973187335045
2020-05-11,1.2143114164451123
2020-05-12,1.1834650803757834
2020-05-13,1.1530867202082027
2020-05-14,1.1563675336241814
2020-05-15,1.1612107832153211
2020-05-18,1.2228260608682906
2020-05-19,1.2082826343669568
2020-05-20,1.2410426959194443
2020-05-21,1.234468744017185
2020-05-22,1.2316726873373687
2020-05-26,1.2470920502399765
2020-05-27,1.2867598970759013
2020-05-28,1.258470394882557
2020-05-29,1.2692305005500348
2020-06-01,1.2820726214179046
2020-06-02,1.2969850537143393
2020-06-03,1.3181788686359357
2020-06-04,1.326413683831511
2020-06-05,1.354419143913947
2020-06-08,1.3872768570675411
2020-06-09,1.3743442490535964
2020-06-10,1.3548699446836754
2020-06-11,1.2633245039037602
2020-06-12,1.3013006575823733
2020-06-15,1.3045007480939914
2020-06-16,1.3363061237993703
2020-06-17,1.3229891447934652
2020-06-18,1.3283864828698857
2020-06-19,1.331297628218228
2020-06-22,1.3435818887093178
2020-06-23,1.3487285578957722
2020-06-24,1.304521230847131
2020-06-25,1.3289417462698982
2020-06-26,1.2936458617211815
2020-06-29,1.3078296374396636
2020-06-30,1.331500928248708
2020-07-01,1.3244655191306662
2020-07-02,1.337067885535904
2020-07-06,1.35762372914618
2020-07-07,1.3407819196913688
2020-07-08,1.3539251585010867
2020-07-09,1.3285479435020418
2020-07-10,1.3514012199794
2020-07-13,1.327744069683038
2020-07-14,1.3357039472254761
2020-07-15,1.3550754094525153
2020-07-16,1.3457934973175678
2020-07-17,1.3507292805993012
2020-07-20,1.3623564950613467
2020-07-21,1.3669940388834358
2020-07-22,1.3555764744743466
2020-07-23,1.3377645836782805
2020-07-24,1.3213338540321875
2020-07-27,1.3382865586463564
2020-07-28,1.3308273471668086
2020-07-29,1.3310875078086324
2020-07-30,1.306427744047622
2020-07-31,1.2991273081268402
2020-08-03,1.3154820527748767
2020-08-04,1.3177427993804172
2020-08-05,1.3310207050718015
2020-08-06,1.3343031579923808
2020-08-07,1.3305615438541794
2020-08-10,1.3363148135095908
2020-08-11,1.3324875313468338
2020-08-12,1.3515863249033742
2020-08-13,1.34192957086656
2020-08-14,1.3435340542508445
2020-08-17,1.33915917395505
2020-08-18,1.3400303678238858
2020-08-19,1.33684623349871
2020-08-20,1.3430440106469894
2020-08-21,1.343039200168731
2020-08-24,1.3725339567820645
2020-08-25,1.3729460754036296
2020-08-26,1.3868905498670345
2020-08-27,1.3856612942079265
2020-08-28,1.396975616297526
2020-08-31,1.38615763787584
2020-09-01,1.383801975479764
2020-09-02,1.4074611623640776
2020-09-03,1.3672986097813726
2020-09-04,1.358413249772527
2020-09-08,1.3035341302562087
2020-09-09,1.3236417373530738
2020-09-10,1.2961331796313473
2020-09-11,1.2900597610746447
2020-09-14,1.3140823166156326
2020-09-15,1.3165764532270863
2020-09-16,1.33790414178439
2020-09-17,1.3421227603121946
2020-09-18,1.3189964042388889
2020-09-21,1.298216113145803
2020-09-22,1.300935436205514
2020-09-23,1.2648266443172533
2020-09-24,1.2642947314694057
2020-09-25,1.2865547112953886
2020-09-28,1.308258711745416
2020-09-29,1.2951342448477945
2020-09-30,1.308045052893609
2020-10-01,1.3051315197503415
2020-10-02,1.2870029907990006
2020-10-05,1.3117550020185755
2020-10-06,1.2835272268620492
2020-10-07,1.310012321508224
2020-10-08,1.3363284724717195
2020-10-09,1.3496721295212826
2020-10-12,1.3710969839991987
2020-10-13,1.365231395869115
2020-10-14,1.3590578747380904
2020-10-15,1.3145570727420455
2020-10-16,1.3313167748851953
2020-10-19,1.3184198375828677
2020-10-20,1.3172184690926256
2020-10-21,1.3047727430573643
2020-10-22,1.3261265114116243
2020-10-23,1.325160852968162
2020-10-26,1.2912724658683277
2020-10-27,1.2805817971035875
2020-10-28,1.2564213059895726
2020-10-29,1.273491538762747
2020-10-30,1.2606136703573132
2020-11-02,1.2768220961763468
2020-11-03,1.3040323304059689
2020-11-04,1.3361109661312234
2020-11-05,1.356957663653095
2020-11-06,1.3557856635016428
2020-11-09,1.4173492273542965
2020-11-10,1.3989848658137387
2020-11-11,1.4133624143459733
2020-11-12,1.3958142304938157
2020-11-13,1.4348404151550496
2020-11-16,1.4573354185849972
2020-11-17,1.4697179256194421
2020-11-18,1.447203209570016
2020-11-19,1.4493244477101612
2020-11-20,1.4382725146228283
2020-11-23,1.4702323641056605
2020-11-24,1.5098860185294138
2020-11-25,1.5134818990515644
2020-11-27,1.5252538799905646
2020-11-30,1.4995192631343355
2020-12-01,1.5135202306490536
2020-12-02,1.5289150866003738
2020-12-03,1.5425620958983177
2020-12-04,1.5683125164730833
2020-12-07,1.5646882749234106
2020-12-08,1.5792344695115612
2020-12-09,1.576445841699002
2020-12-10,1.5769127517716952
2020-12-11,1.5683514691513074
2020-12-14,1.5569781521049226
2020-12-15,1.5723165838902746
2020-12-16,1.5873581119875086
2020-12-17,1.6029481975393556
2020-12-18,1.5988345807057267
2020-12-21,1.600173657022922
2020-12-22,1.593515565640909
2020-12-23,1.604428414095211
2020-12-24,1.600678813786875
2020-12-28,1.5983778293877835
2020-12-29,1.5930299614902201
2020-12-30,1.5941072695185785
2020-12-31,1.605296884112177
2021-01-04,1.576401727182985
2021-01-05,1.5981949083558524
2021-01-06,1.6168540548136134
2021-01-07,1.6411486656900054
2021-01-08,1.66084367925984
2021-01-11,1.66407729659592
2021-01-12,1.6645847643420288
2021-01-13,1.6588514420044125
2021-01-14,1.668934379381672
2021-01-15,1.6436407263364379
2021-01-19,1.6675615033423432
2021-01-20,1.6871748591009146
2021-01-21,1.669013264642661
2021-01-22,1.6580345295971366
2021-01-25,1.6501851288445337
2021-01-26,1.644982196006046
2021-01-27,1.6009881725598005
2021-01-28,1.617306224993917
2021-01-29,1.5800052365540433
2021-02-01,1.602946673814166
2021-02-02,1.6317105598931445
2021-02-03,1.6275317880225257
2021-02-04,1.6618731789250387
2021-02-05,1.6746654093588915
2021-02-08,1.6955380940851539
2021-02-09,1.6925070419103243
2021-02-10,1.6924578210296481
2021-02-11,1.6924112313007107
2021-02-12,1.7157947891541707
2021-02-16,1.7379197631061545
2021-02-17,1.7331983151892474
2021-02-18,1.7118963355988914
2021-02-19,1.7158112127673806
2021-02-22,1.740051762761193
2021-02-23,1.747037012102288
2021-02-24,1.7933900700627592
2021-02-25,1.740018903173149
2021-02-26,1.7235399479795224
2021-03-01,1.7708300578745988
2021-03-02,1.769329118216466
2021-03-03,1.7602015235362616
2021-03-04,1.754413536971728
2021-03-05,1.777065149680188
2021-03-08,1.7696834218769066
2021-03-09,1.7853816322165976
2021-03-10,1.7843131915724277
2021-03-11,1.7843347991097398
2021-03-12,1.7908137796695107
2021-03-15,1.810089106057951
2021-03-16,1.7945529938491738
2021-03-17,1.8059288628346608
2021-03-18,1.7586150674150796
2021-03-19,1.7638991460226108
2021-03-22,1.7676799389257216
2021-03-23,1.7417108439585118
2021-03-24,1.7319194330304537
2021-03-25,1.739123204038084
2021-03-26,1.7676482468440096
2021-03-29,1.75887502466469
2021-03-30,1.7595019205100682
2021-03-31,1.7621987322312436
2021-04-01,1.7876254723412757
2021-04-05,1.7997197834100929
2021-04-06,1.800812657896711
2021-04-07,1.7993198695993133
2021-04-08,1.810180112966038
2021-04-09,1.8268185400974246
2021-04-12,1.8229390100600265
2021-04-13,1.8290734524372299
2021-04-14,1.841714354648687
2021-04-15,1.8549404592915917
2021-04-16,1.8384732231969816
2021-04-19,1.8292368640756462
2021-04-20,1.8057489797349549
2021-04-21,1.8250441299397695
2021-04-22,1.8090947707402658
2021-04-23,1.8379126770773981
2021-04-26,1.8422371787666096
2021-04-27,1.8433520292772023
2021-04-28,1.8443247080857899
2021-04-29,1.8518680381093278
2021-04-30,1.8384645570387883
2021-05-03,1.8504665799007725
2021-05-04,1.822776408792759
2021-05-05,1.8325966996281648
2021-05-06,1.8423756496438344
2021-05-07,1.8632422560342503
2021-05-10,1.8452364914956412
2021-05-11,1.8298307059036443
2021-05-12,1.815785969470105
2021-05-13,1.8263155598508625
2021-05-14,1.8717953922965722
2021-05-17,1.877189282644563
2021-05-18,1.8548162000014954
2021-05-19,1.848846741174374
2021-05-20,1.870132400632087
2021-05-21,1.873067505859688
2021-05-24,1.8882589928848685
2021-05-25,1.8769131798929002
2021-05-26,1.8899547095947316
2021-05-27,1.9018706296087011
2021-05-28,1.9077315276621116
2021-06-01,1.9206520970389178
2021-06-02,1.9298401205280007
2021-06-03,1.9361520590276906
2021-06-04,1.9503751304056918
2021-06-07,1.9433940706528732
2021-06-08,1.9558373964811933
2021-06-09,1.9635024707473894
2021-06-10,1.9787128597176573
2021-06-11,1.9465022914932233
2021-06-14,1.951849551936538
2021-06-15,1.9461550090622912
2021-06-16,1.9373894674864958
2021-06-17,1.9149362920577602
2021-06-18,1.8943135270174294
2021-06-21,1.9265621998486473
2021-06-22,1.93431601915591
2021-06-23,1.9327742187664838
2021-06-24,1.9562016968791205
2021-06-25,1.9694572982068408
2021-06-28,1.9633534194686586
2021-06-29,1.979748770435908
2021-06-30,1.999930610002305
2021-07-01,2.0035855114790597
2021-07-02,2.00659490243273
2021-07-06,1.9828958115216841
2021-07-07,1.9853032653011438
2021-07-08,1.970305289709166
2021-07-09,1.9926622067211266
2021-07-12,1.9985166291914496
2021-07-13,1.9965348163699939
2021-07-14,1.9851398701106895
2021-07-15,1.9818839902105783
2021-07-16,1.9648812220292533
2021-07-19,1.9233436120542835
2021-07-20,1.9622832443380553
2021-07-21,1.999783080424996
2021-07-22,1.9959096980604216
2021-07-23,2.005517065140629
2021-07-26,2.0217220745938835
2021-07-27,2.023338351600998
2021-07-28,2.0260478687209744
2021-07-29,2.0364106598111804
2021-07-30,2.023547293593352
2021-08-02,2.005824917487523
2021-08-03,2.0250415181965575
2021-08-04,2.0210539205559437
2021-08-05,2.0392557285139223
2021-08-06,2.048158154536096
2021-08-09,2.043972627875693
2021-08-10,2.0481101478796724
2021-08-11,2.0566482997807554
2021-08-12,2.0668805601145053
2021-08-13,2.059011696371056
2021-08-16,2.0432726065277587
2021-08-17,2.04023517136286
2021-08-18,2.0146690058784356
2021-08-19,2.0056703482145473
2021-08-20,2.0186336776895932
2021-08-23,2.0541552596030224
2021-08-24,2.071476158548147
2021-08-25,2.0838378868788467
2021-08-26,2.064388525264324
2021-08-27,2.0998856267149044
2021-08-30,2.091629637124807
2021-08-31,2.090042246103735
2021-09-01,2.07285031062902
2021-09-02,2.0927107724766985
2021-09-03,2.085520242795481
2021-09-07,2.0636344760855345
2021-09-08,2.059921437602361
2021-09-09,2.056923199539808
2021-09-10,2.050324067869617
2021-09-13,2.060747478342325
2021-09-14,2.0363851010181238
2021-09-15,2.069200494175785
2021-09-16,2.0602292771265787
2021-09-17,2.0409570230349856
2021-09-20,2.00332243433728
2021-09-21,1.994772810117116
2021-09-22,2.0101496772026057
2021-09-23,2.0583433861835707
2021-09-24,2.0554627088088386
2021-09-27,2.060494122398689
2021-09-28,2.024396463283795
2021-09-29,2.019452831630851
2021-09-30,1.9884995733929942
2021-10-01,2.0169960142006196
2021-10-04,1.9838818258605955
2021-10-05,1.9994605640447238
2021-10-06,2.0015075268947213
2021-10-07,2.0109803713386247
2021-10-08,2.013737848335488
2021-10-11,1.9945314602025905
2021-10-12,1.9967531831788563
2021-10-13,2.010383423302
2021-10-14,2.040878545558026
2021-10-15,2.0598880460295748
2021-10-18,2.0693521146700258
2021-10-19,2.098903468330566
2021-10-20,2.098037425720533
2021-10-21,2.092398239356004
2021-10-22,2.106522514432865
2021-10-25,2.129526156683469
2021-10-26,2.1496052820949836
2021-10-27,2.1178258824437517
2021-10-28,2.1312132622671007
2021-10-29,2.1496858936928014
2021-11-01,2.1505293536522814
2021-11-02,2.1479345851266034
2021-11-03,2.1598588038739095
2021-11-04,2.1720962066414535
2021-11-05,2.1734430900794517
2021-11-08,2.177711363491454
2021-11-09,2.1872473759684286
2021-11-10,2.142795063053047
2021-11-11,2.1362330459728596
2021-11-12,2.1615102010085767
2021-11-15,2.16255224008092
2021-11-16,2.1765377207350958
2021-11-17,2.150761888098118
2021-11-18,2.13348065492912
2021-11-19,2.1518143417389517
2021-11-22,2.14327534128507
2021-11-23,2.176147815231021
2021-11-24,2.1837705666339553
2021-11-26,2.126191608754015
2021-11-29,2.1686619985477873
2021-11-30,2.0996493643193603
2021-12-01,2.126848921262466
2021-12-02,2.1687643683787776
2021-12-03,2.1105561321652346
2021-12-06,2.1348741967816407
2021-12-07,2.1876763220806485
2021-12-08,2.1912412553589187
2021-12-09,2.1756405724194354
2021-12-10,2.1855832126682877
2021-12-13,2.1557498517740625
2021-12-14,2.1197575619843794
2021-12-15,2.1367517081208276
2021-12-16,2.1012053100523085
2021-12-17,2.0682606645440575
2021-12-20,2.040248082276858
2021-12-21,2.08720889336914
2021-12-22,2.108575759488
2021-12-23,2.122793764820799
2021-12-27,2.146681900153702
2021-12-28,2.139116241753819
2021-12-29,2.130915168047399
2021-12-30,2.125549066094611
2021-12-31,2.1179558775143006
2022-01-03,2.1420386703792293
2022-01-04,2.166490412130577
2022-01-05,2.1212712677889494
2022-01-06,2.133535003511654
2022-01-07,2.130735447401618
2022-01-10,2.137481860927269
2022-01-11,2.1787287081828848
2022-01-12,2.1701970823148136
2022-01-13,2.1415895151031976
2022-01-14,2.1505269685091197
2022-01-18,2.1200546916027228
2022-01-19,2.125687110597599
2022-01-20,2.1254725470685
2022-01-21,2.0908258867340352
2022-01-24,2.113521985753041
2022-01-25,2.078713944015861
2022-01-26,2.0644914196459556
2022-01-27,2.0782949513488003
2022-01-28,2.1439004223363325
2022-01-31,2.183708251026575
2022-02-01,2.2344348013657767
2022-02-02,2.244604334670968
2022-02-03,2.1876632841351715
2022-02-04,2.2097065358694463
2022-02-07,2.21949841206186
2022-02-08,2.2173415920758837
2022-02-09,2.2529083958421623
2022-02-10,2.1973908563775413
2022-02-11,2.1562728605484924
2022-02-14,2.1344330863084404
2022-02-15,2.155441805356554
2022-02-16,2.153472201264004
2022-02-17,2.0834938540343018
2022-02-18,2.0299873108269133
2022-02-22,2.0281234023535903
2022-02-23,2.002309877437558
2022-02-24,2.0390057197357856
2022-02-25,2.066929305175933
2022-02-28,2.044701465768592
2022-03-01,2.021105621538397
2022-03-02,2.0572138126284063
2022-03-03,2.035030225357088
2022-03-04,2.0239408488373827
2022-03-07,1.9761077170933974
2022-03-08,1.991951534289042
2022-03-09,2.0332146239257267
2022-03-10,2.0240695228402825
2022-03-11,1.9885562088404045
2022-03-14,1.967721661603946
2022-03-15,1.9815828439632432
2022-03-16,2.0413079135739505
2022-03-17,2.0765330491771166
2022-03-18,2.0890592847222536
2022-03-21,2.086185905103176
2022-03-22,2.1100822912001553
2022-03-23,2.055794878832884
2022-03-24,2.0729218864972365
2022-03-25,2.0791542224625736
2022-03-28,2.090769683002592
2022-03-29,2.1202546860202047
2022-03-30,2.1035792579688324
2022-03-31,2.0853281588513384
2022-04-01,2.100735369659067
2022-04-04,2.127482484649219
2022-04-05,2.0973408638890305
2022-04-06,2.0798795997745447
2022-04-07,2.098183221961696
2022-04-08,2.102244138242833
2022-04-11,2.0752219972528456
2022-04-12,2.0687285135483973
2022-04-13,2.0997677612297965
2022-04-14,2.090323118985049
2022-04-18,2.09980408819856
2022-04-19,2.1327292352476794
2022-04-20,2.1329023151175552
2022-04-21,2.0983144333835306
2022-04-22,2.025919935881504
2022-04-25,2.0274357103382212
2022-04-26,1.9457273921048532
2022-04-27,1.9410183628739697
2022-04-28,1.9886904826621166
2022-04-29,1.9311830867237167
2022-05-02,1.9476940277566464
2022-05-03,1.9825524022245111
2022-05-04,2.052727200466574
2022-05-05,1.9741820145395939
2022-05-06,1.9405816879386062
2022-05-09,1.8222239276189907
2022-05-10,1.8453949530295783
2022-05-11,1.8131697227691768
2022-05-12,1.829824509738978
2022-05-13,1.8899418894373872
2022-05-16,1.8903583504959534
2022-05-17,1.9393131162765913
2022-05-18,1.8833181045177316
2022-05-19,1.8935345715495253
2022-05-20,1.904062429426303
2022-05-23,1.9448969459143115
2022-05-24,1.9240113767106308
2022-05-25,1.963996119093018
2022-05-26,2.005655040979704
2022-05-27,2.0564815090920643
2022-05-31,2.025364542184313
2022-06-01,2.0214520580132227
2022-06-02,2.0584213204979824
2022-06-03,2.030288790288698
2022-06-06,2.0305752643403263
2022-06-07,2.0666028723355163
2022-06-08,2.0561635250443215
2022-06-09,1.9978888332540743
2022-06-10,1.9126400802015968
2022-06-13,1.8289077420588935
2022-06-14,1.834859442764615
2022-06-15,1.8620571459733581
2022-06-16,1.7966746538999239
2022-06-17,1.7977184480609214
2022-06-21,1.8385696375736165
2022-06-22,1.82693578037786
2022-06-23,1.8514833052948825
2022-06-24,1.9200253201898871
2022-06-27,1.9038910198134251
2022-06-28,1.8721511169391143
2022-06-29,1.8602497190168847
2022-06-30,1.8390803330849619
2022-07-01,1.8584435705401166
2022-07-05,1.856844150789752
2022-07-06,1.8574063729606731
2022-07-07,1.8950768624851366
2022-07-08,1.892146994119848
2022-07-11,1.8722869620458158
2022-07-12,1.8499491184537156
2022-07-13,1.836018737399557
