,date,open,high,low,close,volume,tic,day,macd_1,sma26_1,sma_52
35,2013-01-09,55.4541134813326,55.541936353582315,55.04636169675174,55.291011810302734,10892200,XOM,5,0.4598597146835885,55.43070240456069,55.307771633564144
36,2013-01-10,38.75,38.779998779296875,38.09000015258789,38.619998931884766,3645200,ADBE,6,0.4046232782944301,38.30037377866274,36.56576389750538
37,2013-01-10,102.21355318524343,103.13657993570347,101.82490352095587,102.84510040283203,5553476,GE,6,0.3006897787661984,102.03654343213132,101.75934121632856
38,2013-01-10,56.70216204871986,56.974375281195435,56.05791979616018,56.62957000732422,1072600,INTU,6,0.8080785435230169,56.30600911246427,55.15967367408633
39,2013-01-10,15.252689378321277,15.690455139836923,15.221968254422166,15.621334075927734,39869800,MS,6,0.0433534385849654,14.927258307053156,14.051091707137743
40,2013-01-10,48.59000015258789,48.630001068115234,46.25,46.79999923706055,2511400,VRTX,6,1.5561905623023335,45.9399262246432,43.45554025547721
41,2013-01-10,55.67365424884928,56.131591764279364,55.43527863530219,55.893211364746094,13099600,XOM,6,0.2339081871240651,55.21431346040792,55.22877140645941
42,2013-01-11,38.650001525878906,38.72999954223633,37.88999938964844,38.09000015258789,3511300,ADBE,7,0.3096806679595687,38.24300958949737,36.64227406073051
43,2013-01-11,103.08797604230318,103.18513998078939,102.11636751881154,102.6507568359375,6967565,GE,7,0.8091621551714354,102.6306469174382,102.15457798471068
44,2013-01-11,56.52069582204328,56.94716202900371,56.42995575357746,56.82012939453125,827700,INTU,7,0.7482432022744163,56.3532208275643,55.23496332433747
45,2013-01-11,15.483091013129147,15.682773911823645,15.42933051441596,15.490771293640137,20880000,MS,7,0.1891029421772554,15.146959784862808,14.202739992282574
46,2013-01-11,47.040000915527344,47.41999816894531,46.310001373291016,47.310001373291016,1695200,VRTX,7,1.0803727216980905,45.74529332358595,43.37514690241234
47,2013-01-11,55.811676505083845,56.275883775180496,55.74267213961156,56.21315383911133,11645600,XOM,7,0.4120625540883864,55.51391472738086,55.392565816707446
48,2013-01-14,37.9900016784668,38.20000076293945,37.810001373291016,38.15999984741211,3048600,ADBE,8,0.3004302418503641,38.267211908477606,36.74841367002156
49,2013-01-14,102.89363701461092,103.18512260872144,102.35925395972684,102.60215759277344,5281649,GE,8,0.6765159702309376,102.59688615453244,102.2256479429419
50,2013-01-14,56.62050369035002,57.037897588155296,56.52976362905795,56.874568939208984,1063800,INTU,8,0.6550806790400685,56.37805541217544,55.29123371617261
51,2013-01-14,15.544530871138852,15.544530871138852,15.168205937584938,15.413969039916992,14590200,MS,8,0.0722329127097864,15.106286605595102,14.222133199571845
52,2013-01-14,47.119998931884766,47.75,46.790000915527344,47.34000015258789,2102400,VRTX,8,0.8815460647608546,45.93795832465288,43.50667174585071
53,2013-01-14,56.11905333223297,56.300973486619604,56.03123046956178,56.194332122802734,9606700,XOM,8,0.4485123456103963,55.66808970833861,55.47906321166629
54,2013-01-15,37.86000061035156,38.459999084472656,37.84000015258789,38.150001525878906,2968100,ADBE,9,0.1841135940802942,38.19586289620769,36.80696988910164
55,2013-01-15,102.21355013632923,103.03941907528919,102.06780420196557,102.99083709716797,4421538,GE,9,0.432924494543272,102.5277060697715,102.26600452414355
56,2013-01-15,56.711231056422676,57.40991383840326,56.5025341415005,57.11955261230469,1503300,INTU,9,0.4816226054771917,56.344945767619485,55.30234777347697
57,2013-01-15,15.306449239550728,15.774936105354557,15.245008459188238,15.690454483032227,25277000,MS,9,0.0105915700764391,15.138910157997715,14.27832239047652
58,2013-01-15,45.77000045776367,47.599998474121094,45.310001373291016,47.08000183105469,2952400,VRTX,9,0.4259840314103869,45.9411894017816,43.51847956863231
59,2013-01-15,55.94339911444469,56.213142090554385,55.83048333872467,56.16295623779297,9195400,XOM,9,0.3179416680047495,55.65988141189292,55.48243873110703
60,2013-01-16,38.119998931884766,38.27000045776367,37.810001373291016,37.880001068115234,2640700,ADBE,10,0.1951885092324303,38.23960044241679,36.91306945197762
61,2013-01-16,102.74789730369218,102.99080093673878,102.31067199866291,102.60215759277344,6483363,GE,10,0.7539105459419204,102.97488668582272,102.50985204840264
62,2013-01-16,56.983444273217735,57.518798432845514,56.54790243406987,57.11955261230469,1174500,INTU,10,0.323950892786101,56.4010517109346,55.35458952041715
63,2013-01-16,15.920858581621237,16.02070077489796,15.636695494309718,15.774937629699707,30630600,MS,10,0.0551998442330123,15.28407056673539,14.384133724858456
64,2013-01-16,47.08000183105469,47.36000061035156,46.34000015258789,46.45000076293945,1482300,VRTX,10,0.3677384896634947,46.233359540081445,43.67091075348141
65,2013-01-16,55.93085243198796,56.131591047671755,55.874392153771765,56.12531661987305,9645000,XOM,10,0.3071266705314244,55.76985294214199,55.527652709028295
66,2013-01-17,37.7599983215332,38.09000015258789,37.709999084472656,37.72999954223633,4089500,ADBE,11,-0.0545759535275536,38.070013816789526,36.91019925716842
67,2013-01-17,103.08798156207011,104.642567627444,102.60218036044948,103.47663116455078,10633224,GE,11,0.2954145868840498,102.85401127563532,102.45001911954468
68,2013-01-17,57.2012247371585,57.836391304029846,56.97437978194583,57.74565124511719,1212600,INTU,11,-4.694770661473058e-05,56.41595444848841,55.38222702001118
69,2013-01-17,15.782608960670137,15.936211585998535,15.667407724105438,15.936211585998535,26063600,MS,11,-0.0081224377586863,15.357743556839402,14.454496860582411
70,2013-01-17,46.599998474121094,47.31999969482422,46.47999954223633,46.790000915527344,1369600,VRTX,11,-0.1638940484850195,46.13909686825264,43.600317855630415
71,2013-01-17,56.30724692724963,57.04747160390373,56.206875208251866,56.58325958251953,13400300,XOM,11,0.1351960378879511,55.84463435587514,55.53609111076134
72,2013-01-18,37.810001373291016,37.9900016784668,37.36000061035156,37.97999954223633,5561400,ADBE,12,-0.1229238300272328,38.02730415136973,36.98192135046983
73,2013-01-18,106.5857792601437,107.80029763200127,104.88546588409125,107.07158660888672,18831112,GE,12,0.7057340442810869,103.62514726723326,102.88202019733734
74,2013-01-18,57.60954716728521,57.791020364930105,57.146781513704354,57.78194808959961,1227500,INTU,12,-0.1264933272899426,56.62857792890377,55.50454889792357
75,2013-01-18,16.88087020908498,17.249514892509175,16.734949270769416,17.188074111938477,65729400,MS,12,-0.0526264192453744,15.5163878528193,14.576207356051372
76,2013-01-18,46.47999954223633,46.65999984741211,45.540000915527344,46.310001373291016,1800300,VRTX,12,-0.2902903332711304,46.36329570158888,43.72760959759714
77,2013-01-18,56.51425840139714,56.97847044889545,56.35116152783128,56.959651947021484,17196000,XOM,12,0.0302274228868881,55.93671681461588,55.56451958941807
78,2013-01-22,37.869998931884766,38.02000045776367,37.56999969482422,37.95000076293945,2475400,ADBE,13,0.1379536363226279,38.23861562462159,37.18257706068632
79,2013-01-22,107.75171255526607,107.84887649668802,106.39146675355283,106.92584991455078,9186761,GE,13,2.546927281029241,105.69756517220628,103.96403251333048
80,2013-01-22,57.70935963629897,57.87268829345703,57.11956478445451,57.87268829345703,1155200,INTU,13,-0.1516259720251653,56.7574394408076,55.61753121332372
81,2013-01-22,16.996072658239136,17.648881912231445,16.91927277589263,17.648881912231445,38089200,MS,13,0.3595300716358807,16.14237886813084,14.93631743769936
82,2013-01-22,46.209999084472656,47.119998931884766,45.689998626708984,47.06999969482422,1575200,VRTX,13,-0.3235210344452426,46.52255994385362,43.84935715029501
83,2013-01-22,56.627168027317744,57.047468595976085,56.58953102767155,57.03491973876953,11897500,XOM,13,0.2733519769360768,56.28165430518633,55.73240460914083
84,2013-01-23,37.939998626708984,38.279998779296875,37.88999938964844,38.25,3309000,ADBE,14,0.2134441895634466,38.35865648274248,37.3283667029097
85,2013-01-23,106.78012808633954,107.02303180836563,105.66277343392969,106.58580017089844,7864962,GE,14,2.1767656705626024,105.6433248551272,103.95844221271985
86,2013-01-23,57.899909010344814,58.12675050964653,57.75472837396408,57.77287292480469,1479100,INTU,14,0.3880523008066276,57.357712849143965,55.97526837901159
87,2013-01-23,17.55671759280105,17.618158364036933,17.25719255127051,17.410795211791992,24266100,MS,14,0.5079320779700431,16.45961672521037,15.138801441717307
88,2013-01-23,46.90999984741211,47.290000915527344,46.470001220703125,46.5,896900,VRTX,14,-0.1312277790906506,46.840245758153245,44.09762316371173
89,2013-01-23,56.77145937620654,57.0098350517368,56.72127351209888,56.89691925048828,10906800,XOM,14,0.4444634030328487,56.56485077275434,55.87315796084006
90,2013-01-24,38.150001525878906,38.70000076293945,37.9900016784668,38.11000061035156,2605600,ADBE,15,0.2110692742621367,38.34903550072168,37.41874853426352
91,2013-01-24,106.68293615619558,107.80029051563348,106.63436036234724,107.12015533447266,7825428,GE,15,1.868986480771184,105.65737517973344,104.01392972924285
92,2013-01-24,58.07230997194865,58.47155931828861,57.60954777486662,57.90898132324219,1679700,INTU,15,0.251994668462089,57.343196175272325,56.03796586788143
93,2013-01-24,17.33399384473916,17.687279377243296,17.287913632625937,17.35703468322754,20294700,MS,15,0.3424202546928114,16.443428591766377,15.18328652116043
94,2013-01-24,46.630001068115234,47.75,46.5,47.31999969482422,1598100,VRTX,15,-0.2939120988007673,46.85320935712194,44.216989558040005
95,2013-01-24,57.00983626578405,57.53677827816109,56.92828782436306,57.30467224121094,11100000,XOM,15,0.2830094368084204,56.52641807487866,55.87336406967059
96,2013-01-25,38.04999923706055,38.529998779296875,38.02000045776367,38.31999969482422,3273000,ADBE,16,0.3075933431076123,38.4674762409914,37.55604578052518
97,2013-01-25,108.237521780495,108.38326152286172,107.41165912556738,108.2861099243164,6980904,GE,16,1.922662151450183,106.14371801956968,104.27402740108592
98,2013-01-25,57.736584990664056,58.19934722454767,57.6004766187914,57.809173583984375,1516100,INTU,16,0.2890329883270865,57.50333164924668,56.18259493522374
99,2013-01-25,17.472241650476608,17.54904300564931,17.341679786142222,17.433841705322266,14059600,MS,16,0.2984854426316978,16.562900568246707,15.286149147519634
100,2013-01-25,47.689998626708984,47.689998626708984,46.70000076293945,46.849998474121094,1302100,VRTX,16,0.1490396800646607,47.25324876724955,44.56624007341595
101,2013-01-25,57.442680943047186,57.586964108846004,57.16666347072989,57.543052673339844,11090600,XOM,16,0.3596252417293826,56.78863044628091,56.0024193420745
102,2013-01-28,37.90999984741211,38.40999984741211,37.900001525878906,38.2400016784668,3536100,ADBE,17,0.2669690988099376,38.4248187805461,37.61260165101524
103,2013-01-28,109.01482069949714,109.50062812417708,108.14036980398325,109.30631256103516,8252960,GE,17,2.016075658363903,106.86823118960916,104.63264887304976
104,2013-01-28,58.02694099399645,58.49877892237049,57.95434894591765,57.96342468261719,1225200,INTU,17,0.2498698630079801,57.60331776421236,56.27798333032489
105,2013-01-28,17.50296362781586,17.50296362781586,17.13431739807129,17.13431739807129,13892000,MS,17,0.2761376736752616,16.705976059899413,15.398893601667188
106,2013-01-28,46.209999084472656,46.689998626708984,45.650001525878906,45.91999816894531,1971100,VRTX,17,0.1410939207974451,47.08827884696149,44.65221661945524
107,2013-01-28,57.505393704557584,57.505393704557584,56.94081485527053,57.15410232543945,11617500,XOM,17,0.3229222997637819,56.86810879612725,56.04650198999196
108,2013-01-29,38.11000061035156,38.560001373291016,37.810001373291016,38.52000045776367,2935900,ADBE,18,0.3212736268966409,38.48335480576591,37.71975426433785
109,2013-01-29,109.2577244118371,109.6949560318691,108.82050513635521,109.30631256103516,5686666,GE,18,1.9788705772394053,107.39253720988424,104.8958374267758
110,2013-01-29,57.854536610499004,58.23563794015392,57.17400173596749,57.96342468261719,1218000,INTU,18,-0.0052916159450191,57.47222436720392,56.254551329790544
111,2013-01-29,17.11127287495004,17.41079647331951,16.93462936309228,17.349355697631836,14548300,MS,18,0.0910233590933451,16.685891528617738,15.429467298128213
112,2013-01-29,46.11000061035156,46.65999984741211,46.029998779296875,46.38999938964844,1915200,VRTX,18,-0.0117375104127219,46.77788837565981,44.659713673890415
113,2013-01-29,57.216852529991066,57.66851576954697,57.210578100000625,57.56187438964844,11700600,XOM,18,0.1405151864441904,56.86225177936352,56.043573481610096
114,2013-01-30,38.5,38.5099983215332,37.880001068115234,37.939998626708984,2693600,ADBE,19,0.4017552519777823,38.53015447619173,37.81853867972279
115,2013-01-30,109.40345990293197,109.54919963929665,107.99461364746094,107.99461364746094,6028453,GE,19,1.9230714245108371,107.7238467889316,105.11178049003746
116,2013-01-30,57.809166592553545,58.008791257456295,57.065115428762375,57.2193717956543,1754300,INTU,19,0.2067959190049677,57.72067746099879,56.43378199656103
117,2013-01-30,17.17271619628213,17.66424247464629,17.17271619628213,17.648881912231445,23160400,MS,19,0.1310479796336245,16.878398431813945,15.582878504624388
118,2013-01-30,46.5099983215332,46.54999923706055,43.56999969482422,44.650001525878906,3528600,VRTX,19,0.1561140933294638,46.80582531944906,44.82214363436208
119,2013-01-30,57.19172897374856,57.53675064867036,56.69615456158143,56.878074645996094,15645400,XOM,19,0.2438858903390155,57.04421909183687,56.15253169792415
120,2013-01-31,38.0,38.22999954223633,37.68000030517578,37.83000183105469,3291900,ADBE,20,0.4663651648615214,38.54135970653729,37.8777951586557
121,2013-01-31,107.89747064286739,108.82049727635993,107.75171855035084,108.2375259399414,5733245,GE,20,1.2254665418284247,107.46459451965409,105.02500235555834
122,2013-01-31,57.36455130267829,57.65491255791619,56.50253981183735,56.602352142333984,3504600,INTU,20,0.1128791308944201,57.633101601575326,56.44344179023797
123,2013-01-31,17.510640340780448,17.679603603024916,17.364719387759745,17.549041748046875,19819100,MS,20,0.1158492924192735,17.029065395187548,15.710791169156083
124,2013-01-31,44.47999954223633,45.25,44.27000045776367,44.779998779296875,4665200,VRTX,20,-0.5623347376070384,45.90271144476375,44.52097130653527
125,2013-01-31,56.89063556667068,57.216834030891654,56.29468934594014,56.43897247314453,15991500,XOM,20,-0.0589581446378133,56.76301285586594,56.04112282491032
126,2013-02-01,38.20000076293945,38.47999954223633,37.90999984741211,38.34000015258789,2416100,ADBE,21,0.1791114082715168,38.292372832149255,37.8063786122604
127,2013-02-01,108.9662478717892,109.98643855366848,108.43186462786203,109.88927459716797,7300725,GE,21,0.9771479259448485,107.79248745062776,105.19660873315456
128,2013-02-01,57.31917389029558,57.31917389029558,56.620494568494294,57.07418441772461,2262700,INTU,21,0.0861866072283135,57.60656287639029,56.48136096993812
129,2013-02-01,17.7337678285255,18.272553275227253,17.679887962586715,18.095523834228516,31744400,MS,21,-0.0061070036407677,17.10489093555686,15.794341528575313
130,2013-02-01,45.04999923706055,46.0,44.779998779296875,45.439998626708984,1799400,VRTX,21,-0.2349537328602835,46.03642721214317,44.74475226421367
131,2013-02-01,56.73381558731087,56.77145258789755,56.0563208608295,56.48289108276367,15699200,XOM,21,-0.2095390858019428,56.638169070124974,56.001018378235
132,2013-02-04,38.189998626708984,38.439998626708984,37.81999969482422,38.099998474121094,2928000,ADBE,22,0.2495158878738053,38.35723209259655,37.896692898950015
133,2013-02-04,108.86907001018058,109.2577134419934,108.23752289041613,108.38326263427734,5967869,GE,22,1.5051016089711595,108.71936258853108,105.66221891891811
134,2013-02-04,56.6295679277182,57.16492209852461,56.1305097762767,56.33920669555664,1968300,INTU,22,0.1594714940448298,57.62085825265618,56.54754117161618
135,2013-02-04,17.57982965482485,17.810737511605414,17.56443540621912,17.61061668395996,26405700,MS,22,0.1319088190158375,17.40437910200465,15.998584852821171
136,2013-02-04,44.65999984741211,45.45000076293945,44.59000015258789,44.630001068115234,1428500,VRTX,22,-0.0472176535024928,46.084625747123255,44.92231313472167
137,2013-02-04,56.08769272340657,56.21942702202723,55.730122045166894,55.924591064453125,13347300,XOM,22,-0.1593166977359175,56.67498162195612,56.03788221358942
138,2013-02-05,38.20000076293945,38.56999969482422,38.0099983215332,38.5099983215332,2355600,ADBE,23,0.2468058237517851,38.37820231608031,37.95333188618957
139,2013-02-05,109.20911566371174,109.88923844637117,109.0633759491809,109.50059509277344,5148725,GE,23,0.6748848527633982,108.41072300147384,105.49426525064304
140,2013-02-05,56.77474568130694,57.355468116350956,56.094210928731215,57.22843551635742,1778700,INTU,23,0.0534042249617314,57.52763408263954,56.56292004460158
141,2013-02-05,17.833825301895732,18.08012735780267,17.710674273942264,18.010854721069336,23873200,MS,23,-0.2320994795068856,17.225867236657333,15.962055794132215
142,2013-02-05,44.630001068115234,45.66999816894531,44.54999923706055,45.599998474121094,1246100,VRTX,23,-0.2854655082583335,45.76024747781917,44.90570091727779
143,2013-02-05,56.38251584637444,56.57698483790017,56.09395435925656,56.29469299316406,11679700,XOM,23,-0.3606105810306914,56.475287533177294,55.948530355052064
144,2013-02-06,38.36000061035156,38.650001525878906,38.2599983215332,38.400001525878906,2567800,ADBE,24,0.2722565020860159,38.476323404019965,38.04046934443317
145,2013-02-06,109.16055310213054,109.30629283432258,108.3832539561932,109.01480102539062,7158425,GE,24,0.8816351334384649,109.0639450438605,105.83053978032493
146,2013-02-06,56.90177533622179,57.237508288975235,56.37549695471889,57.083251953125,1882400,INTU,24,0.2433395117869778,57.67279015869731,56.70865876765619
147,2013-02-06,17.887719818846655,18.08784078669856,17.83384137905525,18.003173828125,15851000,MS,24,-0.0441702912046189,17.56870019751333,16.18870991626155
148,2013-02-06,45.290000915527344,46.150001525878906,45.290000915527344,45.86000061035156,1227500,VRTX,24,0.0419060265741535,46.01330039701349,45.15799662525047
149,2013-02-06,56.06259648179328,56.388794994450635,55.930862190951636,56.32606506347656,11768700,XOM,24,-0.1455445345202903,56.66773364636484,56.06634694567528
150,2013-02-07,38.2599983215332,38.38999938964844,37.65999984741211,38.06999969482422,3110300,ADBE,25,0.1482777686737222,38.36729613202351,38.03287875894858
151,2013-02-07,109.30631617874153,109.3548919849972,108.18896153390664,109.20915222167969,6382412,GE,25,0.7459361372937963,109.05812227246577,105.89531638290882
152,2013-02-07,57.1014087746709,57.31010570483989,56.321061624503926,56.48439025878906,3569600,INTU,25,0.4244076163843076,57.75694721314775,56.8101518650296
153,2013-02-07,17.98007385894397,18.14940621338226,17.448983951370547,17.779953002929688,20157900,MS,25,-0.1413088414170396,17.541103233067894,16.24329384394155
154,2013-02-07,46.11000061035156,46.2400016784668,44.959999084472656,45.650001525878906,1110200,VRTX,25,0.1179691116465946,46.0572358014859,45.26592588942328
155,2013-02-07,56.3197358076282,56.32605032030383,55.309630524813635,55.71367263793945,13463300,XOM,25,-0.056087495829125,56.65980642960384,56.08421873780279
156,2013-02-08,38.310001373291016,39.45000076293945,38.150001525878906,39.119998931884766,5104600,ADBE,26,0.2569174047560167,38.54554646444292,38.16027318820572
157,2013-02-08,109.30631256103516,109.59779207802309,109.06340884869519,109.30631256103516,4067429,GE,26,0.6308687406449422,109.1745111957748,105.99339996011696
158,2013-02-08,56.838271223924416,56.856419235642974,54.5516736680749,55.812931060791016,5142100,INTU,26,0.3864845984491438,57.55399637315261,56.77262089482357
159,2013-02-08,17.764555124995848,18.018554338830306,17.733768097782473,17.949281692504883,16025800,MS,26,-0.0371150939175493,17.59099525515523,16.346222555773274
160,2013-02-08,45.84000015258789,46.369998931884766,45.70000076293945,46.0,870900,VRTX,26,0.1174050784991749,45.964938797073046,45.31246968904039
161,2013-02-08,55.87152615441839,56.06092308495729,55.625313034656244,55.94097137451172,11412300,XOM,26,-0.2044834893592408,56.44358521566316,55.99384163138646
162,2013-02-11,38.9900016784668,39.04999923706055,38.529998779296875,38.63999938964844,2333800,ADBE,27,0.2530640667231267,38.58814312915793,38.23387923634598
163,2013-02-11,109.25767760147141,109.35484151368851,108.57755490504137,109.06336212158203,3287086,GE,27,0.8327934085520496,109.50942175454236,106.20901696623228
164,2013-02-11,55.93996259413488,56.13958378404854,55.50441727106376,55.73126220703125,2166900,INTU,27,0.2386797596886438,57.240988034768506,56.68196991788755
165,2013-02-11,17.864613408310092,18.06473420789054,17.80303789059889,17.918493270874023,10258200,MS,27,0.1561002452596724,17.82282431855887,16.53406417643266
166,2013-02-11,46.47999954223633,46.47999954223633,45.599998474121094,45.70000076293945,862300,VRTX,27,0.4266095916847519,46.19666052616184,45.511984370394806
167,2013-02-11,55.77682747279266,55.877840453105314,55.53692886939611,55.732635498046875,8764700,XOM,27,-0.0281933622233907,56.52231195555029,56.05877975883266
168,2013-02-12,38.54999923706055,39.130001068115234,38.119998931884766,38.88999938964844,3279500,ADBE,28,0.3955243930963235,38.78129461060869,38.34103188547637
169,2013-02-12,109.20913890753064,110.03501392504461,109.20913890753064,109.6949462890625,5711563,GE,28,0.5631751410662247,109.46674505146574,106.24611713585908
170,2013-02-12,55.70405186300175,55.90367654991838,55.49535490003421,55.749420166015625,1498800,INTU,28,0.2854420198997758,57.132127835533616,56.693922373131336
171,2013-02-12,17.93388608978147,18.203279530905462,17.856917793525596,18.187885284423828,15347000,MS,28,-0.0125120978368151,17.722078753012454,16.550892219424036
172,2013-02-12,45.810001373291016,46.20000076293945,45.5,45.88999938964844,1394000,VRTX,28,0.3064191257388984,45.96939794814213,45.50469921175605
173,2013-02-12,55.713684176526904,55.9472730282835,55.505348564140995,55.84626007080078,9752100,XOM,28,-0.0852603823283786,56.35534234286586,56.01474303035251
174,2013-02-13,38.900001525878906,39.150001525878906,38.66999816894531,38.810001373291016,2491000,ADBE,29,0.3731183252964598,38.79272431455667,38.36405445910188
175,2013-02-13,112.26973117532609,114.06722128536067,111.9296758215652,113.62998962402344,14142877,GE,29,0.605740926540733,109.9313243240539,106.53056806224856
176,2013-02-13,56.01256116942761,56.257554159358115,55.28665793706666,55.749420166015625,1759500,INTU,29,0.3300073542594575,57.02079486315032,56.68549086231433
177,2013-02-13,18.218673777387096,18.372613306051132,18.00315873087267,18.187885284423828,15783400,MS,29,0.050997918153822,17.841066326336097,16.67197447683828
178,2013-02-13,46.02000045776367,46.720001220703125,45.790000915527344,46.47999954223633,1586900,VRTX,29,0.5021416220495141,46.13347809428736,45.68366230599847
179,2013-02-13,55.846260165072636,56.041966749822116,55.70736975658091,55.97883605957031,8940300,XOM,29,0.006918549621794,56.343602164106485,56.04337504375133
180,2013-02-14,38.70000076293945,38.91999816894531,38.29999923706055,38.61000061035156,4929700,ADBE,30,0.2944898000189013,38.760592957722174,38.3624118576077
181,2013-02-14,112.94980993229613,114.11573987027772,112.2696748767314,113.72709655761719,8992037,GE,30,2.595125459832758,112.23225993742544,107.7750351447287
182,2013-02-14,55.54977867424462,55.704031540491634,54.98720084570305,55.132381439208984,2988200,INTU,30,0.4323701066138241,56.89993278585087,56.66064383327531
183,2013-02-14,18.11091953518465,18.380311546118254,18.01085838705815,18.341827392578125,16316300,MS,30,-0.0118571848920119,17.878886383005707,16.737998895766392
