,date,daily_return
150,2019-08-07,-0.006192316179680848
151,2019-08-08,0.02492269610249423
152,2019-08-09,-0.010316659203163901
153,2019-08-12,-0.015899440237772688
154,2019-08-13,0.019335694013924886
155,2019-08-14,-0.03410620475055012
156,2019-08-15,-0.019644598277962246
157,2019-08-16,0.03035240912713262
158,2019-08-19,0.006574627403442208
159,2019-08-20,-0.013683561131253493
160,2019-08-21,0.005289763875141542
161,2019-08-22,-0.0027916206703961716
162,2019-08-23,-0.018160293820483734
163,2019-08-26,0.01261248277289356
164,2019-08-27,-0.0072036115396233846
165,2019-08-28,-0.0009443336555668169
166,2019-08-29,0.015403523057604427
167,2019-08-30,0.004447957159425261
168,2019-09-03,-0.0049625671711218435
169,2019-09-04,0.014296132798087863
170,2019-09-05,0.014459808974996395
171,2019-09-06,-0.004300237731195731
172,2019-09-09,-0.006310283452621903
173,2019-09-10,-0.003997381884220981
174,2019-09-11,0.0072329867342457
175,2019-09-12,0.0006046042728883462
176,2019-09-13,0.007039729173167692
177,2019-09-16,0.007311317321989008
178,2019-09-17,-0.0023452202177774153
179,2019-09-18,-0.004354370401782793
180,2019-09-19,0.0018637945422082553
181,2019-09-20,-0.0034160068441101503
182,2019-09-23,-0.003325975689277324
183,2019-09-24,-0.021531118559002117
184,2019-09-25,0.009022011756886026
185,2019-09-26,-0.0010663128350296496
186,2019-09-27,-0.008051721138251259
187,2019-09-30,-0.0008879782669779152
188,2019-10-01,-0.020082670786984825
189,2019-10-02,-0.017909086946404393
190,2019-10-03,0.015068277295179025
191,2019-10-04,0.009202343376370027
192,2019-10-07,-0.0035002394582828375
193,2019-10-08,-0.02188935952831274
194,2019-10-09,0.00942991474820039
195,2019-10-10,0.0106441080597323
196,2019-10-11,0.01799023742269228
197,2019-10-14,0.0004520777935303689
198,2019-10-15,0.011096263559742277
199,2019-10-16,-0.008338658393434652
200,2019-10-17,0.0027395046101286085
201,2019-10-18,-0.00816578420926082
202,2019-10-21,0.012230205416591356
203,2019-10-22,0.0050518991439581174
204,2019-10-23,0.006430081494160021
205,2019-10-24,0.005086807496534933
206,2019-10-25,0.003540229953573157
207,2019-10-28,0.0019172111986931577
208,2019-10-29,0.002745954151239412
209,2019-10-30,0.022904529305194196
210,2019-10-31,-0.008489434561815869
211,2019-11-01,0.02022388535706563
212,2019-11-04,0.016055212961096164
213,2019-11-05,0.008225209293944052
214,2019-11-06,-0.005494481690323554
215,2019-11-07,0.013735068197482216
216,2019-11-08,0.005806832362825887
217,2019-11-11,-0.0036577224353690676
218,2019-11-12,0.0021407229758048465
219,2019-11-13,-0.0005494101996431715
220,2019-11-14,0.0008771029483544397
221,2019-11-15,0.012701014691155726
222,2019-11-18,-0.0011748365446142704
223,2019-11-19,0.008476089497423584
224,2019-11-20,-0.0013253642348950668
225,2019-11-21,0.003315287511063525
226,2019-11-22,-0.00385680449489695
227,2019-11-25,0.007309562593311931
228,2019-11-26,-0.0014331004341133094
229,2019-11-27,-0.0006973468078815033
230,2019-11-29,-0.00325450390664476
231,2019-12-02,-0.008181642596933577
232,2019-12-03,-0.00814527905322495
233,2019-12-04,0.004724518749870243
234,2019-12-05,-0.0021280677112076
235,2019-12-06,0.013456590523003782
236,2019-12-09,-0.004650085491820241
237,2019-12-10,-0.004054372142381356
238,2019-12-11,-0.0023054969114732196
239,2019-12-12,0.01689133921881912
240,2019-12-13,0.004311499787693608
241,2019-12-16,0.006886947931582604
242,2019-12-17,-0.0051048524880714565
243,2019-12-18,0.0014499151197345612
244,2019-12-19,0.001781259117213432
245,2019-12-20,0.004889329728236819
246,2019-12-23,0.002556451967741379
247,2019-12-24,-0.0007250572814827283
248,2019-12-26,0.0044180053793182825
249,2019-12-27,-0.0009341606935228902
250,2019-12-30,-0.008289774405419456
251,2019-12-31,0.0026087936385504893
252,2020-01-02,0.022804612931526008
253,2020-01-03,-0.006966631047225906
254,2020-01-06,0.009904943465118051
255,2020-01-07,-0.003227625919206177
256,2020-01-08,0.009752538673675096
257,2020-01-09,0.004675014976069585
258,2020-01-10,-0.0054332654617673965
259,2020-01-13,0.011521805726941009
260,2020-01-14,-0.0025829604398878185
261,2020-01-15,0.00024911396040838034
262,2020-01-16,0.014435443568656423
263,2020-01-17,0.008073572097912762
264,2020-01-21,-0.008973823601204628
265,2020-01-22,-0.001806974309434895
266,2020-01-23,0.0033571711160429087
267,2020-01-24,-0.008790945796865544
268,2020-01-27,-0.01807493661121237
269,2020-01-28,0.016611990553977357
270,2020-01-29,0.012903989767912493
271,2020-01-30,0.0018337627310357281
272,2020-01-31,-0.023918263588209816
273,2020-02-03,0.0020476512956223267
274,2020-02-04,0.022300818122607216
275,2020-02-05,0.01390329350940005
276,2020-02-06,0.001318309108108615
277,2020-02-07,-0.0023000675257257974
278,2020-02-10,0.007018858824014263
279,2020-02-11,0.003331937530403434
280,2020-02-12,0.006840564552495466
281,2020-02-13,-0.006140024631556582
282,2020-02-14,0.005870331803556132
283,2020-02-18,-0.0034293514967305805
284,2020-02-19,0.006072565289381606
285,2020-02-20,-0.015994324364876283
286,2020-02-21,-0.013819214285149367
287,2020-02-24,-0.04123419620467779
288,2020-02-25,-0.02990794174863466
289,2020-02-26,-0.011577428172728844
290,2020-02-27,-0.04461503262772039
291,2020-02-28,0.014452417002256756
292,2020-03-02,0.041438354311093405
293,2020-03-03,-0.036463222054385555
294,2020-03-04,0.03848724094575637
295,2020-03-05,-0.04062689814578012
296,2020-03-06,-0.037944107319698626
297,2020-03-09,-0.0936991904013185
298,2020-03-10,0.05689837603798123
299,2020-03-11,-0.04982362510793009
300,2020-03-12,-0.10718229371548935
301,2020-03-13,0.11091875997972228
302,2020-03-16,-0.131709982618958
303,2020-03-17,0.06865390172755935
304,2020-03-18,-0.0600491847549328
305,2020-03-19,0.007139407824104253
306,2020-03-20,-0.038832836367461654
307,2020-03-23,-0.029720559416862087
308,2020-03-24,0.13030391750692183
309,2020-03-25,0.012863063363348477
310,2020-03-26,0.05948060673186796
311,2020-03-27,-0.05284776563883095
312,2020-03-30,0.036597970941073435
313,2020-03-31,-0.0022312486185174923
314,2020-04-01,-0.05866102260641917
315,2020-04-02,0.04079623863161481
316,2020-04-03,-0.022651973322952965
317,2020-04-06,0.07617486923866991
318,2020-04-07,-0.01218169962484014
319,2020-04-08,0.03807604032586178
320,2020-04-09,0.004198755806764013
321,2020-04-13,-0.006835995544556886
322,2020-04-14,0.022275207037890387
323,2020-04-15,-0.038768445152272214
324,2020-04-16,0.0023231656191645463
325,2020-04-17,0.046332238993494285
326,2020-04-20,-0.018052968607956008
327,2020-04-21,-0.03108994861883654
328,2020-04-22,0.02524490289013877
329,2020-04-23,0.0008298786451228085
330,2020-04-24,0.0055827677479893326
331,2020-04-27,0.017870544168038602
332,2020-04-28,-0.0002802563422092839
333,2020-04-29,0.01630754416257024
334,2020-04-30,-0.0032272481647271025
335,2020-05-01,-0.03124490529639708
336,2020-05-04,0.010634967661647362
337,2020-05-05,0.01131554802142396
338,2020-05-06,-0.009739089343622175
339,2020-05-07,0.016330212984760586
340,2020-05-08,0.01876044349028296
341,2020-05-11,0.009153263736347571
342,2020-05-12,-0.025402327320310752
343,2020-05-13,-0.025668995791523177
344,2020-05-14,0.0028452442981794545
345,2020-05-15,0.004188330656396299
346,2020-05-18,0.05306123448351079
347,2020-05-19,-0.01189329125927105
348,2020-05-20,0.027112912675146685
349,2020-05-21,-0.005297119852422734
350,2020-05-22,-0.002264987828462555
351,2020-05-26,0.01251904264918097
352,2020-05-27,0.03180827496117198
353,2020-05-28,-0.02198506672272803
354,2020-05-29,0.008550146043349654
355,2020-06-01,0.01011803676503558
356,2020-06-02,0.01163150358826189
357,2020-06-03,0.016340832040354646
358,2020-06-04,0.00624711516131115
359,2020-06-05,0.021113669456076928
360,2020-06-08,0.024259634324602774
361,2020-06-09,-0.009322297815363163
362,2020-06-10,-0.0141698882091088
363,2020-06-11,-0.0675676961756566
364,2020-06-12,0.03006049004928212
365,2020-06-15,0.002459147694248743
366,2020-06-16,0.024381262909852583
367,2020-06-17,-0.009965515212968176
368,2020-06-18,0.004079654090633669
369,2020-06-19,0.00219148974028481
370,2020-06-22,0.009227283389313029
371,2020-06-23,0.0038305586207316037
372,2020-06-24,-0.032777037892347774
373,2020-06-25,0.018719906464771893
374,2020-06-26,-0.02655939182269356
375,2020-06-29,0.01096418744741382
376,2020-06-30,0.018099674553472948
377,2020-07-01,-0.005283818410322378
378,2020-07-02,0.009515058129644236
379,2020-07-06,0.015373821952231609
380,2020-07-07,-0.012405358784795964
381,2020-07-08,0.009802667097974678
382,2020-07-09,-0.01874344001934335
383,2020-07-10,0.01720169497016215
384,2020-07-13,-0.017505645212250634
385,2020-07-14,0.00599503904720001
386,2020-07-15,0.01450281124591819
387,2020-07-16,-0.006849738450126213
388,2020-07-17,0.0036675636281282417
389,2020-07-20,0.008608101289465538
390,2020-07-21,0.0034040604195015632
391,2020-07-22,-0.008352314702421955
392,2020-07-23,-0.01313971666775413
393,2020-07-24,-0.012282228014226262
394,2020-07-27,0.012829993390720924
395,2020-07-28,-0.005573702755479116
396,2020-07-29,0.00019548789884538836
397,2020-07-30,-0.018526027489813718
398,2020-07-31,-0.005588090083086699
399,2020-08-03,0.012589023836022456
400,2020-08-04,0.001718568946472362
401,2020-08-05,0.010076249855151882
402,2020-08-06,0.0024661170995099527
403,2020-08-07,-0.0028041709380581
404,2020-08-10,0.0043239410322548095
405,2020-08-11,-0.002864057274576851
406,2020-08-12,0.014333187446216459
407,2020-08-13,-0.007144755654067856
408,2020-08-14,0.0011956539442291995
409,2020-08-17,-0.0032562481627858115
410,2020-08-18,0.0006505528885435412
411,2020-08-19,-0.002376165795665387
412,2020-08-20,0.004636118195926736
413,2020-08-21,-3.581772615209337e-06
414,2020-08-24,0.021961203075552764
415,2020-08-25,0.00030026114802381154
416,2020-08-26,0.010156607541418094
417,2020-08-27,-0.0008863393432350225
418,2020-08-28,0.008165286954967564
419,2020-08-31,-0.007743856296044286
420,2020-09-01,-0.00169941883355054
421,2020-09-02,0.017097234505761668
422,2020-09-03,-0.02853546062702359
423,2020-09-04,-0.006498478053939109
424,2020-09-08,-0.04039942891127435
425,2020-09-09,0.015425455022733554
426,2020-09-10,-0.020782479839851643
427,2020-09-11,-0.00468579822825778
428,2020-09-14,0.018621273421454972
429,2020-09-15,0.0018980063729013862
430,2020-09-16,0.016199354397556674
431,2020-09-17,0.0031531545467659975
432,2020-09-18,-0.017231177919914128
433,2020-09-21,-0.015754623004508465
434,2020-09-22,0.0020946613065228993
435,2020-09-23,-0.0277560214622031
436,2020-09-24,-0.00042054209581796824
437,2020-09-25,0.017606638129474314
438,2020-09-28,0.016869862011678144
439,2020-09-29,-0.010032011848873179
440,2020-09-30,0.009968702547380989
441,2020-10-01,-0.0022273951014319896
442,2020-10-02,-0.013890193192796885
443,2020-10-05,0.019232287256930384
444,2020-10-06,-0.02151909092253394
445,2020-10-07,0.02063461848871339
446,2020-10-08,0.020088475910820202
447,2020-10-09,0.009985312237553518
448,2020-10-12,0.015874117875958133
449,2020-10-13,-0.004278025696603233
450,2020-10-14,-0.00452195953719223
451,2020-10-15,-0.032743860893062304
452,2020-10-16,0.012749314952290897
453,2020-10-19,-0.009687354313881963
454,2020-10-20,-0.0009112184571226575
455,2020-10-21,-0.009448490381276393
456,2020-10-22,0.016365890893937328
457,2020-10-23,-0.0007281797288211677
458,2020-10-26,-0.025573036679984545
459,2020-10-27,-0.008279173487642734
460,2020-10-28,-0.01886680817161465
461,2020-10-29,0.013586392312672205
462,2020-10-30,-0.010112252821047656
463,2020-11-02,0.012857567865688424
464,2020-11-03,0.021310904871640102
465,2020-11-04,0.024599570867440024
466,2020-11-05,0.015602519588798956
467,2020-11-06,-0.000863696917630292
468,2020-11-09,0.0454080357315853
469,2020-11-10,-0.012956836033161395
470,2020-11-11,0.010277129426894524
471,2020-11-12,-0.012415912347773846
472,2020-11-13,0.027959440309923637
473,2020-11-16,0.01567770407938827
474,2020-11-17,0.00849667610938036
475,2020-11-18,-0.015319072903010832
476,2020-11-19,0.0014657500246805697
477,2020-11-20,-0.007625575560251009
478,2020-11-23,0.022220997173969664
479,2020-11-24,0.026971011788245132
480,2020-11-25,0.0023815575997273184
481,2020-11-27,0.007778078447041368
482,2020-11-30,-0.01687234970770131
483,2020-12-01,0.009336970760517494
484,2020-12-02,0.010171556111092186
485,2020-12-03,0.008925943250575717
486,2020-12-04,0.016693279734563846
487,2020-12-07,-0.002310917952643224
488,2020-12-08,0.009296544763117495
489,2020-12-09,-0.0017658098695260433
490,2020-12-10,0.00029617894909084695
491,2020-12-11,-0.005429141600110048
492,2020-12-14,-0.007251765481202535
493,2020-12-15,0.00985141105841177
494,2020-12-16,0.009566475512213816
495,2020-12-17,0.00982140415203913
496,2020-12-18,-0.0025662818299079467
497,2020-12-21,0.0008375327462607977
498,2020-12-22,-0.004160855512644938
499,2020-12-23,0.006848284817295101
500,2020-12-24,-0.0023370318522129064
501,2020-12-28,-0.0014375053753899782
502,2020-12-29,-0.003345809607238976
503,2020-12-30,0.000676263506902699
504,2020-12-31,0.007019361123030177
505,2021-01-04,-0.017999883520095815
506,2021-01-05,0.01382463670083105
507,2021-01-06,0.011675138220129016
508,2021-01-07,0.015025852707029025
509,2021-01-08,0.012000749220092258
510,2021-01-11,0.0019469727202267983
511,2021-01-12,0.00030495443159209287
512,2021-01-13,-0.003444295815048185
513,2021-01-14,0.006078264226648448
514,2021-01-15,-0.015155570738859876
515,2021-01-19,0.01455353145162276
516,2021-01-20,0.01176169857559058
517,2021-01-21,-0.010764500407463268
518,2021-01-22,-0.006577979503281511
519,2021-01-25,-0.004734160002391519
520,2021-01-26,-0.0031529388718530603
521,2021-01-27,-0.026744376658337808
522,2021-01-28,0.010192487810841006
523,2021-01-29,-0.023063652302465938
524,2021-02-01,0.014519848877309782
525,2021-02-02,0.017944381150581824
526,2021-02-03,-0.002560976176370585
527,2021-02-04,0.021100288888512737
528,2021-02-05,0.007697476917057591
529,2021-02-08,0.012463794026923134
530,2021-02-09,-0.001787663860460087
531,2021-02-10,-2.908164010989177e-05
532,2021-02-11,-2.752785230954874e-05
533,2021-02-12,0.013816711577533324
534,2021-02-16,0.012894883520942778
535,2021-02-17,-0.002716723762015618
536,2021-02-18,-0.012290560984090291
537,2021-02-19,0.002286865791508047
538,2021-02-22,0.014127748911673928
539,2021-02-23,0.004014391692584154
540,2021-02-24,0.026532384625722643
541,2021-02-25,-0.029759932197986623
542,2021-02-26,-0.009470561017225189
543,2021-03-01,0.02743777998909384
544,2021-03-02,-0.0008475910217686427
545,2021-03-03,-0.0051587884844202046
546,2021-03-04,-0.0032882522183627543
547,2021-03-05,0.012911216330192338
548,2021-03-08,-0.004153886988673244
549,2021-03-09,0.008870631970458197
550,2021-03-10,-0.0005984382413765808
551,2021-03-11,1.2109722336992468e-05
552,2021-03-12,0.003631034132721916
553,2021-03-15,0.01076344542758501
554,2021-03-16,-0.008583064865028673
555,2021-03-17,0.006339110087290671
556,2021-03-18,-0.026199146817619177
557,2021-03-19,0.0030046817552280406
558,2021-03-22,0.0021434291816717216
559,2021-03-23,-0.01469106165395081
560,2021-03-24,-0.00562172013915027
561,2021-03-25,0.004159414618395603
562,2021-03-26,0.016401967807509625
563,2021-03-29,-0.004963217198321842
564,2021-03-30,0.0003564186406578669
565,2021-03-31,0.0015327131444071627
566,2021-04-01,0.014428985587702513
567,2021-04-05,0.006765573245595529
568,2021-04-06,0.0006072470262828511
569,2021-04-07,-0.0008289525791878149
570,2021-04-08,0.006035749146227819
571,2021-04-09,0.009191586523467075
572,2021-04-12,-0.0021236537467981625
573,2021-04-13,0.003365138572025768
574,2021-04-14,0.006911095994867292
575,2021-04-15,0.0071814093263271395
576,2021-04-16,-0.00887750116836581
577,2021-04-19,-0.005023929097685698
578,2021-04-20,-0.012840264047794836
579,2021-04-21,0.010685400031429941
580,2021-04-22,-0.00873916358396773
581,2021-04-23,0.015929461962537472
582,2021-04-26,0.002352941868864174
583,2021-04-27,0.0006051612264926657
584,2021-04-28,0.0005276685045171774
585,2021-04-29,0.004090022754923202
586,2021-04-30,-0.00723781651538399
587,2021-05-03,0.006528286235398412
588,2021-05-04,-0.0149638860862314
589,2021-05-05,0.005387545498194184
590,2021-05-06,0.00533611678862769
591,2021-05-07,0.011325923893126736
592,2021-05-10,-0.009663673352349232
593,2021-05-11,-0.008348949125491112
594,2021-05-12,-0.007675429419905495
595,2021-05-13,0.005798916038452555
596,2021-05-14,0.024902505046512098
597,2021-05-17,0.0028816666448639033
598,2021-05-18,-0.011918394617909136
599,2021-05-19,-0.0032183559897291216
600,2021-05-20,0.01151293884110289
601,2021-05-21,0.0015694638660925997
602,2021-05-24,0.00811048559523659
603,2021-05-25,-0.0060086105956441305
604,2021-05-26,0.006948392627609776
605,2021-05-27,0.006304870668845095
606,2021-05-28,0.0030816491732755177
607,2021-06-01,0.006772739869031862
608,2021-06-02,0.004783804158623006
609,2021-06-03,0.0032707053981047285
610,2021-06-04,0.007346050797861324
611,2021-06-07,-0.003579342068090476
612,2021-06-08,0.006402883499659786
613,2021-06-09,0.00391907542006651
614,2021-06-10,0.007746559628457477
615,2021-06-11,-0.016278545957916342
616,2021-06-14,0.0027471123289624353
617,2021-06-15,-0.002917511172209392
618,2021-06-16,-0.004504030529417469
619,2021-06-17,-0.01158939686911039
620,2021-06-18,-0.01076942618188613
621,2021-06-21,0.017023936307942005
622,2021-06-22,0.004024691913851422
623,2021-06-23,-0.0007970778167359182
624,2021-06-24,0.012121166500031396
625,2021-06-25,0.006776193553490984
626,2021-06-28,-0.0030992693996156643
627,2021-06-29,0.008350687555624283
628,2021-06-30,0.010194141735445094
629,2021-07-01,0.0018275141439784716
630,2021-07-02,0.001502002752779439
631,2021-07-06,-0.0118106005762867
632,2021-07-07,0.0012141100734949944
633,2021-07-08,-0.007554501044807786
634,2021-07-09,0.011346930411611854
635,2021-07-12,0.0029379904183339054
636,2021-07-13,-0.0009916418970491122
637,2021-07-14,-0.005707361657745612
638,2021-07-15,-0.0016401261941959959
639,2021-07-16,-0.00857909356214053
640,2021-07-19,-0.021140010657779845
641,2021-07-20,0.020245801134921155
642,2021-07-21,0.019110307441671342
643,2021-07-22,-0.0019369012581861539
644,2021-07-23,0.004813527931420839
645,2021-07-26,0.008080215189850814
646,2021-07-27,0.0007994555866137037
647,2021-07-28,0.0013391319933378726
648,2021-07-29,0.005114780973436704
649,2021-07-30,-0.006316685760730084
650,2021-08-02,-0.008758073587871765
651,2021-08-03,0.00958039784105638
652,2021-08-04,-0.0019691436470721017
653,2021-08-05,0.009006097152010478
654,2021-08-06,0.004365527038956007
655,2021-08-09,-0.002043556378267565
656,2021-08-10,0.0020242541155159285
657,2021-08-11,0.004168795272032623
658,2021-08-12,0.004975211529769351
659,2021-08-13,-0.003807120689651098
660,2021-08-16,-0.007644002154546791
661,2021-08-17,-0.001486554048243508
662,2021-08-18,-0.012530989487523882
663,2021-08-19,-0.004466568770170991
664,2021-08-20,0.006463340043185844
665,2021-08-23,0.01759684399701738
666,2021-08-24,0.008432127447110426
667,2021-08-25,0.005967593824185571
668,2021-08-26,-0.009333433150912479
669,2021-08-27,0.017194971303202328
670,2021-08-30,-0.003931637744962961
671,2021-08-31,-0.0007589254774825749
672,2021-09-01,-0.00822564017869222
673,2021-09-02,0.009581233022876386
674,2021-09-03,-0.0034359882769215548
675,2021-09-07,-0.010494152135684953
676,2021-09-08,-0.0017992713952990592
677,2021-09-09,-0.0014555108791151957
678,2021-09-10,-0.0032082537994941127
679,2021-09-13,0.005083786819874904
680,2021-09-14,-0.011822107065635471
681,2021-09-15,0.016114532138962682
682,2021-09-16,-0.004335595837357421
683,2021-09-17,-0.009354422008055316
684,2021-09-20,-0.018439677206794562
685,2021-09-21,-0.004267722496200435
686,2021-09-22,0.00770858065013777
687,2021-09-23,0.023975184299724818
688,2021-09-24,-0.0013995125371539796
689,2021-09-27,0.0024478252844421103
690,2021-09-28,-0.017518933309487394
691,2021-09-29,-0.0024420274104435106
692,2021-09-30,-0.015327547023150801
693,2021-10-01,0.014330624551757643
694,2021-10-04,-0.01641757748001689
695,2021-10-05,0.007852654316932647
696,2021-10-06,0.0010237575508149775
697,2021-10-07,0.004732854769025058
698,2021-10-08,0.0013712102992968949
699,2021-10-11,-0.009537680462614865
700,2021-10-12,0.0011139072110900995
701,2021-10-13,0.006826201774945564
702,2021-10-14,0.015168809045360436
703,2021-10-15,0.009314371260809603
704,2021-10-18,0.00459445777099038
705,2021-10-19,0.014280485883018484
706,2021-10-20,-0.0004126166939547963
707,2021-10-21,-0.0026878387846643948
708,2021-10-22,0.006750280520790332
709,2021-10-25,0.010920197668429468
710,2021-10-26,0.009428917014471155
711,2021-10-27,-0.01478383027616128
712,2021-10-28,0.006321284452290011
713,2021-10-29,0.008667659756419782
714,2021-11-01,0.0003923642807326234
715,2021-11-02,-0.0012065720104081287
716,2021-11-03,0.005551481329960094
717,2021-11-04,0.005665834611778829
718,2021-11-05,0.000620084614060604
719,2021-11-08,0.0019638303075358923
720,2021-11-09,0.004378914780370773
721,2021-11-10,-0.020323404386620805
722,2021-11-11,-0.0030623633558487483
723,2021-11-12,0.011832583099193387
724,2021-11-15,0.00048208843606527534
725,2021-11-16,0.006467118063077555
726,2021-11-17,-0.011842584849975621
727,2021-11-18,-0.008034935556850325
728,2021-11-19,0.008593322263070132
729,2021-11-22,-0.003968279366974068
730,2021-11-23,0.015337494587252375
731,2021-11-24,0.0035028647179120554
732,2021-11-26,-0.0263667615818688
733,2021-11-29,0.019974864738865394
734,2021-11-30,-0.03182267881054776
735,2021-12-01,0.012954332949741371
736,2021-12-02,0.01970776894271876
737,2021-12-03,-0.026839354732231945
738,2021-12-06,0.011522112227101882
739,2021-12-07,0.024733131993729528
740,2021-12-08,0.0016295524352888174
741,2021-12-09,-0.007119564265838067
742,2021-12-10,0.00456998291670733
743,2021-12-13,-0.01365006865046467
744,2021-12-14,-0.016695949096349586
745,2021-12-15,0.008017023475335141
746,2021-12-16,-0.01663571763318289
747,2021-12-17,-0.015678927399736458
748,2021-12-20,-0.013544028926051773
