,y_Tp1_PriceChg_c0,y_Tp1_PriceChg_c1,y_Tp1_PriceChg_c2,y_Tp1_PriceChg_c3,y_Tp1_PriceChg_c4,y_Tp1_PriceChg_c5,pc_pred
0,0.002749,0.000288,0.817446,0.179514,1e-06,2e-06,-0.0014714818205499173
1,0.007094,0.000285,0.895954,0.096666,0.0,1e-06,-0.007203216440435075
2,0.010607,0.000719,0.88615,0.102522,0.0,1e-06,-0.007411267369296225
3,0.00101,0.000158,0.75257,0.246256,2e-06,4e-06,0.002892591009381275
4,0.000296,0.000163,0.468438,0.530898,0.000133,7.3e-05,0.0204729739729285
5,9e-06,1.2e-05,0.28817,0.708363,0.00309,0.000355,0.031827000806901276
6,5e-06,1.1e-05,0.225903,0.770012,0.003696,0.000373,0.03568521576810829
7,1.1e-05,2.3e-05,0.284038,0.707408,0.007507,0.001012,0.03243852890147929
8,0.002515,0.002093,0.259012,0.675354,0.05083,0.010195,0.03698629362584632
9,5e-06,2.3e-05,0.036499,0.241823,0.609628,0.112022,0.09922456794549231
10,1e-06,6e-06,0.037353,0.744998,0.178389,0.039253,0.06299199037553152
11,7e-06,2.3e-05,0.004469,0.06928,0.652351,0.27387,0.1227307320801806
12,1.6e-05,4.6e-05,0.01224,0.297818,0.585347,0.104533,0.09827433521679546
13,3.1e-05,6.2e-05,0.095823,0.786819,0.100264,0.017001,0.051785520214518974
14,5e-06,2.6e-05,0.067981,0.710397,0.181334,0.040257,0.06141708281102027
15,7.3e-05,0.000239,0.073457,0.72148,0.175714,0.029036,0.05937076901484124
16,0.0,2e-06,0.020439,0.568021,0.35532,0.056218,0.07737790297926939
17,2e-06,6e-06,0.005444,0.200778,0.661298,0.132472,0.10682877957115189
18,0.0,1e-06,0.070234,0.810222,0.105768,0.013775,0.053348725569575005
19,0.0,0.0,0.093,0.776655,0.117886,0.012459,0.05258009895974484
20,2e-06,1.2e-05,0.105178,0.827804,0.05667,0.010333,0.0476478432440439
21,0.0,2e-06,0.165609,0.827086,0.006529,0.000774,0.0396115620905844
22,1e-05,1.3e-05,0.301032,0.697646,0.001175,0.000124,0.03088844716865246
23,0.003021,0.000909,0.665092,0.330663,0.000153,0.000162,0.007744042799701975
24,0.014843,0.001343,0.870756,0.113048,2e-06,7e-06,-0.007457301875229094
25,0.009594,0.001194,0.828404,0.160795,4e-06,9e-06,-0.003727060322432009
26,0.007267,0.000408,0.858884,0.133439,1e-06,2e-06,-0.0049860616139960215
27,0.002606,0.000554,0.713277,0.283439,4.9e-05,7.4e-05,0.004914755901928065
28,0.000251,7.6e-05,0.485855,0.513731,5.8e-05,2.9e-05,0.01941804902595216
29,0.001474,0.00037,0.689367,0.308627,7.5e-05,8.8e-05,0.0066507125048641
30,0.002288,0.000586,0.665331,0.33168,6.1e-05,5.4e-05,0.00791429308676201
31,0.016825,0.001538,0.850879,0.130745,3e-06,1e-05,-0.006687581476914921
32,0.017768,0.001142,0.880062,0.101018,2e-06,8e-06,-0.008617256395311064
