,y_Tp6_PriceChg_c0,y_Tp6_PriceChg_c1,y_Tp6_PriceChg_c2,y_Tp6_PriceChg_c3,y_Tp6_PriceChg_c4,y_Tp6_PriceChg_c5,y_Tp6_PriceChg_c6,pc_pred
0,0.00019,0.00084,0.179423,0.800758,0.01727,0.001505,1.4e-05,0.007397760019221026
1,5.5e-05,0.000378,0.338122,0.658587,0.002535,0.000312,1e-05,-0.0019297527073818268
2,0.000504,0.002616,0.249397,0.730011,0.015074,0.002326,7.2e-05,0.0033049304790345162
3,0.000475,0.002364,0.40185,0.570447,0.022621,0.002149,9.4e-05,-0.0046306284260832
4,0.000119,0.000679,0.164704,0.783753,0.046082,0.004585,7.7e-05,0.00981695595972489
5,0.001381,0.006924,0.106278,0.520135,0.22486,0.132796,0.007627,0.03320951223133065
6,0.003799,0.010033,0.004132,0.029087,0.005675,0.791206,0.156068,0.11619609301875053
7,0.015815,0.003208,0.018715,0.02582,0.029895,0.83135,0.075197,0.10385429802961517
8,6e-06,6e-05,0.001306,0.206782,0.493791,0.29594,0.002115,0.0660322185804932
9,0.000162,0.000575,0.011478,0.2467,0.461037,0.270628,0.00942,0.062947409981023
10,0.0,1e-06,0.0,0.001319,0.340924,0.645372,0.012384,0.09329571066799291
11,1.5e-05,2e-05,8e-06,0.003651,0.035731,0.817381,0.143194,0.1196843422008918
12,0.000623,0.000698,0.001199,0.009018,0.040294,0.775234,0.172934,0.12127076486882778
13,7.2e-05,0.000122,0.000829,0.016154,0.309124,0.641294,0.032405,0.09513510732346436
14,0.000416,0.000159,5.1e-05,0.001871,0.011683,0.80035,0.185469,0.1247874073206377
15,0.005035,0.001049,0.002465,0.007099,0.012274,0.836393,0.135685,0.11782796604448913
16,0.000742,0.000416,0.000452,0.007587,0.029831,0.748661,0.212311,0.125712724873692
17,0.021234,0.002717,0.00778,0.030053,0.196804,0.649235,0.092177,0.09741621366323411
18,0.000821,0.001195,0.009125,0.079333,0.419954,0.433757,0.055815,0.08464193189882185
19,0.000147,0.000675,0.002698,0.207348,0.566992,0.212703,0.009438,0.06284037318047149
20,0.000556,0.002421,0.005889,0.192603,0.518869,0.257514,0.022148,0.06670152479570689
21,2e-06,1.4e-05,0.000796,0.194943,0.703111,0.101015,0.000119,0.05715184577756597
22,3.2e-05,0.000189,0.043766,0.801127,0.133771,0.021068,4.6e-05,0.02191296999265734
23,2.8e-05,0.000196,0.138662,0.828253,0.030652,0.002197,1.3e-05,0.010386631679865246
24,8.1e-05,0.000413,0.288284,0.70776,0.003112,0.000345,6e-06,0.0008019593375681232
25,0.000256,0.00175,0.123198,0.828818,0.040039,0.005846,9.3e-05,0.011769321152724398
26,8.8e-05,0.00105,0.571269,0.427176,0.000387,2.6e-05,2e-06,-0.01483055948550423
27,3.8e-05,0.000305,0.160736,0.808707,0.02387,0.006296,4.8e-05,0.00924969652896945
28,0.000645,0.003829,0.209919,0.667738,0.058555,0.057271,0.002042,0.01264620183632654
29,0.000641,0.003247,0.135031,0.773033,0.068691,0.018571,0.000785,0.013456198745847942
30,8e-06,0.0001,0.167629,0.820959,0.010499,0.0008,5e-06,0.007792451092802085
31,3.9e-05,0.000396,0.176112,0.804679,0.017491,0.001272,1.2e-05,0.00764719755504113
32,1e-06,5.4e-05,0.33338,0.666486,7.7e-05,1e-06,0.0,-0.0017631592365705965
33,0.002584,0.013874,0.395755,0.574407,0.009747,0.003201,0.000433,-0.006494195051166585
34,0.000488,0.002614,0.712257,0.284439,0.000178,1.9e-05,5e-06,-0.022775333989361334
35,0.001803,0.00638,0.952299,0.039477,3.6e-05,1e-06,3e-06,-0.036542299195949604
36,0.000618,0.003486,0.24082,0.718311,0.028296,0.008116,0.000354,0.004822587800946582
37,0.000788,0.004867,0.275867,0.692143,0.02189,0.004085,0.000361,0.0020603652847950658
38,2.1e-05,0.000348,0.414765,0.584744,0.000116,6e-06,0.0,-0.006229690390064488
39,0.002856,0.015179,0.679189,0.299295,0.002951,0.000417,0.000115,-0.022747182869271344
40,0.002886,0.009683,0.547977,0.429088,0.007597,0.002266,0.000504,-0.014493037002618208
41,0.001169,0.004637,0.742796,0.250828,0.000487,6.7e-05,1.6e-05,-0.024785446274263566
42,0.006517,0.012225,0.594957,0.367457,0.014652,0.00354,0.000651,-0.017551253422563255
43,0.000249,0.00108,0.207921,0.734789,0.04743,0.008343,0.000188,0.007819267571106731
44,0.000362,0.002911,0.746381,0.250185,0.000131,2e-05,1e-05,-0.024647083069322468
45,0.000186,0.001915,0.675207,0.321798,0.000816,7.4e-05,4e-06,-0.020586157778148654
