,y_Tp7_PriceChg_c0,y_Tp7_PriceChg_c1,y_Tp7_PriceChg_c2,y_Tp7_PriceChg_c3,y_Tp7_PriceChg_c4,y_Tp7_PriceChg_c5,pc_pred
11768,0.026013,0.945366,0.028617,0.0,1e-06,2e-06,-0.052907108857862525
11769,0.003153,0.965877,0.030969,1e-06,0.0,0.0,-0.050518863741324374
11770,0.015103,0.919465,0.065428,4e-06,0.0,0.0,-0.04978614707065796
11771,1.4e-05,0.097057,0.869341,0.033587,0.0,0.0,2.584844675323269e-05
11772,0.054805,0.749455,0.194123,0.001384,0.000112,0.000122,-0.04636203320398726
11773,0.97296,0.023662,0.001352,0.001984,2e-05,2.2e-05,-0.1477410867437736
11774,0.007132,0.000747,0.066225,0.833105,0.061429,0.031361,0.06157316976530281
11775,0.0,0.0,0.0,0.001147,0.000511,0.998341,0.19223255646333082
11776,8e-06,0.118107,0.83609,0.045788,4e-06,1e-06,-0.00047625361016143347
11777,0.005493,0.845011,0.149295,0.000196,3e-06,2e-06,-0.04415897623069663
11778,1e-06,0.0,2e-06,0.001016,0.045373,0.953608,0.1894838613260962
11779,1.2e-05,0.0,0.005919,0.988158,0.004225,0.001686,0.05828294665162954
11780,0.000639,3e-06,0.001226,0.962403,0.026216,0.009513,0.06105753375468095
11781,3e-05,0.062292,0.728701,0.208963,1e-05,4e-06,0.011511285983706977
11782,0.001165,0.083885,0.668504,0.245065,0.00103,0.00035,0.012299679183074027
11783,0.0,0.0,0.000479,0.998971,4e-06,0.000546,0.05812187852002288
11784,3.1e-05,0.005285,0.325362,0.667537,0.000306,0.001479,0.039978940172614906
11785,0.00162,5.4e-05,0.001053,0.010212,0.544146,0.442915,0.15673162688674272
11786,2e-06,0.0,0.0,6.4e-05,0.028046,0.971888,0.19068000998988202
11787,0.01212,0.087798,0.355858,0.541695,0.001742,0.000786,0.02672792433028388
11788,0.089223,0.168962,0.168365,0.571308,0.00148,0.000662,0.011882124663617872
11789,0.0,0.103834,0.8148,0.081366,0.0,0.0,0.002255213399532077
11790,1.2e-05,0.000124,0.083325,0.916288,0.00016,9.1e-05,0.05354178730055781
11791,0.000187,0.000379,0.085831,0.913587,1.4e-05,3e-06,0.05331827319624541
11792,0.000901,0.171142,0.686535,0.141255,0.000113,5.5e-05,0.0016677840876221691
11793,3e-06,0.019572,0.669317,0.310909,0.00013,6.9e-05,0.01946937008503148
11794,1.4e-05,0.0,0.0,1.8e-05,0.690626,0.309342,0.14983366780591395
11795,1e-06,2.7e-05,0.029801,0.968074,0.001582,0.000514,0.05663133936762444
11796,0.003671,0.065941,0.332426,0.459236,0.114455,0.02427,0.04352148552301572
11797,0.004458,0.003508,0.064666,0.407409,0.286549,0.233411,0.10542178680775838
11798,4e-06,0.0,1e-06,0.000231,0.129495,0.870269,0.1844023153987913
11799,0.0,0.0,0.004902,0.994944,3.3e-05,0.000121,0.05782588752393726
11800,0.000114,0.0,4e-06,0.00024,0.719025,0.280617,0.14801796156683558
11801,0.0,0.0,5e-06,0.776866,0.02441,0.198719,0.086545218566745
11802,0.0,0.017445,0.96837,0.014185,0.0,0.0,0.0033902811804011747
11803,0.0,0.072137,0.890231,0.037631,0.0,0.0,0.0016317302775057446
11804,1e-06,0.0,0.004883,0.979489,0.003588,0.012039,0.059686251253941
11805,1.5e-05,0.143947,0.740587,0.115428,1.7e-05,8e-06,0.0018857978552536733
11806,4e-05,0.75651,0.242659,0.000791,0.0,0.0,-0.03837300856379601
11807,1e-06,0.165643,0.810305,0.024051,0.0,0.0,-0.004299120858646558
11808,0.011336,0.9283,0.060281,7.8e-05,3e-06,2e-06,-0.04969055841423232
11809,1.4e-05,0.112428,0.741793,0.14574,1.7e-05,8e-06,0.00528729867789139
11810,0.000164,0.0,0.002267,0.754824,0.207917,0.034827,0.07770952094329338
11811,0.000108,0.0,0.000148,0.999736,5e-06,2e-06,0.05804429650267349
11812,0.000918,0.004405,0.156159,0.834162,0.001722,0.002633,0.04936808202704292
11813,5.1e-05,0.00061,0.066943,0.928345,0.001125,0.002927,0.05482402254198797
11814,0.000107,0.017889,0.475206,0.506444,0.000264,8.9e-05,0.030221986418552952
11815,0.01378,0.556479,0.396128,0.03307,0.000378,0.000165,-0.027550819876931483
11816,9e-06,0.08757,0.733091,0.179319,8e-06,4e-06,0.008495773287054958
11817,0.017009,0.770013,0.210523,0.002311,8.7e-05,5.7e-05,-0.04163626578398686
11818,0.001289,0.305922,0.604022,0.088707,4.2e-05,1.8e-05,-0.008753335689988359
11819,0.047552,0.88738,0.064958,8.9e-05,1.1e-05,1e-05,-0.05300400584211682
11820,0.000197,0.622745,0.296274,0.080694,7.3e-05,1.7e-05,-0.02660531893227223
11821,0.016815,0.935589,0.047483,8.6e-05,1.3e-05,1.4e-05,-0.05093662679947983
11822,0.004154,0.896406,0.099322,0.000117,1e-06,1e-06,-0.046810173793374724
11823,6.3e-05,0.035548,0.690232,0.273974,8.4e-05,9.8e-05,0.016560332595427142
11824,2.7e-05,4.2e-05,0.059545,0.91289,0.016074,0.011423,0.05752270201531224
11825,0.0,9e-06,0.058845,0.940086,0.000484,0.000575,0.05497933996017772
11826,0.0,0.0,0.017026,0.982835,2.4e-05,0.000115,0.0571638079103399
11827,5e-06,7e-05,0.013476,0.985762,8.7e-05,0.000601,0.05741842723795037
11828,3.2e-05,0.049592,0.63896,0.311301,8.6e-05,2.8e-05,0.01780642985189136
11829,0.000254,0.425236,0.551548,0.022955,5e-06,1e-06,-0.01880769676874356
11830,0.000911,0.274717,0.639847,0.084054,0.00034,0.000131,-0.0071570415346746494
11831,0.027213,0.870821,0.099547,0.002308,5.2e-05,5.9e-05,-0.04881108194488808
11832,0.084497,0.833714,0.080629,0.000844,0.000135,0.000181,-0.05563630445667546
11833,0.016716,0.881713,0.100953,0.000572,2.5e-05,2.1e-05,-0.047901233644836276
11834,2.9e-05,0.278535,0.693507,0.027923,3e-06,2e-06,-0.0103586157768916
11835,0.000101,0.134112,0.628902,0.236748,8.4e-05,5.3e-05,0.009046056478022048
11836,0.0,0.048204,0.821378,0.130417,0.0,0.0,0.008016084969764086
11837,0.000651,0.215786,0.638524,0.144716,0.000225,9.6e-05,-0.0005613772925503387
11838,0.0001,0.361864,0.604868,0.033135,2.8e-05,4e-06,-0.01470781522811814
