,y_Tp13_PriceChg_c0,y_Tp13_PriceChg_c1,y_Tp13_PriceChg_c2,y_Tp13_PriceChg_c3,y_Tp13_PriceChg_c4,y_Tp13_PriceChg_c5,pc_pred
77,0.200631,0.526785,0.249606,0.015476,0.006522,0.00098,-0.03862995243994962
78,0.150435,0.676877,0.167524,0.001425,0.003531,0.000208,-0.04179791899616598
79,0.757967,0.174097,0.055936,0.006374,0.003782,0.001845,-0.09763916697930718
80,0.036924,0.566476,0.395789,0.000673,0.000118,2e-05,-0.0191461417708413
81,0.100354,0.806408,0.093152,6.5e-05,2e-05,1e-06,-0.04301629439766191
82,0.082003,0.601532,0.314634,0.001305,0.000469,5.7e-05,-0.027695494651012675
83,0.139089,0.676926,0.178468,0.003629,0.00175,0.000138,-0.0402528836704773
84,0.217005,0.72409,0.058787,7.4e-05,3.5e-05,1e-05,-0.054718710860488746
85,0.123514,0.797153,0.078829,0.000331,0.000165,9e-06,-0.04574513120030095
86,0.103856,0.743287,0.152608,0.00019,5e-05,9e-06,-0.0396371393719487
87,0.30978,0.444452,0.234187,0.008052,0.002493,0.001036,-0.05004179757312208
88,0.140101,0.799526,0.060045,0.000191,0.000129,8e-06,-0.048284158104247146
89,0.268208,0.559218,0.169849,0.001899,0.000765,6.1e-05,-0.051783441746911914
90,0.241743,0.757864,0.000393,0.0,0.0,0.0,-0.060352427888489935
91,0.080124,0.907395,0.012479,1e-06,1e-06,0.0,-0.046309533069142726
92,0.137395,0.8487,0.013891,1.1e-05,3e-06,0.0,-0.050934937096473926
93,0.7144,0.285532,6.8e-05,0.0,0.0,0.0,-0.09927246997144687
94,0.981513,0.018377,0.000109,1e-06,0.0,0.0,-0.12125349062304859
95,0.484495,0.495163,0.018581,0.000994,0.000747,2e-05,-0.07897637513468736
96,0.544243,0.37979,0.074253,0.000987,0.000713,1.4e-05,-0.08048720355508665
97,0.174022,0.709373,0.115551,0.000791,0.000249,1.3e-05,-0.04758313850804947
98,0.079594,0.908009,0.012394,1e-06,1e-06,0.0,-0.04627108607691997
99,0.111739,0.803768,0.084284,0.000155,5.1e-05,3e-06,-0.04448143709140152
100,0.045469,0.952961,0.00157,0.0,0.0,0.0,-0.044126710938910144
101,0.1265,0.784837,0.087918,0.000511,0.000224,9e-06,-0.04540341495504609
102,1e-06,3e-06,0.000105,0.100426,0.864357,0.035108,0.12092837845237431
103,0.153365,0.613762,0.220723,0.007841,0.003808,0.000501,-0.03793490244180358
104,0.111802,0.686436,0.194526,0.004711,0.002276,0.000249,-0.03678680992022873
105,0.000511,0.090857,0.902704,0.005832,8.5e-05,1.1e-05,0.015513904802026426
106,0.003725,0.071752,0.872855,0.049656,0.001677,0.000334,0.018704079487829962
107,0.014264,0.074639,0.727772,0.141789,0.03669,0.004846,0.026175628552123915
108,0.000778,0.199902,0.798967,0.000349,3e-06,1e-06,0.008495228820339871
109,0.118557,0.818291,0.062935,0.000173,4.3e-05,1e-06,-0.04635165213241141
110,0.089788,0.731949,0.177391,0.000711,0.000158,4e-06,-0.03688421976003381
111,8.2e-05,0.124449,0.873706,0.001726,3.6e-05,0.0,0.013296769917582954
112,0.000345,0.160611,0.810961,0.026844,0.001167,7.1e-05,0.012463943940016382
113,0.001389,0.138514,0.849215,0.010173,0.000685,2.4e-05,0.012752428400948907
114,0.004516,0.18755,0.769571,0.033377,0.004625,0.000361,0.010956637284825184
115,0.00192,0.127221,0.839564,0.029308,0.001928,5.9e-05,0.014488075913180106
116,0.000664,0.152608,0.82826,0.017494,0.000937,3.6e-05,0.012397291417286311
117,0.002658,0.119461,0.873572,0.004035,0.000243,3.1e-05,0.013378563284695614
118,0.002044,0.099299,0.682435,0.187748,0.027321,0.001153,0.027144231621164104
119,0.000103,0.001695,0.078655,0.656701,0.238664,0.024181,0.0834447159827874
120,0.001865,0.004147,0.147784,0.699975,0.144102,0.002127,0.07151721237931354
121,0.001089,0.011693,0.278251,0.612337,0.095623,0.001007,0.061485440266170546
122,0.000347,0.003934,0.105458,0.59675,0.276362,0.017148,0.08273857369189692
123,0.000191,0.001053,0.089241,0.705959,0.199739,0.003816,0.07825899336233097
124,0.000426,0.029834,0.801348,0.157449,0.010021,0.000922,0.028263783061050908
125,0.000876,0.024894,0.486703,0.41018,0.07407,0.003276,0.04850794853996796
126,0.000402,0.053665,0.764968,0.164779,0.015881,0.000305,0.027668501886075232
127,0.000504,0.019973,0.498389,0.429457,0.050465,0.001212,0.047059857876893964
128,0.00023,0.008372,0.464809,0.498911,0.027518,0.000161,0.048846911522850554
129,0.004294,0.154822,0.785862,0.050402,0.004416,0.000204,0.013822289934395202
130,0.002489,0.07988,0.572014,0.290906,0.052588,0.002123,0.03634920490820338
131,0.004691,0.172868,0.721003,0.082623,0.017277,0.001538,0.01588066945461192
132,0.002172,0.182385,0.789688,0.023705,0.001942,0.000108,0.010790587770137002
133,0.002026,0.149103,0.751001,0.084412,0.0124,0.001059,0.017225630434461448
134,0.008191,0.206112,0.76351,0.019572,0.002267,0.000348,0.008335669436969177
135,0.007522,0.154893,0.740808,0.072065,0.019471,0.005241,0.016942206136399816
136,0.001062,0.13169,0.783703,0.075088,0.008031,0.000426,0.017387667424328845
137,0.001844,0.122454,0.720433,0.139843,0.014502,0.000924,0.02193156986342413
138,0.006946,0.216512,0.762158,0.013209,0.000995,0.000181,0.007387897865810687
139,0.002048,0.178381,0.791421,0.025371,0.002545,0.000234,0.011224774737178565
140,0.002513,0.165266,0.79486,0.033172,0.00394,0.00025,0.012509843456317582
141,0.012701,0.202073,0.713069,0.054505,0.014502,0.00315,0.011505075516490075
142,0.002595,0.150001,0.820443,0.022248,0.004124,0.000589,0.012953054168679135
143,0.000898,0.18008,0.803078,0.015103,0.000799,4.3e-05,0.010542899842053375
144,0.002445,0.170762,0.784993,0.037747,0.003509,0.000544,0.012428516798709809
145,0.000156,0.134507,0.861163,0.004042,0.000127,5e-06,0.012798851250609315
146,0.022116,0.430243,0.53925,0.006397,0.001708,0.000286,-0.008157490433031017
147,0.001056,0.146041,0.804817,0.043695,0.004227,0.000165,0.014453867980698188
148,0.008027,0.207173,0.698044,0.073421,0.012431,0.000905,0.012210810586189008
149,0.000201,0.119533,0.869059,0.010679,0.000514,1.5e-05,0.014094080784023896
150,5.9e-05,0.066056,0.915821,0.017212,0.000821,3.2e-05,0.017765261146376696
151,0.002479,0.121338,0.715763,0.131647,0.027152,0.001621,0.022909483281396234
152,0.008723,0.19911,0.773892,0.014263,0.003518,0.000494,0.008570175685179097
153,0.001191,0.100607,0.877592,0.018781,0.001698,0.000131,0.015672513992909674
154,0.000983,0.124008,0.838939,0.032062,0.003782,0.000225,0.015181908463746544
155,0.006334,0.203438,0.770741,0.017111,0.002075,0.000301,0.008611274592847263
156,0.002531,0.158939,0.794887,0.038754,0.00456,0.000329,0.013260849768241057
157,0.018587,0.336335,0.620705,0.020153,0.003722,0.000498,-0.0009374695153226874
158,0.040068,0.584059,0.351555,0.016912,0.006328,0.001076,-0.019008985310044926
159,0.08997,0.824309,0.085333,0.000276,0.000105,6e-06,-0.042602225150728965
160,0.100554,0.879738,0.019402,0.000145,0.000157,4e-06,-0.04752360048962867
161,0.141663,0.704304,0.145882,0.004683,0.002942,0.000526,-0.04205364163652349
162,0.102074,0.658318,0.232349,0.004598,0.002367,0.000293,-0.033653513985130064
163,0.067996,0.515329,0.395224,0.015443,0.005135,0.000873,-0.019040353642421137
164,0.004767,0.169232,0.724771,0.083328,0.016529,0.001374,0.016022227698244188
165,0.012613,0.202215,0.636778,0.119282,0.025323,0.003788,0.016070748377277715
166,0.001673,0.121414,0.812859,0.05411,0.009426,0.000519,0.017009398230325504
167,0.00893,0.198649,0.647489,0.11501,0.026588,0.003334,0.016643772821212585
168,0.000877,0.092824,0.862833,0.037541,0.005691,0.000234,0.017588812045842374
169,0.001809,0.132814,0.742152,0.107501,0.014648,0.001076,0.019678242136653014
170,0.000379,0.109044,0.873648,0.015785,0.001094,5.2e-05,0.01504101635533817
171,0.00157,0.186147,0.777687,0.03225,0.002276,7e-05,0.011113645664504707
172,0.003599,0.169564,0.803761,0.020978,0.001973,0.000125,0.011237768788002648
173,0.008508,0.37528,0.615897,0.000293,1.9e-05,2e-06,-0.0033719061179741956
174,0.012959,0.330804,0.652479,0.003247,0.000468,4.3e-05,-0.0010778228091617404
175,0.073635,0.638266,0.286764,0.001224,0.0001,1.2e-05,-0.02879668606771911
176,0.098738,0.800956,0.100181,9.6e-05,2.9e-05,1e-06,-0.042447283078768286
177,0.101747,0.887505,0.010746,1e-06,1e-06,0.0,-0.048195409533264594
178,0.185624,0.577177,0.202145,0.019317,0.013076,0.002662,-0.03838549012840389
179,0.160551,0.716053,0.122041,0.000864,0.000457,3.3e-05,-0.04602923956944065
180,0.111929,0.81436,0.07284,0.000571,0.000287,1.3e-05,-0.04511090635418319
181,0.068369,0.666774,0.260371,0.002998,0.001302,0.000186,-0.02954219422166819
182,0.089851,0.603722,0.301038,0.004031,0.001223,0.000134,-0.028725238925322815
183,0.16617,0.757434,0.07087,0.002467,0.002892,0.000167,-0.04901770407971667
184,0.055309,0.491031,0.439986,0.008359,0.004688,0.000628,-0.016183899183218744
185,0.038833,0.299199,0.559849,0.075922,0.021283,0.004914,0.003918350633699245
186,0.004449,0.057354,0.282311,0.528852,0.118294,0.00874,0.05765175839059185
187,0.011706,0.093577,0.448106,0.360421,0.07894,0.00725,0.04141043034915179
188,0.007792,0.058899,0.357541,0.493531,0.076227,0.00601,0.0504493593403873
189,0.007797,0.023561,0.20758,0.624185,0.132368,0.004509,0.06481092830007681
190,0.000605,0.004245,0.246528,0.676649,0.071109,0.000863,0.06279058972097033
191,0.025246,0.218526,0.709336,0.03888,0.006837,0.001176,0.006740017496789226
192,0.025336,0.247609,0.689936,0.022981,0.01139,0.002748,0.0048810174481194405
193,0.002943,0.134241,0.784016,0.059015,0.017068,0.002715,0.017480950467397997
194,0.016005,0.161132,0.705816,0.086651,0.023899,0.006498,0.01677807368281167
195,0.002696,0.114711,0.877248,0.005022,0.000239,8.4e-05,0.013724660983182408
196,0.067945,0.320348,0.510836,0.079507,0.018966,0.002399,-0.0020777493605830576
197,0.138534,0.343384,0.352702,0.095796,0.059072,0.010511,-0.00718684922809151
198,0.017578,0.283967,0.668361,0.026238,0.003388,0.000468,0.0026928844385333364
199,0.014497,0.001362,0.041714,0.626367,0.308756,0.007304,0.08388145159433075
200,0.000929,2.1e-05,0.01597,0.867709,0.115351,1.9e-05,0.07721435022986244
201,0.00012,0.00207,0.181768,0.64918,0.158478,0.008383,0.07190668076606689
202,0.000231,0.00433,0.164598,0.548744,0.244282,0.037815,0.08080108022699327
203,0.000695,0.015521,0.029693,0.056733,0.731533,0.165824,0.12822886302022377
204,4e-06,1e-05,0.000409,0.014915,0.882071,0.102592,0.13082212279399075
205,0.000411,1.4e-05,4.6e-05,0.00015,0.335344,0.664035,0.1779740113507689
206,7e-06,1.9e-05,0.000384,0.006213,0.856558,0.136819,0.13409684383813592
207,0.000901,0.00098,0.000596,0.005005,0.237333,0.755186,0.18493664690311015
208,0.005343,0.004786,0.009344,0.028722,0.559326,0.392478,0.1511040665243013
209,0.0003,0.000263,0.004384,0.09146,0.66857,0.235023,0.13737515809713813
210,2.5e-05,5e-05,0.000277,0.000754,0.868161,0.130732,0.133871556804962
211,0.002155,0.003486,0.011366,0.047829,0.782114,0.153049,0.13110827889782256
212,0.001708,0.007455,0.022323,0.021616,0.78577,0.161128,0.13144770992506902
213,0.000182,0.004298,0.19719,0.634831,0.154602,0.008897,0.07072064834516611
214,0.00147,0.03511,0.510904,0.396773,0.054081,0.001662,0.04476224100643799
215,0.007589,0.01946,0.166122,0.577466,0.215468,0.013896,0.07292257082571908
216,0.002271,0.085327,0.497061,0.335144,0.071796,0.008401,0.04145170973189905
217,0.004453,0.017789,0.130015,0.391153,0.348392,0.108199,0.09492438855059743
218,0.001338,0.017146,0.185083,0.560646,0.209267,0.02652,0.07479760132986464
219,0.000267,0.002314,0.112151,0.706585,0.173565,0.005118,0.07576674056372243
220,0.000854,0.005831,0.142233,0.674433,0.167081,0.009567,0.0739705141314992
221,0.002246,0.015947,0.332985,0.516783,0.09414,0.037899,0.0628111021693911
222,0.000817,0.003221,0.169712,0.577196,0.23689,0.012165,0.07674807729928407
223,0.000386,0.012334,0.375556,0.579116,0.031636,0.000973,0.05328461388382629
224,0.002373,0.004161,0.131436,0.652822,0.208268,0.000941,0.07535813543150158
225,0.000192,0.009287,0.486544,0.443065,0.05905,0.001863,0.049459628045354316
226,0.00993,0.162055,0.544145,0.210363,0.064287,0.009221,0.02860179567906412
227,8.7e-05,0.005599,0.256617,0.559538,0.160493,0.017666,0.06900113968404693
228,0.001443,0.02316,0.256079,0.534518,0.174419,0.01038,0.06651665880821293
229,0.000902,0.002518,0.134035,0.769126,0.092859,0.000561,0.0697864975367558
230,0.031464,0.287363,0.487683,0.169156,0.022479,0.001855,0.01006172516556224
231,0.003075,0.072858,0.393658,0.469785,0.057807,0.002817,0.04657259515439391
232,0.000223,0.012685,0.531301,0.421412,0.030954,0.003425,0.04554659122555957
233,0.000694,0.022561,0.495162,0.420179,0.059325,0.002079,0.047462584854405604
234,0.014946,0.233787,0.595245,0.129186,0.023826,0.00301,0.014012497092020312
235,0.008664,0.109371,0.554286,0.267858,0.057298,0.002523,0.03302212946119823
236,0.002319,0.192632,0.765389,0.035249,0.004127,0.000283,0.010991558484483051
237,0.001474,0.049176,0.571691,0.318551,0.051647,0.007462,0.04069386131425858
238,0.009578,0.199432,0.660201,0.107055,0.022046,0.001689,0.015323933451409694
239,0.008866,0.158473,0.755641,0.065535,0.009841,0.001643,0.014542407189021929
240,0.007936,0.204777,0.668513,0.095591,0.020767,0.002415,0.01464490033765601
241,0.00159,0.129403,0.813964,0.049305,0.005336,0.000402,0.01584382331783938
242,0.005718,0.02835,0.310095,0.56408,0.087416,0.004341,0.05709063035122634
243,0.014077,0.150209,0.52252,0.227359,0.074482,0.011352,0.031045272754781205
244,0.029461,0.271654,0.665767,0.024816,0.006502,0.0018,0.00223301838560283
245,0.004576,0.193032,0.776319,0.023082,0.002728,0.000263,0.009869314253991254
246,0.011021,0.145209,0.803195,0.034861,0.004608,0.001106,0.012831629040344192
247,0.005005,0.171795,0.72167,0.08131,0.017904,0.002316,0.016041837378126398
248,0.003804,0.199418,0.786295,0.009104,0.001299,7.9e-05,0.008688260592372784
249,0.001346,0.172252,0.802163,0.022465,0.001678,9.6e-05,0.011437574618712231
250,0.007098,0.21076,0.760085,0.019258,0.002508,0.00029,0.00820532096831884
251,0.056656,0.543096,0.393974,0.003919,0.001946,0.000409,-0.02012020300277651
252,0.022909,0.278879,0.608067,0.069563,0.017766,0.002816,0.006376189629871249
253,0.009265,0.270792,0.690582,0.024784,0.004188,0.00039,0.004687408185825938
254,0.007097,0.242816,0.722223,0.024191,0.003386,0.000288,0.006583089136418878
255,0.001309,0.149679,0.828313,0.018826,0.001766,0.000107,0.0126508521235339
256,0.000973,0.136274,0.852214,0.010034,0.000489,1.7e-05,0.012921073275705408
257,0.001202,0.160216,0.830212,0.007961,0.000396,1.2e-05,0.011302571989615822
258,0.000666,0.146017,0.812606,0.038015,0.002549,0.000147,0.014043774362742734
259,0.001081,0.112923,0.860728,0.023135,0.002036,9.7e-05,0.015185552846504103
260,0.005512,0.201215,0.761299,0.028521,0.003213,0.000241,0.009558758783880227
261,0.001815,0.153152,0.804022,0.036567,0.004242,0.000201,0.01354970790339536
262,0.005008,0.129023,0.822751,0.036226,0.005763,0.001228,0.014898960507641562
263,0.003715,0.151145,0.756671,0.074819,0.012406,0.001244,0.01639846377109945
264,0.008937,0.209261,0.639966,0.108258,0.027728,0.00585,0.016226305180768483
265,0.0117,0.232375,0.670314,0.070772,0.013929,0.00091,0.01015530696328388
266,0.006174,0.219252,0.673786,0.086497,0.013446,0.000845,0.012502445935768923
267,0.003509,0.124425,0.821107,0.042314,0.008302,0.000342,0.015805616686233124
268,0.015946,0.261182,0.583205,0.115136,0.021768,0.002763,0.011208782870914905
269,0.00542,0.141375,0.795918,0.04828,0.008199,0.000808,0.014874655658905745
270,0.004933,0.194336,0.754736,0.040159,0.005402,0.000434,0.010922910847590605
271,0.018248,0.236267,0.628572,0.096597,0.017716,0.002601,0.011006742668791617
272,0.008155,0.139814,0.613547,0.211496,0.023435,0.003553,0.025051728267154506
273,0.014298,0.077678,0.33033,0.507383,0.066082,0.004227,0.0477091064430802
274,0.038345,0.21956,0.500281,0.199257,0.036932,0.005626,0.016958464223485924
275,0.060832,0.356384,0.550434,0.023793,0.006983,0.001574,-0.007514543702466616
276,0.008241,0.171576,0.732155,0.071822,0.013596,0.00261,0.01471548388081541
277,0.014477,0.338604,0.636421,0.008735,0.001601,0.000162,-0.001353606600944886
278,0.002604,0.273692,0.721507,0.002124,7e-05,3e-06,0.0038061389012774218
279,0.013417,0.132884,0.638091,0.162562,0.046959,0.006088,0.025075461695800026
280,0.029688,0.165147,0.538472,0.233453,0.030164,0.003075,0.022136168130619062
281,0.015653,0.007036,0.048746,0.804193,0.12165,0.002723,0.0725420921402498
282,0.007554,0.134556,0.566733,0.225371,0.062395,0.003391,0.030130300612787098
283,0.056246,0.295899,0.434843,0.148384,0.055791,0.008838,0.009608249645831277
284,0.01806,0.159949,0.456589,0.292768,0.068024,0.00461,0.031337168432316806
285,0.003118,0.011835,0.243864,0.629622,0.106846,0.004716,0.06391001342301779
286,0.000145,0.012961,0.460821,0.446786,0.076516,0.002771,0.051387242084805336
287,0.002319,0.064128,0.468786,0.405747,0.055315,0.003706,0.043827404566952465
288,0.002929,0.04698,0.311622,0.531923,0.097723,0.008823,0.056575763201934796
289,0.000676,0.004378,0.192877,0.659508,0.133564,0.008998,0.06978282912837927
290,0.001704,0.03658,0.207952,0.525041,0.208029,0.020694,0.07051431939094889
291,0.000197,0.003586,0.240088,0.594909,0.152971,0.008249,0.06841890760383168
292,4.3e-05,0.000808,0.045835,0.753226,0.157307,0.042781,0.08360036820956868
293,4.8e-05,0.000255,0.035682,0.758757,0.201714,0.003545,0.0812001818123131
294,0.002629,0.032122,0.267144,0.399008,0.205166,0.093931,0.07742188637306643
295,0.00097,0.002347,0.037438,0.259963,0.627987,0.071294,0.11138276835283865
296,0.000306,0.00111,0.030285,0.366528,0.539407,0.062366,0.1063311145063517
297,0.005152,0.063212,0.179093,0.179255,0.508232,0.065056,0.0894883646892002
298,0.0036,0.055927,0.515412,0.330412,0.09231,0.002339,0.04379665899540138
299,0.016754,0.231746,0.638053,0.081885,0.026451,0.005111,0.012098633170239292
300,0.012978,0.211515,0.647495,0.096742,0.026111,0.00516,0.014621376555064148
301,0.0008,0.003032,0.169264,0.760977,0.06534,0.000587,0.06653986027282605
302,0.000961,0.023554,0.252699,0.630573,0.090088,0.002124,0.06135632726363674
303,0.018747,0.400154,0.568775,0.010314,0.001852,0.000158,-0.005635445788527007
304,0.001647,0.072949,0.643235,0.237586,0.041529,0.003054,0.03318963364925399
305,0.000506,0.003159,0.317883,0.598835,0.079079,0.000538,0.05961804189967988
306,0.003141,0.112349,0.77073,0.092069,0.020461,0.00125,0.020573853461401555
307,0.036083,0.205509,0.495004,0.202425,0.051044,0.009934,0.020548865998639202
308,0.006465,0.17308,0.577547,0.207685,0.030935,0.004288,0.02396111329143138
309,0.000511,0.016632,0.392078,0.502141,0.084695,0.003943,0.055014516795027966
310,1.9e-05,0.000215,0.03203,0.694745,0.253744,0.019247,0.08613677729319882
311,0.000109,0.000264,0.013496,0.592534,0.362618,0.030979,0.0941627211848583
312,0.002425,0.133624,0.701422,0.135321,0.024843,0.002365,0.02225450817235147
313,0.000846,0.074858,0.83513,0.078638,0.008749,0.001778,0.02141062659752109
314,0.006148,0.159084,0.654533,0.152751,0.021708,0.005776,0.021366740763388237
315,0.00034,0.012427,0.182822,0.650597,0.144348,0.009466,0.07006803363636657
316,0.002189,0.087169,0.479386,0.38807,0.042355,0.00083,0.039664544344822375
317,0.00661,0.196811,0.642562,0.131727,0.021274,0.001016,0.01697838814345294
318,0.001406,0.14137,0.821199,0.031844,0.003989,0.000191,0.014060007021735543
319,0.000154,0.112487,0.871187,0.015312,0.000833,2.6e-05,0.014806240867292831
320,0.003152,0.132126,0.734592,0.105064,0.021171,0.003894,0.020590646256212083
321,0.009936,0.136173,0.752564,0.07781,0.020864,0.002654,0.017703298032252908
322,0.017329,0.295263,0.627966,0.0487,0.00957,0.001171,0.003955357603450037
323,0.008775,0.133756,0.691069,0.14302,0.021599,0.001779,0.02129067240954813
324,0.035318,0.17786,0.582649,0.147175,0.045232,0.011766,0.01925286795240075
325,0.012296,0.227635,0.740809,0.016431,0.002516,0.000314,0.006283474421971958
326,0.020718,0.176793,0.775186,0.022713,0.004012,0.000578,0.008717376320385373
327,0.016234,0.126567,0.800446,0.041656,0.011692,0.003405,0.01472622363005914
328,0.021879,0.323876,0.623487,0.024282,0.005812,0.000663,-0.00018921405448910357
329,0.005197,0.400259,0.594506,3.7e-05,1e-06,0.0,-0.004443666354065965
330,0.000496,0.144761,0.852758,0.001941,4.3e-05,1e-06,0.01200358586386644
