,y_Tp6_PriceChg_c0,y_Tp6_PriceChg_c1,y_Tp6_PriceChg_c2,y_Tp6_PriceChg_c3,y_Tp6_PriceChg_c4,y_Tp6_PriceChg_c5,y_Tp6_PriceChg_c6,pc_pred
0,-0.022105,0.054936,-0.071647,0.214984,0.296877,0.354839,0.172116,0.05602750716585392
1,-0.027837,0.495498,0.486854,0.103216,-0.066181,0.017752,-0.009301,-0.03637171928567432
2,-0.000367,-0.059724,0.173802,0.653341,0.200676,0.034394,-0.002122,0.012319115005764896
3,0.032541,0.550345,0.488833,0.147858,-0.036001,-0.161243,-0.022333,-0.057942529856343676
4,0.092955,-0.099196,-0.035953,0.452881,0.379427,0.200564,0.009322,0.027368784285300235
5,0.088973,0.011347,0.161303,0.400643,0.227123,0.0715,0.039111,0.005992272623247873
6,-0.003629,0.035739,0.108913,0.395525,0.18997,0.127264,0.146217,0.029769053409697096
7,0.022507,0.084733,0.368939,0.450057,0.092387,-0.026441,0.007818,-0.010418615048285689
8,-0.095845,0.069259,0.136396,0.362981,0.328825,0.194915,0.003469,0.030928165636112382
9,0.025207,0.294252,0.338846,0.274821,0.063029,0.010479,-0.006634,-0.022333648187931873
10,0.017709,0.016049,0.144516,0.442929,0.166563,0.106461,0.105772,0.021324913959041472
11,0.080816,0.162782,0.132926,0.310385,0.233691,0.03289,0.04651,-0.0026665546154493987
12,0.016997,0.191214,0.468461,0.306476,0.078325,-0.003458,-0.058014,-0.024767955042929408
13,0.019246,-0.076619,-0.10192,0.068913,0.188345,0.591651,0.310383,0.08583771292490584
14,0.032276,0.076236,0.308255,0.580329,0.082543,-0.058995,-0.020644,-0.0145652882608636
15,0.037501,0.198119,0.233201,0.254289,0.168637,0.1225,-0.014247,-0.005545094142759528
16,-0.009701,0.00652,0.048575,0.373363,0.267419,0.220039,0.093784,0.03662503957266107
17,-0.014722,0.01493,0.296372,0.453896,0.158936,-0.004206,0.094795,0.01238332729067367
18,0.012693,0.03445,0.358272,0.332033,0.167067,0.084264,0.01122,0.0035145788894705918
19,0.065864,-0.020544,-0.103699,0.357809,0.342112,0.252425,0.106032,0.03978738499428805
20,0.091825,0.300461,0.360391,0.25381,0.007785,-0.010628,-0.003644,-0.03342031440189061
21,0.050977,0.007338,0.21148,0.456182,0.166931,0.157552,-0.050461,0.0032072445948728833
22,-0.015524,0.069913,0.401097,0.406193,0.169719,0.061625,-0.093023,-0.008829426915267426
23,0.01642,-0.008751,0.044261,0.407585,0.322617,0.100022,0.117846,0.031478521367168555
24,-0.052151,0.341744,0.504434,0.23435,-0.07888,-0.01725,0.067754,-0.01967380332534457
25,-0.023195,0.052062,0.370998,0.383518,0.17916,0.099721,-0.062263,-0.00020326429260354457
26,-0.046755,0.017008,-0.261367,-0.111456,0.386148,0.766186,0.250237,0.10294344914896979
27,0.046829,0.059373,0.200131,0.34429,0.165637,0.105784,0.077955,0.010993945331028744
28,0.036302,0.447066,0.506908,0.048274,0.046719,-0.087534,0.002265,-0.043061928997608835
29,-0.021201,0.005463,0.153999,0.421099,0.143892,0.299314,-0.002566,0.026063142919974778
30,-0.038503,0.114502,0.401443,0.386092,0.110058,0.036814,-0.010407,-0.0037354692374839873
31,0.014929,0.346917,0.519327,0.0822,0.000954,0.027234,0.00844,-0.028755168470217765
32,0.044043,0.019936,0.166285,0.43917,0.245068,0.043398,0.0421,0.009440540265794295
33,0.045889,0.032831,-0.134434,0.026312,0.029094,0.59081,0.409498,0.08265829287277376
34,-0.056181,0.023607,0.045533,0.349072,0.262969,0.294876,0.080124,0.0439682600652191
35,0.001835,0.479392,0.395764,0.115104,-0.034219,0.043702,-0.001579,-0.03270575465545588
36,-0.025091,-0.006847,0.091934,0.319859,0.340955,0.200023,0.079167,0.037398813896719806
37,-0.010674,0.063358,0.462037,0.292611,0.090532,0.059728,0.042409,0.0007820105127785623
38,-0.004959,0.07347,0.255723,0.575789,0.073197,-0.010347,0.037126,-2.978641311116026e-05
39,0.071274,-0.091585,-0.107871,0.140103,0.342961,0.547237,0.09788,0.06106504060889752
40,-0.028111,-0.001587,0.311061,0.572477,0.164954,-0.024876,0.006081,0.004104159498178133
41,-0.039083,-0.041421,0.076227,0.383178,0.346554,0.213882,0.060663,0.04055336943064065
42,0.035879,0.110416,0.262432,0.431246,0.106731,0.072067,-0.018771,-0.006557717798079921
43,0.01249,0.015795,0.26524,0.431712,0.180531,0.055618,0.038614,0.008764600557715878
44,-0.005519,-0.086619,-0.04737,0.15204,0.338872,0.557625,0.09097,0.06736833235482492
