,y_Tp1_PriceChg_c0,y_Tp1_PriceChg_c1,y_Tp1_PriceChg_c2,y_Tp1_PriceChg_c3,y_Tp1_PriceChg_c4,y_Tp1_PriceChg_c5,pc_pred
130,0.030454,-0.034427,0.238252,0.688718,0.040141,0.036863,0.004708796252700948
131,0.319309,0.170688,0.398116,-0.00419,0.080967,0.03511,-0.0442857701905381
132,-0.014617,-0.043464,0.06751,0.399318,0.490521,0.100731,0.03836062936467683
133,0.111046,0.035476,0.781416,0.128771,-0.073307,0.016598,-0.03276556623445761
134,0.18773,0.135243,0.69245,-0.031171,-0.022272,0.03802,-0.04128598871521323
135,0.03145,0.052384,0.17373,0.486927,0.22364,0.031869,0.007177130032237695
136,0.135903,0.160382,0.81317,-0.015739,-0.070054,-0.023663,-0.04856718399939366
137,0.00087,0.025325,-0.207859,0.0202,0.633725,0.527739,0.08209845146366956
138,0.050719,0.05126,0.811584,0.085725,-0.006441,0.007153,-0.026731182428195346
139,0.030624,-0.007907,0.013768,0.449146,0.504441,0.009929,0.025767795758306445
140,-0.01376,-0.005751,0.324067,0.545287,0.13248,0.017678,0.0064473539736228025
141,-0.017035,-0.06779,-0.00843,-0.333022,0.275366,1.150912,0.12236783357010389
142,-0.065133,0.022206,0.171131,0.523234,0.266936,0.081626,0.025440466443217555
143,0.040039,-0.072887,-0.086273,-0.005478,0.861686,0.262913,0.06753616014319033
144,-0.019432,-0.018732,0.600991,0.472257,0.029783,-0.064868,-0.012010107520905233
145,0.000442,0.009013,0.698527,0.303001,-0.056851,0.045869,-0.013373448351062587
146,0.11968,0.010651,-0.139071,0.173051,0.688451,0.147239,0.03860774253016895
147,0.050905,0.091793,0.23423,0.466133,0.205385,-0.048446,-0.007092906164869117
148,0.001346,0.01615,0.638646,0.401273,-0.029703,-0.027712,-0.017107472763060794
149,0.033178,-0.102582,-0.057679,0.122145,0.593235,0.411703,0.07157155515086325
150,-0.020816,0.02097,0.095158,0.387841,0.50437,0.012477,0.026675514405571546
151,0.33059,0.171318,0.857897,-0.210817,-0.083306,-0.065682,-0.0754281516536419
152,-0.024445,-0.021622,0.452305,0.474095,0.113429,0.006238,0.002784840719364559
153,0.053114,0.106749,-0.049639,0.203188,0.616259,0.070329,0.026662532545225923
154,0.066043,-0.013188,0.59404,0.380188,-0.026393,-0.00069,-0.018003645439129745
155,0.019558,0.040325,0.195966,0.541138,0.208077,-0.005063,0.004875045122645307
156,-0.001072,-0.017948,0.405045,0.735943,-0.068027,-0.053941,-0.010373316070812913
157,0.064461,0.01253,-0.039227,0.024932,0.815503,0.121801,0.043761120267799034
158,0.016844,-0.004045,0.256825,0.530312,0.180109,0.019955,0.007326792401649047
159,-0.009814,-0.086408,0.387216,0.724304,0.009477,-0.024775,0.0014183249038243282
160,-0.040186,-0.030157,0.507111,0.572715,-0.00156,-0.007922,-0.0023453929431752917
161,-0.012546,-0.03116,0.636505,0.271627,0.067534,0.068039,-0.0004727922040721304
162,0.004069,-0.028322,0.67932,0.287721,0.050742,0.00647,-0.00963448312284888
163,-0.00799,-0.044189,0.439868,0.568041,0.064698,-0.020429,-0.0010360608124982298
164,0.073668,-0.006107,0.660356,0.28981,-0.003171,-0.014556,-0.021772026109324254
165,0.238767,0.178209,0.838758,-0.109332,-0.079592,-0.06681,-0.06552865239428597
166,-0.050715,-0.03638,-0.043363,0.326893,0.558748,0.244818,0.05999216049753963
167,0.338176,0.539456,0.085266,0.041996,-0.001302,-0.003592,-0.06856881865474232
168,-0.051727,0.011795,0.42752,0.623401,0.008161,-0.019149,-0.00204629845962492
169,-0.04839,-0.030426,0.478754,0.605966,-0.033583,0.027678,0.0012249727628017085
170,0.003194,-0.003395,0.246798,0.550038,0.067296,0.13607,0.01443345751845605
171,-0.001514,-0.008783,0.603699,0.352588,-0.000517,0.054529,-0.005885699818446103
172,0.147564,0.103346,1.054737,-0.196347,-0.101033,-0.008268,-0.053621716189418175
173,0.410329,0.20784,0.253866,-0.107094,0.085662,0.149397,-0.042058594457239314
174,0.006991,0.104734,0.02627,0.523904,0.306239,0.031862,0.014075574795588451
175,0.111619,0.111494,0.820449,-0.005247,0.03988,-0.078194,-0.043104526359539416
176,0.076163,-0.037538,0.191656,0.558179,0.137198,0.074341,0.008488585335813346
177,0.084456,-0.063825,0.664702,0.312727,-0.048833,0.050773,-0.01524192290406917
178,0.229236,0.311019,0.579323,0.005732,-0.083796,-0.041513,-0.06344750126170916
179,-0.000145,-0.061248,0.135312,0.50571,0.316049,0.104321,0.029467139748879843
180,0.082261,0.031469,0.020698,0.307653,0.564656,-0.006737,0.018193747538429617
181,0.056323,-0.034686,0.631075,0.387991,-0.067481,0.026777,-0.01594959400562509
182,0.111393,0.08848,0.565193,0.220623,-0.006693,0.021004,-0.026509949415446262
183,0.10733,0.057652,0.818285,0.070837,-0.0246,-0.029503,-0.03715276956836817
184,-0.06842,0.005688,0.589012,0.462841,-0.068192,0.079072,0.00010111173652151573
185,0.035801,-0.042077,0.650919,0.241577,0.116729,-0.002948,-0.009330702653250075
186,0.077191,0.038706,0.763239,0.135707,-0.046368,0.031525,-0.026534918781747262
187,-0.002804,-0.062523,0.763882,0.328725,0.021381,-0.048662,-0.015000484019190703
188,-0.098744,0.036423,0.019444,-0.142191,0.150667,1.0344,0.10815690012238127
189,0.043214,0.059671,0.571871,0.268767,0.068029,-0.011553,-0.017327861436144457
190,0.074564,-0.032009,0.573066,0.394802,0.014835,-0.025259,-0.01734582535452532
191,0.177545,0.082313,0.675978,0.060123,-0.005283,0.009324,-0.03764681052543868
192,-0.011524,-0.023136,-0.041743,0.361573,0.562541,0.152289,0.04726536497965585
193,0.013322,-0.013801,0.421769,0.466266,0.077949,0.034496,0.000244593346263628
194,0.032844,-0.02845,0.31923,0.463225,0.125245,0.087905,0.008885097201139221
195,0.168178,0.199939,0.526697,-0.010149,0.006286,0.109049,-0.0313160225712321
196,0.106423,0.019809,-0.053753,-0.166152,0.647835,0.445838,0.05993698905442987
197,0.006704,-0.051121,0.213132,0.670643,0.088001,0.072641,0.014062009260733185
198,-0.085281,-0.073725,0.019773,0.066792,0.969213,0.103228,0.06812315681932998
199,-0.060089,-0.047607,0.19909,0.635322,0.27405,-0.000765,0.02233714036287304
200,-0.039631,0.024101,-0.080318,-0.069128,0.807356,0.357621,0.07469670491463917
201,-0.023889,-0.072681,0.344928,0.598911,0.121011,0.03172,0.012324076388829687
202,-0.02126,-0.000723,0.32901,0.636903,0.049256,0.006814,0.002620870875294188
203,0.010158,-0.0029,0.202107,0.4808,0.257007,0.052828,0.015454687932958792
204,-0.07751,0.016864,0.434067,0.767181,-0.062958,-0.077644,-0.007511758320134464
205,0.030005,-0.001997,0.386346,0.485448,0.092099,0.008099,-0.0028528101949153476
206,0.104553,0.059295,0.527109,0.353507,-0.039768,-0.004695,-0.025868751191039766
207,-0.063138,-0.109989,-0.115401,0.100718,1.082163,0.105648,0.07735781015960475
208,0.219965,0.212422,0.633908,-0.160793,0.017978,0.07652,-0.04349059830306449
209,0.024508,-0.039715,0.062094,0.602969,0.349287,0.000858,0.020374598348395292
210,0.052138,0.031837,0.095809,-0.182523,0.393727,0.609013,0.06377653991231493
211,0.022875,-0.038506,-0.077106,-0.059865,0.943694,0.208908,0.0652338298508351
212,0.037469,0.001744,0.493622,0.382784,0.024958,0.059422,-0.005735938184856293
213,0.047377,0.026945,0.277925,0.548688,0.055869,0.043195,-0.0016241299508058717
214,-0.051284,0.006647,0.604257,0.529098,-0.030806,-0.057912,-0.012296760138880859
215,0.102325,0.079111,0.882335,0.031367,-0.03994,-0.055198,-0.043000518964735605
216,-0.053715,-0.078623,0.407883,0.533234,0.189243,0.001978,0.013952077552097777
217,0.013828,-0.011822,0.745727,0.274395,0.013944,-0.036071,-0.01899896570249069
218,0.047947,-0.002009,0.704211,0.256133,-0.044946,0.038664,-0.01794608531047222
219,0.017479,0.016696,0.410443,0.469719,0.067361,0.018303,-0.0037494098256207614
220,0.065401,0.014921,0.309374,0.563345,0.031805,0.015155,-0.006979133743415537
221,0.033337,0.049104,0.037485,0.526874,0.32087,0.032331,0.015476533117781546
222,0.282711,0.008811,0.653338,0.081674,-0.0574,0.030866,-0.042989182316059235
223,0.067124,0.083477,0.336036,0.447607,0.06293,0.002826,-0.012755284261715636
224,-0.011413,0.073399,0.058985,0.000126,0.307725,0.571177,0.06229701819580237
225,-0.034983,0.008787,0.554182,0.494555,-0.00618,-0.01636,-0.008102426160581988
226,0.124932,0.136501,0.757802,-0.023437,-0.067612,0.071814,-0.03580744541274065
227,0.022896,0.008952,0.488318,0.461707,-0.01536,0.033486,-0.008245734277540457
228,0.064246,0.065237,0.407797,0.333893,0.049188,0.07964,-0.00763091603776962
229,0.103496,0.033303,0.027058,0.113199,0.175561,0.547383,0.04699726063217472
230,-0.110471,-0.090932,-0.0206,-0.17133,0.204518,1.188816,0.13474722925825666
231,0.253108,0.09946,0.607517,-0.033782,0.067773,0.005924,-0.04207904212805583
232,0.063588,0.004707,0.342068,0.628765,0.077333,-0.116461,-0.016394026771567878
233,0.017801,-0.033706,0.317107,0.656774,-0.010668,0.052693,0.0027663068891184248
234,0.024628,-0.051178,0.168749,0.202077,0.669731,-0.014007,0.028698573166300097
235,-0.034261,-0.039547,0.30611,0.571388,0.268175,-0.071865,0.00933158262292698
236,0.006179,0.03087,0.703582,0.254618,-0.007074,0.011825,-0.01663833710151301
237,0.1818,-0.006467,0.677872,0.233774,-0.025652,-0.061326,-0.03852930858091702
238,-0.094583,-0.050502,-0.003821,0.152764,0.798309,0.197833,0.06958768917518207
239,0.021301,-0.039169,0.389894,0.536496,0.078922,0.012556,0.000461756896020065
240,-0.065462,0.074817,0.799611,0.244884,0.06223,-0.11608,-0.02339189498735799
241,0.088101,0.017271,0.572728,0.332287,-0.133602,0.123216,-0.015554545119736644
242,0.08593,0.009116,0.745512,0.126066,-0.012968,0.046343,-0.022249963642694368
243,0.150954,0.117817,0.650021,0.029667,0.009357,0.042184,-0.03319593842956926
244,0.459226,0.356756,0.058354,0.092364,0.034656,-0.001357,-0.06591904032098374
245,0.054636,0.006663,0.069489,0.422022,0.340324,0.106866,0.02216099164525598
246,0.043226,0.027333,0.652147,0.394443,-0.064149,-0.053,-0.02621116422822588
247,0.072002,-0.02953,0.725503,0.279775,-0.020364,-0.027386,-0.023812480498870876
248,0.109188,0.07879,0.648961,0.234486,-0.057765,-0.01366,-0.03320872484182334
249,-0.001341,-0.067845,0.056125,0.312286,0.454765,0.246009,0.04983686084405342
250,0.016546,-0.038288,-0.082065,0.296039,0.635343,0.172425,0.05118047752381641
251,-0.016514,0.023027,0.457918,0.507008,0.02869,-0.00013,-0.00519611806577731
252,0.067953,0.040682,0.576419,0.453237,-0.058564,-0.079727,-0.029293991326908644
253,-0.00057,0.04114,0.245882,0.623238,0.076949,0.013361,0.0018093317248755749
254,0.104906,0.086819,0.717579,0.140406,-0.037378,-0.012333,-0.03470053463955416
255,-0.009091,-0.009697,0.001036,0.211933,0.744281,0.061537,0.04402323062224085
256,0.031054,-0.031284,0.501706,0.490247,0.035098,-0.02682,-0.009793597538031374
257,-0.029031,0.01011,0.548846,0.454455,0.01058,0.005039,-0.00621885483050369
258,0.034472,0.012789,0.201226,0.682023,0.071416,-0.001925,0.00010571557316124127
259,0.033048,0.017832,0.509491,0.497489,-0.036968,-0.020892,-0.016022802054049542
260,-0.036452,-0.061356,0.393266,0.711791,0.062596,-0.069844,0.0005234979878170074
261,0.054797,0.04094,0.122539,0.350337,0.370347,0.061039,0.015275263998721639
262,0.04512,-0.051792,0.116549,0.671402,0.168319,0.050404,0.01445811224658315
263,-0.064827,-0.071481,0.285562,0.598556,0.184901,0.067289,0.023949992663432174
264,0.308318,0.216322,0.36861,-0.070378,0.122076,0.055052,-0.04215256013374896
265,0.030068,0.021478,0.230315,0.558594,0.130831,0.028715,0.0038312101506358053
266,0.052853,0.009371,0.358206,0.445488,0.060225,0.073856,-0.000874947801308445
267,0.000231,0.013268,-0.132004,0.255965,0.714181,0.148359,0.051898998057672285
268,0.008865,-0.011393,0.652825,0.348898,0.01939,-0.018584,-0.01376658887171636
269,0.029232,0.008428,0.097122,0.316766,0.547609,0.000843,0.02289615432835695
270,0.107699,0.026465,0.183028,0.56514,0.080711,0.036957,-0.004403576289425581
271,0.158231,0.101359,0.626994,0.006478,0.049182,0.057757,-0.0292060189245538
272,0.045323,-0.0233,0.602193,0.413578,0.018318,-0.056111,-0.01827989934296286
273,0.252406,0.198218,0.566314,0.07432,-0.075882,-0.015377,-0.05495669653382684
274,-0.081241,-0.077207,0.47071,0.666871,0.044268,-0.023401,0.007008086869494482
275,0.023765,0.038299,0.544421,0.452871,-0.027859,-0.031498,-0.018187657542546976
276,0.166583,0.090192,0.69307,0.059474,0.009222,-0.01854,-0.03938498698530621
277,0.0363,-0.053768,0.419235,0.606349,0.029736,-0.037851,-0.0071529568020801265
278,0.054259,-0.00332,0.388743,0.529026,0.002608,0.028684,-0.007113288950970442
279,0.080987,0.031097,0.358314,0.10001,0.269707,0.159885,0.009821923352372704
280,-0.00292,0.064477,0.663979,0.27304,0.037625,-0.036201,-0.01905861830657638
281,0.024512,0.040335,0.644212,0.303642,0.045963,-0.058665,-0.021146918152118256
282,0.005131,-0.041412,0.342816,0.586914,0.124073,-0.017521,0.0031033939869126387
283,0.139686,0.024334,0.74412,0.141271,-0.016643,-0.032768,-0.03572280771165001
284,0.000228,0.009867,0.39355,0.530383,0.055177,0.010795,-0.0019762145521012527
285,0.007226,0.048332,0.248727,0.561143,0.093537,0.041035,0.003328099043103045
286,-0.009337,0.040376,0.432572,0.541849,-0.007498,0.002038,-0.007558314867530571
287,0.033523,0.0017,0.590616,0.351895,-0.019789,0.042055,-0.011685522621307204
288,0.076315,-0.005556,0.399863,0.39971,0.091251,0.038416,-0.005441887717705016
289,0.029072,0.068508,0.800486,0.127565,0.025284,-0.050916,-0.02893901772072068
290,0.013348,-0.016047,-0.042051,0.173961,0.85271,0.018079,0.0440504438423307
291,0.013112,0.035004,0.558745,0.241816,0.075451,0.075873,-0.004366116874144948
292,-0.007323,0.04618,0.417746,0.490308,0.062786,-0.009698,-0.0059806417453338295
293,0.047427,0.00951,-0.07013,0.328525,0.63454,0.050128,0.03387001393870559
294,0.036892,0.046269,0.536911,0.409484,0.005386,-0.034942,-0.018907844702584733
295,-0.099782,-0.058948,-0.195857,-0.147589,1.259045,0.243131,0.09852974584076332
296,0.027733,0.032267,0.127193,0.713921,0.061198,0.037688,0.004796275783498168
297,0.069675,0.009301,0.131075,0.392593,0.411733,-0.014377,0.010954983287871456
298,0.021767,-0.054694,0.227519,0.522083,0.208474,0.074852,0.01705191808333363
299,0.037732,0.081738,0.006373,0.321375,0.494862,0.057921,0.022527204070302904
300,0.020047,-0.0062,0.396048,0.532416,0.045695,0.011995,-0.0032747750250798477
301,0.217745,0.313249,0.456372,-0.029658,0.046841,-0.004549,-0.0502332191634489
302,0.25476,0.254892,0.501527,-0.016791,-0.025433,0.031044,-0.05128389346476057
303,0.165601,0.172528,0.751393,-0.031051,-0.07309,0.014619,-0.04744858568881486
304,0.128294,0.212391,0.617647,0.062405,-0.083207,0.062469,-0.038311579717505505
305,-0.005785,0.01341,0.13936,0.642935,0.241328,-0.031248,0.010425239625540877
306,0.011085,-0.028256,-0.1194,0.537742,0.516518,0.082311,0.04019087070095101
307,0.016538,0.017232,0.61317,0.269692,0.091939,-0.00857,-0.011686190557257036
308,-0.089322,0.01348,-0.206835,-0.222272,0.407209,1.097741,0.13139408046887546
309,-0.006778,0.006142,-0.069824,0.260662,0.655567,0.154231,0.049337118070366184
310,0.00738,0.026178,0.289992,0.514963,0.091111,0.070376,0.005883928500966666
311,-0.022174,0.008342,0.58424,0.375238,0.079667,-0.025313,-0.007874704001453094
312,-0.001445,-0.015538,0.542442,0.495143,-0.012808,-0.007793,-0.009069003185495554
313,-0.018028,-0.082507,-0.200047,-0.002078,0.736332,0.566329,0.09866782941407513
314,0.090852,0.115494,0.719751,0.109892,0.002929,-0.038918,-0.036002177733459116
315,0.093178,0.066553,0.697916,0.111631,-0.021947,0.05267,-0.025345661264848995
