Date,close
2013-01-02,15.068367958068848
2013-01-03,15.037646293640137
2013-01-04,15.506129264831545
2013-01-07,15.206602096557615
2013-01-08,15.091403007507324
2013-01-09,15.068367958068848
2013-01-10,15.621333122253418
2013-01-11,15.49077606201172
2013-01-14,15.413966178894045
2013-01-15,15.690457344055176
2013-01-16,15.77493667602539
2013-01-17,15.93621826171875
2013-01-18,17.188074111938477
2013-01-22,17.64887809753418
2013-01-23,17.410799026489258
2013-01-24,17.35703468322754
2013-01-25,17.433837890625
2013-01-28,17.134313583374023
2013-01-29,17.349355697631836
2013-01-30,17.64887809753418
2013-01-31,17.549041748046875
2013-02-01,18.09552383422852
2013-02-04,17.610612869262695
2013-02-05,18.0108585357666
2013-02-06,18.003162384033203
2013-02-07,17.779949188232422
2013-02-08,17.949275970458984
2013-02-11,17.918498992919922
2013-02-12,18.187885284423828
2013-02-13,18.187885284423828
2013-02-14,18.341827392578125
2013-02-15,18.372615814208984
2013-02-19,18.718975067138672
2013-02-20,18.026254653930664
2013-02-21,17.57213020324707
2013-02-22,18.14940643310547
2013-02-25,16.956371307373047
2013-02-26,17.271944046020508
2013-02-27,17.626008987426758
2013-02-28,17.35661506652832
2013-03-01,17.264251708984375
2013-03-04,17.395097732543945
2013-03-05,17.502857208251953
2013-03-06,17.63370132446289
2013-03-07,17.872310638427734
2013-03-08,17.726072311401367
2013-03-11,17.779949188232422
2013-03-12,17.44898223876953
2013-03-13,17.533645629882812
2013-03-14,17.549039840698242
2013-03-15,18.157100677490234
2013-03-18,17.695287704467773
2013-03-19,17.23345947265625
2013-03-20,17.502857208251953
2013-03-21,16.979463577270508
2013-03-22,17.071828842163086
2013-03-25,16.910188674926758
2013-03-26,17.10261344909668
2013-03-27,17.156496047973633
2013-03-28,16.917882919311523
2013-04-01,16.67159080505371
2013-04-02,16.702375411987305
2013-04-03,16.248260498046875
2013-04-04,16.417591094970703
2013-04-05,16.594615936279297
2013-04-08,16.7331600189209
2013-04-09,16.7331600189209
2013-04-10,17.10261344909668
2013-04-11,17.141101837158203
2013-04-12,16.79473876953125
2013-04-15,16.533042907714844
2013-04-16,16.81783103942871
2013-04-17,16.525339126586914
2013-04-18,15.632502555847168
2013-04-19,15.84032154083252
2013-04-22,15.940373420715332
2013-04-23,16.633100509643555
2013-04-24,16.50994873046875
