Date,close
2013-09-12,117.74567413330078
2013-09-13,117.40010833740234
2013-09-16,119.17738342285156
2013-09-17,120.70782470703124
2013-09-18,122.73199462890624
2013-09-19,121.68724060058594
2013-09-20,119.44849395751952
2013-09-23,120.79175567626952
2013-09-24,120.99073028564452
2013-09-25,120.54300689697266
2013-09-26,120.64250946044922
2013-09-27,119.64753723144533
2013-09-30,118.85152435302734
2013-10-01,120.24449920654295
2013-10-02,121.04047393798828
2013-10-03,119.89627075195312
2013-10-04,119.64753723144533
2013-10-07,119.10023498535156
2013-10-08,117.75704956054688
2013-10-09,117.25952911376952
2013-10-10,120.64250946044922
2013-10-11,121.38874816894533
2013-10-14,121.28923797607422
2013-10-15,120.34398651123048
2013-10-16,121.1897430419922
2013-10-17,122.7817611694336
2013-10-18,127.10993194580078
2013-10-21,130.04519653320312
2013-10-22,129.44815063476562
2013-10-23,127.85619354248048
2013-10-24,129.05014038085938
2013-10-25,128.7516632080078
2013-10-28,129.79640197753906
2013-10-29,130.3933563232422
2013-10-30,131.1893768310547
2013-10-31,130.04519653320312
2013-11-01,132.0350799560547
2013-11-04,131.4878692626953
2013-11-05,131.43814086914062
2013-11-06,133.8260955810547
2013-11-07,132.33363342285156
2013-11-08,134.57237243652344
2013-11-11,134.37338256835938
2013-11-12,134.57237243652344
2013-11-13,135.0698699951172
2013-11-14,134.2738800048828
2013-11-15,135.31863403320312
2013-11-18,135.4180450439453
2013-11-19,134.4728546142578
2013-11-20,134.12460327148438
2013-11-21,133.8758544921875
2013-11-22,134.7216033935547
2013-11-25,132.98036193847656
2013-11-26,133.2291259765625
2013-11-27,133.47787475585938
2013-11-29,132.6321258544922
2013-12-02,132.6321258544922
2013-12-03,132.1346435546875
2013-12-04,132.53260803222656
2013-12-05,131.58740234375
2013-12-06,134.02511596679688
2013-12-09,135.26882934570312
2013-12-10,135.0200958251953
2013-12-11,132.23411560058594
2013-12-12,132.0350799560547
2013-12-13,133.52760314941406
2013-12-16,134.2240753173828
2013-12-17,134.4728546142578
2013-12-18,136.36337280273438
2013-12-19,137.01531982421875
2013-12-20,137.21592712402344
2013-12-23,137.4165496826172
2013-12-24,138.46978759765625
2013-12-26,139.57308959960938
2013-12-27,139.57308959960938
2013-12-30,139.87393188476562
2013-12-31,140.5760955810547
2014-01-02,137.91799926757812
2014-01-03,137.81773376464844
2014-01-06,136.7144012451172
2014-01-07,136.86485290527344
2014-01-08,136.463623046875
2014-01-09,136.51377868652344
2014-01-10,135.20977783203125
2014-01-13,134.05636596679688
2014-01-14,135.25997924804688
2014-01-15,137.11558532714844
2014-01-16,136.41348266601562
2014-01-17,133.3040771484375
2014-01-21,131.849609375
2014-01-22,130.34510803222656
2014-01-23,129.4925079345703
2014-01-24,125.1292953491211
2014-01-27,125.73116302490234
2014-01-28,127.68704223632812
2014-01-29,126.83448791503906
2014-01-30,127.8876495361328
2014-01-31,126.03202056884766
2014-02-03,122.1201629638672
2014-02-04,123.22350311279295
2014-02-05,122.97272491455078
2014-02-06,125.1292953491211
2014-02-07,126.3329086303711
2014-02-10,125.63078308105467
2014-02-11,127.53659057617188
2014-02-12,127.33602905273438
2014-02-13,127.58672332763672
2014-02-14,129.09127807617188
2014-02-18,128.63992309570312
2014-02-19,127.38614654541016
2014-02-20,127.08258819580078
2014-02-21,126.1719207763672
2014-02-24,127.9426498413086
2014-02-25,127.84137725830078
2014-02-26,127.9931869506836
2014-02-27,129.0050048828125
2014-02-28,128.85321044921875
2014-03-03,127.08258819580078
2014-03-04,129.7638397216797
2014-03-05,131.1803741455078
2014-03-06,132.6475067138672
2014-03-07,132.1921844482422
2014-03-10,131.7368927001953
2014-03-11,131.02859497070312
2014-03-12,130.32032775878906
2014-03-13,128.195556640625
2014-03-14,127.03197479248048
2014-03-17,128.65087890625
2014-03-18,129.7638397216797
2014-03-19,127.89203643798828
2014-03-20,127.84137725830078
2014-03-21,128.49911499023438
2014-03-24,128.5496826171875
2014-03-25,130.016845703125
2014-03-26,129.61207580566406
2014-03-27,130.5732879638672
2014-03-28,130.92745971679688
2014-03-31,130.97799682617188
2014-04-01,130.87689208984375
2014-04-02,131.7368927001953
2014-04-03,132.6980743408203
2014-04-04,131.63568115234375
2014-04-07,130.77566528320312
2014-04-08,130.26979064941406
2014-04-09,131.2815704345703
2014-04-10,129.4097442626953
2014-04-11,128.65087890625
2014-04-14,130.0674285888672
2014-04-15,130.62388610839844
2014-04-16,132.14158630371094
2014-04-17,134.36756896972656
2014-04-21,134.51930236816406
2014-04-22,134.46875
2014-04-23,133.6593017578125
2014-04-24,133.86167907714844
2014-04-25,134.56988525390625
2014-04-28,135.4805450439453
2014-04-29,135.37936401367188
2014-04-30,136.0370330810547
2014-05-01,135.42999267578125
2014-05-02,134.9746551513672
2014-05-05,134.46875
2014-05-06,132.49569702148438
2014-05-07,134.21578979492188
2014-05-08,133.760498046875
2014-05-09,133.6593017578125
2014-05-12,135.83468627929688
2014-05-13,136.188720703125
2014-05-14,135.37936401367188
2014-05-15,134.56988525390625
2014-05-16,134.9239959716797
2014-05-19,134.6204833984375
2014-05-20,133.05224609375
2014-05-21,134.01341247558594
2014-05-22,134.1146240234375
2014-05-23,134.1146240234375
2014-05-27,134.4181365966797
2014-05-28,134.8734588623047
2014-05-29,135.2781982421875
2014-05-30,135.53111267089844
2014-06-02,135.73350524902344
2014-06-03,135.53111267089844
2014-06-04,134.31695556640625
2014-06-05,135.42999267578125
2014-06-06,137.50418090820312
2014-06-09,138.81951904296875
2014-06-10,138.66770935058594
2014-06-11,137.3523712158203
2014-06-12,136.39111328125
2014-06-13,136.79583740234375
2014-06-16,135.68289184570312
2014-06-17,135.93585205078125
2014-06-18,136.0370330810547
2014-06-19,137.3632049560547
2014-06-20,137.56727600097656
2014-06-23,136.088134765625
2014-06-24,135.5779571533203
2014-06-25,134.76185607910156
2014-06-26,134.0987548828125
2014-06-27,134.81289672851562
2014-06-30,134.0477294921875
2014-07-01,134.65988159179688
2014-07-02,135.73098754882812
2014-07-03,137.00621032714844
2014-07-07,136.44508361816406
2014-07-08,134.50680541992188
2014-07-09,134.2517852783203
2014-07-10,133.63961791992188
2014-07-11,135.42491149902344
2014-07-14,135.98602294921875
2014-07-15,135.73098754882812
2014-07-16,137.82229614257812
2014-07-17,135.73098754882812
2014-07-18,134.96588134765625
2014-07-21,132.51751708984375
2014-07-22,132.72157287597656
2014-07-23,132.16049194335938
2014-07-24,132.31344604492188
2014-07-25,131.54832458496094
2014-07-28,130.52821350097656
2014-07-29,129.8141632080078
2014-07-30,130.7832794189453
2014-07-31,128.2838897705078
2014-08-01,129.30404663085938
2014-08-04,128.89596557617188
2014-08-05,127.62079620361328
2014-08-06,129.7631072998047
2014-08-07,130.06919860839844
2014-08-08,130.88525390625
2014-08-11,131.54832458496094
2014-08-12,130.6301727294922
2014-08-13,131.75242614746094
2014-08-14,132.00741577148438
2014-08-15,130.7832794189453
2014-08-18,132.9766082763672
2014-08-19,132.8745880126953
2014-08-20,134.45578002929688
2014-08-21,134.81289672851562
2014-08-22,133.3845977783203
2014-08-25,133.63961791992188
2014-08-26,132.67056274414062
2014-08-27,133.28262329101562
2014-08-28,132.67056274414062
2014-08-29,132.51751708984375
2014-09-02,131.85443115234375
2014-09-03,132.364501953125
2014-09-04,132.41555786132812
2014-09-05,133.12957763671875
2014-09-08,133.0275421142578
2014-09-09,132.10943603515625
2014-09-10,132.364501953125
2014-09-11,132.72157287597656
2014-09-12,131.9564208984375
2014-09-15,132.21148681640625
2014-09-16,133.69068908691406
2014-09-17,133.99671936035156
2014-09-18,134.8197479248047
2014-09-19,135.23126220703125
2014-09-22,134.1510009765625
2014-09-23,133.8424530029297
2014-09-24,133.37950134277344
2014-09-25,131.42481994628906
2014-09-26,131.83633422851562
2014-09-29,130.75608825683594
2014-09-30,131.78492736816406
2014-10-01,129.418701171875
2014-10-02,129.2129669189453
2014-10-03,130.6532440185547
2014-10-06,129.7273406982422
2014-10-07,127.6183853149414
2014-10-08,129.8816375732422
2014-10-09,127.4640655517578
2014-10-10,124.84072875976562
2014-10-13,123.19470977783205
2014-10-14,123.96627044677734
2014-10-15,124.89216613769533
2014-10-16,124.73784637451172
2014-10-17,127.66984558105467
2014-10-20,128.74996948242188
2014-10-21,130.9104766845703
2014-10-22,129.572998046875
2014-10-23,130.85899353027344
2014-10-24,131.88778686523438
2014-10-27,131.27047729492188
2014-10-28,133.12225341796875
2014-10-29,131.99061584472656
2014-10-30,132.04209899902344
2014-10-31,132.76223754882812
2014-11-03,132.19642639160156
2014-11-04,132.19642639160156
2014-11-05,132.81362915039062
2014-11-06,135.59129333496094
2014-11-07,135.8485107421875
2014-11-10,136.1571502685547
2014-11-11,135.69415283203125
2014-11-12,136.4143524169922
2014-11-13,135.89996337890625
2014-11-14,136.105712890625
2014-11-17,136.8772735595703
2014-11-18,138.934814453125
2014-11-19,138.47183227539062
2014-11-20,138.11175537109375
2014-11-21,138.83192443847656
2014-11-24,138.88339233398438
2014-11-25,138.16326904296875
2014-11-26,138.2146759033203
2014-11-28,136.26004028320312
2014-12-01,133.8424530029297
2014-12-02,133.9967498779297
2014-12-03,135.69415283203125
2014-12-04,134.20248413085938
2014-12-05,133.79100036621094
2014-12-08,132.14492797851562
2014-12-09,131.5791473388672
2014-12-10,129.98452758789062
2014-12-11,130.70468139648438
2014-12-12,128.02987670898438
2014-12-15,126.48673248291016
2014-12-16,125.9723663330078
2014-12-17,126.84676361083984
2014-12-18,130.53330993652344
2014-12-19,133.02561950683594
2014-12-22,133.49295043945312
2014-12-23,134.37554931640625
2014-12-24,134.11598205566406
2014-12-26,133.8563690185547
2014-12-29,133.44100952148438
2014-12-30,132.76600646972656
2014-12-31,131.20826721191406
2015-01-02,130.1179656982422
2015-01-05,127.72948455810548
2015-01-06,124.9776382446289
2015-01-07,125.02951049804688
2015-01-08,126.53527069091795
2015-01-09,124.7699203491211
2015-01-12,124.51030731201172
2015-01-13,123.88721466064452
2015-01-14,123.47185516357422
2015-01-15,122.4333724975586
2015-01-16,122.48535919189452
2015-01-20,123.83528137207033
2015-01-21,124.82183837890624
2015-01-22,126.06798553466795
2015-01-23,127.10641479492188
2015-01-26,127.67755889892578
2015-01-27,126.58718872070312
2015-01-28,123.78337097167967
2015-01-29,125.02951049804688
2015-01-30,124.04298400878906
2015-02-02,125.70453643798828
2015-02-03,127.054443359375
2015-02-04,125.44491577148438
2015-02-05,127.21024322509766
2015-02-06,127.3141098022461
2015-02-09,127.93717193603516
2015-02-10,128.35260009765625
2015-02-11,128.61219787597656
2015-02-12,129.23524475097656
2015-02-13,130.5852508544922
2015-02-17,130.68910217285156
2015-02-18,131.1044464111328
2015-02-19,131.0520477294922
2015-02-20,132.10006713867188
2015-02-23,131.8905029296875
2015-02-24,133.0432891845703
2015-02-25,135.76805114746094
2015-02-26,135.66326904296875
2015-02-27,136.1873016357422
2015-03-02,136.81607055664062
2015-03-03,135.5060577392578
2015-03-04,134.4580841064453
2015-03-05,135.29647827148438
2015-03-06,133.20046997070312
2015-03-09,134.353271484375
2015-03-10,131.8905029296875
2015-03-11,131.99525451660156
2015-03-12,133.0956268310547
2015-03-13,131.20928955078125
2015-03-16,133.35760498046875
2015-03-17,132.6240997314453
2015-03-18,134.353271484375
2015-03-19,132.72882080078125
2015-03-20,133.0956268310547
2015-03-23,133.46250915527344
2015-03-24,132.41444396972656
2015-03-25,130.52809143066406
2015-03-26,129.95167541503906
2015-03-27,130.26605224609375
2015-03-30,131.62844848632812
2015-03-31,130.0040740966797
2015-04-01,130.1612548828125
2015-04-02,130.68528747558594
2015-04-06,131.94288635253906
2015-04-07,131.10443115234375
2015-04-08,131.0520477294922
2015-04-09,134.82485961914062
2015-04-10,149.3920440673828
2015-04-13,144.7808380126953
2015-04-14,145.30477905273438
2015-04-15,143.89002990722656
2015-04-16,142.9468231201172
2015-04-17,142.7896270751953
2015-04-20,141.58447265625
2015-04-21,139.4884490966797
2015-04-22,141.008056640625
2015-04-23,140.69366455078125
2015-04-24,140.43161010742188
2015-04-27,140.85084533691406
2015-04-28,142.1083984375
2015-04-29,141.95123291015625
2015-04-30,141.89883422851562
2015-05-01,143.1040496826172
2015-05-04,142.89439392089844
2015-05-05,141.0604705810547
2015-05-06,140.48403930664062
2015-05-07,141.68922424316406
2015-05-08,143.36605834960938
2015-05-11,141.0604705810547
2015-05-12,141.63682556152344
2015-05-13,142.58001708984375
2015-05-14,143.62802124023438
2015-05-15,142.89439392089844
2015-05-18,143.1040496826172
2015-05-19,143.31361389160156
2015-05-20,144.83326721191406
2015-05-21,145.25241088867188
2015-05-22,145.04281616210938
2015-05-26,144.20443725585938
2015-05-27,144.20443725585938
2015-05-28,144.7808380126953
2015-05-29,142.89439392089844
2015-06-01,142.9468231201172
2015-06-02,143.20883178710938
2015-06-03,144.25686645507812
2015-06-04,142.8419952392578
2015-06-05,142.99920654296875
2015-06-08,142.73724365234375
2015-06-09,143.20883178710938
2015-06-10,144.7808380126953
2015-06-11,144.15203857421875
2015-06-12,143.523193359375
2015-06-15,142.58001708984375
2015-06-16,142.6324462890625
2015-06-17,142.89439392089844
2015-06-18,144.6383514404297
2015-06-19,143.95135498046875
2015-06-22,144.902587890625
2015-06-23,145.58958435058594
2015-06-24,144.0570068359375
2015-06-25,142.89437866210938
2015-06-26,143.15866088867188
2015-06-29,140.7805938720703
2015-06-30,140.41070556640625
2015-07-01,140.88629150390625
2015-07-02,141.52044677734375
2015-07-06,139.03671264648438
2015-07-07,139.88221740722656
2015-07-08,136.81719970703125
2015-07-09,137.50416564941406
2015-07-10,138.82533264160156
2015-07-13,139.88221740722656
2015-07-14,140.88629150390625
2015-07-15,141.4676055908203
2015-07-16,142.89437866210938
2015-07-17,143.95135498046875
2015-07-20,143.42291259765625
2015-07-21,141.890380859375
2015-07-22,140.72776794433594
2015-07-23,138.77249145507812
2015-07-24,136.07737731933594
2015-07-27,137.13421630859375
2015-07-28,137.927001953125
2015-07-29,138.77249145507812
2015-07-30,138.03265380859375
2015-07-31,137.927001953125
2015-08-03,136.7115020751953
2015-08-04,136.87002563476562
2015-08-05,137.927001953125
2015-08-06,137.5570526123047
2015-08-07,136.28872680664062
2015-08-10,138.66680908203125
2015-08-11,135.86599731445312
2015-08-12,136.6586456298828
2015-08-13,136.28872680664062
2015-08-14,137.8212432861328
2015-08-17,138.50823974609375
2015-08-18,137.76841735839844
2015-08-19,135.9716339111328
2015-08-20,133.1179656982422
2015-08-21,129.947265625
2015-08-24,126.14236450195312
2015-08-25,122.97167205810548
2015-08-26,126.88219451904295
2015-08-27,132.16680908203125
2015-08-28,132.9594268798828
2015-08-31,131.1627197265625
2015-09-01,126.19524383544922
2015-09-02,129.84156799316406
2015-09-03,129.52447509765625
2015-09-04,126.8293685913086
2015-09-08,131.90255737304688
2015-09-09,129.73593139648438
2015-09-10,130.42286682128906
2015-09-11,131.84974670410156
2015-09-14,130.8985137939453
2015-09-15,133.69931030273438
2015-09-16,137.02857971191406
2015-09-17,135.16244506835938
2015-09-18,132.22991943359375
2015-09-21,133.77615356445312
2015-09-22,133.88279724121094
2015-09-23,134.04275512695312
2015-09-24,132.81639099121094
2015-09-25,132.8697509765625
2015-09-28,129.61729431152344
2015-09-29,131.00357055664062
2015-09-30,134.4693145751953
2015-10-01,134.30929565429688
2015-10-02,135.80227661132812
2015-10-05,143.00021362304688
2015-10-06,145.5062713623047
2015-10-07,148.06549072265625
2015-10-08,149.45181274414062
2015-10-09,149.6650848388672
2015-10-12,149.7716827392578
2015-10-13,148.59869384765625
2015-10-14,147.15911865234375
2015-10-15,149.45181274414062
2015-10-16,154.51705932617188
2015-10-19,154.5703887939453
2015-10-20,153.45068359375
2015-10-21,153.8239288330078
2015-10-22,157.71615600585938
2015-10-23,157.34291076660156
2015-10-26,157.55618286132812
2015-10-27,157.07632446289062
2015-10-28,156.70310974121094
2015-10-29,156.43650817871094
2015-10-30,154.1971435546875
2015-11-02,156.7564239501953
2015-11-03,157.76950073242188
2015-11-04,157.5029296875
2015-11-05,158.03607177734375
2015-11-06,159.5290069580078
2015-11-09,158.62257385253906
2015-11-10,160.5953369140625
2015-11-11,163.52784729003906
2015-11-12,160.8086395263672
2015-11-13,161.4484405517578
2015-11-16,161.875
2015-11-17,161.66171264648438
2015-11-18,162.72816467285156
2015-11-19,161.3951416015625
2015-11-20,163.4745635986328
2015-11-23,163.10134887695312
2015-11-24,163.4745635986328
2015-11-25,161.875
2015-11-27,161.875
2015-11-30,159.6356201171875
2015-12-01,160.86187744140625
2015-12-02,159.79562377929688
2015-12-03,160.11549377441406
2015-12-04,162.5681915283203
2015-12-07,161.92831420898438
2015-12-08,160.96859741210938
2015-12-09,162.46151733398438
2015-12-10,163.4212188720703
2015-12-11,161.3418426513672
2015-12-14,161.3418426513672
2015-12-15,161.66171264648438
2015-12-16,165.18081665039062
2015-12-17,164.1063995361328
2015-12-18,162.656005859375
2015-12-21,163.30067443847656
2015-12-22,163.78414916992188
2015-12-23,166.25511169433594
2015-12-24,165.61048889160156
2015-12-28,165.98654174804688
2015-12-29,168.02781677246094
2015-12-30,166.79226684570312
2015-12-31,167.32949829101562
2016-01-04,164.96592712402344
2016-01-05,165.12705993652344
2016-01-06,162.49493408203125
2016-01-07,155.61907958984375
2016-01-08,152.8257598876953
2016-01-11,153.52413940429688
2016-01-12,153.84640502929688
2016-01-13,151.69772338867188
2016-01-14,156.1025390625
2016-01-15,153.0406036376953
2016-01-19,153.0406036376953
2016-01-20,150.40850830078125
2016-01-21,153.5778045654297
2016-01-22,151.69772338867188
2016-01-25,150.62344360351562
2016-01-26,152.07376098632812
2016-01-27,150.40850830078125
2016-01-28,151.53659057617188
2016-01-29,156.31741333007812
2016-02-01,153.84640502929688
2016-02-02,151.69772338867188
2016-02-03,154.007568359375
2016-02-04,156.7471160888672
2016-02-05,153.30923461914062
2016-02-08,151.3217315673828
2016-02-09,151.91256713867188
2016-02-10,152.02008056640625
2016-02-11,147.45404052734375
2016-02-12,151.80516052246094
2016-02-16,155.0282440185547
2016-02-17,157.60659790039062
2016-02-18,156.20997619628906
2016-02-19,155.88768005371094
2016-02-22,157.98260498046875
2016-02-23,156.96200561523438
2016-02-24,155.56536865234375
2016-02-25,158.272705078125
2016-02-26,159.19325256347656
2016-02-29,157.7854461669922
2016-03-01,161.79229736328125
2016-03-02,163.41673278808594
2016-03-03,163.63333129882812
2016-03-04,164.93287658691406
2016-03-07,164.0123748779297
2016-03-08,162.76693725585938
2016-03-09,162.7128448486328
2016-03-10,162.1171875
2016-03-11,164.28305053710938
2016-03-14,163.90408325195312
2016-03-15,163.9581756591797
2016-03-16,163.362548828125
2016-03-17,167.64022827148438
2016-03-18,167.42361450195312
2016-03-21,168.34413146972656
2016-03-22,168.18167114257812
2016-03-23,168.23583984375
2016-03-24,168.4524688720703
2016-03-28,170.51004028320312
2016-03-29,170.4558563232422
2016-03-30,172.35101318359375
2016-03-31,172.13446044921875
2016-04-01,172.8925323486328
2016-04-04,169.1022186279297
2016-04-05,167.74855041503906
2016-04-06,167.31532287597656
2016-04-07,165.85333251953125
2016-04-08,166.71971130371094
2016-04-11,166.28656005859375
2016-04-12,166.82798767089844
2016-04-13,167.74855041503906
2016-04-14,167.9651336669922
2016-04-15,168.01925659179688
2016-04-18,168.18167114257812
2016-04-19,168.66900634765625
2016-04-20,168.66900634765625
2016-04-21,167.74855041503906
2016-04-22,166.55723571777344
2016-04-25,166.1240997314453
2016-04-26,167.31532287597656
2016-04-27,167.47781372070312
2016-04-28,167.31532287597656
2016-04-29,166.5031280517578
2016-05-02,167.26119995117188
2016-05-03,165.85333251953125
2016-05-04,162.8211212158203
2016-05-05,161.846435546875
2016-05-06,163.09182739257812
2016-05-09,161.7381591796875
2016-05-10,165.0411376953125
2016-05-11,164.28305053710938
2016-05-12,162.9293975830078
2016-05-13,160.49278259277344
2016-05-16,162.22549438476562
2016-05-17,160.871826171875
2016-05-18,160.33035278320312
2016-05-19,158.9766082763672
2016-05-20,160.05960083007812
2016-05-23,159.6805877685547
2016-05-24,161.62986755371094
2016-05-25,162.9293975830078
2016-05-26,162.55039978027344
2016-05-27,163.09182739257812
2016-05-31,163.68748474121094
2016-06-01,163.03768920898438
2016-06-02,162.7128448486328
2016-06-03,162.1171875
2016-06-06,163.09182739257812
2016-06-07,163.2001495361328
2016-06-08,164.12060546875
2016-06-09,163.7415771484375
2016-06-10,162.65867614746094
2016-06-13,161.52154541015625
2016-06-14,164.82452392578125
2016-06-15,165.63677978515625
2016-06-16,167.16436767578125
2016-06-17,166.94613647460938
2016-06-20,168.20098876953125
2016-06-21,168.80113220214844
2016-06-22,167.92820739746094
2016-06-23,170.16506958007812
2016-06-24,162.690673828125
2016-06-27,159.96279907226562
2016-06-28,163.3453369140625
2016-06-29,166.67335510253906
2016-06-30,171.74722290039062
2016-07-01,171.8018035888672
2016-07-05,171.58355712890625
2016-07-06,173.16567993164062
2016-07-07,173.60214233398438
2016-07-08,175.6753387451172
2016-07-11,175.72998046875
2016-07-12,176.00274658203125
2016-07-13,176.54827880859375
2016-07-14,178.0213165283203
2016-07-15,179.38526916503906
2016-07-18,179.5489501953125
2016-07-19,179.65805053710938
2016-07-20,178.8396759033203
2016-07-21,177.8031005859375
2016-07-22,174.91152954101562
2016-07-25,172.62013244628906
2016-07-26,171.692626953125
2016-07-27,170.65606689453125
2016-07-28,170.4923858642578
2016-07-29,169.8922576904297
2016-08-01,169.9468231201172
2016-08-02,169.40122985839844
2016-08-03,169.8377227783203
2016-08-04,170.05593872070312
2016-08-05,170.65606689453125
2016-08-08,170.60153198242188
2016-08-09,170.76515197753906
2016-08-10,170.60153198242188
2016-08-11,170.7106475830078
2016-08-12,170.4378662109375
2016-08-15,170.4378662109375
2016-08-16,170.16506958007812
2016-08-17,170.7106475830078
2016-08-18,171.4744415283203
2016-08-19,170.4923858642578
2016-08-22,170.8743133544922
2016-08-23,170.38328552246094
2016-08-24,170.32870483398438
2016-08-25,170.27410888671875
2016-08-26,170.38328552246094
2016-08-29,171.092529296875
2016-08-30,171.14712524414062
2016-08-31,170.4378662109375
2016-09-01,170.2196044921875
2016-09-02,170.7106475830078
2016-09-06,169.40122985839844
2016-09-07,169.45579528808594
2016-09-08,169.34669494628906
2016-09-09,164.27284240722656
2016-09-12,166.34605407714844
2016-09-13,162.8543243408203
2016-09-14,162.03598022460938
2016-09-15,163.5755157470703
2016-09-16,163.1905975341797
2016-09-19,161.81607055664062
2016-09-20,163.13563537597656
