Date,close
2013-01-02,55.64856719970703
2013-01-03,55.548187255859375
2013-01-04,55.80540084838867
2013-01-07,55.159271240234375
2013-01-08,55.50429534912109
2013-01-09,55.29099655151367
2013-01-10,55.89322662353516
2013-01-11,56.21315383911133
2013-01-14,56.194313049316406
2013-01-15,56.162967681884766
2013-01-16,56.12532806396485
2013-01-17,56.583251953125
2013-01-18,56.95964813232422
2013-01-22,57.03491973876953
2013-01-23,56.89691162109375
2013-01-24,57.30466842651367
2013-01-25,57.54304122924805
2013-01-28,57.154109954833984
2013-01-29,57.561859130859375
2013-01-30,56.87808227539063
2013-01-31,56.43894958496094
2013-02-01,56.4828987121582
2013-02-04,55.92457962036133
2013-02-05,56.29469680786133
2013-02-06,56.326053619384766
2013-02-07,55.71368408203125
2013-02-08,55.94095993041992
2013-02-11,55.73262405395508
2013-02-12,55.84625625610352
2013-02-13,55.97884750366211
2013-02-14,55.88412857055664
2013-02-15,55.78313827514648
2013-02-19,56.3891830444336
2013-02-20,56.1682243347168
2013-02-21,55.92831802368164
2013-02-22,56.31343460083008
2013-02-25,55.36646270751953
2013-02-26,55.87783050537109
2013-02-27,56.52177810668945
2013-02-28,56.53440475463867
2013-03-01,56.45863342285156
2013-03-04,56.15560150146485
2013-03-05,56.57228469848633
2013-03-06,56.54069900512695
2013-03-07,56.00407791137695
2013-03-08,56.1682243347168
2013-03-11,56.288185119628906
2013-03-12,56.288185119628906
2013-03-13,56.351322174072266
2013-03-14,56.7111930847168
2013-03-15,56.4207649230957
2013-03-18,56.041954040527344
2013-03-19,55.92201232910156
2013-03-20,55.953556060791016
2013-03-21,55.663185119628906
2013-03-22,56.37025451660156
2013-03-25,56.19978332519531
2013-03-26,56.90057373046875
2013-03-27,57.18465423583984
2013-03-28,56.8879280090332
2013-04-01,57.30461502075195
2013-04-02,57.18465423583984
2013-04-03,56.774295806884766
2013-04-04,56.67326736450195
2013-04-05,56.19347381591797
2013-04-08,55.93464660644531
2013-04-09,56.041954040527344
2013-04-10,55.98515701293945
2013-04-11,56.326053619384766
2013-04-12,56.18084716796875
2013-04-15,54.60256576538086
2013-04-16,54.67831039428711
2013-04-17,54.34373092651367
2013-04-18,54.68465042114258
2013-04-19,55.20863342285156
2013-04-22,55.61268615722656
2013-04-23,56.37657928466797
2013-04-24,56.45863342285156
2013-04-25,55.600059509277344
2013-04-26,55.55583953857422
2013-04-29,55.68843078613281
2013-04-30,56.18084716796875
